"Date","SINTEX.NS.Open","SINTEX.NS.High","SINTEX.NS.Low","SINTEX.NS.Close","SINTEX.NS.Volume","SINTEX.NS.Adjusted"
2015-03-30,115.856003,116.593002,113.792,114.626999,3538270,111.828819
2015-03-31,115.413002,119.490997,115.217003,118.607002,6923379,115.711662
2015-04-01,119.392998,120.866997,116.641998,118.311996,4734095,115.423851
2015-04-06,118.311996,122.538002,118.213997,120.081001,4032992,117.149681
2015-04-07,120.571999,122.045998,118.067001,121.014999,3646763,118.060883
2015-04-08,121.014999,122.636002,118.902,119.490997,3925899,116.574074
2015-04-09,120.227997,121.359001,118.165001,119.098,3068296,116.190674
2015-04-10,119.196999,120.622002,118.263,118.753998,2602948,115.855064
2015-04-13,119.196999,123.619003,118.655998,119.196999,5428873,116.287254
2015-04-15,119.196999,121.849998,117.526001,118.115997,3910705,115.232643
2015-04-16,118.804001,119.786003,116.936996,118.655998,3272151,115.75946
2015-04-17,118.852997,119.148003,114.775002,115.265999,2666465,112.452209
2015-04-20,115.217003,115.806,111.041,112.907997,2454404,110.151772
2015-04-21,112.957001,112.957001,110.155998,110.648003,3090986,107.946953
2015-04-22,111.089996,116.052002,110.304001,114.676003,4007673,111.876625
2015-04-23,115.856003,116.837997,113.202003,113.792,3542339,111.014198
2015-04-24,113.939003,114.282997,110.696999,111.875999,2386376,109.144966
2015-04-27,112.318001,112.514999,97.528999,100.968002,4753537,98.50325
2015-04-28,98.708199,104.849998,97.823799,103.031998,5210399,100.516869
2015-04-29,103.621002,106.717003,102.294998,105.439003,3504648,102.865105
2015-04-30,105.636002,110.057999,104.308998,108.928001,4795008,106.268936
2015-05-04,108.928001,113.792,108.928001,113.349998,3767470,110.582993
2015-05-05,113.841003,115.462997,113.251999,114.823997,2888217,112.021011
2015-05-06,114.578003,116.347,106.373001,107.699997,5494291,105.070915
2015-05-07,107.060997,108.779999,100.820999,102.834999,16262669,100.324669
2015-05-08,105.586998,109.320999,105.586998,106.569,7129493,103.967522
2015-05-11,108.191002,110.549004,108.093002,109.370003,4154020,106.70015
2015-05-12,110.057999,110.549004,105.144997,105.538002,4303330,102.961693
2015-05-13,106.421997,108.681999,105.931,107.896004,4081715,105.262131
2015-05-14,107.994003,109.026001,106.323997,108.289001,3876977,105.645538
2015-05-15,109.074997,110.352997,106.619003,107.650002,3140990,105.022133
2015-05-18,108.191002,110.549004,107.600998,109.567001,3332825,106.892342
2015-05-19,109.272003,112.464996,108.584,110.942001,4151458,108.233772
2015-05-20,111.286003,111.925003,110.205002,111.041,2676498,108.330353
2015-05-21,111.041,111.925003,109.665001,111.581001,2513496,108.857178
2015-05-22,110.696999,111.334999,108.584,109.320999,2194022,106.652336
2015-05-25,109.223,110.942001,107.699997,109.665001,1689408,106.987946
2015-05-26,109.911003,110.450996,108.239998,109.174004,1656930,106.508934
2015-05-27,108.093002,108.486,106.815002,107.257004,1894913,104.638725
2015-05-28,107.552002,108.535004,106.863998,107.650002,1259464,105.022133
2015-05-29,107.650002,109.811996,107.110001,108.633003,2690162,105.98114
2015-06-01,108.633003,109.567001,106.519997,106.962997,1550513,104.351898
2015-06-02,107.306,107.502998,104.653,104.997002,2537572,102.433891
2015-06-03,104.407997,104.751999,98.364304,100.428001,4521850,97.976433
2015-06-04,101.213997,101.509003,98.364304,99.789101,2447593,97.353134
2015-06-05,99.052101,101.213997,98.659103,99.150398,2153933,96.730019
2015-06-08,100.231003,101.067001,96.055,96.4972,2534462,94.141594
2015-06-09,96.104103,96.693703,93.352699,93.893204,2310441,91.601158
2015-06-10,95.318001,96.742897,94.335403,95.711098,1859163,93.374672
2015-06-11,96.4972,97.578102,93.352699,95.219704,3200634,92.895279
2015-06-12,93.745796,96.693703,93.745796,96.005898,2025634,93.662277
2015-06-15,96.300697,102.196999,95.612801,100.526001,3946473,98.072037
2015-06-16,101.067001,101.607002,97.627296,100.231003,3549583,97.784248
2015-06-17,100.918999,101.411003,99.346901,100.084,2456718,97.640823
2015-06-18,100.330002,102.983002,99.150398,99.789101,2807335,97.353134
2015-06-19,100.820999,103.031998,99.543503,101.804001,3219362,99.31884
2015-06-22,103.179001,105.095001,102.392998,103.129997,3031098,100.612465
2015-06-23,103.278,104.603996,102.344002,103.964996,3199340,101.427086
2015-06-24,104.162003,104.505997,101.016998,101.902,2064109,99.414452
2015-06-25,101.213997,104.849998,100.574997,104.162003,2201364,101.619278
2015-06-26,103.818001,103.866997,101.311996,101.804001,2329486,99.31884
2015-06-29,99.052101,99.396103,96.300697,98.315102,2146447,95.915108
2015-06-30,98.265999,100.084,97.676399,98.708199,1684519,96.298607
2015-07-01,98.560799,101.753998,98.560799,100.330002,2336554,97.880829
2015-07-02,101.016998,101.804001,98.806503,99.396103,1922625,96.969719
2015-07-03,99.838203,101.705002,99.543503,99.838203,2174958,97.401031
2015-07-06,98.413399,102.688004,97.528999,102.196999,2531500,99.702248
2015-07-07,103.081001,111.433998,102.884003,108.337997,11927550,105.693336
2015-07-08,106.863998,110.746002,103.964996,104.947998,8028217,102.386093
2015-07-09,105.341003,107.994003,103.866997,104.555,4071741,102.002693
2015-07-10,105.586998,107.306,104.653,106.078003,7094116,103.48851
2015-07-13,102.392998,102.392998,98.855598,99.936501,9372370,97.496933
2015-07-14,100.674004,101.115997,97.872902,98.757301,6789817,96.346512
2015-07-15,100.330002,104.555,100.330002,103.621002,9106223,101.091492
2015-07-16,104.358002,104.603996,101.213997,101.804001,4397560,99.31884
2015-07-17,102,102.983002,100.231003,101.509003,3044730,99.031052
2015-07-20,101.705002,105.144997,100.378998,104.358002,4472032,101.810493
2015-07-21,104.457001,106.569,102.983002,104.210999,5238475,101.667084
2015-07-22,103.916,109.272003,103.425003,108.337997,6199340,105.693336
2015-07-23,109.468002,116.789001,109.223,114.578003,13913386,111.781013
2015-07-24,113.988998,117.084,112.760002,113.545998,5336924,110.774208
2015-07-27,112.220001,112.808998,106.815002,107.356003,3638222,104.735313
2015-07-28,108.191002,108.387001,103.916,104.308998,3518899,101.762695
2015-07-29,104.653,110.5,104.653,109.959999,4740600,107.275742
2015-07-30,110.648003,112.514999,109.174004,110.205002,3425328,107.514763
2015-07-31,110.696999,113.988998,110.057999,113.349998,3966468,110.582993
2015-08-03,113.742996,116.837997,112.220001,115.708,4933709,112.88343
2015-08-04,116.052002,116.249001,112.023003,113.644997,3038063,110.870789
2015-08-05,113.988998,119.589996,113.792,114.971001,4181092,112.164421
2015-08-06,115.167999,115.363998,111.433998,112.366997,2868483,109.623985
2015-08-07,112.121002,114.431,110.696999,111.334999,2451621,108.61718
2015-08-10,111.778,112.416,108.584,109.174004,2388818,106.508934
2015-08-11,109.615997,109.763,105.144997,106.126999,3014992,103.536308
2015-08-12,105.439003,106.028999,100.820999,101.263,4179639,98.791054
2015-08-13,102.049004,103.621002,99.543503,100.279999,3870543,97.832039
2015-08-14,101.607002,103.031998,100.820999,102.246002,3452277,99.750053
2015-08-17,102.688004,103.818001,99.543503,101.557999,3281194,99.078842
2015-08-18,102.098,102.639,99.887398,100.968002,4108949,98.50325
2015-08-19,100.968002,101.852997,100.035004,100.820999,3505415,98.35984
2015-08-20,100.133003,101.115997,97.823799,98.364304,3247403,96.634041
2015-08-21,97.0868,97.0868,93.794899,95.514503,4623714,93.834373
2015-08-24,91.092598,91.190804,82.248596,83.427803,7466227,81.960281
2015-08-25,85.589699,89.422096,78.612801,88.7342,5341273,87.173332
2015-08-26,88.4394,91.289101,83.5261,89.176399,3013473,87.60775
2015-08-27,91.8787,93.303596,90.945198,92.713997,2472119,91.083122
2015-08-28,94.138802,95.563698,92.7631,93.500099,2926099,91.8554
2015-08-31,93.352699,93.942299,91.5839,92.812202,1350331,91.179604
2015-09-01,91.338203,92.664803,87.161903,88.881599,2340620,87.318138
2015-09-02,89.422096,90.797798,88.4394,88.783302,1815506,87.221573
2015-09-03,89.716904,92.6157,89.667702,91.5839,1872620,89.972908
2015-09-04,91.190804,91.8787,88.193703,89.323799,3123059,87.752563
2015-09-07,89.471199,90.502998,88.635902,89.225502,1843223,87.655991
2015-09-08,89.520302,96.4972,89.127296,93.500099,3370801,91.8554
2015-09-09,94.826698,96.792,94.138802,95.760201,3134219,94.075745
2015-09-10,93.156197,97.185097,91.387398,96.055,2453330,94.365356
2015-09-11,96.9394,98.659103,93.893204,94.286201,2590498,92.62767
2015-09-14,94.777603,95.809303,93.647499,94.581001,1120408,92.91729
2015-09-15,94.826698,95.318001,93.254402,93.745796,770297,92.096779
2015-09-16,94.581001,95.023201,92.6157,93.057899,798296,91.420975
2015-09-18,93.057899,99.690903,93.057899,98.069504,3158197,96.344429
2015-09-21,96.398903,100.231003,95.416298,98.511703,1758465,96.778854
2015-09-22,98.953903,99.150398,94.630203,95.170601,2310719,93.496513
2015-09-23,94.335403,96.2024,93.647499,95.465401,2034171,93.786133
2015-09-24,94.531898,101.311996,94.531898,100.181999,3508399,98.419762
2015-09-28,100.181999,101.705002,99.052101,100.084,1803292,98.323486
2015-09-29,98.511703,104.603996,97.774696,102.786003,3782190,100.977959
2015-09-30,103.670998,104.457001,101.607002,103.473999,6029092,101.653854
2015-10-01,104.358002,104.358002,100.574997,101.165001,1542769,99.385468
2015-10-05,101.165001,103.571999,101.165001,102.933998,1389269,101.123352
2015-10-06,103.523003,103.571999,101.902,102.933998,1117821,101.123352
2015-10-07,103.179001,104.407997,100.181999,100.674004,2322834,98.903114
2015-10-08,101.165001,102.983002,101.165001,101.950996,1197222,100.157646
2015-10-09,102.786003,103.179001,98.757301,101.557999,1267251,99.771553
2015-10-12,102.196999,103.081001,101.411003,102.148003,823251,100.351189
2015-10-13,102.589996,103.768997,101.705002,102.196999,1713886,100.399323
2015-10-14,102.639,104.457001,101.459999,102.246002,2418895,100.447464
2015-10-15,102.786003,106.863998,99.690903,102.737,18655822,100.929817
2015-10-16,103.866997,103.916,101.016998,101.655998,4028696,99.867828
2015-10-19,102.098,103.081001,101.459999,102.098,1604665,100.302063
2015-10-20,102.392998,102.933998,100.279999,100.820999,1930758,99.047523
2015-10-21,101.411003,102.589996,100.231003,100.574997,1756426,98.805847
2015-10-23,100.574997,101.902,98.560799,98.953903,2195614,97.213272
2015-10-26,99.789101,99.838203,96.9394,97.430702,2108672,95.716858
2015-10-27,97.430702,98.364304,96.398903,97.528999,1868176,95.813431
2015-10-28,97.774696,101.213997,97.135902,100.526001,2593982,98.757713
2015-10-29,100.378998,101.705002,99.739998,100.723,1520326,98.951248
2015-10-30,100.870003,101.411003,97.676399,99.297798,1876754,97.551117
2015-11-02,99.543503,100.231003,97.774696,99.887398,1144156,98.130341
2015-11-03,100.526001,101.607002,99.739998,100.378998,1018686,98.613297
2015-11-04,100.820999,101.263,98.757301,99.838203,1300621,98.082016
2015-11-05,99.739998,100.133003,97.578102,98.118599,1261528,96.392662
2015-11-06,98.216904,98.413399,96.300697,97.283302,991655,95.572052
2015-11-09,94.335403,99.936501,94.040604,98.511703,1221635,96.778854
2015-11-10,98.708199,100.674004,98.265999,98.659103,1320300,96.923653
2015-11-13,98.659103,100.181999,97.872902,98.167702,1449853,96.440895
2015-11-16,98.265999,100.330002,97.283302,99.690903,990955,97.937309
2015-11-17,100.428001,100.574997,98.462502,98.855598,861771,97.116699
2015-11-18,99.002998,99.199501,96.546303,96.890297,1290802,95.185959
2015-11-19,97.725502,99.494301,97.283302,98.708199,995898,96.971886
2015-11-20,99.248703,102.884003,98.315102,101.263,2861691,99.481743
2015-11-23,101.411003,101.655998,99.641701,99.985603,1266283,98.226822
2015-11-24,99.739998,104.947998,99.445198,104.358002,5486226,102.522301
2015-11-26,104.358002,105.341003,101.361,102,3099365,100.205788
2015-11-27,102.196999,103.571999,100.035004,101.067001,1958533,99.289192
2015-11-30,101.067001,103.179001,100.624001,103.081001,1969659,101.267769
2015-12-01,103.179001,103.964996,101.705002,102,1529644,100.205788
2015-12-02,102.442001,104.947998,102,103.179001,4211940,101.364044
2015-12-03,102.541,103.179001,100.624001,101.263,1748590,99.481743
2015-12-04,99.396103,100.624001,98.413399,99.150398,1695905,97.406311
2015-12-07,99.985603,101.115997,99.150398,100.084,1199538,98.323486
2015-12-08,99.543503,101.804001,98.560799,99.248703,1532065,97.502884
2015-12-09,99.739998,100.181999,95.809303,96.251503,1580041,94.558403
2015-12-10,96.742897,97.823799,95.514503,97.283302,1198923,95.572052
2015-12-11,97.578102,97.725502,94.826698,95.760201,1034023,94.075745
2015-12-14,95.121498,97.283302,94.482803,96.2024,787494,94.51017
2015-12-15,96.595497,98.167702,95.956703,97.676399,921052,95.958244
2015-12-16,98.020302,98.609901,96.595497,96.9394,802948,95.2342
2015-12-17,97.676399,99.199501,97.479897,98.904701,966306,97.164932
2015-12-18,98.904701,99.052101,97.381599,97.725502,1085047,96.00647
2015-12-21,97.774696,99.690903,97.283302,98.560799,1027411,96.82708
2015-12-22,100.526001,101.557999,98.364304,98.806503,2251827,97.068466
2015-12-23,99.199501,102.098,99.199501,101.263,2563975,99.481743
2015-12-24,102.098,102.098,100.428001,101.213997,1150191,99.433601
2015-12-28,101.213997,102.148003,100.330002,100.918999,970122,99.143799
2015-12-29,101.459999,103.179001,100.870003,101.165001,2489997,99.385468
2015-12-30,101.705002,101.804001,99.739998,99.985603,1171700,98.226822
2015-12-31,100.231003,100.624001,99.494301,100.035004,779818,98.275352
2016-01-01,100.231003,101.165001,99.641701,99.985603,1073781,98.226822
2016-01-04,99.739998,101.016998,97.823799,98.413399,1448138,96.682274
2016-01-05,98.953903,99.739998,98.118599,98.560799,1144001,96.82708
2016-01-06,99.101303,103.571999,98.806503,100.918999,5005141,99.143799
2016-01-07,99.739998,100.723,97.578102,98.118599,2545152,96.392662
2016-01-08,99.248703,100.624001,98.315102,98.953903,2170496,97.213272
2016-01-11,94.826698,95.023201,91.485603,91.8787,5331565,90.26252
2016-01-12,92.812202,93.254402,89.618599,89.913399,2526298,88.331795
2016-01-13,90.896004,91.829597,82.150398,84.607002,6471483,83.118736
2016-01-14,82.543404,83.034798,79.595497,79.792,3790811,78.388428
2016-01-15,80.971199,81.167702,72.815102,73.797798,5335459,72.499672
2016-01-18,73.797798,74.043404,66.870003,67.459602,4877594,66.272964
2016-01-19,67.803497,73.797798,67.803497,72.962502,4579736,71.679062
2016-01-20,70.604103,72.569397,69.768898,71.783302,2568243,70.520607
2016-01-21,73.601196,74.780403,71.783302,72.520302,2086311,71.244644
2016-01-22,73.699501,75.664803,73.699501,75.222603,1723318,73.899414
2016-01-25,76.647499,77.728401,75.7631,76.647499,1803269,75.29924
2016-01-27,76.647499,77.777496,75.4683,76.008797,1269066,74.671776
2016-01-28,76.352699,77.777496,75.566597,77.138802,1162649,75.781898
2016-01-29,77.138802,79.251503,76.500099,77.728401,2003898,76.36113
2016-02-01,78.514503,81.020302,78.072304,80.283302,2028774,78.871094
2016-02-02,80.627296,81.462502,73.453796,75.9105,1906108,74.575203
2016-02-03,74.190804,75.664803,72.323799,73.109901,1941002,71.823875
2016-02-04,74.436501,75.9105,72.225502,73.060799,1564176,71.775635
2016-02-05,73.453796,76.156197,73.453796,75.812202,1455935,74.478638
2016-02-08,76.057899,77.531898,75.713997,76.352699,951862,75.009628
2016-02-09,75.861397,75.861397,73.109901,73.846901,1416449,72.547905
2016-02-10,73.453796,73.453796,70.555,71.292,1722761,70.037949
2016-02-11,71.242897,71.242897,64.855598,65.543404,2861361,64.390472
2016-02-12,66.034798,66.5261,62.398899,65.199501,2470819,64.05262
2016-02-15,66.8209,69.572304,66.8209,68.245697,1875312,67.045227
2016-02-16,69.031898,69.375801,66.9683,67.361298,1142635,66.176384
2016-02-17,67.656097,67.656097,64.413399,66.919098,1488812,65.741966
2016-02-18,68.344002,70.653297,67.803497,69.130096,1513154,67.91407
2016-02-19,69.031898,75.370003,68.786201,74.092598,2936656,72.789284
2016-02-22,74.5839,74.682198,72.716797,73.552101,1409634,72.258293
2016-02-23,73.552101,73.601196,70.260201,70.505898,1839234,69.265678
2016-02-24,70.161903,70.161903,67.1157,67.312202,2345165,66.128159
2016-02-25,67.705299,70.604103,67.361298,67.852699,2550152,66.659149
2016-02-26,68.786201,69.474098,65.838203,66.034798,2588898,64.873222
2016-02-29,66.476997,67.607002,62.988499,63.725498,4014418,62.604542
2016-03-01,64.658997,67.017403,64.462502,66.5261,2424448,65.355881
2016-03-02,67.852699,70.161903,67.656097,69.130096,3932567,67.91407
2016-03-03,69.768898,70.112801,67.852699,68.884499,2605021,67.672798
2016-03-04,69.572304,71.4394,68.491402,70.653297,3572549,69.410477
2016-03-08,70.653297,72.274597,69.277496,71.292,2596920,70.037949
2016-03-09,70.800697,71.4394,69.523201,70.7024,1893563,69.458717
2016-03-10,71.292,72.127197,69.474098,70.948097,1735803,69.700096
2016-03-11,70.456703,72.127197,69.867104,70.604103,1742822,69.362152
2016-03-14,71.095497,71.685097,69.523201,70.358498,1407769,69.120865
2016-03-15,70.358498,70.7024,68.638802,69.228401,1706625,68.010651
2016-03-16,69.523201,69.523201,66.722603,68.000099,2099205,66.803955
2016-03-17,69.031898,69.670601,68.294899,68.491402,1473004,67.286613
2016-03-18,69.179298,69.768898,67.656097,68.344002,1477357,67.141808
2016-03-21,68.786201,69.474098,68.491402,68.982697,2668692,67.769264
2016-03-22,69.867104,73.994301,69.818001,72.323799,7422676,71.051605
2016-03-23,72.471199,73.306396,71.488503,72.323799,3264577,71.051605
2016-03-28,72.323799,74.387398,71.832397,72.618599,3134595,71.341217
2016-03-29,73.257301,74.682198,73.208199,73.650398,3834163,72.354858
2016-03-30,74.338203,75.4683,74.190804,75.124397,2509413,73.802933
2016-03-31,75.713997,76.991402,75.075203,75.664803,2706104,74.333832
2016-04-01,75.959602,79.448097,75.271797,78.661903,4256797,77.278214
2016-04-04,79.2024,80.283302,78.661903,79.398903,2851564,78.002251
2016-04-05,79.2024,79.2024,75.713997,76.008797,2836986,74.671776
2016-04-06,76.205299,78.023201,74.534798,77.384499,2283849,76.023277
2016-04-07,77.630096,77.777496,75.959602,76.549202,1416365,75.202675
2016-04-08,76.794899,77.581001,75.713997,77.138802,1558021,75.781898
2016-04-11,77.433601,78.219704,76.942299,77.482697,1272442,76.119751
2016-04-12,77.630096,79.398903,77.531898,78.9076,2175776,77.519585
2016-04-13,80.528999,82.789101,80.528999,81.315102,3774955,79.884743
2016-04-18,81.315102,83.182198,80.381599,82.789101,2133744,81.332809
2016-04-20,82.789101,85.737099,82.789101,83.280403,3406622,81.815468
2016-04-21,84.1157,84.950996,82.739998,83.476997,1843687,82.008614
2016-04-22,83.427803,83.427803,81.855598,82.346901,1109658,80.898392
2016-04-25,82.346901,82.739998,80.627296,81.020302,1217832,79.595123
2016-04-26,81.020302,83.427803,80.676399,82.739998,1706711,81.284569
2016-04-27,83.2313,83.2313,82.052101,82.690804,1264354,81.236237
2016-04-28,83.133003,83.133003,81.560799,82.101196,1661800,80.657005
2016-04-29,82.248596,82.543404,79.890297,81.560799,1529673,80.126114
2016-05-02,81.560799,81.560799,80.283302,80.774696,1083481,79.353844
2016-05-03,81.167702,82.739998,79.841103,79.988503,1779366,78.581482
2016-05-04,79.595497,80.037697,78.809303,79.3498,1463666,77.95401
2016-05-05,79.6446,79.890297,77.187897,77.630096,1413241,76.264557
2016-05-06,77.138802,80.774696,76.893097,79.2024,1788181,77.809204
2016-05-09,79.595497,80.283302,79.448097,79.841103,785425,78.436668
2016-05-10,80.676399,81.167702,79.890297,80.381599,1438767,78.967659
2016-05-11,79.398903,80.037697,77.924896,79.4972,881673,78.098816
2016-05-12,79.9394,81.069504,79.448097,80.283302,1523701,78.871094
2016-05-13,79.693703,79.988503,77.679298,78.367104,1682599,76.988602
2016-05-16,78.514503,79.2024,77.826698,78.170601,984755,76.795555
2016-05-17,78.563698,78.612801,77.384499,77.679298,1159320,76.312889
2016-05-18,77.040497,77.482697,76.156197,76.991402,1246873,75.6371
2016-05-19,77.335297,78.809303,75.566597,75.7631,1814282,74.430405
2016-05-20,76.156197,76.156197,73.208199,73.502998,1287529,72.21006
2016-05-23,73.994301,74.092598,71.242897,71.4394,1158884,70.182762
2016-05-24,71.488503,73.896004,71.292,72.765999,1416301,71.486023
2016-05-25,73.502998,74.5839,73.502998,73.896004,851985,72.596146
2016-05-26,74.289101,76.500099,74.289101,76.352699,1414631,75.009628
2016-05-27,76.745697,79.2024,76.549202,78.809303,1976987,77.423019
2016-05-30,79.300697,82.936501,77.728401,80.185097,5507283,78.774612
2016-05-31,81.167702,81.757301,78.121498,79.6446,3406184,78.243629
2016-06-01,79.988503,81.560799,78.612801,79.055,1929768,77.664398
2016-06-02,78.612801,79.104103,77.237099,77.777496,1622017,76.409363
2016-06-03,78.416298,78.711098,75.664803,75.7631,2215391,74.430405
2016-06-06,76.057899,76.205299,74.190804,74.682198,1519976,73.368507
2016-06-07,75.0261,75.566597,73.797798,74.190804,1981806,72.885757
2016-06-08,74.5839,77.531898,74.289101,76.942299,2789215,75.58886
2016-06-09,77.237099,78.072304,76.205299,76.647499,1883613,75.29924
2016-06-10,76.844002,77.531898,75.664803,76.156197,1314325,74.816582
2016-06-13,74.780403,75.4683,73.748596,74.436501,1547477,73.127136
2016-06-14,74.829597,75.517403,74.239998,74.633003,1130136,73.320183
2016-06-15,77.630096,81.265999,77.630096,79.005898,8945622,77.616158
2016-06-16,79.005898,79.005898,76.303596,77.187897,2579491,75.830132
2016-06-17,77.924896,78.072304,75.124397,75.713997,3410294,74.382164
2016-06-20,74.927803,76.794899,74.829597,76.303596,2453981,74.961388
2016-06-21,76.647499,76.696602,75.517403,76.057899,1681252,74.720016
2016-06-22,76.450996,76.647499,75.222603,75.6157,1746201,74.285591
2016-06-23,75.713997,75.7631,74.7313,75.0261,1665236,73.70636
2016-06-24,73.208199,74.682198,70.948097,74.190804,2651824,72.885757
2016-06-27,74.190804,76.057899,74.190804,75.271797,1868614,73.947739
2016-06-28,75.713997,76.008797,73.846901,74.043404,2799337,72.740959
2016-06-29,74.682198,75.9105,74.485603,75.222603,3695466,73.899414
2016-06-30,75.9105,80.037697,75.370003,79.546303,12149041,78.147057
2016-07-01,80.725502,83.329597,80.578102,82.297798,14629204,80.850151
2016-07-04,83.034798,84.803596,82.985603,83.476997,6791266,82.008614
2016-07-05,83.8209,83.8209,80.2342,80.479897,9412127,79.064232
2016-07-07,80.479897,80.872902,78.170601,78.514503,9192302,77.133408
2016-07-08,78.612801,79.005898,76.844002,77.433601,6640555,76.071518
2016-07-11,78.661903,79.104103,78.121498,78.514503,2872003,77.133408
2016-07-12,78.711098,81.020302,78.711098,80.725502,5446361,79.305511
2016-07-13,81.609901,82.346901,80.725502,81.020302,4405508,79.595123
2016-07-14,81.216904,81.216904,80.185097,80.430702,3077340,79.0159
2016-07-15,80.528999,80.578102,78.416298,78.809303,4160473,77.423019
2016-07-18,78.956703,80.0868,77.777496,78.023201,2831881,76.650742
2016-07-19,78.023201,78.809303,77.679298,78.170601,2089777,76.795555
2016-07-20,78.612801,79.693703,78.268898,79.4972,2091215,78.098816
2016-07-21,79.6446,80.0868,78.170601,78.465401,1920982,77.085167
2016-07-22,78.514503,79.300697,78.219704,78.711098,2791035,77.326546
2016-07-25,79.055,79.595497,78.514503,79.251503,3969749,77.857437
2016-07-26,80.0868,80.578102,78.858498,79.300697,4325576,77.905769
2016-07-27,79.595497,79.9394,78.318001,79.2024,4126661,77.809204
2016-07-28,79.988503,81.216904,74.829597,76.401802,21284051,75.057869
2016-07-29,76.549202,76.794899,75.0261,75.370003,4994532,74.04422
2016-08-01,75.664803,76.008797,74.190804,74.7313,3055170,73.416748
2016-08-02,74.927803,75.3209,73.502998,73.699501,4074055,72.403099
2016-08-03,73.502998,73.699501,71.635902,71.881599,4166957,70.61718
2016-08-04,72.323799,73.552101,71.341103,71.930702,4045457,70.665413
2016-08-05,72.323799,73.011597,71.979797,72.421997,3425924,71.148064
2016-08-08,73,75.5,72.5,74.150002,4516987,73.544197
2016-08-09,74,74.150002,72.849998,73.050003,1742034,72.453186
2016-08-10,73,73.400002,71.099998,71.449997,2209033,70.866257
2016-08-11,71.400002,71.849998,70.5,71,2147021,70.419937
2016-08-12,71.199997,71.900002,70.800003,71.550003,1709666,70.965446
2016-08-16,71.550003,73.150002,71.349998,72.800003,2160762,72.205231
2016-08-17,73,73.300003,72.5,72.900002,1523148,72.304413
2016-08-18,73.099998,73.650002,72.599998,72.75,1892369,72.15564
2016-08-19,73,73.150002,72.550003,72.900002,1438469,72.304413
2016-08-22,73.25,74.400002,72.900002,73.599998,2397346,72.998688
2016-08-23,73.699997,74.199997,73.300003,73.650002,1753826,73.048286
2016-08-24,73.699997,74,73.150002,73.599998,1518489,72.998688
2016-08-25,73.400002,73.650002,71,71.449997,3925354,70.866257
2016-08-26,71.849998,72.349998,71.150002,71.75,1839065,71.163803
2016-08-29,71.699997,72.25,71.099998,71.650002,1635058,71.064621
2016-08-30,71.5,74.5,71.5,73.900002,8508369,73.296242
2016-08-31,74.199997,75.800003,73.550003,74.849998,5741631,74.23848
2016-09-01,75.150002,76.900002,74.599998,75.25,5760523,74.635208
2016-09-02,75.599998,76.349998,75.400002,76.099998,2566920,75.478264
2016-09-06,76.099998,76.849998,75.650002,75.949997,2530721,75.329491
2016-09-07,76.25,79.25,75.099998,78.449997,8088683,77.809067
2016-09-08,79.300003,81.75,79,80.449997,9152058,79.792725
2016-09-09,80.849998,81.849998,79.699997,80.25,4779492,79.59436
2016-09-12,76,77.949997,75.800003,76.050003,3819450,75.42868
2016-09-14,76.050003,78.800003,76.050003,78.449997,3234895,77.809067
2016-09-15,78.599998,79.800003,77.900002,78.75,2846223,78.106613
2016-09-16,79.300003,83.400002,79.300003,82.449997,13930432,81.776382
2016-09-19,82.75,84.449997,82.75,83.599998,6938718,82.916992
2016-09-20,83.599998,83.800003,81.050003,81.650002,3175928,80.982925
2016-09-21,81.75,83.800003,81.699997,82.650002,4906475,81.974754
2016-09-22,83.5,85.400002,83.099998,84.599998,6952413,83.908821
2016-09-23,84.900002,89,84.400002,86.599998,15607451,85.892479
2016-09-26,87.199997,88,84.5,85,6579892,84.305557
2016-09-27,86,86.349998,79.800003,80.150002,13473330,79.495178
2016-09-28,79.900002,83.699997,79.199997,81.699997,11807350,81.032509
2016-09-29,82.050003,83,71.099998,72.900002,23579631,72.304413
2016-09-30,75,78.800003,74.699997,78.300003,19607872,77.660294
2016-10-03,80.099998,81.800003,79.449997,80.349998,8614133,79.693542
2016-10-04,80.699997,82.650002,79.900002,81.199997,8001761,80.536598
2016-10-05,81.75,82.699997,81.25,81.599998,5178953,80.933334
2016-10-06,81.949997,85.349998,81.699997,83.5,16609576,82.81781
2016-10-07,84,84.449997,82.349998,83.099998,4824461,82.421074
2016-10-10,83.900002,84.199997,82.550003,82.800003,2199092,82.123528
2016-10-13,82.800003,82.800003,78.300003,80.050003,5040632,79.395996
2016-10-14,80.349998,81.349998,78.900002,80.75,4410325,80.090279
2016-10-17,81.099998,82,80.400002,81.150002,3463006,80.487007
2016-10-18,81.599998,82.900002,81.300003,82.550003,3435846,81.875572
2016-10-19,83.349998,84.150002,82.599998,83,3776839,82.321892
2016-10-20,83.5,84.25,82.900002,83.25,2146496,82.569855
2016-10-21,83.400002,84.150002,82.599998,83.900002,3078601,83.214546
2016-10-24,84.349998,85.199997,83.199997,84.849998,3908499,84.156776
2016-10-25,84.900002,85.550003,84.099998,84.800003,3017748,84.107193
2016-10-26,84.099998,87.199997,83.800003,85.650002,6043742,84.950249
2016-10-27,85.300003,86.349998,84.150002,85.599998,4228134,84.90065
2016-10-28,85.949997,90.349998,85.5,89.699997,12617508,88.967155
2016-11-01,89.699997,91.050003,88.550003,89.300003,7032255,88.570427
2016-11-02,87.25,87.800003,85.099998,85.699997,4572675,84.999832
