"Date","HINDPETRO.NS.Open","HINDPETRO.NS.High","HINDPETRO.NS.Low","HINDPETRO.NS.Close","HINDPETRO.NS.Volume","HINDPETRO.NS.Adjusted"
2010-08-18,402.798,406.581,398.381,112.622002,12268688,31.439236
2010-08-19,404.392,404.392,395.236,111.467003,3938828,31.116814
2010-08-20,399.298,409.289,397.307,113.411003,11988112,31.659491
2010-08-23,409.526,434.085,407.219,119.511002,32259614,33.36235
2010-08-24,430.661,437.388,411.954,115.543999,20428214,32.254936
2010-08-25,413.147,420.709,407.577,114.911003,12263018,32.078236
2010-08-26,415.536,420.075,411.395,116.755997,11041290,32.593277
2010-08-27,419.516,434.841,416.651,118.178001,17751182,32.990231
2010-08-30,429.07,432.452,421.189,118.543999,10428129,33.092411
2010-08-31,423.894,427.795,412.592,116.856003,10337512,32.621189
2010-09-01,418.961,429.708,418.961,118.755997,8099590,33.151588
2010-09-02,428.314,429.787,419.556,117.710999,5887958,32.859871
2010-09-03,372.461,374.034,364.595,113.556,11277081,35.298454
2010-09-06,378.036,378.895,363.595,115.366997,10193216,35.861401
2010-09-07,371.029,374.603,366.992,114.511002,4028895,35.595318
2010-09-08,368.169,380.68,365.168,117.266998,15360448,36.452007
2010-09-09,380.323,382.398,375.211,117.233002,6616692,36.441433
2010-09-13,377.463,380.323,373.783,117.588997,5269774,36.552094
2010-09-14,376.035,395.157,375.748,121.310997,19440036,37.709068
2010-09-15,394.835,396.765,386.616,120.833,11357582,37.56049
2010-09-16,389.617,397.267,376.894,118.611,10006038,36.869785
2010-09-17,384.615,386.686,377.463,118.289001,8386398,36.769688
2010-09-20,381.398,391.583,379.323,120.944,8996828,37.594982
2010-09-21,396.765,396.765,384.148,120.022003,8720469,37.308388
2010-09-22,386.757,390.727,380.825,120.043999,6219927,37.315228
2010-09-23,384.615,390.476,383.218,120.088997,6990260,37.329212
2010-09-24,386.757,391.049,384.293,120.532997,4690755,37.467232
2010-09-27,389.546,391.477,385.863,120.310997,4051850,37.398216
2010-09-28,387.471,389.26,382.61,119.400002,2420500,37.115044
2010-09-29,384.399,384.541,368.922,115.543999,6642387,35.916416
2010-09-30,372.461,372.461,361.237,112.699997,15885441,35.032364
2010-10-01,370.637,370.637,367.635,114.278,3383586,35.522881
2010-10-04,369.456,372.03,359.699,115.056,5735853,35.764725
2010-10-05,371.747,377.463,371.029,116.143997,5074956,36.102921
2010-10-06,375.498,376.678,368.169,114.778,6587824,35.67831
2010-10-07,369.244,376.286,364.991,114.310997,7911842,35.533142
2010-10-08,370.315,372.461,363.595,113.766998,3031474,35.36404
2010-10-11,368.169,369.35,364.167,113.588997,5134077,35.308716
2010-10-12,367.027,369.456,364.203,114.133003,2819601,35.477814
2010-10-13,369.887,373.104,366.027,115.078003,6000309,35.771564
2010-10-14,372.461,372.461,353.908,110.667,7997890,34.400417
2010-10-15,357.447,362.095,347.117,108.522003,10875978,33.733654
2010-10-18,356.019,357.305,348.941,109.532997,7446483,34.047916
2010-10-19,353.802,359.235,349.977,109.744003,3139650,34.113514
2010-10-20,352.444,358.019,349.118,109.111,8653311,33.916744
2010-10-21,353.409,357.27,351.621,110.366997,5515920,34.307167
2010-10-22,355.874,360.593,353.586,111.122002,2787052,34.541855
2010-10-25,358.518,360.664,355.34,111.366997,2553282,34.618011
2010-10-26,358.126,359.235,351.013,109.310997,3215124,33.978912
2010-10-27,350.369,354.23,346.367,108.111,2566350,33.605904
2010-10-28,347.439,358.518,346.724,108.233002,13183578,33.643822
2010-10-29,350.299,355.375,343.865,108.289001,3411225,33.661224
2010-11-01,353.873,357.019,349.977,110.122002,4277210,34.231007
2010-11-02,356.34,360.879,353.158,110.710999,4432144,34.414101
2010-11-03,358.161,359.377,349.655,109.022003,3347086,33.889084
2010-11-04,358.161,358.161,345.438,107.633003,4251190,33.45731
2010-11-08,347.046,347.796,332.499,104.022003,6633027,32.334846
2010-11-09,337.144,337.788,332.821,104.178001,2971440,32.383335
2010-11-10,334.284,343.006,334.284,105.210999,3362814,32.704441
2010-11-11,340.29,343.72,323.205,101,7744226,31.39547
2010-11-12,332.354,332.354,319.2,100.556,5351103,31.257454
2010-11-15,332.212,332.856,325.421,103.122002,5569078,32.055084
2010-11-16,335.928,335.928,318.7,102.421997,3657663,31.8375
2010-11-18,330.639,337.003,322.848,103.556,6178370,32.189991
2010-11-19,335.285,335.429,314.911,98.677803,2426810,30.673624
2010-11-22,318.843,322.095,309.549,99.544403,4060305,30.943005
2010-11-23,317.771,324.205,306.69,98.544403,5129073,30.632154
2010-11-24,326.708,326.708,307.405,96.3778,1328684,29.958679
2010-11-25,311.73,312.266,289.711,91.300003,10687162,28.380262
2010-11-26,294.179,305.117,278.88,91.688904,4876880,28.501156
2010-11-29,296.681,297.36,287.101,90.933296,2180223,28.266273
2010-11-30,290.247,299.541,286.673,91.688904,3744554,28.501156
2010-12-01,296.109,311.479,295.359,95.888901,6696513,29.806705
2010-12-02,310.979,312.516,302.793,94.333298,1990044,29.323153
2010-12-03,304.188,306.654,294.608,92.155602,2005317,28.646221
2010-12-06,298.004,304.08,290.068,90.577797,4388490,28.155769
2010-12-07,292.392,293.107,282.24,88.155602,4498848,27.40284
2010-12-08,285.243,297.396,284.528,91.155602,8315550,28.335377
2010-12-09,296.681,300.971,268.514,87.7556,8827767,27.278503
2010-12-10,283.527,289.818,274.877,89.355598,5387566,27.775852
2010-12-13,289.532,290.247,278.845,88.044403,4726422,27.368271
2010-12-14,287.387,291.034,284.6,89.077797,7372098,27.689499
2010-12-15,294.537,304.223,291.141,92.766701,13051386,28.836182
2010-12-16,301.686,301.686,294.143,93.466698,3599582,29.05377
2010-12-20,298.111,300.256,294.608,92.722198,3381732,28.822346
2010-12-21,298.576,298.826,293.857,91.888901,1217502,28.563316
2010-12-22,295.966,302.329,293.821,92.722198,2629076,28.822346
2010-12-23,299.004,300.506,290.462,90.666702,2819187,28.183403
2010-12-24,290.569,290.604,284.742,88.855598,3134682,27.62043
2010-12-27,286.136,289.139,281.061,88.666702,4902714,27.56171
2010-12-28,287.566,287.566,280.274,87.333298,2477997,27.14723
2010-12-29,282.383,286.53,282.383,88.2556,2136852,27.433924
2010-12-30,282.383,283.456,275.985,86.2444,10927503,26.808746
2010-12-31,278.809,281.525,277.593,87.033302,2051770,27.053978
2011-01-03,280.596,286.244,279.667,88.033302,4300510,27.364824
2011-01-04,283.241,284.17,279.881,87.144402,4751235,27.088509
2011-01-05,282.097,285.028,278.559,87,5215959,27.043625
2011-01-06,279.881,280.882,276.056,86.088898,5801710,26.760412
2011-01-07,278.094,281.669,275.234,86.677803,6278859,26.94347
2011-01-10,279.524,279.524,270.587,84.455597,2159330,26.252705
2011-01-11,269.515,275.806,266.798,84.644402,2759823,26.311396
2011-01-12,271.66,274.555,267.442,84.900002,2428394,26.390846
2011-01-13,273.268,273.268,257.005,80.566704,3710182,25.043854
2011-01-14,259.507,264.153,253.859,79.988899,2451294,24.864252
2011-01-17,265.297,288.103,254.967,79.655602,3043130,24.760643
2011-01-18,256.647,260.222,252.536,79.633301,1056474,24.753716
2011-01-19,257.362,261.151,254.574,79.900002,1241582,24.836615
2011-01-20,253.966,256.218,248.64,78.2444,2181848,24.321978
2011-01-21,250.249,263.117,249.427,81.544403,6332031,25.347771
2011-01-24,263.081,266.227,260.615,82.166702,3643830,25.541208
2011-01-25,266.012,275.592,265.583,84.144402,8115476,26.15597
2011-01-27,273.09,274.055,256.719,80.388901,13989056,24.988588
2011-01-28,259.042,262.938,251.536,81.155602,3865072,25.226917
2011-01-31,258.148,260.222,250.285,79.800003,5376438,24.805532
2011-02-01,255.932,255.932,244.565,76.788902,2524788,23.869541
2011-02-02,247.854,252.286,240.419,75.844398,5789606,23.575947
2011-02-03,243.422,245.995,238.739,75.7444,2755534,23.544861
2011-02-04,243.779,249.748,241.098,75.722198,2238250,23.537962
2011-02-07,245.209,249.462,240.919,77.233299,2820982,24.007681
2011-02-08,251.643,253.644,245.995,77.155602,2817873,23.98353
2011-02-09,246.174,251.178,238.131,75.066704,4084965,23.3342
2011-02-10,242.421,245.923,240.312,75.655602,3029058,23.51726
2011-02-11,243.886,245.852,232.77,75.866699,3101157,23.582876
2011-02-14,243.136,254.431,243.136,78.2444,3520976,24.321978
2011-02-15,254.038,260.078,249.605,78.411102,4528958,24.373798
2011-02-16,254.538,258.077,253.144,79.144402,2128306,24.601738
2011-02-17,254.574,257.291,250.213,79.011101,2613298,24.560303
2011-02-18,254.502,256.218,243.529,75.922203,1562486,23.600128
2011-02-21,243.779,243.779,237.559,74.8778,2032906,23.275484
2011-02-22,235.915,237.345,228.802,71.533302,3901144,22.235859
2011-02-23,227.336,231.626,225.12,71.022202,2627402,22.076988
2011-02-24,226.979,227.051,217.221,68.633301,14617845,21.334404
2011-02-25,225.049,229.803,219.902,69.411102,2717546,21.576178
2011-02-28,224.334,234.342,224.334,71.177803,6294856,22.125351
2011-03-01,234.45,236.272,230.41,72.933296,7733236,22.67104
2011-03-03,232.341,240.061,226.729,71.8778,8491725,22.342945
2011-03-04,234.986,239.489,230.911,73.211098,6226898,22.757395
2011-03-07,223.869,230.803,223.869,70.811096,2880558,22.011366
2011-03-08,229.445,232.984,227.551,71.944397,3210453,22.363646
2011-03-09,233.02,234.771,220.366,71.033302,6891224,22.080437
2011-03-10,225.192,227.337,224.477,70.088898,3234465,21.786869
2011-03-11,225.907,230.911,223.476,71.355598,2427012,22.180616
2011-03-14,232.198,241.241,231.983,74.533302,3135722,23.168396
2011-03-15,240.491,244.101,231.268,74.2556,6169869,23.082073
2011-03-16,242.349,248.39,239.775,75.066704,5658624,23.3342
2011-03-17,238.06,244.136,238.06,75.044403,2042842,23.327272
2011-03-18,239.454,239.811,233.556,73.833298,3529341,22.950804
2011-03-21,235.272,244.851,234.557,75.677803,3891100,23.524158
2011-03-22,243.529,243.529,238.489,75.2556,910215,23.392918
2011-03-23,239.883,241.456,237.559,74.311096,2336324,23.099323
2011-03-24,239.525,240.848,236.558,74.333298,1834322,23.106226
2011-03-25,239.597,245.28,238.846,75.633301,2236680,23.51033
2011-03-28,243.278,243.779,240.383,75.188904,2239740,23.372187
2011-03-29,242.993,247.926,242.027,76.822197,2398262,23.879889
2011-03-30,249.534,257.362,247.854,79.655602,3874244,24.760643
2011-03-31,256.719,260.936,249.319,79.233299,5065502,24.629374
2011-04-01,252.036,253.001,248.068,78.300003,1106222,24.33926
2011-04-04,249.891,253.502,249.069,77.988899,1403901,24.242558
2011-04-05,250.964,251.857,246.281,77.666702,2833704,24.142401
2011-04-06,250.928,258.792,250.213,78.511101,3294198,24.404882
2011-04-07,253.108,265.011,253.073,81.5,5989504,25.333969
2011-04-08,260.114,260.222,251.392,78.599998,2231546,24.432512
2011-04-11,249.462,250.928,244.637,76.7444,2357708,23.855709
2011-04-13,249.891,258.792,249.856,80.022202,5041976,24.874599
2011-04-15,255.575,261.508,254.681,80.355598,1557968,24.978235
2011-04-18,257.469,262.08,257.469,80.322197,2529950,24.967852
2011-04-19,258.792,268.193,258.792,82.922203,2057715,25.776056
2011-04-20,268.085,273.376,265.619,84.233299,4394889,26.183603
2011-04-21,268.8,270.945,266.191,83.211098,2287746,25.865856
2011-04-25,265.869,270.159,265.869,83.055603,876694,25.817524
2011-04-26,268.443,274.805,263.796,82.444397,4714029,25.627527
2011-04-27,266.263,270.731,265.047,83.355598,4010949,25.910772
2011-04-28,270.909,272.375,265.404,83.300003,5532412,25.893497
2011-04-29,271.41,271.41,263.867,82.822197,1907766,25.744968
2011-05-02,266.012,277.701,264.368,85.6222,5363505,26.615339
2011-05-03,276.128,280.31,270.587,84.722198,5851377,26.335579
2011-05-04,273.804,282.741,272.125,86.511101,7079746,26.891651
2011-05-05,278.809,283.205,275.949,86.688904,3757194,26.946917
2011-05-06,282.383,293.965,280.596,89,9532670,27.665316
2011-05-09,296.681,296.681,275.056,86.211098,3174260,26.798397
2011-05-10,278.094,285.1,271.016,86.033302,6166480,26.743126
2011-05-11,275.198,279.702,271.159,86.088898,4526734,26.760412
2011-05-12,276.664,282.705,276.021,86.188904,3357140,26.791494
2011-05-13,278.809,282.383,272.196,85.433296,3799058,26.556616
2011-05-16,287.387,290.211,268.157,84.844398,8435372,26.37356
2011-05-17,274.591,275.628,265.476,83.211098,2458917,25.865856
2011-05-18,268.729,269.444,254.538,79.555603,3287606,24.729555
2011-05-19,257.291,260.508,254.074,79.311096,1710198,24.653557
2011-05-20,257.362,259.507,254.002,80.288902,1807380,24.9575
2011-05-23,258.792,263.01,251.285,81.366699,2774128,25.292532
2011-05-24,260.543,262.867,256.754,80.2444,2145699,24.943674
2011-05-25,257.541,257.541,251.107,78.366699,1358937,24.359995
2011-05-26,251.607,256.468,247.747,78.944397,4850379,24.539564
2011-05-27,255.932,267.942,254.502,82.966698,6169158,25.789883
2011-05-30,268.371,271.481,265.44,83.411102,1820718,25.928028
2011-05-31,268.443,273.09,268.443,84.555603,1268014,26.283792
2011-06-01,271.052,274.841,269.622,85.066704,2248596,26.442669
2011-06-02,273.876,278.737,271.338,85.777802,2617294,26.663706
2011-06-03,273.09,277.093,269.336,84,796482,26.111084
2011-06-06,269.587,270.194,262.009,82.355598,1561185,25.59993
2011-06-07,265.941,271.088,264.511,83.7556,1382985,26.035114
2011-06-08,269.158,273.161,267.013,84.533302,1177412,26.276855
2011-06-09,271.088,271.088,264.511,82.522202,2036902,25.65172
2011-06-10,264.976,264.976,260.936,81.311096,834129,25.275248
2011-06-13,263.653,267.156,261.83,82.488899,1163403,25.641365
2011-06-14,267.406,270.945,263.796,82.433296,1908162,25.624083
2011-06-15,264.511,269.766,263.867,83.155602,5718258,25.848608
2011-06-16,268.764,270.123,265.226,82.833298,1955943,25.748421
2011-06-17,266.549,275.949,265.869,84.977798,2489774,26.415026
2011-06-20,274.519,275.27,257.577,83.111099,3081699,25.834774
2011-06-21,266.191,268.8,263.474,82.344398,1216508,25.596449
2011-06-22,265.297,267.871,261.258,82,904662,25.489393
2011-06-23,264.582,276.378,261.115,82.199997,5377712,25.551559
2011-06-24,270.552,284.528,268.8,87.2444,15145722,27.119591
2011-06-27,289.532,299.791,286.708,92.311096,21012052,28.694555
2011-06-28,298.397,300.756,290.604,90.655602,4684203,28.179956
2011-06-29,289.103,293.035,279.631,89.211098,8720235,27.730934
2011-06-30,286.101,286.601,278.452,88.333298,8859208,27.458073
2011-07-01,288.138,288.138,278.809,87.055603,2301048,27.060905
2011-07-04,281.669,284.742,277.665,87.5,2857720,27.199047
2011-07-05,280.453,289.103,279.166,89.444397,5242774,27.803452
2011-07-06,287.387,288.46,280.596,88.855598,3744580,27.62043
2011-07-07,283.098,287.924,282.991,88.955597,3600891,27.651506
2011-07-08,284.528,284.528,276.879,87.2444,3751970,27.119591
2011-07-11,280.56,286.172,279.595,88.2556,3267171,27.433924
2011-07-12,283.67,288.103,283.098,88.866699,5560173,27.623877
2011-07-13,286.673,290.104,285.314,89.288902,4233852,27.755117
2011-07-14,284.564,286.565,283.098,88.3778,2683836,27.471907
2011-07-15,285.958,290.962,285.421,89.777802,2189205,27.907093
2011-07-18,287.995,293.464,286.673,90.844398,2675002,28.238642
2011-07-19,292.535,295.144,289.103,90.2556,2509240,28.055609
2011-07-20,290.604,290.783,285.314,89.033302,1940913,27.675663
2011-07-21,285.279,287.423,283.134,88.411102,889808,27.48226
2011-07-22,283.884,288.746,283.098,88.888901,2775096,27.630779
2011-07-25,285.958,288.782,285.243,88.8778,4329788,27.627329
2011-07-26,286.637,286.852,273.983,85.900002,2636568,26.701689
2011-07-27,278.13,279.381,273.983,86.133301,2957913,26.774214
2011-07-28,280.203,280.203,269.515,84.2444,4965138,26.187056
2011-07-29,270.587,275.949,270.373,85.277802,2684934,26.508286
2011-08-01,275.163,276.736,264.582,83.266701,1616373,25.883137
2011-08-02,268.8,270.194,265.941,83.077797,2240649,25.824419
2011-08-03,266.691,271.517,265.226,83.833298,3430665,26.059269
2011-08-04,274.519,282.634,271.302,87.188904,6122511,27.102341
2011-08-05,281.74,292.856,278.058,89.8778,13786011,27.938181
2011-08-08,290.247,295.966,285.993,89.277802,10623294,27.751669
2011-08-09,289.068,295.251,280.703,87.977798,7451582,27.347565
2011-08-10,285.207,285.207,278.273,87.688904,3182206,27.257765
2011-08-11,282.24,284.707,277.379,87.077797,1886886,27.067804
2011-08-12,281.382,281.382,272.16,85.322197,1600857,26.522087
2011-08-16,273.161,276.485,263.939,83.944397,2513354,26.093798
2011-08-17,270.266,272.589,267.835,84.277802,2986704,26.197439
2011-08-18,271.731,273.411,267.514,84.277802,2723031,26.197439
2011-08-19,270.945,277.88,270.945,85.555603,3317062,26.594637
2011-08-22,275.949,277.057,271.803,84.811096,3511480,26.363211
2011-08-23,273.197,277.522,269.372,85.722198,3412922,26.646421
2011-08-24,274.484,280.632,273.161,86.1222,2540448,26.770761
2011-08-25,276.807,277.844,265.941,83.300003,3481308,25.893497
2011-08-26,266.656,273.018,266.048,83.355598,2604384,25.910772
2011-08-29,268.407,274.305,267.263,83.777802,1933016,26.042015
2011-08-30,271.731,271.731,265.941,82.988899,4848520,25.796787
2011-09-02,266.763,272.375,265.226,84.422203,979182,26.242323
2011-09-05,275.914,277.522,271.696,85.177803,1505385,26.4772
2011-09-06,274.519,279.238,274.519,86.3778,3641472,26.850216
2011-09-07,278.165,280.524,275.234,87.066704,3531690,27.064362
2011-09-08,230.378,230.378,223.298,82.944397,3395970,30.723114
2011-09-09,224.738,225.338,214.539,80.166702,5052978,29.694239
2011-09-12,217.479,220.869,214.179,81.222198,4550926,30.085201
2011-09-13,219.579,220.629,215.709,80.522202,3885633,29.82592
2011-09-14,218.439,220.719,216.669,81.566704,2857230,30.212811
2011-09-15,220.479,227.258,220.479,83.944397,2459480,31.093523
2011-09-16,230.978,233.377,220.779,83.355598,6827098,30.875427
2011-09-19,226.178,226.658,220.179,82.055603,2487051,30.393902
2011-09-20,221.768,222.278,219.669,82.088898,1222992,30.406233
2011-09-21,230.288,230.288,220.509,82.2556,3067600,30.467981
2011-09-22,222.069,225.578,221.949,82.966698,2621475,30.731373
2011-09-23,221.978,227.018,221.468,82.599998,2491443,30.595551
2011-09-26,224.078,224.378,217.809,82.2444,1528677,30.463835
2011-09-27,223.179,223.748,218.649,81.777802,2071778,30.291004
2011-09-28,221.199,221.859,215.079,80.011101,2230286,29.636604
2011-09-29,218.019,222.278,213.789,81.400002,4405910,30.151066
2011-09-30,219.099,221.649,217.299,81.455597,852476,30.171661
2011-10-03,220.809,228.578,219.729,83.988899,4134460,31.110008
2011-10-04,228.518,231.278,223.238,83.699997,2841993,31.002995
2011-10-05,226.328,227.798,220.689,82.444397,1840576,30.537914
2011-10-07,218.979,221.679,218.979,81.7444,1907874,30.278631
2011-10-10,219.849,221.198,217.539,81.677803,4866592,30.253965
2011-10-11,220.149,221.379,215.019,80.022202,4695898,29.640715
2011-10-12,216.579,217.119,213.849,79.933296,3239032,29.607786
2011-10-13,189.252,217.449,189.252,77.722198,3177990,28.78878
2011-10-14,208.84,211.66,207.88,77.522202,5813856,28.714705
2011-10-17,209.68,215.379,201.911,74.977798,5800702,27.77224
2011-10-18,202.78,206.17,202.78,76.233299,3557457,28.237284
2011-10-19,207.43,207.58,204.01,76.666702,2805561,28.397823
2011-10-20,205.45,206.98,202.3,75.722198,3226338,28.047968
2011-10-21,203.95,207.16,203.95,76.211098,2607026,28.229059
2011-10-24,206.89,206.98,203.14,75.633301,4343162,28.015047
2011-10-25,202.87,207.07,201.071,75.822197,2540030,28.085016
2011-10-28,206.98,208.72,201.341,75.133301,6840180,27.829838
2011-10-31,203.98,204.73,198.521,74.033302,3519612,27.422394
2011-11-01,199.181,204.37,195.911,74.577797,10464174,27.624073
2011-11-02,201.581,205.15,201.341,75.477798,3826462,27.957443
2011-11-03,204.88,205.63,200.741,75.655602,3793959,28.023304
2011-11-04,206.92,209.26,202.78,75.477798,3238074,27.957443
2011-11-08,202.72,202.81,197.591,73.855598,4147816,27.356571
2011-11-09,197.411,199.841,188.502,70.166702,4010175,25.990177
2011-11-11,188.892,190.782,183.582,69.266701,4452102,25.656813
2011-11-14,187.182,189.552,181.932,68.222198,3572906,25.26992
2011-11-15,184.182,184.182,179.383,67.044403,3057970,24.83366
2011-11-16,177.043,177.553,164.384,63.599998,10573722,23.557833
2011-11-17,170.983,172.783,164.984,62.2444,4263304,23.05571
2011-11-18,167.984,179.922,167.984,66.199997,4361782,24.520889
2011-11-21,179.383,180.343,173.083,64.555603,2027362,23.911793
2011-11-22,169.184,179.113,169.184,65.944397,1779021,24.426214
2011-11-23,176.533,177.583,171.763,64.266701,1509588,23.804785
2011-11-24,174.523,175.543,166.544,62.2556,6397857,23.059862
2011-11-25,167.984,170.983,164.654,62.466702,4785219,23.13805
2011-11-28,168.314,173.713,167.354,64.1222,2199879,23.751261
2011-11-29,170.983,172.153,165.134,61.444401,2964006,22.759386
2011-11-30,164.984,167.204,163.184,61.444401,3682818,22.759386
2011-12-01,167.444,169.064,163.934,61.511101,4610938,22.784088
2011-12-02,165.254,177.343,164.474,64.844398,5449104,24.018763
2011-12-05,171.044,174.343,170.054,63.799999,2189619,23.631916
2011-12-07,172.783,178.183,171.133,65.022202,3670096,24.084625
2011-12-08,171.403,175.753,171.403,64.044403,1331870,23.722441
2011-12-09,173.773,177.583,171.584,65.477798,2554250,24.253382
2011-12-12,177.523,177.523,170.473,63.466702,722637,23.508459
2011-12-13,168.764,175.153,168.314,64.411102,1545800,23.858271
2011-12-14,173.293,174.673,164.744,61.677799,3523972,22.845839
2011-12-15,166.784,171.584,166.604,62.944401,2493184,23.314997
2011-12-16,170.864,172.633,154.845,58.5667,7384977,21.693466
2011-12-19,158.865,161.204,155.385,58.344398,1602464,21.611126
2011-12-20,157.515,160.065,150.016,56.011101,2155154,20.746859
2011-12-21,152.385,160.754,149.446,58.911098,2206750,21.821032
2011-12-22,154.755,161.954,154.755,59.611099,1452632,22.080318
2011-12-23,160.815,161.684,156.075,58.444401,638361,21.648163
2011-12-26,157.785,159.585,155.535,57.866699,1023723,21.434181
2011-12-27,156.705,158.985,154.935,57.9333,1088973,21.458853
2011-12-28,154.935,156.015,150.765,56.466702,818685,20.915615
2011-12-29,153.525,155.235,147.286,54.988899,2446731,20.368227
2011-12-30,150.016,154.065,147.106,56.211102,2524378,20.82094
2012-01-02,151.845,155.115,150.316,56.177799,1829750,20.808605
2012-01-03,149.986,152.625,148.486,56.155602,1996263,20.800385
2012-01-04,148.605,151.515,146.746,54.799999,2301480,20.29826
2012-01-05,146.986,148.126,143.086,53.2556,3211502,19.726202
2012-01-06,143.386,146.866,142.996,53.677799,4011970,19.882587
2012-01-09,145.186,146.116,143.416,53.633301,1203021,19.86611
2012-01-10,146.386,147.826,146.086,54.577801,1057234,20.215954
2012-01-11,147.106,153.345,147.106,56.211102,2615486,20.82094
2012-01-12,150.135,152.925,148.396,55.588902,5573560,20.590471
2012-01-13,151.785,154.425,150.615,56.444401,2907171,20.907354
2012-01-16,151.785,153.285,150.615,56.299999,1272087,20.853867
2012-01-17,152.955,157.185,152.475,57.888901,2635600,21.442404
2012-01-18,156.795,160.934,152.775,57.322201,3187148,21.232496
2012-01-19,155.445,158.865,154.485,58.400002,1649133,21.63172
2012-01-20,158.385,161.714,156.885,59.655602,2692768,22.096806
2012-01-23,161.384,165.734,160.934,60.0667,2624342,22.249073
2012-01-24,161.894,165.284,159.705,60.644402,1478448,22.46306
2012-01-25,164.684,173.383,163.814,63.633301,5968030,23.570169
2012-01-27,170.983,174.313,168.794,64.300003,3804836,23.81712
2012-01-30,172.723,173.923,169.034,63.099998,3666254,23.372627
2012-01-31,171.044,179.113,168.404,65.588898,3679160,24.294535
2012-02-01,176.923,177.343,170.983,64.011101,1552239,23.710106
2012-02-02,173.413,175.093,168.734,63.099998,3891586,23.372627
2012-02-03,171.584,174.883,170.114,63.655602,3818642,23.578424
2012-02-06,172.243,176.083,170.983,63.577801,3238128,23.549608
2012-02-07,171.643,177.343,168.344,62.7556,3127280,23.245058
2012-02-08,166.364,172.393,166.364,63.6222,2074671,23.566057
2012-02-09,150.105,197.861,150.105,63.911098,3145275,23.673067
2012-02-10,179.983,185.832,175.483,65.333298,15062202,24.199862
2012-02-13,177.583,178.183,169.904,63.200001,3479198,23.409666
2012-02-14,171.823,173.713,170.743,63.5,2343460,23.52079
2012-02-15,171.584,176.083,170.983,64.433296,4801356,23.866489
2012-02-16,173.383,175.723,171.584,64.866699,2255679,24.027025
2012-02-17,171.643,177.763,169.784,64.455597,3306015,23.874754
2012-02-21,173.473,174.523,171.584,63.8111,2377386,23.636026
2012-02-22,172.843,182.532,170.594,63.955601,9687046,23.689547
2012-02-23,173.443,183.792,172.783,66.144402,9387342,24.50029
2012-02-24,179.443,182.382,169.244,63.9333,5293318,23.68129
2012-02-27,172.243,179.713,167.324,66.155602,11975040,24.504446
2012-02-28,180.523,181.482,176.143,66.666702,3895654,24.693758
2012-02-29,180.643,188.982,180.402,69.688904,8143150,25.813202
2012-03-01,189.882,189.882,184.182,69.088898,2724471,25.590952
2012-03-02,187.152,188.202,182.982,68.533302,3080804,25.385162
2012-03-05,189.642,190.242,182.682,68.511101,3692709,25.376932
2012-03-06,185.982,190.152,184.812,69.266701,5849739,25.656813
2012-03-07,187.122,187.632,177.073,66.355598,3646444,24.578524
2012-03-09,179.473,182.052,177.133,66.8778,5177156,24.77195
2012-03-12,182.382,182.382,178.303,66.400002,1622714,24.594975
2012-03-13,179.443,183.462,179.353,67.188904,3607376,24.887182
2012-03-14,181.843,182.862,179.143,67.066704,2724345,24.841923
2012-03-15,179.443,182.142,175.483,65.577797,2499300,24.290422
2012-03-16,177.463,184.152,172.483,66.433296,9540122,24.607304
2012-03-19,172.303,179.323,171.883,64.488899,3300489,23.887091
2012-03-20,174.043,177.883,173.563,65.099998,3699423,24.113441
2012-03-21,175.093,180.283,174.583,66.033302,3875598,24.459139
2012-03-22,178.243,179.143,172.813,64.511101,1392178,23.895309
2012-03-23,174.583,175.333,170.264,63.333302,3752546,23.459051
2012-03-26,171.553,172.273,169.844,63.1889,2163838,23.40556
2012-03-27,171.283,172.753,169.184,63.144402,1875663,23.389078
2012-03-28,170.953,171.584,167.684,62.400002,2226874,23.113348
2012-03-29,167.684,170.983,167.054,62.888901,4055116,23.294439
2012-03-30,171.314,182.982,171.314,67.466698,7938909,24.990084
2012-04-02,179.443,182.022,176.173,65.955597,3747789,24.430361
2012-04-03,178.813,181.182,176.683,66.900002,2517399,24.780174
2012-04-04,180.043,180.523,177.703,66.022202,1306534,24.455032
2012-04-09,176.923,176.923,170.983,63.511101,1588810,23.524906
2012-04-10,171.614,171.823,167.624,62.299999,1531845,23.076303
2012-04-11,168.194,172.243,166.784,62.611099,2116616,23.191538
2012-04-12,170.383,171.493,169.064,63.088902,1547788,23.368521
2012-04-13,169.244,171.433,166.964,62.2444,2404642,23.05571
2012-04-16,168.074,171.523,167.144,62.922199,1699474,23.306768
2012-04-17,170.504,174.523,169.364,64.466698,4239508,23.878866
2012-04-18,175.243,178.123,174.283,65.2556,3549812,24.17108
2012-04-19,175.843,180.523,175.243,66.577797,2691050,24.66083
2012-04-20,179.473,185.322,177.433,67.722198,5931351,25.084721
2012-04-23,183.042,184.782,175.873,65.422203,3922191,24.232786
2012-04-24,176.983,182.982,175.243,66.544403,3770402,24.648457
2012-04-25,180.073,184.002,179.983,67.833298,4308309,25.125872
2012-04-26,184.242,184.242,174.703,65.366699,6548085,24.212231
2012-04-27,176.983,179.953,175.543,65.7444,1544882,24.352129
2012-04-30,176.983,181.422,176.893,66.988899,1142082,24.813099
2012-05-02,181.392,182.382,178.123,66.2444,1525316,24.537336
