"Date","TATAMTRDVR.NS.Open","TATAMTRDVR.NS.High","TATAMTRDVR.NS.Low","TATAMTRDVR.NS.Close","TATAMTRDVR.NS.Volume","TATAMTRDVR.NS.Adjusted"
2014-05-02,226.807,231.292,224.54,224.550003,1180022,222.81041
2014-05-05,226.303,227.664,223.28,222.25,872281,220.528229
2014-05-06,225.144,229.78,224.64,224.300003,1323714,222.562347
2014-05-07,227.361,227.764,223.884,223.050003,540103,221.322037
2014-05-08,225.749,228.571,224.288,223.75,1248954,222.016602
2014-05-09,225.497,232.703,225.094,229.75,931697,227.970123
2014-05-12,229.831,245.804,229.831,241.149994,2649775,239.281799
2014-05-13,246.762,253.917,244.948,246.5,2887099,244.590363
2014-05-14,248.979,255.882,246.006,248.550003,2568882,246.624481
2014-05-15,252.96,256.89,249.483,251.850006,2628843,249.898926
2014-05-16,256.991,266.212,244.897,253.800003,3547499,251.833817
2014-05-19,256.991,262.887,251.599,251.949997,1642198,249.998138
2014-05-20,254.975,259.41,251.952,252,861573,250.047745
2014-05-21,254.471,257.848,247.921,249.699997,2150386,247.765579
2014-05-22,250.944,257.444,245.905,248.399994,2378550,246.475632
2014-05-23,252.96,260.266,250.037,256.200012,1402920,254.215225
2014-05-26,261.526,270.647,256.185,263.25,3018182,261.210602
2014-05-27,267.069,272.31,257.948,261.899994,1701365,259.871033
2014-05-28,263.945,269.589,253.716,264.549988,1847262,262.500488
2014-05-29,267.069,267.069,257.243,257.049988,2611486,255.058624
2014-05-30,253.766,265.658,248.525,256.950012,2008521,254.959412
2014-06-02,259.107,272.31,259.107,268.350006,1494062,266.271088
2014-06-03,270.092,271.856,264.549,263.799988,2895820,261.756317
2014-06-04,266.061,268.379,260.266,260.200012,1524006,258.184235
2014-06-05,264.146,275.383,258.906,271.399994,2777267,269.297455
2014-06-06,276.139,291.861,273.62,284.200012,4507081,281.998322
2014-06-09,291.962,301.082,289.291,294.350006,3372643,292.069702
2014-06-10,298.21,298.966,282.287,294.25,2301037,291.970459
2014-06-11,298.815,303.501,289.997,296.399994,3005923,294.10376
2014-06-12,299.319,315.645,295.54,306.049988,5212493,303.679016
2014-06-13,308.843,309.901,292.315,294.350006,5077865,292.069702
2014-06-16,297.404,298.21,286.318,286.799988,4355544,284.578156
2014-06-17,288.636,307.381,288.233,301.100006,3541897,298.767395
2014-06-18,303.35,305.366,293.322,296.350006,2720345,294.054169
2014-06-19,304.358,328.495,304.358,316.75,16164555,314.296143
2014-06-20,321.188,329.452,313.075,316.75,9872076,314.296143
2014-06-23,321.491,325.925,309.044,310.399994,4828539,307.995331
2014-06-24,315.897,318.316,311.513,311.75,2096475,309.334869
2014-06-25,313.982,324.212,288.384,289.299988,13013012,287.058777
2014-06-26,293.927,296.699,282.287,282.450012,5163654,280.261841
2014-06-27,287.88,302.796,286.318,298.799988,4185788,296.485168
2014-06-30,300.528,305.97,295.288,294.75,3955216,292.466583
2014-07-01,296.598,308.893,296.598,303.049988,3604291,300.702271
2014-07-02,306.373,310.909,302.493,305.75,1740611,303.381348
2014-07-03,310.304,317.207,307.482,311.100006,3580288,308.689911
2014-07-04,312.622,316.452,306.575,312.299988,2739697,309.880585
2014-07-07,315.746,318.266,310.808,313.799988,1481191,311.368988
2014-07-08,317.258,318.467,308.137,309.25,4197170,306.854248
2014-07-09,308.297,308.647,296.285,303.899994,1644478,303.607361
2014-07-10,302.541,310.949,291.581,299.950012,1837769,299.661194
2014-07-11,301.09,307.296,295.384,296.200012,2303540,295.914795
2014-07-14,295.535,302.792,288.378,300.350006,1033396,300.060791
2014-07-15,304.293,313.802,302.091,312.149994,1712527,311.849426
2014-07-16,316.204,325.313,314.653,323.100006,2563122,322.788879
2014-07-17,325.113,329.768,320.509,323.5,3424123,323.188507
2014-07-18,321.309,323.211,313.802,320.549988,1478972,320.241333
2014-07-21,321.51,322.26,313.101,314.899994,1793267,314.596771
2014-07-22,314.403,324.012,312.751,319.600006,4628235,319.292267
2014-07-23,323.111,323.111,308.647,311.75,2316254,311.449799
2014-07-24,312.251,314.002,307.596,311.899994,1078811,311.59967
2014-07-25,311.55,312.301,292.882,295.950012,3288457,295.665039
2014-07-28,293.282,297.086,281.671,283.149994,4269116,282.87735
2014-07-30,285.925,297.587,281.571,296.25,4220067,295.964752
2014-07-31,293.833,298.037,291.28,294,2147846,293.716888
2014-08-01,291.28,311.3,289.429,301.75,3185890,301.459442
2014-08-04,303.242,310.049,303.242,306.149994,1297043,305.855194
2014-08-05,304.543,310.299,302.541,308.100006,1222485,307.803345
2014-08-06,310.149,310.149,301.34,302.299988,935917,302.008911
2014-08-07,304.894,304.894,296.285,298.450012,1771284,298.162628
2014-08-08,295.785,298.888,292.331,295.200012,1573055,294.915771
2014-08-11,298.287,303.192,297.537,300.350006,1714848,300.060791
2014-08-12,325.313,326.064,314.052,316.850006,5948971,316.544922
2014-08-13,315.354,321.86,310.299,320.149994,3159725,319.841705
2014-08-14,316.305,334.722,316.305,330.299988,5144360,329.981934
2014-08-18,334.822,374.36,334.822,348.649994,10971934,348.31427
2014-08-19,351.338,359.847,345.983,357.399994,5708149,357.055847
2014-08-20,355.592,363.35,353.59,359.200012,3857960,358.854126
2014-08-21,362.049,363.85,353.19,358.600006,2491896,358.2547
2014-08-22,359.746,367.804,357.594,362.100006,2032748,361.751343
2014-08-25,362.449,369.856,361.398,362.899994,2223465,362.550568
2014-08-26,359.346,364.851,353.791,363.5,2142809,363.149994
2014-08-27,364.851,375.161,364.851,371.799988,4183909,371.441986
2014-08-28,378.164,382.719,374.36,377.25,4840151,376.886749
2014-09-01,380.316,383.269,374.461,377.200012,5354740,376.836792
2014-09-02,376.012,380.366,369.406,371.799988,2944478,371.441986
2014-09-03,378.264,382.618,374.711,378.649994,4512528,378.2854
2014-09-04,378.965,379.515,369.356,370.299988,1872684,369.94342
2014-09-05,371.358,377.764,370.607,373.649994,1679069,373.290192
2014-09-08,376.362,376.863,368.455,372.649994,3793610,372.291168
2014-09-09,376.763,385.671,371.308,383.149994,4342785,382.781067
2014-09-10,383.369,390.026,380.116,383.450012,3463089,383.08078
2014-09-11,385.972,389.075,382.018,386.899994,2543080,386.527435
2014-09-12,387.373,391.727,383.369,388,3065423,387.626404
2014-09-15,390.126,390.126,379.916,381.100006,1869243,380.733032
2014-09-16,376.813,379.015,355.342,357.549988,4214055,357.205688
2014-09-17,362.549,367.754,346.984,365.649994,3151730,365.297913
2014-09-18,365.552,379.065,361.348,377.200012,3259681,376.836792
2014-09-19,379.365,382.218,364.851,367,3944748,366.646606
2014-09-22,366.653,381.217,363.35,379.100006,3492593,378.734955
2014-09-23,380.366,380.917,359.446,361.75,4036787,361.401672
2014-09-24,362.799,362.799,350.638,353.899994,3549286,353.559204
2014-09-25,353.29,355.242,337.325,341.899994,5085607,341.57077
2014-09-26,340.428,356.693,330.018,354.950012,2943089,354.608215
2014-09-29,355.693,360.097,351.138,352.049988,1719258,351.710999
2014-09-30,348.886,357.294,343.631,345.100006,1703174,344.7677
2014-10-01,346.584,348.636,341.429,343.25,1372903,342.919495
2014-10-07,341.479,350.337,338.526,343.200012,1882528,342.869537
2014-10-08,341.679,346.283,334.422,339.399994,1695023,339.073181
2014-10-09,342.83,347.535,340.328,344.100006,2623687,343.768677
2014-10-10,341.329,341.329,323.812,324.200012,3338341,323.887848
2014-10-13,323.912,325.313,313.252,321.450012,4173732,321.140472
2014-10-14,324.412,326.614,316.204,317,2047230,316.694763
2014-10-15,317.306,317.306,317.306,317,0,316.694763
2014-10-16,313.352,322.711,301.59,304.299988,2347645,304.006989
2014-10-17,303.342,313.302,292.281,310.100006,4209079,309.801392
2014-10-20,314.253,323.161,311.65,315,2422397,314.696686
2014-10-21,312.301,319.708,311.9,316.350006,2615352,316.04538
2014-10-22,321.359,324.312,318.357,322.850006,2758845,322.539124
2014-10-27,324.212,325.764,317.005,318.200012,2984800,317.893616
2014-10-28,315.304,321.309,314.303,317.450012,1400527,317.144348
2014-10-29,320.358,331.119,320.358,329.25,3618856,328.932953
2014-10-30,326.314,331.669,325.313,327.75,3313490,327.434418
2014-10-31,328.366,339.177,328.366,335.299988,3612751,334.977112
2014-11-03,332.22,336.124,329.317,330.200012,1220719,329.88205
2014-11-05,331.319,331.619,320.509,321.899994,3298594,321.590027
2014-11-07,322.861,330.919,318.707,328.600006,2922389,328.2836
2014-11-10,325.914,326.915,321.56,323.549988,1925029,323.238434
2014-11-11,321.76,326.815,321.209,323.899994,1017956,323.588104
2014-11-12,321.86,331.419,321.86,326.75,1400154,326.435364
2014-11-13,329.717,329.717,320.959,321.350006,1182277,321.040588
2014-11-14,322.01,326.765,322.01,323.149994,1268655,322.838837
2014-11-17,320.208,338.126,319.858,336.799988,3188228,336.475677
2014-11-18,338.526,341.329,331.569,332.799988,2062672,332.479523
2014-11-19,332.82,335.023,322.31,324.899994,1914922,324.587158
2014-11-20,324.112,331.569,320.809,328.899994,1347963,328.583282
2014-11-21,329.517,339.327,329.517,331.450012,2037839,331.130859
2014-11-24,334.322,338.226,333.321,336.600006,1258189,336.275879
2014-11-25,336.024,337.125,322.31,323.850006,2035468,323.538177
2014-11-26,323.512,331.269,321.61,328.75,801617,328.433441
2014-11-27,328.216,331.769,325.313,326.299988,1331629,325.985779
2014-11-28,328.516,342.129,324.913,339.700012,2799022,339.372925
2014-12-01,343.581,352.089,335.873,349.549988,2962352,349.213409
2014-12-02,352.94,355.442,349.186,351.399994,2374388,351.061615
2014-12-03,354.341,360.747,348.085,355.25,3282807,354.907928
2014-12-04,356.543,358.695,345.733,348.299988,1675112,347.9646
2014-12-05,348.836,352.339,343.931,346.25,1025716,345.916595
2014-12-08,350.237,350.237,339.577,340.799988,1101763,340.471832
2014-12-09,342.129,344.832,322.611,324.350006,1679351,324.037689
2014-12-10,322.511,337.175,321.56,335.850006,1555630,335.526611
2014-12-11,333.571,339.827,325.313,336.200012,1567980,335.876282
2014-12-12,333.571,344.181,333.571,336.850006,2732276,336.525635
2014-12-15,333.421,342.83,330.318,335.850006,2105818,335.526611
2014-12-16,330.819,338.526,322.31,324.600006,2229509,324.287445
2014-12-17,323.512,329.617,310.899,318.049988,1807546,317.743744
2014-12-18,324.312,332.22,322.31,328.100006,1607026,327.784088
2014-12-19,334.722,335.323,328.666,330.100006,1896951,329.782135
2014-12-22,330.318,333.771,325.213,327.600006,1437723,327.284546
2014-12-23,330.118,332.62,324.713,329.100006,1031349,328.783112
2014-12-24,330.218,333.321,325.563,326.799988,2953308,326.485321
2014-12-26,330.318,332.02,325.864,328.200012,517678,327.883972
2014-12-29,331.019,340.328,330.018,338.100006,1241697,337.774445
2014-12-30,341.329,342.029,331.419,333.25,1117244,332.929108
2014-12-31,329.717,336.974,329.417,335.700012,840007,335.37677
2015-01-01,336.024,338.126,333.521,334.649994,403716,334.327759
2015-01-02,334.322,346.934,334.322,342.25,1628269,341.920441
2015-01-05,343.531,348.235,340.978,344.450012,1206820,344.118347
2015-01-06,341.229,342.33,328.016,328.75,1457991,328.433441
2015-01-07,328.116,336.824,325.864,330.649994,1882988,330.331604
2015-01-08,336.024,342.129,330.819,340.700012,2563503,340.371948
2015-01-09,344.332,352.289,339.827,342.649994,2879302,342.320038
2015-01-12,343.331,343.331,335.873,337.399994,1174215,337.075104
2015-01-13,340.328,341.329,333.021,334.399994,1291592,334.078003
2015-01-14,336.324,338.526,327.966,330.299988,1306790,329.981934
2015-01-15,336.074,345.983,332.971,341.850006,1786117,341.520844
2015-01-16,340.578,345.132,337.025,339.899994,2564358,339.572693
2015-01-19,342.83,348.836,340.478,346.350006,1543709,346.01651
2015-01-20,348.636,356.794,347.735,355,3190516,354.658173
2015-01-21,356.243,362.599,352.89,360.25,4703615,359.903107
2015-01-22,357.344,368.355,355.843,364.450012,2303755,364.099091
2015-01-23,370.156,375.211,364.801,373.75,2876418,373.390106
2015-01-27,376.513,383.569,374.861,380.5,2097895,380.133606
2015-01-28,384.37,385.271,364.901,365.950012,2462647,365.597626
2015-01-29,364.601,370.307,358.545,364.149994,2851910,363.799347
2015-01-30,367.804,368.555,360.597,363.950012,1328189,363.599548
2015-02-02,362.349,364.301,354.341,356.649994,1479086,356.30658
2015-02-03,360.347,366.953,355.843,358.299988,1586558,357.954987
2015-02-04,360.747,361.548,353.34,355,1848761,354.658173
2015-02-05,358.345,364.751,353.39,356.399994,1094935,356.056824
2015-02-06,345.533,347.134,327.315,337.350006,3465733,337.025177
2015-02-09,334.122,339.927,328.316,329.549988,2753473,329.232666
2015-02-10,328.316,341.929,323.912,336.450012,1215069,336.126038
2015-02-11,337.175,340.127,333.922,338.899994,1043316,338.573669
2015-02-12,343.08,343.08,334.973,338.25,855706,337.924286
2015-02-13,339.577,347.635,333.871,345.850006,1521114,345.516968
2015-02-16,347.585,351.989,344.782,350.600006,2448156,350.262421
2015-02-18,350.437,354.591,343.581,350.149994,2330841,349.812836
2015-02-19,373.36,384.32,367.354,373.299988,5492008,372.940521
2015-02-20,375.261,386.172,370.957,381.649994,3065964,381.282501
2015-02-23,382.018,384.871,371.007,372.25,976523,371.891541
2015-02-24,371.408,373.96,363,365.75,548799,365.397827
2015-02-25,367.554,373.259,364.351,365.75,659314,365.397827
2015-02-26,367.904,367.904,348.085,350.200012,1758673,349.862793
2015-02-27,354.341,361.548,352.79,359,899983,358.654327
2015-03-02,377.363,377.363,359.646,369.549988,2232316,369.194153
2015-03-03,370.957,370.957,364.351,367,1453914,366.646606
2015-03-04,375.261,375.361,361.348,362.600006,1783795,362.250854
2015-03-05,364,366.303,353.641,354.899994,1808297,354.558258
2015-03-09,352.339,354.291,338.826,342.75,2908585,342.419952
2015-03-10,346.734,351.188,339.327,343.700012,2645066,343.369049
2015-03-11,344.332,347.234,336.674,339.649994,1854857,339.322937
2015-03-12,345.032,346.834,343.23,344,1750183,343.668762
2015-03-13,345.232,345.833,335.873,337.600006,2835320,337.274933
2015-03-16,340.528,342.33,334.322,338.950012,1262141,338.623627
2015-03-17,341.429,347.585,340.478,345.799988,1775741,345.46701
2015-03-18,345.783,345.783,338.526,339.899994,1204888,339.572693
2015-03-19,343.781,344.081,332.42,336.649994,1461568,336.325836
2015-03-20,334.272,335.923,326.314,327.350006,1912636,327.03479
2015-03-23,328.016,329.818,320.409,321.5,954574,321.19043
2015-03-24,320.358,324.162,310.849,312.799988,2083050,312.498779
2015-03-25,316.305,318.106,312.351,316.149994,2668863,315.845581
2015-03-26,315.304,319.858,305.244,308.75,3682342,308.452698
2015-03-27,309.498,319.007,305.744,316.5,1131212,316.195251
2015-03-30,320.108,325.263,314.653,324.399994,1032105,324.087616
2015-03-31,326.114,339.177,321.96,331.549988,2604153,331.230743
2015-04-01,331.719,339.227,328.917,338.049988,1664959,337.724487
2015-04-06,339.327,344.732,337.625,341.450012,929224,341.121216
2015-04-07,342.23,346.183,339.977,342.950012,2084925,342.619781
2015-04-08,347.334,347.935,343.531,345.399994,1109766,345.067413
2015-04-09,345.933,347.134,340.077,343.399994,1300156,343.069336
2015-04-10,344.332,352.84,339.627,351.100006,1272284,350.761932
2015-04-13,353.29,356.794,347.535,354.649994,1504187,354.308502
2015-04-15,354.341,354.341,342.029,344.149994,1257299,343.818604
2015-04-16,348.335,358.345,341.329,348.899994,2580149,348.564026
2015-04-17,349.336,349.837,338.826,340.5,1147088,340.172119
2015-04-20,343.681,343.681,324.462,328.75,1500415,328.433441
2015-04-21,330.318,333.671,325.413,327.649994,763574,327.334503
2015-04-22,328.316,330.218,319.958,328.100006,972271,327.784088
2015-04-23,332.12,332.12,318.306,319.149994,2674416,318.842682
2015-04-24,320.709,323.311,315.304,319.950012,4296398,319.641937
2015-04-27,321.96,323.512,311.8,315.950012,1954650,315.645782
2015-04-28,318.307,325.113,314.853,322.5,1864985,322.189453
2015-04-29,324.112,324.112,315.304,318.450012,2143144,318.143372
2015-04-30,320.108,320.108,309.298,310.700012,3497186,310.400848
2015-05-04,317.005,317.005,309.548,312.25,3325718,311.949341
2015-05-05,314.203,317.706,310.999,315.75,1893197,315.445953
2015-05-06,315.304,315.304,303.392,304.899994,1475210,304.606415
2015-05-07,301.29,305.294,290.58,295.100006,1676241,294.815857
2015-05-08,301.29,311.2,301.29,309.350006,2461737,309.052124
2015-05-11,313.652,324.462,312.101,322.75,2640034,322.439209
2015-05-12,322.46,322.46,312.401,313.25,1718725,312.948364
2015-05-13,315.304,319.758,311.4,317.850006,1086359,317.543945
2015-05-14,319.007,319.307,310.299,315,1271293,314.696686
2015-05-15,318.106,318.407,312.901,313.850006,1551686,313.547791
2015-05-18,314.903,318.557,311.4,317.350006,1724908,317.044434
2015-05-19,317.105,317.105,312.501,313.649994,854795,313.347961
2015-05-20,316.104,316.355,308.297,309.899994,2038038,309.601593
2015-05-21,308.447,316.705,308.447,315.850006,1006706,315.545868
2015-05-22,316.755,319.107,314.353,315.350006,1322347,315.046356
2015-05-25,319.057,319.608,306.595,307.149994,1154902,306.854248
2015-05-26,308.197,310.299,301.29,308.399994,1890323,308.103027
2015-05-27,294.283,300.439,290.28,297.899994,3146553,297.613129
2015-05-28,300.089,304.293,297.687,298.950012,1418312,298.66214
2015-05-29,300.289,303.492,297.386,301.049988,674090,300.760101
2015-06-01,302.792,302.792,290.28,290.649994,1726843,290.370117
2015-06-02,292.782,295.184,286.176,286.799988,1481417,286.523834
2015-06-03,288.228,289.078,275.215,281.850006,1985146,281.578613
2015-06-04,283.173,285.125,276.016,282.149994,1490882,281.878296
2015-06-05,282.772,289.429,281.071,285.649994,3365978,285.374939
2015-06-08,285.175,285.175,278.969,280.100006,1425333,279.830292
2015-06-09,279.469,283.273,276.366,281.149994,2106460,280.879272
2015-06-10,281.271,286.376,279.269,281.899994,1819952,281.62854
2015-06-11,283.323,283.473,268.008,269.649994,2514885,269.39035
2015-06-12,267.858,268.759,260.901,266,2876676,265.743866
2015-06-15,265.756,269.96,262.503,263.950012,1940080,263.695862
2015-06-16,265.856,272.813,263.253,269,1728400,268.740967
2015-06-17,275.265,276.166,267.758,268.350006,2507616,268.091614
2015-06-18,271.511,274.464,268.258,272.549988,2739015,272.287537
2015-06-19,274.765,274.765,268.258,269.450012,2309862,269.190552
2015-06-22,272.963,276.016,271.261,273,2237706,272.737122
2015-06-23,274.715,276.166,272.162,272.450012,2070800,272.187653
2015-06-24,273.213,274.014,269.159,270.25,1505794,269.989777
2015-06-25,271.662,271.662,265.255,265.799988,3144042,265.544037
2015-06-26,266.256,270.26,266.256,268.600006,1073767,268.34137
2015-06-29,263.604,264.855,258.749,260.600006,1596134,260.34906
2015-06-30,260.751,261.902,255.246,260.700012,2917580,260.448975
2015-07-01,261.352,266.757,259.25,263.799988,2511965,263.545959
2015-07-02,268.258,268.258,259.25,260.049988,1018260,259.799591
2015-07-03,260.351,261.652,257.598,259.850006,1412872,259.599792
2015-07-06,256.247,257.248,251.492,254.899994,1994335,254.654541
2015-07-07,256.147,258.849,252.243,252.449997,3442553,252.206909
2015-07-08,250.691,250.691,237.228,239.449997,3496396,239.219421
2015-07-09,239.23,240.131,233.775,234.399994,3186109,234.174286
2015-07-10,238.329,240.932,236.528,238.550003,2034432,238.320297
2015-07-13,239.731,246.888,235.877,241.75,1770086,241.517212
2015-07-14,243.234,243.735,228.27,232.100006,2495603,231.876511
2015-07-15,232.824,241.232,232.324,240.5,3075160,240.268417
2015-07-16,242.233,243.134,235.777,236.25,2817212,236.022507
2015-07-17,237.278,240.181,234.025,238.199997,4270553,237.970627
2015-07-20,240.281,240.532,233.475,234.899994,2115767,234.673813
2015-07-21,235.226,239.13,233.175,234.199997,2725386,233.974487
2015-07-22,233.225,241.232,233.225,240,2769141,239.768906
2015-07-23,240.632,256.647,238.98,254.5,5514931,254.254944
2015-07-24,255.446,257.198,245.236,245.550003,3177332,245.313553
2015-07-27,245.637,246.537,237.329,238.399994,2362429,238.170441
2015-07-28,239.631,240.732,233.725,237,2236053,236.77179
2015-07-29,238.63,244.235,238.63,241.850006,2047040,241.617126
2015-07-30,244.586,251.242,243.735,249.800003,2983781,249.559464
2015-07-31,251.242,263.053,249.891,260.049988,3252614,259.799591
2015-08-03,261.252,265.556,257.598,261.850006,3658864,261.59787
2015-08-04,261.752,263.053,255.146,260.799988,4053354,260.548859
2015-08-05,262.253,268.258,259.25,260.350006,2580186,260.099304
2015-08-06,260.801,266.256,257.248,263.700012,3372060,263.446106
2015-08-07,265.756,272.713,264.254,267.850006,4959082,267.592102
2015-08-10,262.453,272.963,262.152,264.350006,3235634,264.095459
2015-08-11,265.205,266.256,249.14,249.949997,4491491,249.70932
2015-08-12,249.34,249.34,237.479,239,4200677,238.769867
2015-08-13,241.432,245.186,231.323,235.25,3000003,235.023468
2015-08-14,240.482,247.638,234.726,244.800003,1969422,244.564285
2015-08-17,244.886,246.237,236.328,240.199997,2175051,239.968704
2015-08-18,242.083,247.739,241.733,243.550003,1736661,243.315491
2015-08-19,243.885,250.641,240.782,247.899994,2724217,247.661285
2015-08-20,247.789,247.789,240.432,243.100006,2325185,242.865921
2015-08-21,238.229,239.481,234.826,237.300003,2078211,237.071503
2015-08-24,226.618,231.923,213.856,219.25,6086105,219.038879
2015-08-25,222.965,226.118,205.698,222.449997,6621089,222.235794
2015-08-26,225.217,233.225,217.61,226.100006,4307662,225.882294
2015-08-27,234.175,242.934,227.119,240.649994,4746030,240.418274
2015-08-28,243.334,247.789,239.931,245.5,2734828,245.263611
2015-08-31,243.334,247.739,236.478,237.75,1888682,237.521072
2015-09-01,232.924,233.024,222.214,223.399994,3315841,223.184875
2015-09-02,224.216,226.868,218.761,220.300003,2198232,220.087875
2015-09-03,223.215,245.937,223.215,234.949997,4868284,234.723755
2015-09-04,233.975,233.975,221.313,223.800003,3606590,223.584503
2015-09-07,227.919,232.624,222.364,223.399994,2371300,223.184875
2015-09-08,226.618,236.428,219.662,235.050003,2941220,234.823669
2015-09-09,239.731,245.687,235.477,239.449997,2483798,239.219421
2015-09-10,234.526,247.238,230.322,245.449997,2192715,245.213654
2015-09-11,247.689,250.741,240.331,242.350006,1695024,242.116638
2015-09-14,243.885,249.891,241.032,248.649994,2591725,248.410568
2015-09-15,249.64,251.943,236.227,239.550003,2644578,239.319336
2015-09-16,242.233,243.234,235.527,240.5,2145694,240.268417
2015-09-18,234.226,246.988,233.825,236.649994,17540204,236.422119
2015-09-21,234.075,241.132,233.175,237.100006,1942093,236.871704
2015-09-22,239.18,239.781,225.217,226.850006,2267221,226.631577
2015-09-23,223.115,227.819,221.313,222.949997,2285507,222.735321
2015-09-24,223.215,225.968,219.912,220.699997,2086693,220.487488
2015-09-28,221.363,222.464,205.097,206.850006,3593452,206.650833
2015-09-29,202.195,217.61,200.393,212.699997,2207297,212.495178
2015-09-30,215.207,218.46,211.704,216.449997,2184921,216.241577
2015-10-01,219.111,220.713,214.857,218.600006,1326375,218.389511
2015-10-05,222.214,235.227,222.014,233.800003,4276462,233.574875
2015-10-06,236.278,244.035,235.377,242.149994,3323481,241.916824
2015-10-07,240.732,245.586,237.479,241.899994,1573727,241.667068
2015-10-08,242.383,247.138,240.381,242.25,1352157,242.016739
2015-10-09,245.036,246.938,241.432,244.75,1524252,244.514328
2015-10-12,246.938,253.144,244.035,245.899994,2578946,245.663208
2015-10-13,246.637,252.593,243.535,245.75,1462030,245.513367
2015-10-14,244.736,247.488,240.782,241.600006,788656,241.367371
2015-10-15,244.235,260.251,244.235,259.549988,5131700,259.300049
2015-10-16,265.255,266.256,256.397,260.700012,3028081,260.448975
2015-10-19,260.951,266.206,258.649,264.549988,3394311,264.295258
2015-10-20,264.254,272.963,262.753,270.049988,3028020,269.789948
2015-10-21,270.01,272.963,267.658,269.25,1745140,268.990723
2015-10-23,273.163,273.964,270.31,272.799988,1582263,272.537292
2015-10-26,275.665,276.817,271.061,272.649994,1613964,272.387451
2015-10-27,272.362,273.113,269.66,269.950012,2010725,269.690063
2015-10-28,270.16,271.411,265.255,268.75,1520384,268.491211
2015-10-29,269.059,270.26,262.803,268.799988,2574507,268.541168
2015-10-30,269.059,270.51,255.246,260.100006,1450222,259.849548
2015-11-02,264.455,265.606,260.751,262.899994,1361417,262.646851
2015-11-03,264.805,266.156,258.499,259.649994,709692,259.399963
2015-11-04,264.004,273.063,264.004,268.950012,3998220,268.69104
2015-11-05,270.26,272.062,265.456,265.899994,2960404,265.643951
2015-11-06,265.155,266.757,260.751,261.899994,1494961,261.647797
2015-11-09,250.241,272.112,249.24,270.899994,4351399,270.63913
2015-11-10,270.06,279.169,269.259,271.549988,2666522,271.288513
2015-11-13,287.277,294.283,287.277,290.100006,13268767,289.820679
2015-11-16,290.28,295.585,285.375,287.799988,5106265,287.522858
2015-11-17,291.781,292.732,285.775,287.25,5450882,286.973389
2015-11-18,289.979,294.133,285.375,290.25,3703702,289.97052
2015-11-19,294.283,297.286,293.032,294.399994,3848886,294.116516
2015-11-20,296.085,300.539,295.284,295.950012,3738571,295.665039
2015-11-23,295.284,301.841,291.08,296.850006,5002302,296.564178
2015-11-24,296.686,297.537,289.679,293.850006,2971912,293.567047
2015-11-26,294.984,302.942,294.283,299.75,9022318,299.461365
2015-11-27,303.292,304.043,298.588,299.049988,3227282,298.762024
2015-11-30,300.84,304.693,294.383,298.799988,33636745,298.512268
2015-12-01,300.239,300.239,288.077,290.600006,2811814,290.32019
2015-12-02,291.28,294.283,284.174,286.950012,2807303,286.673706
2015-12-03,285.375,286.276,279.319,280,1716022,279.730377
2015-12-04,281.271,286.226,279.269,284.950012,2026474,284.675629
2015-12-07,288.278,288.278,279.569,280.25,1635701,279.980133
2015-12-08,282.172,289.178,281.771,283.899994,2039754,283.626617
2015-12-09,284.274,286.676,277.817,281.100006,1954533,280.829346
2015-12-10,286.676,286.676,278.768,284.649994,2285886,284.375916
2015-12-11,284.924,285.675,274.064,276.299988,1710693,276.033936
2015-12-14,274.364,274.915,267.908,270.649994,2007005,270.389374
2015-12-15,272.162,282.472,270.11,281.25,2285689,280.979187
2015-12-16,280.32,283.723,278.468,279.899994,1384417,279.630463
2015-12-17,281.271,285.325,278.768,282.75,1108336,282.477722
2015-12-18,284.274,284.774,277.667,278.350006,2517430,278.08197
2015-12-21,277.517,281.921,276.566,280.649994,1313855,280.379761
2015-12-22,281.921,282.272,278.618,279.100006,670969,278.831268
2015-12-23,281.721,282.472,279.769,281.75,893590,281.478699
2015-12-24,282.472,284.774,280.92,282.049988,819053,281.778412
2015-12-28,282.772,292.932,282.322,289.049988,1587388,288.771667
2015-12-29,290.88,291.581,286.025,288.75,1135723,288.471954
2015-12-30,289.629,291.681,287.577,289.899994,935887,289.62085
2015-12-31,291.481,292.231,287.377,289.350006,1063917,289.071381
2016-01-01,289.679,298.537,289.629,296.600006,1131233,296.314392
2016-01-04,295.084,295.084,275.515,278.100006,2359770,277.832214
2016-01-05,281.671,283.273,276.666,278.950012,2346499,278.681396
2016-01-06,280.27,280.72,272.713,273.450012,1646527,273.186707
2016-01-07,268.158,268.158,254.745,257,2837932,256.752533
2016-01-08,260.251,267.808,259.25,264.700012,2081245,264.445129
2016-01-11,260,274.664,258.649,271.799988,1944294,271.538269
2016-01-12,273.263,275.265,266.607,270.25,1170573,269.989777
2016-01-13,272.863,279.169,267.007,273.700012,1965963,273.436462
2016-01-14,265.255,270.51,261.852,267.75,1685205,267.492188
2016-01-15,269.109,269.109,256.997,257.899994,963039,257.651672
2016-01-18,257.748,261.202,252.293,257,1343187,256.752533
2016-01-19,260.651,269.159,258.749,263.950012,1386001,263.695862
2016-01-20,260.751,262.152,251.843,258.600006,2119862,258.350983
2016-01-21,258.249,261.252,247.138,248.25,3015745,248.010956
2016-01-22,253.194,262.553,251.242,257.450012,1182214,257.202118
2016-01-25,261.051,263.754,256.197,257.600006,1088619,257.351959
