"Date","SOUTHBANK.NS.Open","SOUTHBANK.NS.High","SOUTHBANK.NS.Low","SOUTHBANK.NS.Close","SOUTHBANK.NS.Volume","SOUTHBANK.NS.Adjusted"
2012-08-30,22.708,22.813,22.338,19.235701,1124038,16.486334
2012-08-31,22.549,22.813,21.176,19.009399,4031385,16.292379
2012-09-03,22.496,23.236,22.338,19.643101,2645387,16.835506
2012-09-04,23.13,23.341,22.866,19.9146,1849431,17.068195
2012-09-05,23.236,23.236,22.655,19.507299,1057474,16.719114
2012-09-06,22.813,22.866,22.496,19.3263,905332,16.563986
2012-09-07,23.025,23.236,22.708,19.5525,916314,16.757854
2012-09-10,22.972,23.13,22.708,19.507299,755593,16.719114
2012-09-11,22.972,23.764,22.602,19.462,1292770,16.68029
2012-09-12,22.813,23.025,22.708,19.507299,1020350,16.719114
2012-09-13,22.813,23.025,22.76,19.5525,691298,16.757854
2012-09-14,23.13,23.394,22.919,19.733601,2414315,16.913069
2012-09-17,23.553,23.711,23.13,20.1409,2231712,17.262154
2012-09-18,23.764,24.239,23.341,20.4578,3676543,17.53376
2012-09-20,23.764,24.239,23.183,20.367201,4166131,17.456108
2012-09-21,23.817,24.767,23.817,21.1367,5194551,18.115623
2012-09-24,24.767,25.031,24.239,20.819901,3362566,17.844103
2012-09-25,24.292,24.767,23.5,20.5483,2120752,17.611324
2012-09-26,23.975,24.239,23.658,20.4578,1980343,17.53376
2012-09-27,24.186,24.186,23.711,20.4578,2604965,17.53376
2012-09-28,23.869,24.345,23.869,20.5935,1637592,17.650064
2012-10-01,24.028,24.503,24.028,20.9104,2041858,17.921669
2012-10-03,25.242,25.242,24.398,21.2724,8440041,18.23193
2012-10-04,24.926,25.242,24.82,21.363001,2939976,18.30958
2012-10-05,24.978,25.348,24.134,21.0009,2175499,17.999235
2012-10-08,24.503,24.767,24.239,20.9104,1326550,17.921669
2012-10-09,24.45,25.559,24.292,20.955601,1266161,17.960409
2012-10-10,24.398,24.45,24.081,20.774599,1314861,17.805277
2012-10-11,24.292,24.714,24.081,21.0462,1342673,18.038059
2012-10-12,24.556,25.084,24.292,21.0914,2255910,18.076797
2012-10-15,24.767,25.031,24.503,21.2724,1161398,18.23193
2012-10-16,24.926,25.559,24.82,21.408199,5099814,18.348316
2012-10-17,25.031,25.242,24.503,21.1819,1684764,18.154364
2012-10-18,24.82,25.242,24.503,21.363001,3106499,18.30958
2012-10-19,24.978,25.19,24.662,21.1819,2490837,18.154364
2012-10-22,24.609,24.714,23.289,20.1409,7962996,17.262154
2012-10-23,23.553,23.711,23.289,20.005199,2457015,17.145847
2012-10-25,23.553,23.764,23.077,19.9146,6441208,17.068195
2012-10-29,23.13,23.711,23.077,20.095699,1842084,17.223413
2012-10-30,23.289,24.398,23.077,20.5935,3897201,17.650064
2012-10-31,24.028,24.556,23.447,21.0009,4936344,17.999235
2012-11-01,24.662,24.662,24.239,20.9104,2881023,17.921669
2012-11-02,24.714,24.767,24.239,20.9104,1870826,17.921669
2012-11-05,24.398,24.45,24.239,20.865101,994241,17.882847
2012-11-06,24.239,24.398,24.134,20.865101,1374807,17.882847
2012-11-07,24.398,24.503,23.975,20.684099,5148868,17.727713
2012-11-08,24.239,24.398,23.869,20.819901,4561723,17.844103
2012-11-09,24.292,24.82,24.186,21.0009,4226949,17.999235
2012-11-12,24.662,24.767,24.186,20.865101,1062534,17.882847
2012-11-15,24.556,24.873,23.764,21.0462,1871092,18.038059
2012-11-16,24.609,24.714,24.186,20.865101,1109632,17.882847
2012-11-19,24.081,24.503,23.922,20.5935,1755038,17.650064
2012-11-20,24.028,24.345,23.922,20.5935,1488770,17.650064
2012-11-21,24.134,24.239,23.658,20.5935,1484834,17.650064
2012-11-22,24.134,24.292,23.975,20.774599,751844,17.805277
2012-11-23,24.292,24.45,23.869,20.774599,1220878,17.805277
2012-11-26,24.292,24.45,23.658,20.4125,1183518,17.494932
2012-11-27,24.081,24.556,23.922,20.9104,2025412,17.921669
2012-11-29,24.662,25.401,24.186,21.453501,6938140,18.387144
2012-11-30,24.556,26.563,24.556,22.584999,12326719,19.356916
2012-12-03,26.51,27.83,26.299,23.3997,11555394,20.055174
2012-12-04,27.46,28.2,27.302,23.716499,9535982,20.326689
2012-12-05,27.46,28.569,27.46,23.671301,8262885,20.287952
2012-12-06,28.147,28.147,26.721,23.852301,5389237,20.443083
2012-12-07,28.094,28.622,27.672,23.9881,6144099,20.559473
2012-12-10,28.305,29.309,27.619,24.983801,11072250,21.412857
2012-12-11,29.573,29.784,27.566,24.2596,8806406,20.792168
2012-12-12,28.517,28.939,27.777,24.5765,5023788,21.063772
2012-12-13,28.675,28.939,27.513,23.671301,4688271,20.287952
2012-12-14,27.619,28.305,27.144,24.0786,4875316,20.637035
2012-12-17,28.2,28.517,27.883,24.0333,2715509,20.598211
2012-12-18,28.2,28.358,27.302,23.852301,3780724,20.443083
2012-12-19,28.253,29.15,28.094,24.1691,6905495,20.7146
2012-12-20,28.411,28.411,27.619,23.8071,2475831,20.404343
2012-12-21,27.777,27.83,26.827,23.173401,2977936,19.861217
2012-12-24,27.46,27.777,26.827,23.128099,1896832,19.822392
2012-12-26,26.932,27.46,26.932,23.173401,1885359,19.861217
2012-12-27,26.932,27.408,26.774,23.0376,2012506,19.744829
2012-12-28,26.932,27.46,26.615,22.9018,2569109,19.628437
2012-12-31,26.774,28.992,26.668,24.6217,8334212,21.102514
2013-01-01,28.781,29.467,28.728,24.848,9869513,21.296465
2013-01-02,29.467,29.52,28.728,24.7575,4847310,21.218901
2013-01-03,28.992,29.837,28.675,25.074301,8710702,21.490423
2013-01-04,29.573,30.682,29.045,26.160601,14255410,22.421455
2013-01-07,30.629,32.319,29.784,27.3374,22683618,23.430056
2013-01-08,32.108,32.16,31.051,26.8395,9324582,23.003323
2013-01-09,31.579,31.896,30.47,26.2964,7405179,22.537846
2013-01-10,30.893,31.21,30.206,26.070101,4616732,22.343893
2013-01-11,30.629,30.629,29.045,25.1196,6650072,21.529249
2013-01-14,29.573,30.206,28.781,25.6175,5980909,21.95598
2013-01-15,30.206,31.368,29.995,26.251101,18119460,22.49902
2013-01-16,30.893,30.999,29.362,25.2554,7364919,21.645636
2013-01-17,29.573,29.995,28.833,25.436399,3184200,21.800764
2013-01-18,29.784,30.259,29.626,25.6175,3299692,21.95598
2013-01-21,30.154,30.365,29.731,25.7533,2613164,22.072372
2013-01-22,30.101,30.523,29.573,25.436399,3108904,21.800764
2013-01-23,29.837,29.995,29.045,25.2101,2699786,21.606812
2013-01-24,29.573,29.573,27.936,24.1691,4667953,20.7146
2013-01-25,28.094,29.256,27.883,24.893299,2225040,21.335293
2013-01-28,29.15,29.573,28.886,25.074301,1872223,21.490423
2013-01-29,29.256,29.837,28.305,24.486,3731570,20.986206
2013-01-30,28.781,28.886,28.147,24.350201,2099910,20.869818
2013-01-31,28.464,28.939,28.2,24.5765,1688028,21.063772
2013-02-01,28.728,29.467,28.517,24.983801,3015323,21.412857
2013-02-04,29.256,29.52,28.253,24.304899,1512226,20.83099
2013-02-05,28.041,28.833,27.83,24.395399,2004872,20.908556
2013-02-06,28.622,29.098,28.147,24.2596,1456758,20.792168
2013-02-07,27.883,28.675,27.672,24.1691,2514560,20.7146
2013-02-08,28.305,28.411,27.936,24.214399,1722624,20.753426
2013-02-11,27.724,28.464,27.724,24.0333,1024452,20.598211
2013-02-12,28.2,28.464,27.355,24.214399,2525059,20.753426
2013-02-13,28.305,28.675,27.46,23.625999,1904894,20.249126
2013-02-14,28.622,28.622,26.087,22.7208,4429433,19.473309
2013-02-15,26.404,26.721,26.193,22.675501,5489761,19.434483
2013-02-18,26.404,27.038,26.404,22.8566,1238226,19.589695
2013-02-19,26.404,26.985,26.404,23.082899,2825620,19.783653
2013-02-20,27.038,27.196,26.774,23.0376,1288298,19.744829
2013-02-21,26.774,26.774,26.193,22.5397,1404888,19.318092
2013-02-22,26.351,26.563,26.246,22.584999,1129071,19.356916
2013-02-25,26.668,26.879,26.14,22.494499,1777263,19.27935
2013-02-26,26.087,26.351,25.612,22.1777,2477614,19.007833
2013-02-27,26.932,26.932,25.77,22.584999,1618099,19.356916
2013-02-28,26.563,27.144,25.348,22.630301,2783406,19.395744
2013-03-01,26.668,26.668,25.77,22.1777,3765343,19.007833
2013-03-04,25.876,25.929,25.295,21.7703,1450947,18.658663
2013-03-05,25.559,26.087,25.506,22.2229,920390,19.046574
2013-03-06,25.982,26.51,25.876,22.3134,1103439,19.12414
2013-03-07,25.982,26.246,25.77,22.3587,780551,19.162962
2013-03-08,26.193,26.615,25.982,22.5397,1248960,19.318092
2013-03-11,26.404,26.51,26.14,22.584999,1180070,19.356916
2013-03-12,26.404,26.404,25.876,22.2682,2992537,19.085396
2013-03-13,25.876,25.929,25.559,22.087099,1056680,18.93018
2013-03-14,25.823,26.563,25.612,22.630301,1678993,19.395744
2013-03-15,26.563,26.668,25.559,22.132401,2419187,18.969009
2013-03-18,25.612,26.615,25.506,22.041901,938612,18.891443
2013-03-19,25.401,25.982,24.767,21.815599,1468249,18.697489
2013-03-20,25.506,25.665,23.553,21.1367,4087605,18.115623
2013-03-21,24.662,25.137,24.028,20.774599,1545432,17.805277
2013-03-22,23.236,24.609,23.236,20.9104,1513245,17.921669
2013-03-25,24.767,24.82,24.239,21.0009,1229326,17.999235
2013-03-26,24.662,24.714,24.186,21.0914,1018435,18.076797
2013-03-28,24.767,26.087,24.609,22.1777,2320182,19.007833
2013-04-01,26.563,26.563,25.454,22.2229,729064,19.046574
2013-04-02,25.559,26.351,25.559,22.3587,990014,19.162962
2013-04-03,26.193,26.299,25.559,22.087099,999590,18.93018
2013-04-04,25.348,25.665,24.186,20.865101,2448475,17.882847
2013-04-05,24.503,24.767,23.869,20.684099,2397433,17.727713
2013-04-08,24.45,24.45,23.922,20.6388,1000882,17.688889
2013-04-09,24.45,24.556,23.341,20.1409,2033429,17.262154
2013-04-10,23.817,24.081,23.5,20.5483,1437105,17.611324
2013-04-11,24.081,24.292,23.869,20.6388,1108956,17.688889
2013-04-12,23.975,24.186,23.764,20.5935,959995,17.650064
2013-04-15,24.345,24.556,23.975,20.774599,1016595,17.805277
2013-04-16,24.292,24.767,24.081,21.0914,1164095,18.076797
2013-04-17,24.556,24.978,24.556,21.2272,1117122,18.19319
2013-04-18,25.031,25.084,24.556,21.408199,1218242,18.348316
2013-04-22,24.926,25.454,24.926,21.6798,1116066,18.581099
2013-04-23,25.348,25.348,24.978,21.4988,1190475,18.42597
2013-04-25,25.242,25.348,25.084,21.5893,1126190,18.503532
2013-04-26,25.348,25.348,24.978,21.4988,895210,18.42597
2013-04-29,24.926,25.348,24.926,21.5893,663721,18.503532
2013-04-30,25.242,25.506,25.084,21.5893,792947,18.503532
2013-05-02,25.242,25.718,25.19,21.8608,1059432,18.736227
2013-05-03,25.454,25.506,25.19,21.7251,1094216,18.619925
2013-05-06,25.559,26.668,25.401,21.906099,5888534,18.775051
2013-05-07,25.929,26.404,25.876,22.2682,2833911,19.085396
2013-05-08,26.14,26.246,25.77,22.403999,1338632,19.201788
2013-05-09,25.876,26.246,25.612,21.996599,1091852,18.852615
2013-05-10,25.506,25.876,25.348,21.7251,1247678,18.619925
2013-05-13,25.612,25.876,25.295,21.7703,742435,18.658663
2013-05-14,25.348,25.876,25.19,21.906099,980330,18.775051
2013-05-15,25.401,26.615,25.401,22.494499,2743835,19.27935
2013-05-16,26.246,26.668,25.876,22.675501,2731152,19.434483
2013-05-17,26.404,26.563,25.929,22.494499,1186843,19.27935
2013-05-20,26.14,26.615,26.14,22.7208,1868701,19.473309
2013-05-21,26.404,26.563,25.929,22.5397,1197726,19.318092
2013-05-22,26.404,26.51,26.14,22.4492,1694451,19.240528
2013-05-23,25.982,26.14,25.137,22.2682,1803725,19.085396
2013-05-24,25.876,26.51,25.506,22.630301,1648400,19.395744
2013-05-27,26.035,26.563,26.035,22.675501,971849,19.434483
2013-05-28,26.404,26.932,26.14,22.9018,2302451,19.628437
2013-05-29,26.615,26.827,26.404,22.675501,2448871,19.434483
2013-05-30,26.351,26.51,26.193,22.630301,603446,19.395744
2013-05-31,26.246,26.51,26.246,22.630301,1207354,19.395744
2013-06-03,26.404,26.404,25.876,22.494499,682844,19.27935
2013-06-04,26.351,26.563,26.193,22.630301,1076568,19.395744
2013-06-05,26.404,26.457,26.246,22.630301,428150,19.395744
2013-06-06,26.404,27.249,26.193,23.2187,1421763,19.900045
2013-06-07,27.091,27.777,26.299,22.675501,1840292,19.434483
2013-06-10,26.404,26.774,26.299,22.675501,792492,19.434483
2013-06-11,26.299,26.51,25.929,22.630301,1491815,19.395744
2013-06-12,26.351,26.51,26.087,22.630301,799403,19.395744
2013-06-13,26.351,26.351,25.665,22.132401,743129,18.969009
2013-06-14,25.823,26.351,25.823,22.2682,542183,19.085396
2013-06-17,25.876,26.193,25.876,22.403999,532496,19.201788
2013-06-18,26.193,26.246,25.19,21.7251,1647885,18.619925
2013-06-19,25.295,26.457,25.19,21.6798,4434833,18.581099
2013-06-20,24.019,24.019,23.354,20.774599,1740365,18.399357
2013-06-21,23.456,23.661,20.288,18.6021,9288575,16.475248
2013-06-24,21.055,22.332,21.055,19.507299,2744269,17.276955
2013-06-25,22.077,22.383,19.93,18.7831,3809227,16.635557
2013-06-26,21.463,21.821,21.361,19.009399,1184523,16.835981
2013-06-27,22.077,22.434,21.974,19.5525,2937908,17.316988
2013-06-28,22.281,23.508,22.281,20.7293,2538509,18.359238
2013-07-01,23.61,23.916,23.354,20.774599,3100395,18.399357
2013-07-02,23.508,23.967,23.252,21.0462,1503717,18.639908
2013-07-03,23.559,23.763,23.354,20.819901,1589223,18.43948
2013-07-04,23.456,23.865,23.201,20.819901,1626386,18.43948
2013-07-05,23.61,24.07,23.61,21.0914,2282154,18.679937
2013-07-08,23.814,23.865,23.456,20.819901,1000460,18.43948
2013-07-09,23.559,23.865,23.354,20.955601,1207846,18.559666
2013-07-10,23.559,23.865,23.559,20.955601,806765,18.559666
2013-07-11,23.763,24.121,23.763,21.1819,1298080,18.760092
2013-07-12,24.325,24.479,22.996,20.819901,2629730,18.43948
2013-07-15,22.996,23.61,22.843,20.819901,1881544,18.43948
2013-07-16,23.201,23.405,22.894,20.5935,2088928,18.238966
2013-07-17,23.303,23.405,22.485,20.276699,1917700,17.958385
2013-07-18,22.792,23.405,22.792,20.6388,1650106,18.279087
2013-07-19,23.508,23.559,23.15,20.774599,1090327,18.399357
2013-07-22,22.69,23.661,22.69,20.819901,1162715,18.43948
2013-07-23,23.508,23.865,23.405,20.774599,2534310,18.399357
2013-07-24,23.405,23.405,22.23,19.9146,2153989,17.637684
2013-07-25,22.537,22.894,22.537,20.095699,863025,17.79808
2013-07-26,22.639,22.996,22.23,20.276699,2251746,17.958385
2013-07-29,22.894,22.996,22.281,20.0504,1489831,17.757961
2013-07-30,22.588,22.945,21.872,19.5525,2254343,17.316988
2013-07-31,22.077,23.916,20.85,20.367201,3969209,18.038538
2013-08-01,23.252,23.508,21.412,19.235701,1917623,17.036407
2013-08-02,21.974,22.179,21.31,19.009399,874706,16.835981
2013-08-05,21.463,21.77,21.31,19.054701,668818,16.876104
2013-08-06,21.566,21.566,20.441,18.285299,1889130,16.194668
2013-08-07,20.748,21.157,20.492,18.556801,1243215,16.435129
2013-08-08,20.901,21.259,20.748,18.466299,814335,16.354977
2013-08-12,20.85,21.157,20.748,18.5116,710310,16.395098
2013-08-13,21.004,21.259,20.799,18.7831,1267670,16.635557
2013-08-14,21.31,21.719,21.157,18.9189,897922,16.755829
2013-08-16,21.412,21.412,20.748,18.466299,1026154,16.354977
2013-08-19,21.259,21.259,20.39,18.24,1167475,16.154549
2013-08-20,20.646,20.697,20.186,18.1495,1166882,16.074398
2013-08-21,21.259,21.719,20.441,18.24,2329750,16.154549
2013-08-22,20.85,20.85,20.339,18.24,1123391,16.154549
2013-08-23,20.595,20.952,20.492,18.3305,724714,16.234705
2013-08-26,20.697,20.952,20.646,18.3305,687567,16.234705
2013-08-27,20.748,20.748,20.032,17.8326,1428915,15.793731
2013-08-28,20.032,20.135,19.521,17.6063,1294491,15.593304
2013-08-29,19.573,20.288,19.573,17.7421,781194,15.713577
2013-08-30,20.032,20.39,19.879,17.696899,874520,15.673544
2013-09-02,20.084,20.39,19.981,17.877899,561693,15.833852
2013-09-03,20.288,20.39,19.624,17.4706,952309,15.47312
2013-09-04,19.675,19.879,19.368,17.425301,1344698,15.432998
2013-09-05,20.186,20.646,20.186,18.24,2334188,16.154549
2013-09-06,20.697,20.85,20.288,18.285299,956090,16.194668
2013-09-10,20.85,21.106,20.646,18.375799,1096206,16.274826
2013-09-11,20.544,21.208,20.544,18.647301,1555065,16.515282
2013-09-12,21.055,21.515,21.004,18.6926,1172982,16.555401
2013-09-13,21.055,21.361,21.004,18.7379,668127,16.595524
2013-09-16,21.872,22.383,21.259,19.1,1582829,16.916224
2013-09-17,21.463,21.566,21.055,18.6926,645545,16.555401
2013-09-18,21.004,21.31,20.901,18.6021,632123,16.475248
2013-09-19,21.515,22.179,21.463,19.145201,3223974,16.956255
2013-09-20,21.821,21.821,20.595,18.466299,2307852,16.354977
2013-09-23,20.799,20.952,20.544,18.24,941768,16.154549
2013-09-24,20.595,20.901,20.441,18.285299,571166,16.194668
2013-09-25,20.595,20.799,20.441,18.1495,664295,16.074398
2013-09-26,20.441,20.697,20.441,18.1495,733944,16.074398
2013-09-27,20.544,20.595,20.39,18.1495,609355,16.074398
2013-09-30,20.441,20.492,20.186,17.923201,675925,15.873973
2013-10-01,20.339,20.441,20.135,17.923201,890346,15.873973
2013-10-03,20.339,20.492,20.237,17.968399,1181023,15.914003
2013-10-04,20.339,20.544,20.237,18.059,613636,15.994246
2013-10-07,20.39,20.441,20.186,17.923201,820453,15.873973
2013-10-08,20.544,20.748,20.135,17.877899,1371556,15.833852
2013-10-09,20.135,20.339,20.084,17.8326,1236498,15.793731
2013-10-10,20.186,20.39,20.084,17.787399,1241701,15.753698
2013-10-11,20.237,20.39,20.032,17.8326,2287014,15.793731
2013-10-14,20.492,22.383,20.288,19.643101,10074901,17.39723
2013-10-15,22.485,22.537,21.31,18.964199,3694288,16.79595
2013-10-17,21.566,21.821,20.85,18.7379,5169466,16.595524
2013-10-18,21.463,21.821,21.31,19.145201,2747959,16.956255
2013-10-21,21.77,22.434,21.719,19.462,3070207,17.236835
2013-10-22,21.77,22.23,21.668,19.507299,1809393,17.276955
2013-10-23,22.077,22.434,21.719,19.3715,2360471,17.156683
2013-10-24,21.974,22.128,21.566,19.145201,1174596,16.956255
2013-10-25,21.668,22.077,21.259,18.964199,1663813,16.79595
2013-10-28,21.412,21.668,21.259,18.8736,932583,16.71571
2013-10-29,21.31,21.872,21.004,19.1,1908962,16.916224
2013-10-30,21.566,21.77,21.361,18.964199,969928,16.79595
2013-10-31,21.004,21.821,21.004,19.1905,1718622,16.996376
2013-11-01,21.515,22.69,21.515,19.5525,6334456,17.316988
2013-11-05,22.537,23.048,22.128,19.9146,5129647,17.637684
2013-11-06,22.485,22.741,22.077,19.643101,1905901,17.39723
2013-11-07,22.639,23.201,21.923,19.597799,5298067,17.357107
2013-11-08,22.077,22.741,21.974,19.8694,2122271,17.597654
2013-11-11,22.434,22.485,21.719,19.5525,1358921,17.316988
2013-11-12,22.077,22.23,21.617,19.235701,1245808,17.036407
2013-11-13,21.566,21.821,21.157,18.9189,1658679,16.755829
2013-11-14,21.515,21.77,21.361,19.1,1933287,16.916224
2013-11-18,21.719,21.821,21.463,19.1,1458768,16.916224
2013-11-19,21.566,22.23,21.515,19.462,2403237,17.236835
2013-11-20,21.821,22.026,21.617,19.235701,1544186,17.036407
2013-11-21,21.515,21.668,21.361,19.009399,1072515,16.835981
2013-11-22,21.463,21.668,21.157,18.8284,1016258,16.675676
2013-11-25,21.361,21.566,21.157,18.8284,1430208,16.675676
2013-11-26,21.208,21.361,20.748,18.5116,1626269,16.395098
2013-11-27,20.799,21.055,20.799,18.556801,765449,16.435129
2013-11-28,20.952,21.157,20.748,18.421,1121814,16.314856
2013-11-29,20.799,21.106,20.799,18.556801,1302756,16.435129
2013-12-02,21.157,21.668,21.055,18.8284,3187399,16.675676
2013-12-03,21.259,21.361,21.055,18.6926,859205,16.555401
2013-12-04,21.055,21.208,20.85,18.5116,1235380,16.395098
2013-12-05,21.004,21.463,21.004,18.7831,1323910,16.635557
2013-12-06,21.208,21.259,20.952,18.7831,990152,16.635557
2013-12-09,21.566,21.719,21.208,18.8736,1933060,16.71571
2013-12-10,21.361,21.361,20.952,18.647301,924316,16.515282
2013-12-11,20.952,21.055,20.799,18.5116,698695,16.395098
2013-12-12,20.799,21.157,20.748,18.466299,779296,16.354977
2013-12-13,20.748,20.799,20.492,18.24,966518,16.154549
2013-12-16,20.492,20.646,20.288,18.0137,1026759,15.954124
2013-12-17,20.339,20.544,20.237,17.968399,824325,15.914003
2013-12-18,20.288,20.646,20.288,18.1495,955871,16.074398
2013-12-19,20.492,20.595,20.135,17.8326,1059415,15.793731
2013-12-20,20.186,20.544,20.084,18.1042,1057872,16.034275
2013-12-23,20.441,20.646,20.441,18.1495,1003423,16.074398
2013-12-24,20.544,20.697,20.39,18.1495,1123326,16.074398
2013-12-26,20.646,21.106,20.492,18.556801,3901709,16.435129
2013-12-27,21.515,21.566,20.901,18.556801,4290972,16.435129
2013-12-30,21.055,21.157,20.646,18.375799,1258933,16.274826
2013-12-31,20.799,20.85,20.595,18.375799,1335396,16.274826
2014-01-01,20.799,21.31,20.748,18.7379,1715247,16.595524
2014-01-02,21.208,21.872,21.055,18.6926,5227385,16.555401
2014-01-03,21.055,21.208,20.85,18.647301,1265696,16.515282
2014-01-06,21.055,21.259,20.952,18.6021,896217,16.475248
2014-01-07,21.055,21.259,20.85,18.5116,931772,16.395098
2014-01-08,21.055,21.157,20.85,18.556801,1197883,16.435129
2014-01-09,20.901,21.106,20.85,18.466299,796475,16.354977
2014-01-10,20.952,21.055,20.492,18.24,1292413,16.154549
2014-01-13,20.697,20.85,20.39,18.24,1182194,16.154549
2014-01-14,20.595,20.748,20.492,18.1947,732499,16.114428
2014-01-15,20.595,20.799,20.544,18.285299,1035570,16.194668
2014-01-16,20.748,21.872,20.748,18.6021,9180354,16.475248
2014-01-17,21.208,21.361,20.646,18.3305,1721999,16.234705
2014-01-20,20.952,21.719,20.85,19.145201,52345113,16.956255
2014-01-21,21.821,21.821,21.106,18.7831,3238443,16.635557
2014-01-22,20.952,21.463,20.952,18.8736,1426204,16.71571
2014-01-23,21.31,21.617,21.157,18.7831,2373468,16.635557
2014-01-24,21.157,21.208,20.952,18.6021,1559940,16.475248
2014-01-27,20.952,20.952,20.441,18.1947,2082120,16.114428
2014-01-28,20.595,20.748,20.39,18.1042,1517153,16.034275
2014-01-29,20.544,20.748,20.39,18.1042,1060998,16.034275
2014-01-30,20.237,20.492,19.981,18.1042,2076708,16.034275
2014-01-31,20.492,20.595,20.288,18.1495,1548648,16.074398
2014-02-03,20.441,20.492,20.288,18.0137,1118030,15.954124
2014-02-04,20.288,20.544,20.084,18.1042,1275123,16.034275
2014-02-05,20.492,20.595,20.339,18.1042,588636,16.034275
2014-02-06,20.544,20.646,20.237,18.1947,957980,16.114428
2014-02-07,20.697,20.748,20.339,18.1495,799615,16.074398
2014-02-10,20.748,20.748,20.186,17.923201,1021971,15.873973
2014-02-11,20.339,20.492,20.288,18.059,980532,15.994246
2014-02-12,20.441,20.544,20.339,18.1042,776933,16.034275
2014-02-13,20.492,20.544,20.288,18.0137,871304,15.954124
2014-02-14,20.441,20.544,20.135,18.1042,1250239,16.034275
2014-02-17,20.544,20.544,20.237,17.968399,456738,15.914003
2014-02-18,20.339,20.544,20.288,18.1042,1060511,16.034275
2014-02-19,20.441,20.748,20.237,18.24,1051921,16.154549
2014-02-20,20.492,20.748,20.39,18.285299,1026618,16.194668
2014-02-21,20.595,21.617,20.441,18.7831,2723027,16.635557
2014-02-24,21.31,21.515,20.799,18.9189,2569019,16.755829
2014-02-25,21.259,21.668,21.004,19.009399,3019999,16.835981
2014-02-26,21.412,21.668,21.259,19.1,1215340,16.916224
2014-02-28,21.463,21.872,21.31,19.1,1832993,16.916224
2014-03-03,21.412,21.617,21.259,18.9189,2079235,16.755829
2014-03-04,21.412,21.463,21.208,18.8284,1272466,16.675676
2014-03-05,21.361,23.508,21.31,20.6388,15794881,18.279087
2014-03-06,23.508,23.661,22.69,20.367201,3862458,18.038538
2014-03-07,22.843,23.252,22.69,20.186199,2666753,17.878233
2014-03-10,22.588,23.201,22.588,20.095699,1922353,17.79808
2014-03-11,22.69,23.916,22.69,20.367201,4478604,18.038538
2014-03-12,22.996,23.048,22.485,19.9599,882018,17.677807
2014-03-13,22.639,23.916,22.588,20.684099,4660498,18.319206
2014-03-14,23.252,23.252,22.383,20.1409,2027150,17.838114
2014-03-18,22.69,23.405,22.69,20.5483,2138705,18.198935
2014-03-19,23.405,23.405,22.996,20.4125,1096356,18.078659
2014-03-20,22.894,23.252,22.537,20.0504,1179089,17.757961
2014-03-21,22.741,23.201,22.639,20.276699,1101307,17.958385
2014-03-24,22.996,23.61,22.996,20.5935,5263084,18.238966
2014-03-25,23.201,23.405,22.894,20.322001,1901945,17.998507
2014-03-26,23.048,23.201,22.843,20.367201,1788299,18.038538
2014-03-27,22.945,23.456,22.69,20.1409,3588493,17.838114
2014-03-28,22.843,23.61,22.741,20.5483,5701440,18.198935
2014-03-31,22.383,23.15,22.179,20.1409,8475207,17.838114
2014-04-01,22.741,23.354,22.332,20.322001,5928534,17.998507
2014-04-02,23.508,23.967,23.099,21.0009,7327820,18.599787
2014-04-03,23.916,23.916,23.099,20.5935,3452695,18.238966
2014-04-04,23.252,23.405,23.099,20.5483,1964767,18.198935
2014-04-07,23.201,23.456,22.741,20.322001,2292838,17.998507
2014-04-09,22.996,24.734,22.996,21.7703,13830128,19.281218
2014-04-10,24.785,25.347,24.274,21.7703,8620507,19.281218
2014-04-11,24.53,26.063,24.121,22.675501,10826309,20.082922
2014-04-15,25.909,26.012,24.274,22.2229,6835991,19.682072
2014-04-16,25.143,25.245,23.967,21.815599,5754676,19.321339
2014-04-17,24.581,24.938,24.376,21.951401,2671827,19.44161
2014-04-21,25.041,25.449,24.683,22.2229,3498529,19.682072
2014-04-22,25.961,26.574,25.245,22.494499,11567993,19.922615
2014-04-23,25.347,25.756,25.245,22.5397,3079518,19.962648
2014-04-24,25.449,25.449,25.449,22.5397,0,19.962648
2014-04-25,25.041,25.347,24.121,21.8608,5930585,19.36137
2014-04-28,24.53,24.836,24.325,21.7251,2963132,19.241186
2014-04-29,24.581,24.887,24.019,21.408199,2831983,18.960516
2014-04-30,24.121,24.836,23.099,20.819901,10207641,18.43948
2014-05-02,23.61,23.865,23.405,20.865101,1583859,18.479515
2014-05-05,23.405,23.661,23.201,20.6388,2485610,18.279087
2014-05-06,23.508,23.661,23.048,20.5483,2151273,18.198935
2014-05-07,23.252,23.405,22.945,20.4125,1603358,18.078659
2014-05-08,22.843,23.763,22.843,20.865101,2658410,18.479515
2014-05-09,23.456,24.683,23.456,21.7251,3815518,19.241186
2014-05-12,24.53,24.99,24.53,22.041901,4308656,19.521765
2014-05-13,25.041,25.501,24.836,22.087099,4978184,19.561794
2014-05-14,25.501,25.501,24.938,22.2682,6090834,19.722189
2014-05-15,25.245,25.449,24.734,21.996599,4725277,19.481642
2014-05-16,25.552,25.961,24.99,22.403999,9989909,19.842464
2014-05-19,25.552,27.596,25.347,23.9881,11103328,21.245449
2014-05-20,27.8,28.005,26.676,24.1691,8432247,21.405752
2014-05-21,27.391,27.903,26.983,24.1691,5379488,21.405752
2014-05-22,27.494,28.618,27.494,24.712299,9470755,21.886848
