"Date","KTKBANK.NS.Open","KTKBANK.NS.High","KTKBANK.NS.Low","KTKBANK.NS.Close","KTKBANK.NS.Volume","KTKBANK.NS.Adjusted"
2015-06-19,109.322998,109.322998,107.327003,108.752998,911784,97.852921
2015-06-22,109.160004,120.156998,108.670998,118.324997,8699875,106.46553
2015-06-23,118.935997,119.221001,114.862,117.510002,4452362,105.732224
2015-06-24,117.794998,122.927002,115.880997,117.917,8030977,106.098434
2015-06-25,117.551003,120.767998,116.491997,120.279999,4836363,108.224594
2015-06-26,119.505997,121.176003,116.654999,119.343002,2685185,107.381508
2015-06-29,115.596001,118.080002,113.926003,117.510002,2934451,105.732224
2015-06-30,117.632004,119.545998,116.329002,117.958,1962020,106.13533
2015-07-01,117.958,122.112999,117.713997,120.686996,2644055,108.590797
2015-07-02,121.705002,124.393997,121.176003,123.211998,3810436,110.862724
2015-07-03,122.194,124.801003,120.443001,121.908997,3436704,109.690315
2015-07-06,120.279999,126.593002,118.324997,126.103996,4160441,113.464867
2015-07-07,126.877998,128.832993,124.638,126.225998,4380639,113.574646
2015-07-08,121.378998,122.560997,114.455002,116.613998,5538557,109.253731
2015-07-09,118.364998,119.995003,116.572998,118.569,2885324,111.08535
2015-07-10,119.302002,123.660004,119.057999,121.867996,5003995,114.176117
2015-07-13,123.660004,125.371002,120.197998,124.842003,3434441,116.962418
2015-07-14,125.453003,126.918999,123.863998,124.719002,3132290,116.847176
2015-07-15,124.963997,125.778,122.560997,122.968002,1727769,115.206696
2015-07-16,123.782997,126.185997,122.927002,125.167,3261825,117.266899
2015-07-17,125.126999,127.163002,122.560997,125.290001,5584494,117.382141
2015-07-20,119.18,119.18,113.355003,114.292,8057018,107.078293
2015-07-21,114.537003,115.839996,111.684998,112.174004,3647344,105.093971
2015-07-22,111.603996,115.269997,111.441002,115.066002,1765911,107.803444
2015-07-23,115.636002,116.207001,113.436996,113.966003,2556124,106.772873
2015-07-24,113.844002,114.414001,111.807999,112.093002,1499450,105.018089
2015-07-27,111.603996,112.377998,109.160004,109.771004,2285530,102.842644
2015-07-28,110.056,111.807999,108.427002,111.359001,2120718,104.330414
2015-07-29,111.603996,113.192001,109.689003,110.462997,1947331,103.490959
2015-07-30,110.789001,114.333,110.462997,113.885002,2646101,106.696983
2015-07-31,114.414001,115.839996,112.906998,114.780998,1744139,107.53643
2015-08-03,114.780998,117.061996,114.087997,115.432999,1442163,108.147278
2015-08-04,116.002998,116.410004,113.477997,114.617996,1452405,107.383713
2015-08-05,115.677002,116.002998,113.639999,114.087997,1499541,106.887169
2015-08-06,114.537003,116.899002,114.169998,116.002998,2086888,108.681297
2015-08-07,115.677002,120.075996,115.066002,119.545998,3482462,112.000679
2015-08-10,119.75,120.972,116.247002,117.183998,1514846,109.787758
2015-08-11,117.306,117.958,113.722,114.698997,1339525,107.459602
2015-08-12,113.966003,114.047997,109.160004,110.014999,2288711,103.071243
2015-08-13,111.603996,112.255997,108.549004,108.997002,1282111,102.117493
2015-08-14,108.875,114.862,108.834,113.885002,1660700,106.696983
2015-08-17,114.333,115.350998,112.093002,112.906998,1503444,105.780708
2015-08-18,113.233002,115.514,112.704002,114.374001,1321004,107.155113
2015-08-19,114.333,114.537003,112.295998,112.663002,1095203,105.552109
2015-08-20,112.093002,112.255997,108.834,109.281998,2009253,102.384499
2015-08-21,106.308998,108.345001,106.267998,107.938004,1689350,101.125336
2015-08-24,105.086998,105.575996,97.999603,99.465897,2908102,93.187965
2015-08-25,100.198997,101.420998,94.170898,100.809998,2661082,94.447227
2015-08-26,100.198997,101.136002,98.040298,98.732803,1600076,92.501137
2015-08-27,100.931999,101.584,99.465897,100.768997,2237306,94.408821
2015-08-28,102.236,104.231003,99.628899,100.973,2364424,94.599937
2015-08-31,99.547401,104.68,99.547401,103.458,2636677,96.928101
2015-09-01,102.112999,102.642998,95.922302,97.3479,2985686,91.203644
2015-09-02,97.429398,98.895699,95.311302,95.840797,2241451,89.791664
2015-09-03,96.899902,98.121803,96.207397,96.8591,909662,90.745697
2015-09-04,96.370399,96.370399,90.016296,92.337997,2422571,86.509949
2015-09-07,92.460098,93.030403,88.387001,89.242401,1551209,83.609734
2015-09-08,89.120201,93.845001,88.305496,92.1343,2752265,86.319107
2015-09-09,93.763496,95.311302,92.215797,92.867401,2584093,87.005936
2015-09-10,91.726997,95.596497,90.016296,94.700401,3014779,88.723244
2015-09-11,95.718697,96.940598,94.496696,96.003799,2491994,89.944382
2015-09-14,96.8591,98.366203,95.392799,97.633003,1591992,91.470757
2015-09-15,98.244003,98.895699,95.311302,96.044502,1486001,89.982513
2015-09-16,96.940598,97.4701,95.637199,96.370399,910883,90.287834
2015-09-18,96.370399,101.299004,96.370399,100.931999,2720786,94.561531
2015-09-21,100.198997,101.339996,97.8367,101.014,1564090,94.638351
2015-09-22,101.828003,102.642998,98.325401,99.221497,1689100,92.958984
2015-09-23,96.6147,102.031998,96.6147,101.584,2124890,95.172379
2015-09-24,101.828003,103.621002,100.362,101.665001,1965544,95.24826
2015-09-28,101.665001,104.191002,101.014,101.542999,1297086,95.133965
2015-09-29,100.198997,103.945999,98.162498,103.132004,2303643,96.622673
2015-09-30,104.272003,104.272003,101.869003,103.050003,1301279,96.545853
2015-10-01,103.539001,103.987,101.095001,102.317001,1549243,95.859108
2015-10-05,102.317001,106.472,102.276001,105.656998,1687763,98.988304
2015-10-06,107.042,107.042,104.556999,106.186996,1341260,99.484848
2015-10-07,106.635002,107.083,105.167999,105.535004,1206157,98.874001
2015-10-08,105.291,107.205002,104.516998,105.901001,1480996,99.216904
2015-10-09,106.919998,107.286003,104.761002,105.861,1055912,99.17942
2015-10-12,105.983002,106.878998,104.924004,105.983002,890225,99.293732
2015-10-13,105.738998,106.919998,105.291,106.635002,1001370,99.904579
2015-10-14,106.716003,108.019997,105.738998,106.635002,1035278,99.904579
2015-10-15,107.530998,107.857002,106.553001,107.123001,851541,100.361778
2015-10-16,107.408997,108.589996,105.697998,107.570999,1555722,100.781494
2015-10-19,107.530998,107.857002,105.901001,106.186996,868076,99.484848
2015-10-20,106.389999,107.367996,105.372002,106.186996,761303,99.484848
2015-10-21,106.146004,106.512001,100.809998,102.276001,2154821,95.820702
2015-10-23,102.276001,103.945999,101.950996,102.480003,1088219,96.011826
2015-10-26,103.212997,103.458,100.931999,101.542999,736430,95.133965
2015-10-27,101.420998,103.782997,101.095001,102.969002,901038,96.469955
2015-10-28,102.561996,104.434998,101.136002,102.112999,1320272,95.667992
2015-10-29,101.420998,101.869003,100.036003,100.809998,2282508,94.447227
2015-10-30,101.502998,106.553001,100.198997,104.842003,5324131,98.224747
2015-11-02,105.901001,105.901001,102.887001,104.475998,1923192,97.881844
2015-11-03,105.086998,105.901001,103.945999,104.191002,938713,97.61483
2015-11-04,105.004997,106.105003,102.887001,103.458,1269630,96.928101
2015-11-05,103.253998,103.702003,100.566002,100.973,918201,94.599937
2015-11-06,101.095001,102.236,99.384499,100.525002,1096722,94.180222
2015-11-09,97.755203,101.177002,96.288902,100.403,898710,94.065918
2015-11-10,99.873199,102.153999,98.569801,98.895699,961313,92.653748
2015-11-13,98.895699,100.606003,98.651299,99.995399,887831,93.684044
2015-11-16,99.710297,101.788002,98.977097,101.177002,1260591,94.791069
2015-11-17,102.642998,102.723999,100.850998,101.910004,1383813,95.477806
2015-11-18,101.828003,102.358002,98.569801,98.814201,1383209,92.5774
2015-11-19,99.465897,100.077003,99.058601,99.547401,819715,93.26432
2015-11-20,99.751099,104.191002,99.180801,101.869003,2618775,95.439392
2015-11-23,102.153999,102.317001,101.095001,101.258003,747105,94.866959
2015-11-24,101.014,101.461998,100.239998,100.525002,670313,94.180222
2015-11-26,100.525002,101.625,99.751099,101.136002,1244857,94.752655
2015-11-27,101.258003,104.353996,101.054001,103.987,1618255,97.423714
2015-11-30,104.639,104.639,103.050003,103.334999,927582,96.812859
2015-12-01,103.782997,106.064003,103.091003,105.331001,2221091,98.682884
2015-12-02,105.738998,105.82,102.561996,103.702003,862303,97.1567
2015-12-03,103.458,103.742996,101.665001,102.480003,853170,96.011826
2015-12-04,101.665001,102.317001,100.525002,100.809998,888753,94.447227
2015-12-07,101.258003,101.747002,100.280998,100.484001,590614,94.141808
2015-12-08,99.791801,100.728996,99.384499,99.465897,501196,93.187965
2015-12-09,99.058601,100.403,98.162498,98.569801,1164316,92.348419
2015-12-10,98.610603,98.773499,96.940598,97.184998,1614090,91.051025
2015-12-11,97.266403,98.244003,94.985497,95.881599,1473859,89.829887
2015-12-14,94.578201,97.307198,94.578201,96.288902,641391,90.211487
2015-12-15,96.370399,96.777702,95.596497,96.329597,459445,90.249619
2015-12-16,96.696198,98.569801,96.329597,97.4701,656788,91.31813
2015-12-17,97.999603,99.384499,97.795998,98.855003,721581,92.615623
2015-12-18,98.855003,101.258003,97.918098,99.384499,2444495,93.111702
2015-12-21,99.710297,100.443001,99.465897,100.036003,528713,93.722084
2015-12-22,100.117996,100.931999,98.651299,99.221497,583123,92.958984
2015-12-23,99.588097,100.362,99.384499,99.669601,463218,93.378807
2015-12-24,100.117996,100.443001,98.732803,99.140099,535545,92.882729
2015-12-28,99.140099,101.420998,99.140099,100.931999,531684,94.561531
2015-12-29,101.420998,101.747002,99.791801,100.036003,451838,93.722084
2015-12-30,99.954697,100.525002,99.058601,99.465897,779745,93.187965
2015-12-31,99.465897,100.362,98.692001,99.995399,863578,93.684044
2016-01-01,99.995399,101.990997,99.832497,101.665001,585365,95.24826
2016-01-04,101.177002,101.747002,97.551598,98.488403,1024959,92.272163
2016-01-05,98.569801,98.936401,96.777702,97.3479,1581975,91.203644
2016-01-06,97.429398,98.406898,96.533302,96.655502,682287,90.554947
2016-01-07,96.044502,96.411102,91.482597,92.0121,2007548,86.204628
2016-01-08,92.3787,93.519203,92.052803,92.582298,602597,86.738831
2016-01-11,91.930603,93.193298,90.423599,92.1343,1534810,86.319107
2016-01-12,92.052803,92.460098,87.898201,88.264801,1719535,82.69384
2016-01-13,88.305496,88.957298,83.906601,86.879997,3447579,81.396439
2016-01-14,82.766098,84.639702,79.833397,80.444397,4226456,75.367027
2016-01-15,81.055397,82.236603,76.656403,77.145203,3292686,72.27607
2016-01-18,76.574898,82.277298,75.597397,80.892403,7208321,75.786766
2016-01-19,81.421997,82.277298,79.955597,80.688797,2378794,75.596008
2016-01-20,79.507599,79.833397,77.389503,78.367104,2209117,73.420853
2016-01-21,79.833397,81.788498,78.163399,78.896599,2275330,73.916924
2016-01-22,80.4851,82.888298,79.670502,81.4627,2196667,76.321068
2016-01-25,83.051201,83.051201,80.4851,80.810997,888325,75.710495
2016-01-27,80.810997,82.766098,79.466797,81.381203,1671138,76.244713
2016-01-28,81.4627,81.8293,79.466797,80.322197,2053855,75.252541
2016-01-29,80.159302,80.892403,78.285599,80.403702,1192065,75.328903
2016-02-01,81.299797,81.7071,79.507599,79.833397,927369,74.794594
2016-02-02,79.914902,81.625603,79.263199,80.037102,2012984,74.985443
2016-02-03,79.059502,79.140999,76.819298,77.226601,1448300,72.352333
2016-02-04,77.796898,78.326401,75.3937,76.167603,1355045,71.360168
2016-02-05,76.2491,78.937302,75.963997,78.082001,1610875,73.15374
2016-02-08,78.122704,80.525902,77.919098,78.367104,1377490,73.420853
2016-02-09,76.982201,78.285599,75.841797,76.2491,1189275,71.436523
2016-02-10,76.1269,76.1269,72.990601,73.927399,2798507,69.261368
2016-02-11,74.334702,74.334702,71.116898,72.135201,1978400,67.582283
2016-02-12,72.135201,76.045403,70.220802,73.275703,2588555,68.650803
2016-02-15,74.253197,76.860001,74.253197,76.167603,1424910,71.360168
2016-02-16,77.063698,77.756104,75.067902,75.556602,1744389,70.787735
2016-02-17,74.986397,75.7603,72.094498,75.2715,1633521,70.52063
2016-02-18,75.801003,77.552498,74.130997,75.8825,2632586,71.093071
2016-02-19,75.7603,77.389503,75.190002,76.941498,1262918,72.08522
2016-02-22,77.226601,77.715401,75.352997,75.678802,1138757,70.902222
2016-02-23,76.1269,76.1269,72.990601,73.357101,1905109,68.727058
2016-02-24,72.501801,72.868401,71.0355,71.565002,2718980,67.048065
2016-02-25,72.053703,72.379601,70.098602,70.261597,2369845,65.826935
2016-02-26,71.1577,71.6464,69.324699,70.628098,1472488,66.170303
2016-02-29,70.7911,71.565002,69.080399,70.017197,1666868,65.597961
2016-03-01,70.383797,75.190002,70.383797,73.682999,2565324,69.032387
2016-03-02,75.190002,78.937302,75.190002,76.452698,2573520,71.627274
2016-03-03,76.452698,79.222504,75.923203,78.122704,2840554,73.191872
2016-03-04,78.204201,79.833397,77.023003,78.937302,1744352,73.955063
2016-03-08,78.937302,79.507599,77.878304,78.122704,1160846,73.191872
2016-03-09,78.000504,78.529999,76.900803,77.837601,1742906,72.924767
2016-03-10,78.611504,78.611504,76.982201,77.267303,853015,72.390465
2016-03-11,77.389503,79.344704,76.656403,77.511703,1182733,72.619438
2016-03-14,78.448601,78.855904,76.982201,77.511703,633774,72.619438
2016-03-15,77.796898,79.629799,77.226601,78.978104,1645913,73.993286
2016-03-16,79.059502,79.629799,77.226601,78.611504,2254393,73.649818
2016-03-17,79.833397,83.051201,79.588997,81.992203,3390625,76.817146
2016-03-18,82.440201,83.417801,81.0961,82.684601,2399662,77.465843
2016-03-21,83.091904,83.906601,82.521698,83.091904,1112767,77.847435
2016-03-22,83.621399,83.621399,80.688797,81.625603,1330209,76.473679
2016-03-23,80.933197,82.806801,80.810997,81.747803,1291936,76.588165
2016-03-28,81.747803,86.350403,81.503403,83.010498,3675662,77.771172
2016-03-29,83.010498,83.499298,80.9739,81.299797,1082431,76.168442
2016-03-30,82.236603,83.743599,81.7071,83.091904,1996480,77.847435
2016-03-31,83.010498,84.639702,82.195801,83.621399,2049062,78.343506
2016-04-01,83.336304,85.535797,83.173401,85.250702,1352504,79.869972
2016-04-04,85.535797,85.983902,83.906601,84.843399,777045,79.48838
2016-04-05,85.128502,85.128502,80.322197,80.810997,1646029,75.710495
2016-04-06,81.2183,84.313904,80.322197,83.662201,1866453,78.381737
2016-04-07,83.540001,84.598999,82.358803,82.643898,1154914,77.427711
2016-04-08,83.743599,84.395302,82.358803,84.028702,980763,78.725113
2016-04-11,84.191704,86.228203,83.825104,85.169197,900434,79.793617
2016-04-12,84.761902,85.9431,84.395302,85.413597,981938,80.022591
2016-04-13,86.350403,87.1651,85.780197,86.391197,1103324,80.938492
2016-04-18,86.391197,89.160896,85.372902,88.753601,2114940,83.151787
2016-04-20,88.753601,91.075302,88.224098,88.875801,2032452,83.266273
2016-04-21,89.690399,92.052803,89.283096,90.016296,2409680,84.334785
2016-04-22,90.016296,92.948898,89.486702,91.971397,2148343,86.166489
2016-04-25,92.052803,93.356201,91.360397,91.726997,1794416,85.937515
2016-04-26,91.564003,92.7453,90.993797,92.175003,1157787,86.357239
2016-04-27,92.663803,93.926498,92.1343,93.071098,1796119,87.196777
2016-04-28,92.663803,93.193298,91.482597,91.8899,1930917,86.090134
2016-04-29,91.8899,93.193298,89.853302,91.115997,1308577,85.365074
2016-05-02,90.830902,90.830902,88.957298,89.690399,1219762,84.029457
2016-05-03,90.179199,91.319702,88.957298,89.405296,929510,83.762352
2016-05-04,89.201599,89.894096,87.083603,87.450203,2041837,81.930656
2016-05-05,87.1651,88.061203,86.4319,87.450203,1050296,81.930656
2016-05-06,87.083603,94.496696,86.6763,92.7453,4759684,86.891541
2016-05-09,93.519203,95.474297,93.193298,94.618896,2909416,88.646881
2016-05-10,94.822601,94.822601,92.989601,93.234001,1166008,87.349403
2016-05-11,92.2565,95.148399,91.808403,93.641296,1488947,87.730988
2016-05-12,93.885696,95.922302,93.682098,95.270599,1905333,89.257454
2016-05-13,96.003799,97.673798,94.741096,95.189102,2290773,89.181107
2016-05-16,95.514999,95.637199,93.030403,95.066902,1910228,89.06662
2016-05-17,95.555702,95.555702,93.356201,93.722801,922618,87.80735
2016-05-18,93.437698,93.600601,92.052803,93.111801,1151930,87.234917
2016-05-19,93.356201,93.845001,90.627197,91.319702,1219957,85.555931
2016-05-20,91.319702,100.036003,90.871597,97.7145,12489201,91.547104
2016-05-23,98.569801,101.014,96.533302,98.529099,8991238,92.310287
2016-05-24,99.058601,99.303001,96.777702,97.551598,2993055,91.394485
2016-05-25,98.529099,100.280998,97.918098,99.588097,2263521,93.302444
2016-05-26,99.873199,104.761002,99.791801,103.823997,5357246,97.270996
2016-05-27,103.864998,105.25,102.521004,103.742996,2493073,97.195107
2016-05-30,104.598,104.761002,102.399002,103.417,1306474,96.889687
2016-05-31,103.782997,105.209,102.399002,104.639,1550646,98.034561
2016-06-01,105.575996,105.575996,101.014,101.542999,1939817,95.133965
2016-06-02,102.031998,103.294998,100.688004,102.969002,1765214,96.469955
2016-06-03,103.782997,104.68,101.990997,102.276001,2334120,95.820702
2016-06-06,102.561996,110.503998,102.358002,109.892998,8773693,102.95694
2016-06-07,110.462997,111.073997,107.734001,108.875,5504251,102.003197
2016-06-08,109.403999,110.585999,107.612,109.240997,2944327,102.346092
2016-06-09,109.281998,112.418999,108.386002,110.014999,4020448,103.071243
2016-06-10,109.811996,111.482002,107.612,108.141998,2843858,101.31646
2016-06-13,105.942001,109.486,105.942001,108.629997,2329143,101.773651
2016-06-14,108.670998,110.625999,108.589996,109.933998,1549096,102.995346
2016-06-15,110.138,111.441002,110.097,110.789001,1382887,103.796387
2016-06-16,110.382004,111.196999,108.589996,110.138,1746621,103.186478
2016-06-17,110.625999,112.459,110.503998,111.93,2149571,104.865379
2016-06-20,111.073997,112.825996,110.382004,111.848,1641165,104.788544
2016-06-21,111.644997,113.639999,111.441002,112.011002,1788846,104.941261
2016-06-22,112.093002,112.704002,109.403999,110.178001,1457445,103.223953
2016-06-23,110.300003,112.5,109.445,111.970001,2167707,104.902855
2016-06-24,108.345001,109.933998,105.209,109.567001,3113039,102.65152
2016-06-27,109.281998,111.93,108.792999,111.441002,1740436,104.407242
2016-06-28,111.319,112.825996,111.033997,112.174004,1156057,105.093971
2016-06-29,112.5,114.862,112.214996,114.087997,2762060,106.887169
2016-06-30,114.455002,116.043999,113.722,114.698997,3147136,107.459602
2016-07-01,114.862,116.817001,114.862,116.531998,1733358,109.17691
2016-07-04,116.899002,120.890999,116.899002,119.75,2178189,112.191803
2016-07-05,119.75,121.665001,118.405998,119.424004,2100855,111.886383
2016-07-07,119.424004,122.846001,119.424004,120.116997,2212439,112.535637
2016-07-08,120.075996,122.560997,117.061996,121.216003,2435215,113.565277
2016-07-11,123.009003,123.822998,122.194,123.252998,2163699,115.473701
2016-07-12,124.068001,124.474998,123.089996,124.027,1876246,116.198853
2016-07-13,124.108002,124.108002,121.094002,122.275002,1510914,114.557434
2016-07-14,121.827003,125.167,121.705002,124.190002,3516894,116.351563
2016-07-15,124.801003,129.526001,124.801003,127.123001,4631566,119.099442
2016-07-18,127.447998,128.710999,125.533997,126.103996,1981890,118.144753
2016-07-19,125.901001,126.674004,123.049004,124.719002,2489077,116.847176
2016-07-20,120.931,120.931,119.221001,120.116997,2130077,117.235626
2016-07-21,120.156998,122.519997,119.627998,119.872002,2258520,116.996513
2016-07-22,119.016998,121.054001,119.016998,120.767998,1388557,117.871017
2016-07-25,120.972,124.393997,120.361,123.782997,2246990,120.81369
2016-07-26,124.149002,124.963997,120.890999,121.908997,1923686,118.984642
2016-07-27,121.949997,123.904999,120.890999,122.927002,1816298,119.978226
2016-07-28,123.089996,125.003998,122.275002,124.271004,2864027,121.289993
2016-07-29,124.638,127.245003,118.691002,119.424004,8185235,116.559258
2016-08-01,118.610001,122.600998,117.306,121.827003,4257183,118.904617
2016-08-02,122.153,122.846001,120.035004,120.524002,2378017,117.632874
2016-08-03,120.32,123.130997,119.791,121.135002,2918444,118.229218
2016-08-04,121.542,122.682999,120.156998,121.989998,2112721,119.063698
2016-08-05,122.682999,125.614998,115.555,116.817001,8128881,114.014793
2016-08-08,117.306,117.306,112.052002,114.903,4110081,112.146706
2016-08-09,114.455002,116.736,114.210999,116.207001,2886856,113.419426
2016-08-10,116.369003,116.410004,113.274002,113.722,2078247,110.994034
2016-08-11,114.780998,115.269997,112.988998,113.558998,4338917,110.834946
2016-08-12,114.047997,116.329002,114.047997,115.880997,2418014,113.101242
2016-08-16,115.880997,117.469002,115.066002,117.061996,2404788,114.253914
2016-08-17,119.668999,119.668999,114.821999,115.066002,2369974,112.305801
2016-08-18,115.799004,116.572998,115.147003,115.758003,1832677,112.981201
2016-08-19,116.084,126.185997,116.002998,124.719002,7398684,121.727242
2016-08-22,125.371002,130.544006,123.293999,127.815002,11647120,124.748978
2016-08-23,127.733002,128.304001,124.842003,126.755997,4122704,123.71537
2016-08-24,126.674004,127,125.044998,125.696999,4520975,122.681778
2016-08-25,126.063004,126.266998,122.927002,123.986,3995679,121.011826
2016-08-26,124.433998,124.515999,119.954002,120.972,2549274,118.070122
2016-08-29,121.216003,123.171997,119.832001,121.867996,3632597,118.944626
2016-08-30,122.682999,125.614998,121.827003,125.003998,3556252,122.005402
2016-08-31,125.412003,126.552002,122.560997,123.416,3436247,120.455498
2016-09-01,123.089996,124.882004,121.908997,122.478996,2998255,119.54097
2016-09-02,122.600998,123.782997,122.438004,123.375,1808763,120.415482
2016-09-06,123.375,127.652,123.375,127.082001,4566343,124.033554
2016-09-07,128.589005,132.173004,126.471001,128.630005,8162799,125.544426
2016-09-08,127.652,131.481003,127.652,129.606995,4102474,126.497978
2016-09-09,129.403,130.544006,127.285004,129.117996,4594246,126.020714
2016-09-12,125.044998,127,123.130997,123.579002,2121211,120.614586
2016-09-14,123.579002,126.552002,122.275002,126.144997,1976220,123.119026
2016-09-15,125.982002,126.43,123.986,124.433998,1142351,121.449074
2016-09-16,125.044998,127.529999,123.252998,124.311996,2331211,121.330002
2016-09-19,124.638,126.471001,123.293999,126.185997,2280371,123.15905
2016-09-20,126.593002,126.755997,125.003998,125.574997,1818871,122.562706
2016-09-21,125.492996,126.836998,124.556,125.085999,1438476,122.085434
2016-09-22,126.266998,127.488998,125.574997,126.796997,2115812,123.755386
2016-09-23,127.041,127.815002,125.860001,126.552002,2335465,123.516273
2016-09-26,125.167,127.204002,124.638,125.003998,1974908,122.005402
2016-09-27,125.085999,125.574997,123.130997,123.293999,1555180,120.336418
2016-09-28,123.009003,126.634003,122.886002,125.003998,1849028,122.005402
2016-09-29,126.266998,127.082001,116.329002,116.899002,3575420,114.094826
2016-09-30,113.396004,120.402,113.396004,119.709,2275796,116.837418
2016-10-03,120.483002,123.904999,119.343002,123.334999,1983506,120.376434
2016-10-04,123.822998,125.249001,122.438004,124.311996,2644591,121.330002
2016-10-05,125.330002,125.412003,123.741997,124.311996,1454149,121.330002
2016-10-06,124.556,125.819,121.827003,123.497002,2066069,120.534554
2016-10-07,123.660004,125.696999,122.275002,123.252998,1379494,120.296402
2016-10-10,123.252998,124.027,122.275002,122.968002,1359048,120.018242
2016-10-13,122.968002,122.968002,115.188004,117.794998,2244223,114.96933
2016-10-14,118.162003,122.927002,118.162003,121.787003,5760055,118.865578
2016-10-17,122.560997,123.171997,120.116997,120.972,3920261,118.070122
2016-10-18,120.972,123.497002,120.972,123.089996,3931705,120.137314
2016-10-19,125.167,125.167,122.438004,123.620003,3943015,120.654602
2016-10-20,124.556,128.873993,124.027,126.755997,6672643,123.71537
2016-10-21,128.507004,128.996002,127,128.548004,7211107,125.464394
2016-10-24,127.849998,134.100006,125.449997,128.300003,6854033,125.222343
2016-10-25,129,129.850006,126.75,127.349998,1515461,124.295128
2016-10-26,126.5,127,124.75,125.449997,2700806,122.440704
2016-10-27,125.050003,125.849998,116.300003,120.449997,12133932,117.560638
2016-10-28,120.599998,123,119.849998,121.900002,1769345,118.975861
2016-11-01,121.900002,123.199997,120.800003,122.050003,1771018,119.122269
2016-11-02,120.050003,120.75,117.349998,117.75,1332323,114.925415
2016-11-03,116.550003,118.949997,116.150002,116.650002,1545736,113.851799
2016-11-04,116.650002,117,112.099998,113.650002,2388891,110.923767
2016-11-07,115.050003,118.5,115,116.449997,1728442,113.656593
2016-11-08,117.699997,117.949997,115.800003,116.699997,1245177,113.900597
2016-11-09,108.050003,126.400002,105.050003,122.5,7045924,119.56147
2016-11-10,127,130.25,125.400002,127.050003,6269962,124.002327
2016-11-11,125,129.5,120.75,121.300003,3598512,118.390259
2016-11-15,121.300003,123.449997,114.349998,115.050003,4010235,112.290184
2016-11-16,117,118.550003,110.800003,111.449997,3182463,108.776535
2016-11-17,111.699997,114.349998,110.550003,112.650002,2336172,109.947754
2016-11-18,112.949997,115,111.949997,112.300003,2021984,109.606148
2016-11-21,113.400002,113.650002,103,103.900002,3303125,101.407646
2016-11-22,105,106,100.099998,103.400002,3950952,100.91964
2016-11-23,104.550003,104.900002,102.650002,103.800003,2059405,101.310051
2016-11-24,103,104.800003,101,101.449997,2888869,99.016411
2016-11-25,102.199997,104.699997,101.449997,104.349998,2964039,101.846848
2016-11-28,103.900002,104.349998,102.5,103,2709510,100.529236
2016-11-29,103.699997,105.449997,103.5,103.849998,2937342,101.358841
2016-11-30,104.25,108.949997,103.800003,108.449997,4189603,105.848495
2016-12-01,109.5,110.650002,106.5,107,3057282,104.433281
2016-12-02,105.900002,108,105.199997,105.550003,2162656,103.018066
2016-12-05,105.800003,107.449997,105.349998,106.849998,1324649,104.28688
2016-12-06,107.400002,108.550003,106.800003,107.75,1219179,105.165291
2016-12-07,108.199997,108.949997,104.300003,106.199997,2252002,103.652473
2016-12-08,107.400002,108.050003,103.800003,104.5,2231178,101.993256
2016-12-09,104.949997,107.199997,103.650002,106.599998,2552351,104.042877
2016-12-12,105.599998,108.650002,105.5,107.25,2324568,104.677284
2016-12-13,106.900002,113.449997,106.75,112.550003,5414111,109.850151
2016-12-14,112.900002,114.150002,109.75,110.300003,3512100,107.654129
2016-12-15,110.150002,114.349998,109.150002,112.949997,3930835,110.240555
2016-12-16,113.599998,115.099998,112.099998,113.150002,2955383,110.43576
2016-12-19,113.150002,114.449997,112.150002,113.449997,2133940,110.728554
2016-12-20,113.699997,114,110.300003,111,1857129,108.337334
2016-12-21,111.699997,113.650002,110.900002,112.349998,1804561,109.654945
2016-12-22,112.25,112.25,108.75,109.349998,1893314,106.726913
2016-12-23,108.900002,109.800003,108.050003,108.449997,2606257,105.848495
2016-12-26,108,108.349998,104.400002,105.199997,2248238,102.67646
2016-12-27,105.300003,108.75,104.699997,108.25,2383799,105.653297
2016-12-28,108.25,109.349998,107.050003,107.849998,1807527,105.262894
2016-12-29,108.400002,114.5,107.900002,112.75,5300494,110.045349
2016-12-30,113.400002,113.449997,111.550003,112.050003,1504882,109.362144
2017-01-02,112.300003,114.400002,110.900002,113.449997,1283584,110.728554
2017-01-03,113.949997,116.5,112.75,116.25,2355798,113.461395
2017-01-04,116.25,117,115,115.400002,1647917,112.631783
2017-01-05,115.75,116.900002,115.5,116.199997,1439864,113.41259
2017-01-06,116.599998,118.5,116,116.5,2134990,113.705399
2017-01-09,116.5,118.5,116.099998,118,1699475,115.169418
2017-01-10,119.400002,119.400002,117.349998,117.949997,1087496,115.120613
2017-01-11,118.400002,120.550003,118.099998,119.5,2192967,116.63343
2017-01-12,119.849998,121.099998,118.199997,119.199997,1549342,116.34063
2017-01-13,119.449997,119.849998,117.349998,119.150002,1358419,116.291832
2017-01-16,118.599998,123.400002,118.150002,122.650002,2045507,119.70787
2017-01-17,123.900002,125.25,122.150002,123,1899643,120.049477
2017-01-18,123,124.300003,121.599998,122.599998,1172401,119.659065
2017-01-19,123.199997,123.599998,121.849998,122.900002,1572504,119.951874
2017-01-20,122.800003,123.300003,119.550003,120.150002,1333146,117.267845
2017-01-23,120,121,118.349998,119.849998,1454435,116.975037
2017-01-24,112.949997,115.900002,111.699997,113.949997,6640184,111.21656
