"Date","HEROMOTOCO.NS.Open","HEROMOTOCO.NS.High","HEROMOTOCO.NS.Low","HEROMOTOCO.NS.Close","HEROMOTOCO.NS.Volume","HEROMOTOCO.NS.Adjusted"
2008-09-09,1134.763,1134.763,1101.569,829,555306,619.359253
2008-09-10,1090.995,1131.016,1090.995,837.799988,715015,625.933655
2008-09-11,1121.646,1140.117,1104.246,836.799988,313748,625.186707
2008-09-12,990.475,1144.4,990.475,837.950012,306664,626.045959
2008-09-15,1070.784,1117.631,1030.63,825.200012,439681,616.520203
2008-09-16,1057.801,1154.975,1057.801,854.099976,335309,638.111755
2008-09-17,1151.093,1165.147,1084.57,817.400024,587178,610.692749
2008-09-18,1060.612,1135.031,1051.041,839.5,279419,627.203979
2008-09-19,1084.169,1151.093,1073.528,821.25,1174172,613.569031
2008-09-22,1110.939,1110.939,1072.256,817.25,867721,610.580566
2008-09-23,1088.184,1118.635,1084.169,827.950012,553121,618.574829
2008-09-24,1108.195,1140.385,1100.432,844.25,496659,630.752686
2008-09-25,1124.323,1170.902,1114.686,860.799988,859229,643.117554
2008-09-26,1140.385,1150.424,1129.075,849.5,192678,634.675171
2008-09-29,1137.708,1157.785,1114.418,846.25,313392,632.247009
2008-09-30,1104.246,1177.729,1103.042,872.299988,448215,651.70929
2008-10-01,1177.863,1184.555,1145.271,874.700012,539876,653.50238
2008-10-03,1145.806,1201.955,1145.806,888.400024,751098,663.737915
2008-10-06,1171.17,1192.719,1126.13,856.599976,638511,639.979675
2008-10-07,1145.806,1177.595,1145.806,871.25,304414,650.924927
2008-10-08,1153.77,1197.94,1095.747,872.5,878782,651.858704
2008-10-10,1149.42,1177.862,1080.555,815.400024,659626,609.198486
2008-10-13,1092.467,1132.354,1060.879,831.450012,745816,621.189697
2008-10-14,1144.133,1144.133,1077.811,825.400024,612187,616.669678
2008-10-15,1084.169,1118.97,1080.154,826.349976,505576,617.379272
2008-10-16,1090.861,1141.322,1064.092,845,760214,631.313171
2008-10-17,1137.909,1142.995,1065.698,814.599976,662872,608.600769
2008-10-20,1086.846,1104.246,1072.39,806.25,374802,602.362366
2008-10-21,1097.554,1109.6,1081.492,824.549988,675873,616.034546
2008-10-22,1109.6,1132.354,1078.815,811.549988,597092,606.322021
2008-10-23,1078.815,1083.767,999.376,760.400024,814184,568.107117
2008-10-24,1012.025,1027.953,967.186,728.150024,587297,544.012634
2008-10-27,970.398,973.075,884.869,699.849976,427550,522.86908
2008-10-29,1010.552,1068.04,944.967,769,749833,574.532288
2008-10-31,1031.968,1041.338,979.968,745.400024,673530,556.90033
2008-11-03,1023.937,1027.953,955.005,729.549988,430333,545.058594
2008-11-04,970.934,993.018,964.04,733.299988,516449,547.860168
2008-11-05,936.936,1017.379,936.936,745.5,339273,556.975037
2008-11-06,983.783,998.506,963.706,724.450012,393671,541.24823
2008-11-07,967.721,1023.937,963.706,751.799988,443758,561.681946
2008-11-10,1013.229,1022.532,991.881,756.25,183459,565.006531
2008-11-11,997.168,1007.876,981.507,746.099976,146796,557.423279
2008-11-12,998.506,1017.245,974.748,752.75,284446,562.391602
2008-11-14,1018.584,1018.584,957.013,726.650024,738337,542.891785
2008-11-17,982.311,982.311,947.912,719.950012,411990,537.886169
2008-11-18,955.675,990.074,954.403,723.299988,685242,540.389099
2008-11-19,970.398,1019.52,970.398,749.900024,545244,560.26239
2008-11-20,971.737,983.515,937.672,713.25,1279152,532.880554
2008-11-21,963.706,1017.245,925.225,710.349976,685629,530.713806
2008-11-24,994.156,1002.254,953.399,727.700012,1075034,543.676392
2008-11-25,977.827,1010.486,970.532,742,564956,554.360107
2008-11-26,1003.726,1070.717,981.441,781.349976,516336,583.759033
2008-11-28,1057.265,1102.506,997.837,803.650024,845901,600.419922
2008-12-01,1068.107,1068.107,1011.222,759,608255,567.061035
2008-12-02,983.783,1022.465,963.773,760.150024,533848,567.920288
2008-12-03,1017.245,1017.245,984.452,745.549988,439298,557.01239
2008-12-04,990.475,1017.245,982.043,748.200012,515361,558.992249
2008-12-05,1003.86,1034.645,991.145,760.900024,431148,568.480591
2008-12-08,1030.63,1076.674,1030.63,788.349976,965737,588.988831
2008-12-10,1064.092,1077.209,1053.718,795.549988,408052,594.368164
2008-12-11,1070.784,1070.918,1046.089,792.049988,262493,591.753174
2008-12-12,1044.015,1049.904,1025.276,781.099976,260237,583.572327
2008-12-15,1052.179,1068.107,1048.03,792.799988,162348,592.313599
2008-12-16,1069.178,1090.861,1053.585,810,644543,605.164001
2008-12-17,1084.169,1104.246,1069.513,807.599976,463654,603.370911
2008-12-18,1082.83,1105.585,1073.461,820.299988,463444,612.859253
2008-12-19,1101.435,1128.071,1091.129,822.700012,550335,614.652405
2008-12-22,1098.892,1102.774,1070.918,802.700012,314812,599.710022
2008-12-23,1074.8,1093.538,1060.344,809.799988,425709,605.014587
2008-12-24,1077.476,1097.286,1070.784,815.299988,460116,609.123779
2008-12-26,1084.169,1090.861,1053.719,790.75,142593,590.781982
2008-12-29,1076.138,1084.838,1051.041,805,428302,601.428467
2008-12-30,1072.123,1090.861,1060.411,811.349976,490203,606.172607
2008-12-31,1090.861,1092.2,1070.784,803.650024,232517,600.419922
2009-01-02,1095.948,1095.948,1052.045,791.650024,360049,591.454407
2009-01-05,1074.666,1074.666,1030.697,778.450012,436290,581.592529
2009-01-06,1039.999,1066.769,1024.272,790.25,603026,590.408325
2009-01-07,1057.399,1064.092,1017.713,774.25,303817,578.454529
2009-01-09,1030.63,1084.169,1005.533,802.349976,462178,599.448547
2009-01-12,1068.107,1077.476,1044.014,781.799988,391743,584.095337
2009-01-13,1050.841,1089.523,1032.637,805,434951,601.428467
2009-01-14,1081.492,1121.647,1071.119,827.700012,687498,618.387878
2009-01-15,1100.231,1124.324,1085.508,832.200012,691098,621.749878
2009-01-16,1117.497,1137.574,1102.908,844.700012,329513,631.088867
2009-01-19,1129.677,1132.354,1118.969,839.849976,238233,627.465454
2009-01-20,1117.631,1129.677,1093.538,836.799988,264049,625.186707
2009-01-21,1115.623,1137.44,1113.616,841.5,770472,628.69812
2009-01-22,1125.662,1141.724,1113.95,849.450012,589386,634.637695
2009-01-23,1125.996,1141.456,1113.816,846.599976,194235,632.508545
2009-01-27,1117.631,1162.871,1117.631,857.150024,594526,640.390625
2009-01-28,1151.093,1173.579,1144.4,870.799988,397412,650.588684
2009-01-29,1171.17,1191.247,1153.77,884.25,601241,660.637329
2009-01-30,1183.016,1183.016,1155.376,876.849976,410217,655.108643
2009-02-02,1175.185,1190.979,1152.766,878.049988,271465,656.00531
2009-02-03,1158.053,1185.893,1158.053,878.150024,230806,656.080017
2009-02-04,1188.57,1188.57,1167.155,877.75,65578,655.781128
2009-02-05,1177.996,1177.996,1155.51,873.450012,102170,652.568542
2009-02-06,1168.56,1183.752,1168.56,880,102068,657.462158
2009-02-09,1178.933,1195.263,1172.575,885.450012,234630,661.533936
2009-02-10,1205.971,1337.945,1175.52,888.5,431505,663.812622
2009-02-11,1187.232,1218.017,1184.555,902.450012,326216,674.234863
2009-02-12,1207.912,1238.63,1194.192,918.349976,364383,686.113953
2009-02-13,1238.094,1253.888,1231.87,932.150024,725116,696.424255
2009-02-16,1244.787,1263.525,1240.771,934.5,584020,698.179932
2009-02-17,1250.141,1271.556,1234.748,945.150024,410390,706.136719
2009-02-18,1264.864,1264.864,1238.228,932.450012,282527,696.648254
2009-02-19,1233.142,1264.195,1233.142,930.900024,474945,695.490234
2009-02-20,1242.11,1250.14,1220.895,917.25,711981,685.292236
2009-02-24,1224.709,1224.709,1193.924,899.049988,842787,671.694702
2009-02-25,1219.355,1230.465,1194.727,895.950012,657445,669.378662
2009-02-26,1195.263,1244.853,1191.314,927.099976,819319,692.651306
2009-02-27,1239.366,1252.148,1212.797,929.700012,409831,694.593811
2009-03-02,1247.463,1247.463,1199.278,902.5,544506,674.272339
2009-03-03,1203.294,1228.859,1199.278,900.700012,315750,672.927368
2009-03-04,1211.324,1251.345,1209.317,928.25,420238,693.510559
2009-03-05,1251.479,1264.864,1238.094,936.349976,775530,699.562073
2009-03-06,1247.464,1251.345,1226.048,928.5,319817,693.697205
2009-03-09,1235.417,1259.041,1234.079,935.450012,337146,698.889709
2009-03-12,1254.156,1305.018,1254.156,970.400024,699634,725.001465
2009-03-13,1310.372,1322.418,1280.256,961.5,930070,718.352112
2009-03-16,1286.279,1308.23,1271.556,964.599976,652917,720.668152
2009-03-17,1295.113,1315.726,1279.587,973.700012,520791,727.466858
2009-03-18,1305.353,1348.519,1305.353,997.900024,827840,745.547119
2009-03-19,1335.134,1357.219,1317.332,990.900024,556708,740.317322
2009-03-20,1324.694,1347.85,1318.537,997.650024,253444,745.360291
2009-03-23,1338.48,1361.033,1325.229,1000.950012,812024,747.825867
2009-03-24,1338.48,1361.234,1338.212,1008.099976,761207,753.167664
2009-03-25,1342.629,1359.896,1337.142,1011.200012,499206,755.483765
2009-03-26,1351.865,1408.75,1349.924,1031.650024,1292111,770.76239
2009-03-27,1376.627,1477.481,1366.588,1090.800049,934713,814.954163
2009-03-30,1465.636,1476.344,1383.052,1047.449951,690003,782.566528
2009-03-31,1417.25,1442.145,1395.299,1071.150024,462046,800.273315
2009-04-01,1438.866,1445.559,1376.025,1039.75,531784,776.813843
2009-04-02,1392.019,1425.348,1358.892,1029.599976,1040776,769.230591
2009-04-06,1386.665,1438.732,1386.665,1063.949951,694211,794.894104
2009-04-08,1394.027,1465.636,1394.027,1078.25,957477,805.578003
2009-04-09,1422.135,1468.045,1418.923,1066.449951,623191,796.76178
2009-04-13,1418.789,1451.046,1404.802,1058.800049,483939,791.046448
2009-04-15,1405.404,1441.543,1401.389,1068.599976,1235833,798.368225
2009-04-16,1438.866,1468.313,1427.088,1077.599976,967548,805.092163
2009-04-17,1445.693,1497.759,1445.693,1110.150024,736486,829.410828
2009-04-20,1492.74,1531.891,1467.309,1125.25,634126,840.692322
2009-04-21,1485.713,1511.68,1465.636,1100.949951,1168135,822.537354
2009-04-22,1510.475,1510.475,1434.984,1081.150024,1404346,807.744568
2009-04-23,1469.651,1541.929,1441.811,1124.900024,1134164,840.430847
2009-04-24,1502.444,1550.629,1501.975,1147.300049,893916,857.166382
2009-04-27,1489.728,1539.051,1472.395,1129.900024,347096,844.166626
2009-04-28,1517.435,1517.435,1479.757,1122.449951,177825,838.600525
2009-04-29,1512.482,1604.837,1512.482,1182.650024,576627,883.576965
2009-04-30,1585.965,1585.965,1585.965,1184.900024,0,885.257813
2009-05-04,1605.842,1670.022,1588.776,1203.449951,617249,899.116699
2009-05-05,1588.776,1631.407,1588.776,1199.25,468063,895.978821
2009-05-06,1592.791,1623.576,1580.745,1203.550049,626939,899.191528
2009-05-07,1588.776,1646.063,1579.406,1219.300049,322267,910.95874
2009-05-08,1630.269,1656.102,1595.669,1225.099976,362565,915.29187
2009-05-11,1646.331,1666.408,1621.368,1221.949951,225913,912.938171
2009-05-12,1632.946,1643.252,1556.653,1194.5,884586,892.430054
2009-05-13,1599.484,1626.186,1587.906,1194.849976,427792,892.69165
2009-05-14,1592.39,1625.852,1570.037,1212.5,366642,905.878296
2009-05-15,1594.799,1646.331,1594.799,1221.900024,536404,912.901123
2009-05-18,1766.794,2121.156,1766.794,1487.300049,2749,1111.185791
2009-05-19,2009.393,2125.239,1740.091,1340.099976,1728704,1001.210144
2009-05-20,1719.947,1826.155,1701.543,1299.050049,767022,970.541199
2009-05-21,1726.639,1737.213,1679.793,1265.150024,251679,945.213867
2009-05-22,1686.485,1746.65,1659.582,1298.199951,358715,969.906006
2009-05-25,1729.584,1781.517,1721.353,1324.099976,523194,989.256226
2009-05-26,1790.886,1810.964,1729.316,1342.949951,698659,1003.339478
2009-05-27,1845.764,1849.779,1766.794,1359.050049,410067,1015.368164
2009-05-28,1801.728,1841.816,1753.409,1327.5,654393,991.796509
2009-05-29,1776.163,1810.964,1740.024,1337.150024,966189,999.006287
2009-06-01,1807.617,1851.787,1802.933,1365.900024,635493,1020.48584
2009-06-02,1847.103,1905.996,1833.718,1399.199951,674446,1045.364746
2009-06-03,1866.644,1907.334,1825.085,1387.900024,903700,1036.922363
2009-06-04,1847.102,1880.497,1809.625,1369.300049,619122,1023.026123
2009-06-05,1783.525,1964.889,1783.525,1453.949951,396946,1086.269287
2009-06-08,1941.063,2012.404,1930.222,1462.099976,562608,1092.358643
2009-06-09,1974.258,2007.72,1940.796,1492.699951,960448,1115.220093
2009-06-10,2007.72,2039.844,1949.095,1484.349976,682538,1108.981689
2009-06-11,2107.705,2107.705,1958.196,1473.800049,212191,1101.099731
2009-06-12,1992.997,2086.69,1934.104,1467.199951,948347,1096.168701
2009-06-15,2007.72,2007.72,1875.211,1435.449951,840373,1072.447754
2009-06-16,1900.642,1913.625,1854.063,1420.449951,404898,1061.240967
2009-06-17,1880.565,1952.04,1800.39,1411.349976,809205,1054.442139
2009-06-18,1845.362,1960.873,1821.805,1444.449951,273847,1079.171753
2009-06-19,1952.843,1978.274,1903.319,1464.849976,168224,1094.412842
2009-06-22,1972.919,1984.899,1937.449,1474.5,313249,1101.622925
2009-06-23,1942.804,1947.355,1904.992,1434.75,807592,1071.924683
2009-06-24,1937.718,1952.106,1879.761,1445.949951,216844,1080.29248
2009-06-25,1951.303,1967.566,1881.903,1412.050049,461620,1054.965332
2009-06-26,1900.642,1913.759,1867.18,1406.199951,366668,1050.59436
2009-06-29,1896.627,1907.334,1844.56,1383.900024,199208,1033.933838
2009-06-30,1867.18,1880.163,1836.127,1397.599976,579659,1044.169189
2009-07-01,1876.549,1907.334,1867.247,1399.25,201239,1045.402222
2009-07-02,1880.029,1882.371,1839.339,1381.800049,387746,1032.365112
2009-07-03,1849.78,1849.78,1817.656,1370.099976,412052,1023.623657
2009-07-06,1833.45,1872.533,1755.684,1359.25,289507,1015.5177
2009-07-07,1826.022,1939.458,1826.022,1436.75,717762,1073.418945
2009-07-08,1916.101,1974.258,1834.387,1465.900024,348820,1095.19751
2009-07-09,1967.633,2007.72,1940.796,1475.699951,333291,1102.519165
2009-07-10,1980.951,1993.934,1916.904,1452.25,307317,1084.999268
2009-07-13,1940.796,1940.796,1867.246,1400.949951,198590,1046.672363
2009-07-14,1880.565,1900.642,1840.411,1399.550049,608063,1045.626099
2009-07-15,1876.549,2018.027,1876.549,1490.400024,801549,1113.501709
2009-07-16,2005.98,2073.105,1977.404,1537.849976,960514,1148.952393
2009-07-17,2071.967,2209.027,2066.613,1640.300049,1070802,1225.494751
2009-07-20,2208.492,2244.698,2128.251,1651.699951,689260,1234.011475
2009-07-21,2189.754,2235.262,2163.118,1645.150024,351813,1229.11792
2009-07-22,2168.337,2247.174,2129.722,1616.800049,381084,1207.9375
2009-07-23,2175.03,2241.954,2175.03,1666.550049,364685,1245.106323
2009-07-24,2248.647,2342.675,2199.926,1735.099976,447763,1296.321045
2009-07-27,2278.562,2362.418,2202.268,1681.599976,1198518,1256.35022
2009-07-28,2294.824,2294.824,2210.5,1677.099976,670469,1252.988403
2009-07-29,2262.031,2311.421,2161.645,1636.599976,821094,1222.730103
2009-07-30,2208.492,2259.488,2122.495,1638.349976,1813255,1224.037476
2009-07-31,2220.539,2241.954,2135.01,1605.300049,846088,1199.345337
2009-08-03,2161.645,2187.076,2142.907,1624.25,391323,1213.503296
2009-08-04,2177.707,2206.953,2143.643,1617.050049,409521,1208.124146
2009-08-05,2175.03,2175.03,2138.891,1603.900024,355037,1198.299561
2009-08-06,2140.23,2148.127,2021.105,1520.599976,796345,1136.064697
2009-08-07,2030.474,2030.474,1948.827,1479.25,1017965,1105.171509
2009-08-10,2010.397,2018.428,1876.817,1425.400024,700804,1064.939209
2009-08-11,1914.026,1963.349,1853.795,1422.050049,1257233,1062.436646
2009-08-12,1882.572,1934.171,1855.937,1436.5,787438,1073.232178
2009-08-13,1947.489,2037.167,1942.871,1505.849976,719222,1125.044678
2009-08-14,2041.115,2041.115,1962.212,1478.099976,347889,1104.312378
2009-08-17,1927.411,1953.98,1848.441,1389.75,1039472,1038.304565
2009-08-18,1889.934,1901.712,1828.498,1391.599976,752994,1039.686768
2009-08-19,1873.872,1892.343,1798.917,1359.199951,1196421,1015.480042
2009-08-20,1833.718,1909.007,1825.82,1413.650024,541997,1056.160767
2009-08-21,1899.973,1994.202,1873.404,1482.900024,693809,1107.898438
2009-08-24,1994.335,2057.177,1994.335,1527.050049,401646,1140.883667
2009-08-25,2025.121,2046.269,2007.721,1515.199951,313510,1132.029907
2009-08-26,2034.49,2060.59,1997.012,1498.949951,355348,1119.889648
2009-08-27,1999.689,1999.689,1961.074,1471.150024,531464,1099.119751
2009-08-28,1951.379,2005.445,1920.881,1507.099976,374791,1141.49707
2009-08-31,1973.824,2018.714,1954.152,1510.699951,316008,1144.223633
2009-09-01,2006.633,2066.244,1983.462,1534.050049,817209,1161.909302
2009-09-02,2015.282,2096.083,2012.113,1560.550049,641505,1181.980591
2009-09-03,2074.166,2086.048,2033.237,1547.75,451296,1172.286011
2009-09-04,2046.44,2136.879,2000.296,1610.900024,600814,1220.116699
2009-09-07,2140.84,2163.945,2126.845,1632.550049,310705,1236.514648
2009-09-08,2165.199,2212.73,2159.984,1668.849976,566573,1264.008545
2009-09-09,2195.632,2231.147,2143.282,1627.849976,353764,1232.954834
2009-09-10,2163.813,2177.148,2061.821,1573.099976,530168,1191.486328
2009-09-11,2089.482,2111.134,2016.206,1567.349976,383287,1187.130859
2009-09-14,2072.846,2076.806,2037.396,1560.349976,176343,1181.829224
2009-09-15,2121.96,2142.952,2061.161,1615.650024,396087,1223.714355
2009-09-16,2164.869,2231.28,2137.54,1683.050049,742845,1274.763794
2009-09-17,2224.678,2238.805,2178.864,1663.050049,296661,1259.615723
2009-09-18,2179.789,2224.678,2179.789,1679.699951,193972,1272.22644
2009-09-22,2180.977,2308.45,2180.977,1695.599976,379686,1284.269287
2009-09-23,2277.225,2277.225,2193.783,1682.099976,284566,1274.044312
2009-09-24,2210.155,2224.678,2157.344,1651.400024,443328,1250.791626
2009-09-25,2174.507,2204.874,2155.363,1652.300049,188093,1251.473511
2009-09-29,2202.234,2204.874,2172.065,1655.800049,171262,1254.124268
2009-09-30,2186.39,2224.81,2186.39,1672.400024,303594,1266.697266
2009-10-01,2218.077,2231.148,2143.085,1633.949951,366906,1237.574707
2009-10-05,2145.461,2191.671,2133.842,1641.550049,599586,1243.331299
2009-10-06,2171.867,2185.07,2121.762,1643.599976,461358,1244.883789
2009-10-07,2343.107,2343.107,2140.246,1639.699951,555314,1241.930054
2009-10-08,2171.867,2221.509,2171.867,1668.5,411861,1263.74353
2009-10-09,2180.977,2204.874,2152.26,1645.550049,235319,1246.360962
2009-10-12,2177.148,2178.468,2125.987,1631.300049,315146,1235.567627
2009-10-13,2158.664,2158.664,2158.664,1635,0,1238.370239
2009-10-14,2165.265,2195.17,2153.383,1643.849976,275112,1245.073242
2009-10-15,2175.828,2204.874,2156.353,1656.400024,194330,1254.578857
2009-10-16,2175.101,2190.086,2159.126,1643.900024,208597,1245.111328
2009-10-20,2171.867,2228.639,2152.723,1657.800049,523172,1255.63916
2009-10-21,2191.539,2220.453,2114.237,1610.449951,379835,1219.775513
2009-10-22,2138.859,2177.148,2097.931,1595,707193,1208.073853
2009-10-23,2114.038,2147.838,2048.09,1582.800049,519513,1198.833252
2009-10-26,2048.156,2138.86,2040.169,1598.5,463621,1210.724487
2009-10-27,2074.496,2130.674,2074.496,1587.650024,413051,1202.506592
2009-10-28,2086.18,2101.76,2059.643,1573.550049,261529,1191.827148
2009-10-29,2059.643,2097.931,2026.636,1544.849976,337488,1170.089233
