"Date","YESBANK.NS.Open","YESBANK.NS.High","YESBANK.NS.Low","YESBANK.NS.Close","YESBANK.NS.Volume","YESBANK.NS.Adjusted"
2012-03-12,103.667,104.984,99.282,72.919998,119209690,52.051952
2012-03-13,103.653,103.653,101.706,73.709999,11548850,52.615871
2012-03-14,106.441,108.907,103.877,77.300003,26934685,55.178505
2012-03-15,107.59,108.626,103.667,75.040001,32447355,53.565262
2012-03-16,105.614,107.225,102.042,73.529999,20056935,52.487389
2012-03-19,103.667,103.667,100.067,72.190002,10367325,51.530869
2012-03-20,101.286,103.387,99.969,73.190002,13116355,52.244694
2012-03-21,101.538,105.194,101.538,74.870003,11171740,53.443916
2012-03-22,104.2,107.253,101.706,73.349998,20748290,52.358906
2012-03-23,103.331,105.32,102.602,74.410004,10563425,53.115559
2012-03-26,102.827,103.667,99.506,71.629997,18090955,51.131126
2012-03-27,101.454,101.86,94.001,70.879997,44477790,50.595757
2012-03-28,98.652,99.394,96.971,70.029999,15669935,49.989006
2012-03-29,96.943,102.799,95.598,72.419998,22352725,51.695045
2012-03-30,99.675,103.667,99.675,73.760002,10941725,52.651569
2012-04-02,103.625,105.727,103.191,74.610001,19365795,53.25832
2012-04-03,105.124,106.721,104.368,74.849998,9341450,53.429634
2012-04-04,104.578,105.811,103.317,74.709999,9609890,53.329704
2012-04-09,105.628,105.755,102.771,74.519997,11035360,53.194069
2012-04-10,104.662,106.665,102.827,75.510002,10879660,53.900757
2012-04-11,105.628,106.329,104.172,75.160004,11170215,53.650921
2012-04-12,105.628,106.469,103.695,74.290001,15780860,53.029896
2012-04-13,104.69,106.455,101.846,73.089996,16195390,52.173306
2012-04-16,101.972,104.073,101.636,73.75,13567515,52.644432
2012-04-17,104.228,105.769,101.734,74.239998,21066960,52.994205
2012-04-18,104.592,105.306,103.289,73.980003,8820810,52.808613
2012-04-19,103.667,104.228,102.589,73.550003,6445235,52.501663
2012-04-20,102.967,103.611,101.286,72.879997,8824110,52.023407
2012-04-23,100.865,104.788,99.633,71.760002,11175030,51.223923
2012-04-24,101.09,102.126,100.039,71.879997,6512450,51.309582
2012-04-25,100.865,104.059,100.655,73.209999,21993950,52.258961
2012-04-26,101.706,101.944,99.338,71.529999,22606205,51.059746
2012-04-27,100.851,101.118,96.803,69.660004,14464395,49.724895
2012-04-30,97.223,99.128,97.223,69.940002,6884420,49.92477
2012-05-02,98.624,98.876,97.293,69.730003,6990135,49.774868
2012-05-03,96.803,97.447,93.959,67.559998,12518765,48.225864
2012-05-04,95.262,95.262,92.88,66.739998,10880370,47.64053
2012-05-07,93.16,95.682,90.26,67.910004,12162340,48.475708
2012-05-08,95.29,95.794,91.535,65.830002,10386010,46.990955
2012-05-09,91.507,93.216,88.299,64.099998,11543315,45.756042
2012-05-10,89.938,92.068,89.378,65.199997,14769885,46.541245
2012-05-11,92.012,94.099,89.952,65.900002,8626760,47.040924
2012-05-14,92.474,93.427,88.397,63.720001,8432075,45.484787
2012-05-15,88.257,90.05,87.277,63.349998,17594245,45.220673
2012-05-16,88.257,88.257,83.648,60.709999,21600315,43.336182
2012-05-17,85.455,88.033,84.335,60.470001,18025065,43.164864
2012-05-18,84.054,88.257,82.373,62.490002,17588195,44.606785
2012-05-21,87.711,90.765,87.711,64.480003,13322330,46.027294
2012-05-22,91.409,91.914,89.462,64.309998,15228520,45.905941
2012-05-23,89.658,90.569,88.285,64.139999,8794225,45.784592
2012-05-24,90.513,92.18,89.658,65.599998,10688050,46.826771
2012-05-25,91.9,93.006,91.227,66.010002,12383420,47.119442
2012-05-28,92.726,94.982,92.614,67.620003,6017515,48.2687
2012-05-29,94.968,95.458,94.029,67.690002,6101320,48.318668
2012-05-30,94.729,94.729,91.507,65.599998,5598590,46.826771
2012-05-31,89.938,94.141,89.938,65.970001,13771135,47.090889
2012-06-01,92.418,93.805,89.966,64.669998,9887445,46.162918
2012-06-04,89.658,90.625,86.996,64.209999,8922395,45.834557
2012-06-05,91.731,92.012,89.364,64.620003,7766480,46.127232
2012-06-06,90.793,93.413,90.793,66.309998,6369340,47.333588
2012-06-07,94.982,95.374,92.334,67.629997,13314670,48.275833
2012-06-08,94.561,97.223,93.3,69.089996,9168085,49.318008
2012-06-11,97.657,98.904,95.262,68.559998,7975525,48.93969
2012-06-12,95.542,98.064,94.912,69.620003,7317465,49.69635
2012-06-13,97.923,98.4,96.509,69.220001,7604155,49.410816
2012-06-14,96.747,96.747,92.628,66.410004,9960825,47.404972
2012-06-15,93.581,94.239,92.642,66.879997,8841685,47.740467
2012-06-18,96.929,96.929,89.938,64.980003,15032820,46.384209
2012-06-19,91.073,91.409,89.126,64.620003,14011455,46.127232
2012-06-20,91.059,93.805,90.681,66.5,14036715,47.469212
2012-06-21,92.642,96.382,92.068,68.650002,11307305,49.003937
2012-06-22,94.673,96.074,93.889,68.050003,6976670,48.575642
2012-06-25,95.542,98.008,94.449,67.82,7174785,48.411457
2012-06-26,95.262,96.354,94.701,68.279999,7873375,48.739822
2012-06-27,96.27,96.607,93.469,66.970001,10714670,47.80471
2012-06-28,92.74,93.539,90.527,66.32,147813475,47.340725
2012-06-29,94.141,95.402,93.693,67.879997,13399530,48.454288
2012-07-02,95.724,96.901,94.996,68.879997,15016445,49.16811
2012-07-03,96.495,99.156,96.256,70.129997,18270885,50.06039
2012-07-04,98.61,99.044,97.349,69.93,8020600,49.917625
2012-07-05,92.098,94.752,91.028,71.519997,15680455,54.149982
2012-07-06,94.435,95.994,92.877,72.230003,14544905,54.687561
2012-07-09,95.043,96.219,94.039,71.949997,13207985,54.475555
2012-07-10,94.819,96.02,94.62,71.889999,10979745,54.430126
2012-07-11,94.805,95.624,93.115,70.669998,9174905,53.506428
2012-07-12,93.115,93.775,92.124,70.730003,10477855,53.551857
2012-07-13,93.775,94.185,91.926,69.849998,6516620,52.885578
2012-07-16,91.952,93.643,91.82,70,8210675,52.999149
2012-07-17,93.247,93.485,92.071,70.099998,5113750,53.074863
2012-07-18,92.454,93.247,90.526,70.230003,7929530,53.173286
2012-07-19,93.247,94.171,92.89,70.970001,10560650,53.73357
2012-07-20,93.617,94.013,92.19,70.790001,6447635,53.597282
2012-07-23,92.732,92.824,89.549,67.940002,9730280,51.439461
2012-07-24,90.064,90.856,89.1,68.160004,8626510,51.606033
2012-07-25,90.381,92.428,89.628,69.209999,25745135,52.401016
2012-07-26,91.926,93.696,90.341,69.129997,28565025,52.340446
2012-07-27,93.168,94.871,92.534,70.879997,13970600,53.665424
2012-07-30,92.468,95.413,75.284,72.019997,9900750,54.528549
2012-07-31,95.056,97.011,94.488,73.040001,17070505,55.300835
2012-08-01,96.681,97.434,95.624,73.099998,7090925,55.346256
2012-08-02,96.945,96.945,95.413,72.68,2448205,55.028263
2012-08-03,95.888,97.407,93.986,73.559998,8135680,55.694534
2012-08-06,97.473,98.781,96.351,73.139999,13706045,55.376537
2012-08-07,96.588,98.371,96.417,74.059998,13446345,56.073097
2012-08-08,97.737,98.226,96.707,73.449997,6365740,55.611252
2012-08-09,97.077,97.711,95.558,72.529999,6608160,54.914688
2012-08-10,95.334,96.285,93.828,71.309998,8033865,53.99099
2012-08-13,95.096,96.086,93.009,72.379997,11347325,54.801121
2012-08-14,95.849,97.183,95.281,73.139999,6790940,55.376537
2012-08-16,97.579,97.579,94.647,72,7627015,54.513409
2012-08-17,95.36,96.417,94.303,71.870003,6120060,54.414986
2012-08-21,95.215,95.545,94.039,71.650002,8803000,54.248417
2012-08-22,94.515,95.413,93.577,71.449997,6659955,54.096989
2012-08-23,95.096,95.096,92.666,70.900002,8833670,53.680569
2012-08-24,93.432,93.432,90.447,68.900002,15464575,52.166309
2012-08-27,91.913,91.913,88.492,67.169998,11928725,50.856472
2012-08-28,88.756,89.39,87.449,67.120003,11033060,50.818619
2012-08-29,88.65,89.1,87.224,66.160004,10056265,50.09177
2012-08-30,87.435,88.426,86.696,65.989998,16751295,49.963055
2012-08-31,87.184,88.201,86.115,65.75,14183785,49.781342
2012-09-03,87.488,88.149,85.877,65.599998,11635285,49.667774
2012-09-04,86.907,88.162,86.141,66.599998,7125215,50.424908
2012-09-05,87.7,87.832,85.269,64.82,14429015,49.077213
2012-09-06,86.101,86.828,84.556,65.360001,16073455,49.486061
2012-09-07,87.686,89.126,87.462,67,16270315,50.72776
2012-09-10,89.166,89.522,87.594,66.620003,5417165,50.440052
2012-09-11,87.316,88.281,86.894,65.970001,7019740,49.947914
2012-09-12,87.7,89.152,86.841,67.339996,13269955,50.98518
2012-09-13,89.258,90.473,87.198,67.809998,13460900,51.341034
2012-09-14,90.869,95.069,90.632,71.18,35396820,53.892567
2012-09-17,94.541,100.59,94.541,75.510002,50077475,57.17094
2012-09-18,99.587,99.626,97.302,74.129997,12382345,56.126099
2012-09-20,97.236,97.843,95.69,72.699997,11271160,55.043404
2012-09-21,96.007,99.283,95.888,74.18,26447800,56.163956
2012-09-24,98.002,100.643,97.553,75.400002,27529840,57.087658
2012-09-25,100.049,101.475,98.305,75.07,16700605,56.837799
2012-09-26,98.794,99.441,98.173,74.889999,10346245,56.701523
2012-09-27,99.336,101.7,98.86,76.190002,28703355,57.685799
2012-09-28,100.881,102.598,100.141,76.410004,12410220,57.852364
2012-10-01,100.379,104.341,100.379,78.839996,12621070,59.692188
2012-10-03,104.328,106.322,103.932,80.190002,19286545,60.714314
2012-10-04,105.913,107.498,104.487,79.68,11823615,60.328175
2012-10-05,105.662,106.177,102.136,78.699997,10997845,59.586185
2012-10-08,104.077,105.107,101.568,77.129997,8250440,58.397495
2012-10-09,102.254,104.711,102.254,78.839996,7855350,59.692188
2012-10-10,104.077,104.579,102.321,78.639999,5608425,59.54076
2012-10-11,104.209,105.213,103.721,79.410004,17336535,60.12376
2012-10-12,104.87,105.662,103.694,78.93,7046720,59.760326
2012-10-15,104.249,104.843,103.153,78.989998,5908305,59.805756
2012-10-16,104.87,104.87,100.696,76.540001,22239765,57.950787
2012-10-17,101.7,102.36,101.079,77.059998,10208270,58.344494
2012-10-18,101.779,103.549,101.779,77.82,13285105,58.91991
2012-10-19,102.783,102.902,99.996,76.690002,8175230,58.064354
2012-10-22,100.96,102.426,100.128,77.410004,6536820,58.609486
2012-10-23,102.228,105.834,101.713,79.870003,36661590,60.472031
2012-10-25,106.904,110.483,105.662,83.239998,32377850,63.023563
2012-10-29,109.624,111.209,109.096,82.970001,13951570,62.819138
2012-10-30,108.304,110.945,107.313,81.489998,18996925,61.698578
2012-10-31,107.59,108.872,106.917,82.32,8849940,62.327003
2012-11-01,108.726,110.311,108.489,82.510002,8518460,62.47086
2012-11-02,109.387,111.407,109.387,84.010002,9939630,63.606556
2012-11-05,111.209,111.87,109.902,83.699997,5853575,63.371841
2012-11-06,110.417,111.407,109.77,84.160004,5269325,63.720127
2012-11-07,110.84,112.107,110.311,84.029999,7241575,63.621693
2012-11-08,108.766,111.143,108.766,83.910004,5060790,63.530842
2012-11-09,111.117,112.913,110.998,85.029999,9982530,64.378822
2012-11-12,112.266,113.574,112.002,84.970001,9549265,64.333405
2012-11-15,111.421,111.421,109.981,83.510002,10020390,63.227989
2012-11-16,110.417,111.79,109.492,83.089996,6107865,62.909988
2012-11-19,109.823,110.575,108.832,82.879997,6938635,62.750992
2012-11-20,110.021,111.117,109.532,83.93,5466705,63.545979
2012-11-21,111.236,112.226,110.892,84.440002,7596265,63.932121
2012-11-22,111.645,112.055,110.721,84.169998,4607595,63.727695
2012-11-23,111.341,111.5,109.968,84.120003,4281765,63.689838
2012-11-26,110.945,111.843,110.575,83.900002,4807645,63.523266
2012-11-27,111.302,115.04,111.011,86.870003,13614240,65.771942
2012-11-29,114.775,118.275,114.392,88.669998,15138480,67.134781
2012-11-30,117.285,118.315,116.281,88.449997,11040960,66.968208
2012-12-03,117.074,118.606,116.519,89.480003,7214650,67.748062
2012-12-04,116.889,119.557,116.889,90.129997,6487305,68.240189
2012-12-05,119.147,119.9,118.249,90.080002,6341945,68.202339
2012-12-06,119.425,124.153,118.368,93.540001,11082015,70.822014
2012-12-07,124.945,124.945,119.768,91.089996,17578005,68.967041
2012-12-10,120.455,121.63,120.283,91.510002,6025060,69.285034
2012-12-11,121.009,123.096,119.425,91.300003,7699350,69.126038
2012-12-12,120.455,121.194,119.16,90.82,7044145,68.762611
2012-12-13,120.191,120.428,117.826,89.610001,6923545,67.846489
2012-12-14,118.46,122.211,117.958,92.120003,6880120,69.74688
2012-12-17,121.67,123.4,121.511,93.209999,6191905,70.572159
2012-12-18,123.242,124.628,120.191,93.690002,7799660,70.935577
2012-12-19,123.876,125.408,123.36,93.949997,7764605,71.132439
2012-12-20,124.364,125.447,122.33,94.599998,7238320,71.624565
2012-12-21,124.866,124.945,120.785,91.860001,13644435,69.550034
2012-12-24,121.247,122.41,120.785,92.330002,3488290,69.905876
2012-12-26,122.04,123.36,121.366,92.769997,4547165,70.239014
2012-12-27,122.198,123.677,121.577,93.25,8394315,70.602448
2012-12-28,123.651,123.651,121.326,92.610001,5663540,70.117874
2012-12-31,122.304,124.06,122.026,92.809998,3882155,70.269302
2013-01-01,123.294,126.398,123.11,95.400002,5381020,72.230278
2013-01-02,126.517,129.33,126.491,97.57,9784680,73.873245
2013-01-03,128.644,131.272,128.644,98.440002,11175970,74.531952
2013-01-04,129.964,130.506,128.908,97.809998,6492540,74.054962
2013-01-07,129.185,132.447,129.185,99.650002,12424670,75.448074
2013-01-08,131.549,132.342,130.427,99.93,8237425,75.66008
2013-01-09,132.078,134.693,132.078,100.839996,13271735,76.349052
2013-01-10,133.676,136.515,132.87,103.089996,11726305,78.052605
2013-01-11,136.436,136.449,131.153,99.68,20748980,75.470787
2013-01-14,131.813,134.613,130.757,101.300003,12428020,76.697342
2013-01-15,133.663,140.663,133.663,105.589996,24333505,79.945427
2013-01-16,140.266,143.965,136.476,103.610001,35973650,78.44632
2013-01-17,136.33,139.685,134.719,104.779999,23747745,79.332153
2013-01-18,138.444,139.144,136.013,103.400002,14648145,78.287323
2013-01-21,136.832,137.625,134.864,102.339996,9755405,77.484756
2013-01-22,134.983,137.097,130.757,101.779999,10474485,77.06076
2013-01-23,134.547,136.555,132.474,102.889999,9589035,77.901184
2013-01-24,135.789,136.304,133.596,101.559998,8815275,76.894196
2013-01-25,134.178,134.376,130.691,100.849998,13114410,76.356636
2013-01-28,133.715,138.761,133.663,104.709999,15045005,79.27916
2013-01-29,138.919,138.946,134.732,102.290001,25670720,77.446899
2013-01-30,135.604,138.008,134.983,104,15270780,78.7416
2013-01-31,137.374,138.364,136.581,104.43,7798360,79.067162
2013-02-01,137.929,141.746,137.123,106.470001,17842710,80.61171
2013-02-04,140.795,142.353,138.14,104.959999,8342665,79.468437
2013-02-05,138.417,138.629,135.063,102.779999,9497325,77.817894
2013-02-06,136.04,137.004,132.896,102.279999,12926095,77.439331
2013-02-07,135.247,136.304,132.949,101.580002,8800420,76.909348
2013-02-08,133.425,135.736,133.425,101.93,8289905,77.174339
2013-02-11,135.247,136.938,134.191,103.339996,8514845,78.241882
2013-02-12,136.555,138.153,135.961,104.43,7132355,79.067162
2013-02-13,139.315,139.315,134.944,102.449997,7447230,77.568039
2013-02-14,135.261,135.366,131.232,100.290001,8949720,75.93264
2013-02-15,132.461,133.015,129.925,100.389999,10042725,76.008354
2013-02-18,132.659,134.283,131.549,100.279999,6031220,75.925064
2013-02-19,132.474,133.663,130.929,101.010002,9129495,76.477776
2013-02-20,133.927,134.97,133.081,101.839996,6873390,77.106194
2013-02-21,133.98,133.98,127.878,97.389999,11418430,73.736961
2013-02-22,128.247,130.413,125.632,98.019997,11938300,74.213951
2013-02-25,130.228,130.228,126.028,95.860001,15535955,72.578552
2013-02-26,126.266,126.794,123.757,94.43,11238880,71.49585
2013-02-27,124.813,130.334,124.813,98.110001,15321650,74.282089
2013-02-28,130.77,131.391,123.413,94.400002,25401920,71.473137
2013-03-01,125.474,127.825,124.417,94.599998,20642990,71.624565
2013-03-04,126.794,126.794,123.677,94.989998,10299945,71.919846
2013-03-05,125.923,127.561,123.889,96.010002,12699775,72.692116
2013-03-06,128.908,128.908,126.676,96.349998,6451520,72.949539
2013-03-07,126.979,128.498,126.134,97.010002,4397380,73.449257
2013-03-08,128.591,129.568,126.847,97.169998,8269145,73.570396
2013-03-11,128.379,131.549,128.379,98.75,8089175,74.766663
2013-03-12,130.902,132.223,128.934,98.400002,8287530,74.501671
2013-03-13,129.436,129.713,126.953,96.480003,4364440,73.047974
2013-03-14,127.415,129.013,124.417,96.949997,9480165,73.403824
2013-03-15,128.115,129.7,124.84,94.739998,8537335,71.730568
2013-03-18,124.153,125.011,121.076,91.879997,12217560,69.56517
2013-03-19,122.568,122.832,114.908,87.760002,17212970,66.445793
2013-03-20,115.911,117.179,113.204,86.239998,14927190,65.294945
2013-03-21,114.115,117.813,112.953,86.419998,15131420,65.431236
2013-03-22,114.379,117.43,113.851,88.099998,11940000,66.703209
2013-03-25,117.549,118.342,114.036,87.029999,6875915,65.893082
2013-03-26,114.643,115.211,111.658,85.059998,10922525,64.401543
2013-03-28,117.285,117.285,110.113,85.779999,13023190,64.946678
2013-04-01,113.323,114.643,111.473,86.459999,7589125,65.461525
2013-04-02,113.138,119.108,113.138,89.910004,10772960,68.073624
2013-04-03,118.606,121.432,114.511,87.089996,15064410,65.938515
2013-04-04,114.247,115.396,112.266,85.370003,10367295,64.636253
2013-04-05,112.794,114.775,111.79,85.129997,9522365,64.454536
2013-04-08,112.794,113.706,111.883,85.07,5022015,64.409111
2013-04-09,113.323,115.383,111.883,84.910004,9051245,64.287979
2013-04-10,112.794,113.56,110.087,85.690002,11236575,64.878532
2013-04-11,114.643,115.832,112.926,87.370003,10320780,66.150513
2013-04-12,115.436,117.47,114.472,88.510002,9257855,67.013634
2013-04-15,117.549,122.383,117.047,91.580002,11970230,69.338028
2013-04-16,121.247,124.311,121.247,93.779999,10249140,71.003723
2013-04-17,125.249,128.908,123.677,95.879997,33430050,72.593697
2013-04-18,127.508,130.229,125.342,98.25,15909155,74.388084
2013-04-22,130.229,131.813,128.868,98.870003,11689930,74.857513
2013-04-23,131.259,131.404,127.878,99.040001,10095395,74.986229
2013-04-25,131.074,134.27,130.361,100.760002,13817710,76.28849
2013-04-26,132.329,132.712,130.664,99.550003,4704920,75.372368
2013-04-29,131.483,134.112,129.898,100.989998,7395980,76.462631
2013-04-30,133.662,134.455,130.545,100.330002,8479455,75.962936
2013-05-02,132.606,134.983,132.249,100.919998,8054630,76.409637
2013-05-03,133.293,134.336,130.889,99.5,18797890,75.334511
2013-05-06,131.285,131.549,128.644,99.279999,7024525,75.167946
2013-05-07,131.285,134.983,130.77,101.650002,8163965,76.962341
2013-05-08,134.455,135.393,133.161,101.339996,4979590,76.727623
2013-05-09,133.9,135.221,132.421,100.57,5064430,76.144638
2013-05-10,132.342,135.181,131.946,102,7248730,77.227333
2013-05-13,134.983,135.776,132.381,100.57,4427455,76.144638
2013-05-14,132.83,134.838,131.549,101.529999,6268460,76.871483
2013-05-15,134.204,140.319,134.204,105.57,10867955,79.93029
2013-05-16,140.002,144.493,140.002,108.510002,11647435,82.156258
2013-05-17,143.7,144.678,141.997,108.550003,6225355,82.186546
2013-05-20,143.436,144.493,139.5,105.980003,6713815,80.240723
2013-05-21,139.87,140.504,135.683,103.050003,7879880,78.022324
2013-05-22,137.361,138.061,133.359,101.970001,6380590,77.20462
2013-05-23,125.425,125.524,122.814,99.339996,7569735,79.915665
2013-05-24,125.3,126.544,123.274,101,6397200,81.251083
2013-05-27,125.549,129.403,125.3,103.730003,5746935,83.447281
2013-05-28,129.03,129.9,127.538,103.089996,5052105,82.932411
2013-05-29,128.048,128.445,124.43,100.580002,5631005,80.913208
2013-05-30,124.318,126.146,123.821,100,5747865,80.446617
2013-05-31,124.555,124.915,120.825,97.459999,7125855,78.403275
2013-06-03,121.211,125.288,120.95,100.540001,6786515,80.881027
2013-06-04,125.039,126.481,121.683,98.459999,7250035,79.207741
2013-06-05,121.696,125.052,121.696,99.940002,5392525,80.398346
2013-06-06,123.809,126.755,122.404,101.519997,8151105,81.669411
2013-06-07,125.798,128.01,124.43,100.519997,6523260,80.864937
2013-06-10,123.796,125.052,121.161,98.099998,7131360,78.918121
2013-06-11,120.975,121.335,115.953,94.389999,9362000,75.933563
2013-06-12,116.848,117.842,114.66,93.75,9948575,75.418709
2013-06-13,115.605,116.773,113.156,91.349998,9434155,73.487984
2013-06-14,115.182,119.495,115.17,95.730003,11859645,77.011551
2013-06-17,119.359,121.745,116.848,96.790001,11633775,77.864281
2013-06-18,120.03,120.08,117.544,95.029999,8210050,76.448425
2013-06-19,118.513,119.197,116.997,95.639999,10144520,76.939148
2013-06-20,116.848,116.848,113.889,91.900002,11980550,73.930435
2013-06-21,113.839,114.971,110.769,90.550003,21129120,72.844421
2013-06-24,111.54,111.987,109.016,88.18,5562825,70.937828
2013-06-25,110.148,112.87,108.333,89.529999,12169990,72.023857
2013-06-26,112.074,114.2,110.819,89.690002,6988610,72.152573
2013-06-27,113.367,114.983,108.643,88.660004,11126865,71.323975
2013-06-28,111.875,115.356,109.7,92.220001,17389700,74.187874
2013-07-01,115.157,117.32,114.66,94.029999,9356370,75.643951
2013-07-02,116.164,117.842,115.207,93.690002,8966530,75.37043
2013-07-03,114.884,117.022,113.404,92.669998,10143720,74.549881
2013-07-04,116.524,118.464,114.747,94.040001,11272655,75.652008
2013-07-05,117.768,118.837,115.107,93.059998,6617615,74.863617
2013-07-08,115.356,116.761,112.708,93.360001,8102225,75.104965
2013-07-09,116.102,120.229,116.102,95.730003,10261315,77.011551
2013-07-10,119.558,120.428,117.594,95.239998,6475455,76.617355
2013-07-11,120.08,122.914,119.831,97.309998,8572490,78.2826
2013-07-12,122.317,122.491,119.856,98.089996,4981880,78.910088
2013-07-15,122.553,124.803,120.577,100.07,8304370,80.50293
2013-07-16,118.153,119.334,110.632,90.190002,48102645,72.554802
2013-07-17,113.118,113.342,103.572,85.370003,51862030,68.677277
2013-07-18,106.406,109.862,104.964,88.089996,34532895,70.865417
2013-07-19,110.135,111.117,105.163,84.919998,24233900,68.315262
2013-07-22,105.884,107.612,104.914,84.779999,13173330,68.202637
2013-07-23,107.5,110.11,106.468,87.730003,16437705,70.575821
2013-07-24,104.417,105.163,92.931,76.669998,116809725,61.678425
2013-07-25,94.473,97.568,91.862,74.739998,59957910,60.125801
2013-07-26,94.448,95.007,85.075,73.419998,80554565,59.063904
2013-07-29,91.489,92.297,88.779,72.690002,25620020,58.47665
2013-07-30,90.346,93.18,86.157,69.739998,35393495,56.103474
2013-07-31,86.517,86.517,70.854,64.800003,103997330,52.129406
2013-08-01,82.042,84.354,75.591,65.529999,66343175,52.716667
2013-08-02,82.042,83.26,75.827,61.740002,39518370,49.667744
2013-08-05,76.709,77.579,72.098,59.919998,47327705,48.203609
2013-08-06,73.092,73.589,67.25,55.029999,42811320,44.269772
2013-08-07,68.12,74.497,66.765,58.720001,68961285,47.238255
2013-08-08,72.57,73.017,69.611,56.610001,43490955,45.540829
2013-08-12,70.705,76.461,68.493,60.240002,60836825,48.461044
2013-08-13,74.211,79.158,73.863,61.939999,79380130,49.828632
2013-08-14,78.089,78.313,71.7,58.290001,67281550,46.892334
2013-08-16,71.849,71.849,62.799,51.66,72616170,41.55872
2013-08-19,63.396,63.446,58.449,48.299999,80110420,38.855717
2013-08-20,57.678,61.556,54.732,48.560001,95941590,39.064877
2013-08-21,66.392,70.73,61.183,51.009998,183243375,41.035816
2013-08-22,62.302,62.899,58.101,48.5,156594290,39.016605
2013-08-23,61.034,65.36,60.363,51.849998,90441270,41.711571
2013-08-26,65.484,66.479,63.023,52.240002,58984450,42.025314
2013-08-27,63.185,63.371,58.026,47.16,67949685,37.938625
2013-08-28,56.621,57.753,53.725,45.169998,88139505,36.337734
2013-08-29,57.927,58.846,55.565,46.5,66257745,37.407677
2013-08-30,58.324,61.78,57.429,48.669998,83708730,39.153366
2013-09-02,61.283,63.62,61.159,50.59,51970255,40.697945
2013-09-03,63.446,63.694,56.211,45.82,76228885,36.860638
2013-09-04,57.181,60.288,55.44,47.209999,76147375,37.978848
2013-09-05,62.153,72.943,62.153,57.5,155685515,46.256805
2013-09-06,73.266,73.664,69.636,58.59,92734175,47.133671
2013-09-10,74.584,78.052,74.584,61.380001,74394495,49.378136
2013-09-11,75.317,76.075,73.042,60.75,69387605,48.871323
2013-09-12,76.001,76.299,68.692,56.240002,71756585,45.243179
2013-09-13,69.363,71.538,68.169,56.240002,74714580,45.243179
2013-09-16,73.365,74.584,70.506,58.34,63017875,46.932556
2013-09-17,72.657,75.578,72.122,60.18,55299355,48.412773
2013-09-18,75.827,79.407,75.255,63.169998,70870750,50.818127
2013-09-19,86.368,98.127,86.368,77.339996,171000505,62.217407
2013-09-20,96.959,96.959,83.285,71.209999,175198035,57.286034
2013-09-23,86.219,89.712,80.438,65.459999,100282825,52.660355
2013-09-24,79.867,83.409,78.686,63.779999,113573695,51.308853
2013-09-25,80.053,80.687,76.15,62.82,89735180,50.536564
2013-09-26,78.561,80.115,77.318,63.16,71720310,50.810081
2013-09-27,79.009,79.556,75.081,60.919998,58042975,49.00808
2013-09-30,74.335,74.335,71.14,57.470001,54582960,46.232674
2013-10-01,71.849,74.236,69.711,58.98,93841295,47.447418
2013-10-03,73.838,77.778,73.589,62.130001,70843410,49.981483
2013-10-04,76.075,79.282,75.727,63.07,81777845,50.737682
2013-10-07,78.313,78.984,76.162,63.110001,50897750,50.769863
2013-10-08,84.28,85.771,81.309,65.790001,87997525,52.925827
2013-10-09,79.369,85.137,79.369,68.150002,76793695,54.824371
2013-10-10,84.528,85.746,83.571,68.449997,51421145,55.065701
2013-10-11,87.039,87.511,85.15,69.510002,49562650,55.918442
2013-10-14,86.716,88.208,86.02,69.730003,36451545,56.095428
2013-10-15,87.76,87.897,81.793,66.220001,59872630,53.271751
2013-10-17,83.186,84.752,81.135,67.160004,48868490,54.02795
2013-10-18,83.757,86.505,83.658,69.260002,36973820,55.717331
2013-10-21,86.84,89.674,86.579,71.730003,47494135,57.704361
2013-10-22,89.563,93.205,86.766,74.400002,123371010,59.85228
2013-10-23,93.64,94.945,90.88,74.800003,80269010,60.174076
2013-10-24,93.354,94.46,89.674,72.540001,52911405,58.355972
2013-10-25,89.699,90.06,88.121,71.099998,34500465,57.197544
2013-10-28,88.904,89.873,85.871,69.480003,25681580,55.894314
2013-10-29,86.268,92.757,84.814,74.279999,79565345,59.755741
2013-10-30,93.18,94.423,91.539,74.470001,46732700,59.908596
2013-10-31,91.986,92.72,90.843,73.760002,37250975,59.337425
2013-11-01,91.738,96.026,91.116,75.620003,53064905,60.833733
2013-11-05,94.087,95.218,91.514,75.169998,45440740,60.471725
2013-11-06,93.155,93.826,90.52,73.68,31461630,59.273071
2013-11-07,92.235,93.217,89.388,72.150002,34542345,58.04224
2013-11-08,90.159,90.843,87.611,70.849998,40878305,56.996426
2013-11-11,87.325,87.735,82.477,66.690002,47216800,53.649853
2013-11-12,83.248,85.15,80.998,65.790001,34123545,52.925827
2013-11-13,80.811,83.409,80.463,66.32,44134030,53.352192
2013-11-14,84.777,87.909,84.578,70.25,43864960,56.513752
2013-11-18,89.177,90.656,88.779,72.559998,30517050,58.372059
2013-11-19,90.408,91.191,89.637,72.720001,20347880,58.500778
2013-11-20,89.998,92.683,88.779,73.089996,38597245,58.798428
2013-11-21,89.488,90.01,87.4,70.879997,38409310,57.020557
2013-11-22,89.463,89.848,85.05,68.849998,37653845,55.387489
2013-11-25,86.853,87.611,85.324,70.169998,38155805,56.449387
2013-11-26,87.76,91.054,86.455,72.410004,107280655,58.251396
2013-11-27,89.998,90.495,87.549,71.190002,27269055,57.269947
2013-11-28,89.749,90.942,89.252,72.839996,23337605,58.597313
