"Date","HBSTOCK.NS.Open","HBSTOCK.NS.High","HBSTOCK.NS.Low","HBSTOCK.NS.Close","HBSTOCK.NS.Volume","HBSTOCK.NS.Adjusted"
2011-01-11,22.799999,23,22,22.1,2816,19.878895
2011-01-12,23,23,21.200001,22,5457,19.788944
2011-01-13,21,22,21,21.5,4793,19.339197
2011-01-14,23.85,23.85,21.1,21.9,6619,19.698996
2011-01-17,21.1,21.5,20,21.5,3314,19.339197
2011-01-18,21.5,22,21.5,21.5,4192,19.339197
2011-01-19,24,25,21.5,21.549999,1612,19.384171
2011-01-20,21.5,21.5,21.5,21.5,5000,19.339197
2011-01-21,21.5,22.5,20.549999,21.5,1265,19.339197
2011-01-24,21.5,22,21.5,21.5,4109,19.339197
2011-01-25,20.799999,21.75,20.799999,21.5,1711,19.339197
2011-01-27,21.049999,22,21.049999,21.5,93,19.339197
2011-01-28,21.5,21.549999,21.25,21.25,10075,19.114323
2011-01-31,21.25,21.25,19.799999,20.35,2773,18.304775
2011-02-01,23,23,19,19.549999,2493,17.585176
2011-02-02,20,20.85,17.75,19.200001,4611,17.270353
2011-02-03,19.049999,21.5,19.049999,19.65,2255,17.675125
2011-02-04,19.65,19.65,19.049999,19.200001,1116,17.270353
2011-02-07,20.950001,20.950001,18.25,18.950001,2228,17.045479
2011-02-08,19.5,19.85,18.5,18.5,2229,16.640703
2011-02-09,18,18,16.25,16.35,9863,14.706784
2011-02-10,14.45,17.75,14.2,16.65,5061,14.976633
2011-02-11,16,17.35,15.75,16.9,1918,15.201508
2011-02-14,16,18.700001,16,18.299999,7521,16.460804
2011-02-15,17,18.950001,16.85,17.6,1037,15.831157
2011-02-16,17,19.25,16.950001,19.049999,5823,17.135427
2011-02-17,18,20.5,18,19.6,2129,17.630152
2011-02-18,19,20.950001,18.299999,18.700001,3333,16.820604
2011-02-21,18,19.700001,18,18.299999,327,16.460804
2011-02-22,17.65,19.4,17.65,19.15,481,17.225376
2011-02-23,18,18.75,17.9,17.9,701,16.101006
2011-02-24,17,19.4,16.5,17.200001,3238,15.471358
2011-02-25,16.25,17.6,16.25,16.75,1206,15.066584
2011-02-28,16,18.85,16,17.049999,1299,15.336432
2011-03-01,16.6,18.6,16.6,17.65,5087,15.876131
2011-03-03,17,18.65,16.200001,17,15674,15.291458
2011-03-04,16.799999,18.85,16.15,16.299999,60206,14.661809
2011-03-07,16,16.799999,15,15.45,14005,13.897236
2011-03-08,15.15,16.4,15.15,15.55,8255,13.987186
2011-03-09,15.05,16,15.05,15.6,11186,14.032162
2011-03-10,15.25,15.5,15,15,4943,13.492462
2011-03-11,16.9,16.9,14.7,14.7,3953,13.222613
2011-03-14,15.9,15.9,14,14.05,9675,12.63794
2011-03-15,13,13.6,13,13.55,9499,12.188191
2011-03-16,13.5,14,13.1,13.65,6290,12.278141
2011-03-17,13,13.9,13,13.1,4673,11.783418
2011-03-18,13,13.15,13,13.15,590,11.828392
2011-03-21,13,14.45,13,13.25,667,11.918342
2011-03-22,13,14.35,13,13.55,2006,12.188191
2011-03-23,13.45,13.9,13.45,13.9,2112,12.503015
2011-03-24,13,14.4,13,14,2395,12.592965
2011-03-25,14.7,14.7,14.25,14.6,2608,13.132664
2011-03-28,14,14.65,14,14.65,231,13.177638
2011-03-29,14,15.35,14,14.75,2059,13.267589
2011-03-30,14.15,15.3,14.15,15.25,2260,13.717337
2011-03-31,15,16,15,15.45,2326,13.897236
2011-04-01,15.45,16.9,15.45,16.450001,18830,14.796735
2011-04-04,16.25,17.5,16.25,17.35,8239,15.606282
2011-04-05,17.549999,18.25,17.1,17.6,3223,15.831157
2011-04-06,17.700001,18.200001,17.700001,18.049999,2400,16.235929
2011-04-07,18.5,18.700001,17.799999,18.450001,3553,16.59573
2011-04-08,17.799999,18.5,17.049999,17.5,4451,15.741206
2011-04-11,17,17,16.549999,16.549999,505,14.886683
2011-04-13,15.7,17.5,15.7,17.450001,2256,15.696232
2011-04-15,17.450001,17.75,17,17.75,415,15.966081
2011-04-18,17.15,17.9,17.15,17.450001,612,15.696232
2011-04-19,15.55,17,15.55,16.65,1158,14.976633
2011-04-20,16.700001,17.950001,16.700001,17.6,1302,15.831157
2011-04-21,17.5,17.5,17,17.15,1585,15.426382
2011-04-25,17,17.5,16,16.85,2115,15.156533
2011-04-26,16.549999,17.5,16.549999,16.799999,1377,15.111557
2011-04-27,16.9,17.5,16.9,17.299999,411,15.561306
2011-04-28,16.799999,17,16.799999,17,706,15.291458
2011-04-29,15.35,17.200001,15.35,16.799999,3579,15.111557
2011-05-02,15.8,17,15.8,16,54,14.39196
2011-05-03,17.450001,17.450001,15,15.25,6783,13.717337
2011-05-04,15,15.25,15,15.05,1526,13.537437
2011-05-05,14,15,14,14.5,1037,13.042714
2011-05-06,14,14.9,14,14.85,2317,13.357538
2011-05-09,12.05,17.4,12.05,14.55,597,13.087689
2011-05-10,14.2,15,14.2,14.6,503,13.132664
2011-05-11,14.05,15.2,14.05,15.05,675,13.537437
2011-05-12,14,15.8,14,15.75,505,14.167086
2011-05-13,14.5,15.35,14,15.05,1229,13.537437
2011-05-16,14,14.75,13.15,14.25,703,12.81784
2011-05-17,14,14,13.9,13.9,350,12.503015
2011-05-18,14.2,14.25,13.85,14,2375,12.592965
2011-05-19,13.75,13.9,13.7,13.75,1936,12.368091
2011-05-20,13.55,13.7,13.55,13.7,439,12.323115
2011-05-23,13.05,14.05,13.05,14,343,12.592965
2011-05-24,13.6,14.4,13.5,13.55,1862,12.188191
2011-05-25,13,14,13,13.55,214,12.188191
2011-05-26,13,14.4,13,13.75,2814,12.368091
2011-05-27,12.7,14.2,12.7,13.8,872,12.413066
2011-05-30,13.65,14.4,13.65,13.85,1537,12.458041
2011-05-31,12.6,14.55,12.6,14.5,438,13.042714
2011-06-01,14.45,14.5,14.15,14.5,691,13.042714
2011-06-02,14,14.45,14,14,836,12.592965
2011-06-03,14.5,14.5,13.8,13.9,149,12.503015
2011-06-06,13,15.9,13,13.85,1966,12.458041
2011-06-07,13,14.15,13,14.15,206,12.727889
2011-06-08,14,14.65,14,14.65,2861,13.177638
2011-06-09,14,14.5,13.9,13.9,295,12.503015
2011-06-10,13,14.75,13,13.6,762,12.233167
2011-06-13,13,14.1,13,13.7,1737,12.323115
2011-06-14,13.05,14,13.05,13.6,964,12.233167
2011-06-15,13.4,14.2,13.4,13.4,682,12.053267
2011-06-16,13.4,13.55,13.4,13.5,709,12.143216
2011-06-17,13.1,13.5,13.1,13.5,274,12.143216
2011-06-20,13.05,13.6,13.05,13.6,1679,12.233167
2011-06-21,13,14.15,12.55,12.65,3403,11.378643
2011-06-22,12.5,12.85,11.7,12.15,604,10.928894
2011-06-23,12.65,12.75,12.65,12.75,4717,11.468594
2011-06-24,12.55,13.3,12.55,13.25,2544,11.918342
2011-06-27,13.5,13.9,13.2,13.25,4183,11.918342
2011-06-28,13,13.8,12.95,13,5250,11.693468
2011-06-29,13,13,13,13,406,11.693468
2011-06-30,13,14.5,13,13.05,2435,11.738442
2011-07-01,13,13.15,12.55,12.75,1551,11.468594
2011-07-04,12.65,13,12.65,13,2050,11.693468
2011-07-05,12.1,13.25,12.1,12.75,1400,11.468594
2011-07-06,13.3,13.35,12.95,13.05,6777,11.738442
2011-07-07,13.5,13.9,13.05,13.75,1450,12.368091
2011-07-08,13.75,13.75,13.05,13.5,3894,12.143216
2011-07-11,13,13.6,13,13.45,990,12.098241
2011-07-12,12.85,12.9,12.8,12.85,1084,11.558543
2011-07-13,12.65,13.35,12.65,13.35,100,12.008292
2011-07-14,12.45,13,12.45,12.85,991,11.558543
2011-07-15,12.9,13.75,12.9,13.4,1400,12.053267
2011-07-18,13.4,15.5,13.3,14.3,14129,12.862815
2011-07-19,14.3,14.3,13.45,13.8,4321,12.413066
2011-07-20,14.1,14.15,13.55,13.55,1176,12.188191
2011-07-21,13.55,14.85,13.55,13.7,653,12.323115
2011-07-22,13.5,14,13.5,13.75,1553,12.368091
2011-07-25,13.5,14,13.5,13.75,2251,12.368091
2011-07-26,13.45,14,13.4,13.7,2014,12.323115
2011-07-27,13.3,14,13.3,13.7,2031,12.323115
2011-07-28,13.4,13.95,13.4,13.65,315,12.278141
2011-07-29,13.45,13.8,13.45,13.6,951,12.233167
2011-08-02,12.95,13.2,12.95,13.2,3400,11.873367
2011-08-03,12.55,12.6,12.55,12.55,5150,11.288694
2011-08-04,12.35,12.45,12.3,12.35,2049,11.108794
2011-08-05,12,12,10.55,11.5,3026,10.344221
2011-08-08,9.5,11.25,9.5,11.15,2345,10.029397
2011-08-09,10.1,11.8,10.1,11.7,700,10.52412
2011-08-10,11,13.8,11,12.2,606,10.973869
2011-08-11,11.5,12,11,11.65,2151,10.479146
2011-08-12,11.6,11.6,11.6,11.6,100,10.434172
2011-08-16,11.1,12.35,11.1,11.35,2094,10.209297
2011-08-17,11.15,11.25,11.1,11.1,528,9.984423
2011-08-18,11,11.45,10.6,11.25,959,10.119347
2011-08-19,11.5,11.5,11,11.35,1945,10.209297
2011-08-22,10.7,11.5,10.7,11.5,1756,10.344221
2011-08-23,11.55,11.55,11.55,11.55,156,10.389196
2011-08-24,11.65,12.7,11.6,12.4,900,11.153769
2011-08-25,12.75,12.75,12.75,12.75,40,11.468594
2011-08-26,11.5,11.5,11.2,11.4,476,10.254272
2011-08-29,11.5,11.5,11.5,11.5,75,10.344221
2011-08-30,12,12,12,12,735,10.79397
2011-09-02,14.25,14.25,11.7,12.85,131,11.558543
2011-09-05,13.6,13.6,11.8,12.5,170,11.243719
2011-09-06,11.3,13.4,11.3,13.35,75,12.008292
2011-09-07,14,14,12.25,13.35,1377,12.008292
2011-09-08,13.3,15.5,13.3,13.6,2613,12.233167
2011-09-09,14.75,14.75,13.2,13.2,1303,11.873367
2011-09-12,12.3,13,12.3,12.6,39,11.333669
2011-09-13,12.9,12.9,12.9,12.9,100,11.603518
2011-09-14,12.4,13.95,12.4,13.85,1800,12.458041
2011-09-15,13,14.1,13,13.25,1256,11.918342
2011-09-16,13.2,14.05,13.2,13.6,2128,12.233167
2011-09-19,13.4,13.6,13.4,13.6,338,12.233167
2011-09-20,13.6,14.2,13.6,13.75,1719,12.368091
2011-09-21,13.8,14,13.5,13.6,671,12.233167
2011-09-22,13.35,13.4,13.3,13.3,77,11.963317
2011-09-23,12.55,12.6,12.5,12.6,223,11.333669
2011-09-26,11.8,13.5,11.8,12.05,87,10.838945
2011-09-27,12,13.2,12,12.5,252,11.243719
2011-09-28,12.05,12.5,12.05,12.5,348,11.243719
2011-09-29,12.1,12.5,12.05,12.45,575,11.198744
2011-09-30,12.1,12.1,12.1,12.1,500,10.883921
2011-10-03,11.6,11.7,11.6,11.7,202,10.52412
2011-10-04,11,13.15,11,12.75,471,11.468594
2011-10-05,11.6,12,11.55,12,224,10.79397
2011-10-07,12,12.5,12,12.3,1470,11.06382
2011-10-10,12,12.55,12,12.45,1093,11.198744
2011-10-11,12.55,12.55,12.5,12.5,100,11.243719
2011-10-12,12,13,12,13,149,11.693468
2011-10-13,12.7,13.35,12.7,12.95,106,11.648493
2011-10-14,12.7,13.85,12.4,13.85,504,12.458041
2011-10-17,12.75,13,12.75,13,425,11.693468
2011-10-18,12.25,13,12.25,12.5,162,11.243719
2011-10-19,12.65,13.3,12.05,12.45,749,11.198744
2011-10-20,12.05,14,12.05,12.6,74,11.333669
2011-10-21,12.3,13.1,11.55,12.45,1851,11.198744
2011-10-24,12.1,12.4,12.1,12.35,1020,11.108794
2011-10-25,11.95,12.75,11.95,12.75,507,11.468594
2011-10-28,12.6,13,12.05,12.7,2390,11.423618
2011-10-31,12,14.5,12,13.05,988,11.738442
2011-11-01,12.8,12.8,12.75,12.8,326,11.513568
2011-11-02,12.9,12.9,12.8,12.85,2402,11.558543
2011-11-03,12.5,12.5,12.5,12.5,100,11.243719
2011-11-04,12.65,12.8,12.65,12.75,120,11.468594
2011-11-08,13.6,14,13,13,7750,11.693468
2011-11-09,12.75,13.15,12.6,12.6,776,11.333669
2011-11-11,12,12.35,12,12.3,368,11.06382
2011-11-14,12,12.35,12,12.35,356,11.108794
2011-11-15,12.15,12.3,12.15,12.3,829,11.06382
2011-11-16,12,12.2,11.6,11.85,725,10.659046
2011-11-17,11.5,13,11.5,12,415,10.79397
2011-11-18,11.55,12.6,11,11.3,13196,10.164322
2011-11-21,11,11.6,11,11.3,1999,10.164322
2011-11-22,11.05,12.4,11,11.05,2108,9.939447
2011-11-23,10.5,10.55,10.5,10.55,213,9.489699
2011-11-24,10.55,10.55,10.55,10.55,200,9.489699
2011-11-25,10.55,10.55,10.55,10.55,100,9.489699
2011-11-28,10.5,11,10.5,10.8,180,9.714573
2011-11-29,11.85,11.85,11.85,11.85,90,10.659046
2011-11-30,11.85,11.85,11.85,11.85,0,10.659046
2011-12-01,10.85,12,10.8,11.4,106,10.254272
2011-12-02,10.55,11.5,10.55,11.2,1850,10.074372
2011-12-05,10.55,10.65,10.55,10.65,62,9.579648
2011-12-07,10.65,11.5,10.65,11.5,454,10.344221
2011-12-08,10.7,12.35,10.7,12,306,10.79397
2011-12-09,10.8,10.85,10.8,10.8,159,9.714573
2011-12-12,10.35,10.35,10.35,10.35,50,9.309799
2011-12-13,10,10.15,10,10.15,8,9.129899
2011-12-14,10.15,10.15,9.95,9.95,952,8.95
2011-12-15,9.35,9.35,9.3,9.3,910,8.365327
2011-12-16,9.75,9.75,9.75,9.75,200,8.770101
2011-12-19,9.5,9.5,9.5,9.5,424,8.545226
2011-12-20,9.35,9.95,9.35,9.45,515,8.500251
2011-12-21,9.7,9.7,9.45,9.45,291,8.500251
2011-12-22,9.65,9.65,9.35,9.4,1171,8.455276
2011-12-23,9.7,9.8,9.7,9.7,935,8.725125
2011-12-26,9.45,9.55,9.45,9.55,68,8.590201
2011-12-27,9.55,9.55,9.4,9.4,1087,8.455276
2011-12-28,9.3,9.3,9.3,9.3,27,8.365327
2011-12-29,9.3,9.3,9.3,9.3,6,8.365327
2011-12-30,9.15,9.5,9.1,9.3,615,8.365327
2012-01-02,9.35,9.7,9.35,9.7,456,8.725125
2012-01-03,9.7,9.7,9.6,9.6,150,8.635177
2012-01-04,9.75,9.75,9.7,9.7,6,8.725125
2012-01-05,10.1,10.1,10.1,10.1,2,9.084926
2012-01-06,10.25,10.25,10.25,10.25,4,9.21985
2012-01-09,9.65,9.8,9.65,9.8,53,8.815076
2012-01-10,10.35,10.75,10.35,10.75,201,9.669599
2012-01-11,11,11,10.75,10.8,1400,9.714573
2012-01-12,11.05,11.05,11.05,11.05,313,9.939447
2012-01-13,11,11.8,10.3,11.8,1048,10.614071
2012-01-16,11,11.25,11,11.25,4758,10.119347
2012-01-17,12.35,12.35,11.5,11.5,260,10.344221
2012-01-18,11.15,11.15,11.15,11.15,350,10.029397
2012-01-19,11.2,12.25,11.2,11.2,9701,10.074372
2012-01-20,11.6,11.7,11.25,11.5,765,10.344221
2012-01-23,11.7,11.7,11.7,11.7,225,10.52412
2012-01-24,11.35,12.25,11.3,11.3,600,10.164322
2012-01-25,11.85,11.85,11.85,11.85,1200,10.659046
2012-01-27,11.85,11.85,11.65,11.7,12633,10.52412
2012-01-30,12.25,12.25,12,12,12451,10.79397
2012-01-31,11.85,12.2,11.85,12.2,353,10.973869
2012-02-01,12,12.8,12,12.8,2668,11.513568
2012-02-02,13.3,13.3,13.3,13.3,200,11.963317
2012-02-03,12.65,12.65,12.65,12.65,2010,11.378643
2012-02-06,12.7,13.25,12.05,12.65,2767,11.378643
2012-02-07,13.2,13.25,13,13,976,11.693468
2012-02-08,12.6,13.55,12.5,12.5,1902,11.243719
2012-02-09,12,12.65,12,12.65,2560,11.378643
2012-02-10,12.75,12.8,12.75,12.8,1050,11.513568
2012-02-13,12.95,13.4,12.95,13.4,1132,12.053267
2012-02-14,13.05,14.05,13.05,13.2,1858,11.873367
2012-02-15,13.25,13.6,13.25,13.6,1600,12.233167
2012-02-16,13.3,13.3,13.3,13.3,300,11.963317
2012-02-17,13.75,13.75,13.75,13.75,175,12.368091
2012-02-21,13.75,14.15,13.25,14.1,1465,12.682916
2012-02-22,14.05,14.25,13.5,13.5,6500,12.143216
2012-02-23,13.45,13.5,13.45,13.5,1153,12.143216
2012-02-24,13,13,13,13,186,11.693468
2012-02-27,12.5,12.7,12.5,12.7,405,11.423618
2012-02-28,12.7,12.85,12.7,12.85,629,11.558543
2012-02-29,12.4,13,12.4,13,176,11.693468
2012-03-01,12.65,12.65,12.65,12.65,200,11.378643
2012-03-02,13.25,13.25,13.25,13.25,100,11.918342
2012-03-05,13.5,13.5,13.5,13.5,61,12.143216
2012-03-06,13,14.7,13,13.15,253,11.828392
2012-03-07,12.9,12.9,12.6,12.85,1350,11.558543
2012-03-09,12.65,13.7,12.6,13.7,1129,12.323115
2012-03-12,13.75,13.75,13.5,13.5,1203,12.143216
2012-03-13,14,14.2,14,14,2735,12.592965
2012-03-14,14.05,14.5,14,14.1,843,12.682916
2012-03-15,13.7,13.75,13.7,13.7,300,12.323115
2012-03-16,13.05,13.8,13.05,13.7,609,12.323115
2012-03-19,13,13.4,13,13.4,53,12.053267
2012-03-20,13.1,13.1,13.1,13.1,6,11.783418
2012-03-21,13.25,13.4,13.25,13.25,4695,11.918342
2012-03-22,13,13.5,13,13,2587,11.693468
2012-03-23,12.9,13.3,12.9,13,804,11.693468
2012-03-26,12.55,13.85,12.25,13.05,1949,11.738442
2012-03-27,12.35,13,12.1,12.35,3012,11.108794
2012-03-28,12.05,12.05,12,12,154,10.79397
2012-03-29,12,12,11.3,11.6,192,10.434172
2012-03-30,11.2,11.65,11.2,11.65,558,10.479146
2012-04-02,12.15,12.15,11.45,11.45,102,10.299246
2012-04-03,12.25,12.25,12.25,12.25,20,11.018845
2012-04-04,11.65,12,11.65,12,120,10.79397
2012-04-09,12,12,11.5,11.6,151,10.434172
2012-04-10,11.9,11.9,11.9,11.9,50,10.70402
2012-04-11,11.9,11.9,11.9,11.9,0,10.70402
2012-04-12,11.5,12.7,11.35,11.4,4010,10.254272
2012-04-13,12.45,12.45,11.3,11.35,2488,10.209297
2012-04-16,10.8,11,10.8,11,247,9.894472
2012-04-17,10.95,11.8,10.9,11.05,2849,9.939447
2012-04-18,10.8,12,10.8,11,963,9.894472
2012-04-19,10.9,11.5,10.9,11.5,54,10.344221
2012-04-20,11.05,11.5,10.85,11.2,503,10.074372
2012-04-23,11.2,11.2,11.2,11.2,0,10.074372
2012-04-24,10.5,10.6,10.5,10.6,109,9.534674
2012-04-25,10.6,10.6,10.6,10.6,0,9.534674
2012-04-26,10.5,10.6,10.3,10.3,300,9.264825
2012-04-27,10.5,11,10.2,10.95,3260,9.849498
2012-04-30,10.95,10.95,10.2,10.4,157,9.354774
2012-05-02,10.4,10.4,9.8,10,634,8.994975
2012-05-03,10.2,10.2,9.85,9.9,301,8.905025
2012-05-04,9.3,9.75,9.3,9.7,649,8.725125
2012-05-07,8.8,9.55,8.8,9.55,33,8.590201
2012-05-08,9.55,9.55,9.55,9.55,0,8.590201
2012-05-09,10,10,10,10,2,8.994975
2012-05-10,9.5,9.5,9.5,9.5,550,8.545226
2012-05-11,9.3,9.3,9.3,9.3,135,8.365327
2012-05-14,9.3,9.3,9.15,9.15,200,8.230402
2012-05-15,9.05,9.25,9.05,9.25,103,8.320352
2012-05-16,8.75,8.75,8.7,8.7,762,7.825628
2012-05-17,8.05,8.55,8.05,8.55,1219,7.690704
2012-05-18,8.2,8.3,8.2,8.3,101,7.465829
2012-05-21,8.5,9.8,8.5,9.8,779,8.815076
2012-05-22,11.35,11.35,9.45,9.45,1402,8.500251
2012-05-23,9,9.25,8.8,8.8,210,7.915578
2012-05-24,10,10,8.85,8.85,7690,7.960553
2012-05-25,8.8,9.7,8.5,8.95,278,8.050503
2012-05-28,9,9,9,9,704,8.095478
2012-05-29,8.8,8.8,8.45,8.8,53,7.915578
2012-05-30,10.4,10.4,8.8,9.05,3786,8.140452
2012-05-31,9.9,9.9,8.7,8.7,1909,7.825628
2012-06-01,9.35,9.35,8.5,8.5,2932,7.645729
2012-06-04,8.25,10,8.25,8.5,444,7.645729
2012-06-05,8.7,9.3,8,8.85,9003,7.960553
2012-06-06,8.85,9.35,8.65,9.3,1982,8.365327
2012-06-07,9.8,10.75,9.8,10.6,13128,9.534674
2012-06-08,10.75,10.75,9.9,10,1515,8.994975
2012-06-11,10.2,10.5,9.55,9.65,2070,8.680151
2012-06-12,9.65,9.65,9.65,9.65,0,8.680151
2012-06-13,9.75,10,9.7,10,410,8.994975
2012-06-14,10.4,10.4,9.75,9.8,2751,8.815076
2012-06-15,10.6,10.6,9.85,10.45,605,9.399749
2012-06-18,10.45,10.45,9.7,10,897,8.994975
2012-06-19,9.9,10.7,9.9,9.9,5941,8.905025
2012-06-20,9.85,9.85,9.8,9.8,109,8.815076
2012-06-21,9.75,9.75,9.75,9.75,25,8.770101
2012-06-22,9.7,10,9.15,9.85,1610,8.860051
2012-06-25,10.25,10.6,10,10,15296,8.994975
2012-06-26,10.35,10.35,9.65,9.9,691,8.905025
2012-06-27,9.85,9.85,9.85,9.85,142,8.860051
2012-06-28,9.7,10.2,9.7,10.2,500,9.174874
2012-06-29,10.2,10.3,9.7,9.95,803,8.95
2012-07-02,10.5,10.5,9.9,10.25,1905,9.21985
2012-07-03,10.15,10.6,10.15,10.6,275,9.534674
2012-07-04,10.2,10.95,10.2,10.9,2535,9.804523
2012-07-05,10.95,11.45,10.95,11,222,9.894472
2012-07-06,11.05,11.35,10.65,11.05,2611,9.939447
2012-07-09,10.55,10.55,10.5,10.55,580,9.489699
2012-07-10,10.4,11.45,10.4,11.35,30594,10.209297
2012-07-11,11.05,11.2,11.05,11.2,560,10.074372
2012-07-12,10.9,10.9,10.25,10.55,1330,9.489699
2012-07-13,10,10.9,10,10.3,1471,9.264825
2012-07-16,10.25,10.5,10.25,10.3,1240,9.264825
2012-07-17,10.2,10.8,10.2,10.8,202,9.714573
2012-07-18,10,10.5,10,10.5,233,9.444724
2012-07-19,10.3,10.35,9.85,9.85,4107,8.860051
2012-07-20,9.75,9.9,9.7,9.7,8680,8.725125
2012-07-23,9.9,9.95,9.55,9.7,1800,8.725125
2012-07-24,9.7,9.7,9.7,9.7,0,8.725125
2012-07-25,9.25,9.35,9.25,9.35,150,8.410302
2012-07-26,9.35,9.35,9.35,9.35,300,8.410302
2012-07-27,9.25,9.25,9.25,9.25,4,8.320352
2012-07-30,9.6,9.6,9.4,9.4,150,8.455276
2012-07-31,9,9.35,9,9.35,1182,8.410302
2012-08-01,9.25,9.25,9.25,9.25,450,8.320352
2012-08-02,9.15,9.5,9.15,9.4,376,8.455276
2012-08-03,9.3,9.85,9.3,9.4,120,8.455276
2012-08-06,9.65,9.65,9.65,9.65,950,8.680151
2012-08-07,9.5,10,9.4,10,1108,8.994975
2012-08-08,10.3,10.85,9.8,10.85,7474,9.759548
2012-08-09,11.1,11.6,10.3,10.4,4471,9.354774
2012-08-10,10.15,10.9,10.15,10.25,6712,9.21985
2012-08-13,10.15,10.85,9.3,10,7512,8.994975
2012-08-14,9.15,10.35,9.15,10.1,2553,9.084926
2012-08-16,10.1,10.1,9.25,9.8,104,8.815076
2012-08-17,10,10.45,10,10.45,123,9.399749
2012-08-21,10.45,10.6,9.9,10.45,2370,9.399749
2012-08-22,9.7,11,9.7,10.45,1068,9.399749
2012-08-23,10.05,11,10.05,10.8,274,9.714573
2012-08-24,10.3,11,10.3,10.55,3034,9.489699
2012-08-27,10.3,10.55,10.3,10.5,5551,9.444724
2012-08-28,9.55,10.05,9.55,10.05,231,9.03995
2012-08-29,9.5,10.6,9.5,10,5787,8.994975
2012-08-30,9.1,10,9.1,10,664,8.994975
2012-08-31,9.3,10.45,9.3,9.6,529,8.635177
2012-09-03,9.8,9.8,9.4,9.6,651,8.635177
2012-09-04,9.1,9.8,9.1,9.7,479,8.725125
2012-09-05,9.1,10,9.1,9.85,803,8.860051
2012-09-06,9.1,10.8,9.1,10,6253,8.994975
2012-09-07,9.2,10.3,9.2,10.1,6946,9.084926
2012-09-10,9.5,10.4,9.5,10.4,18582,9.354774
2012-09-11,9.55,10.3,9.55,10.1,1262,9.084926
2012-09-12,9.1,11,9.1,10.6,12742,9.534674
2012-09-13,9.9,12.4,9.9,11.65,313,10.479146
2012-09-14,11.25,11.25,10.35,10.75,1167,9.669599
2012-09-17,10.5,11,10.5,11,1857,9.894472
2012-09-18,11,11.45,10.7,11.3,985,10.164322
2012-09-20,11.3,11.3,10.7,11.05,2997,9.939447
2012-09-21,13,13,11,11.2,1048,10.074372
2012-09-24,12.9,12.9,10.25,11.3,11543,10.164322
2012-09-25,12.95,12.95,11.25,11.6,8227,10.434172
2012-09-26,11.2,11.65,10.25,11,2990,9.894472
2012-09-27,9.1,11.95,9.1,10.7,4343,9.624623
2012-09-28,11.2,11.7,11.1,11.2,3027,10.074372
2012-10-01,9.55,11.7,9.55,11.7,1336,10.52412
2012-10-03,11.7,12.75,10.4,12.4,7773,11.153769
2012-10-04,12.4,12.9,12.4,12.6,2898,11.333669
2012-10-05,13,13,11.75,12.75,5919,11.468594
2012-10-08,12.3,13.2,11.65,12.7,15485,11.423618
2012-10-09,12.3,13.25,12,12.7,1703,11.423618
2012-10-10,12.3,12.9,12,12.35,2710,11.108794
2012-10-11,12.45,12.85,12.05,12.85,7295,11.558543
2012-10-12,12.5,12.8,12.5,12.5,1468,11.243719
2012-10-15,12.3,12.5,12.3,12.3,1001,11.06382
2012-10-16,12.05,12.4,12.05,12.25,300,11.018845
2012-10-17,12,12.6,12,12.2,1804,10.973869
2012-10-18,11.3,12.45,11.3,12.45,4359,11.198744
2012-10-19,11.2,12.95,11.2,12,3903,10.79397
2012-10-22,10.7,12,10.7,12,857,10.79397
2012-10-23,12,12,11.7,11.7,2222,10.52412
2012-10-25,11.7,12.1,10.7,12,2768,10.79397
2012-10-29,12,12.6,10.7,11.6,2268,10.434172
2012-10-30,11.5,12.25,11.15,11.25,1312,10.119347
2012-10-31,11,11.3,10.9,10.95,1000,9.849498
2012-11-01,10.8,11.85,10.8,11.5,4140,10.344221
2012-11-02,11.5,11.8,11.45,11.8,212,10.614071
2012-11-05,11.9,14,11.9,13.9,76933,12.503015
2012-11-06,14.35,15.35,12.7,13.4,45771,12.053267
2012-11-07,14.2,14.2,13.5,13.75,2346,12.368091
2012-11-08,14.6,14.6,12.6,12.65,17580,11.378643
2012-11-09,14.25,14.25,12.2,12.6,2643,11.333669
2012-11-12,12.6,12.95,12.25,12.5,5506,11.243719
2012-11-15,12.5,13.2,12.5,12.6,5536,11.333669
2012-11-16,13,13,12.6,12.6,6360,11.333669
2012-11-19,12.6,12.6,12.6,12.6,0,11.333669
2012-11-20,12.95,13.7,12.7,13.45,5025,12.098241
2012-11-21,13.45,13.95,12.35,13.3,4295,11.963317
2012-11-22,13,13.65,12.35,12.75,394,11.468594
2012-11-23,12.7,12.7,12.7,12.7,200,11.423618
2012-11-26,12.8,13.6,12.6,13,522,11.693468
2012-11-27,13.9,13.9,12.75,13.05,1377,11.738442
2012-11-29,13.05,14.4,12.5,13.05,2206,11.738442
2012-11-30,12.7,13.6,12.4,13.25,732,11.918342
2012-12-03,13,13.1,12.5,12.7,875,11.423618
2012-12-04,13,13.75,13,13.75,2480,12.368091
2012-12-05,13.8,14.5,13.8,13.9,9856,12.503015
2012-12-06,13.5,14.8,13.5,14.5,2466,13.042714
2012-12-07,14.2,14.95,14.2,14.3,2260,12.862815
2012-12-10,14,14.5,13.75,14.15,5833,12.727889
2012-12-11,11.5,14.95,11.5,13.8,3898,12.413066
2012-12-12,13.5,13.5,13,13.5,57,12.143216
2012-12-13,10.8,13.5,10.8,13.45,1752,12.098241
