"Date","ITC.NS.Open","ITC.NS.High","ITC.NS.Low","ITC.NS.Close","ITC.NS.Volume","ITC.NS.Adjusted"
2010-12-10,132.986,135.362,132.273,113.532997,6272630,95.559875
2010-12-13,135.243,135.441,131.085,111.432999,8995098,93.79232
2010-12-14,133.065,134.333,132.352,112.266998,7174683,94.494293
2010-12-15,132.035,133.698,131.877,111.333,7955714,93.708153
2010-12-16,133.422,133.422,130.015,112.032997,7140352,94.297333
2010-12-20,133.264,133.264,131.164,111.300003,5856052,93.680374
2010-12-21,132.273,132.67,131.322,111.432999,5143230,93.79232
2010-12-22,133.62,133.62,131.64,111.599998,5153199,93.932877
2010-12-23,133.382,133.382,131.6,111.266998,4378059,93.652596
2010-12-24,131.244,134.966,131.244,113.266998,7443794,95.335976
2010-12-27,134.452,135.64,133.897,113.167,6925185,95.251808
2010-12-28,134.452,136.075,134.452,114.133003,4314735,96.064888
2010-12-29,135.599,138.293,135.56,116.133003,10211070,97.748276
2010-12-30,137.263,139.679,136.748,116.366997,29495810,97.945229
2010-12-31,137.699,139.362,137.541,116.432999,10410699,98.000771
2011-01-03,139.362,139.362,137.738,116.532997,3492150,98.084946
2011-01-04,138.61,141.065,138.61,118.333,14939910,99.599991
2011-01-05,140.511,142.728,139.243,119.866997,12790334,100.891151
2011-01-06,142.847,143.362,139.282,119.266998,8906748,100.386131
2011-01-07,141.025,142.57,135.124,115,10804293,96.794624
2011-01-10,136.392,136.55,133.501,113.733002,12404523,95.728203
2011-01-11,134.808,137.818,133.104,113.400002,11894486,95.447929
2011-01-12,136.353,138.135,133.54,115.833,7674350,97.49575
2011-01-13,137.065,138.372,135.759,115.432999,11313884,97.159088
2011-01-14,136.709,140.313,133.936,113.699997,8989185,95.700432
2011-01-17,134.729,138.53,132.788,114.633003,14174924,96.485733
2011-01-18,136.55,139.995,136.312,117.432999,9611394,98.842468
2011-01-19,139.798,141.224,137.5,116.967003,14095558,98.450249
2011-01-20,138.094,139.323,135.165,114.432999,11015130,96.31739
2011-01-21,135.599,136.669,133.382,112.599998,13523120,94.774567
2011-01-24,134.61,135.005,133.065,112.733002,7685974,94.886513
2011-01-25,134.016,134.927,132.67,112,7825712,94.269562
2011-01-27,133.739,134.452,132.273,111.866997,11716434,94.157608
2011-01-28,133.739,134.847,131.164,112.099998,16010322,94.353722
2011-01-31,132.352,132.986,127.481,108.400002,17010879,91.239464
2011-02-01,129.62,129.739,123.719,106.400002,21246045,89.556076
2011-02-02,127.323,128.075,125.144,106,9636384,89.219406
2011-02-03,125.461,127.68,124.828,106.300003,7086592,89.471916
2011-02-04,126.412,127.323,120.154,102,14628753,85.852623
2011-02-07,123.403,125.738,121.422,104.733002,14666714,88.152977
2011-02-08,124.749,125.343,123.561,104.067001,9348855,87.592407
2011-02-09,123.561,123.956,120.986,102.599998,12675526,86.357651
2011-02-10,122.135,125.898,122.135,104.099998,10723374,87.620186
2011-02-11,124.234,124.431,121.977,103.400002,8654366,87.031006
2011-02-14,122.53,126.57,122.53,105,10010319,88.377716
2011-02-15,125.66,125.699,122.452,104.733002,6530487,88.152977
2011-02-16,123.719,125.818,123.719,104.599998,5483194,88.041023
2011-02-17,124.749,125.857,122.649,105.633003,10348436,88.9105
2011-02-18,125.422,126.848,122.768,103.833,7141980,87.395454
2011-02-21,123.362,125.818,122.452,105.467003,3903808,88.770782
2011-02-22,125.066,125.066,123.165,104.467003,6840204,87.929085
2011-02-23,124.353,124.749,122.848,103.733002,5243750,87.311287
2011-02-24,122.254,123.719,118.016,100.432999,26720966,84.533699
2011-02-25,120.947,124.273,119.996,104.199997,13676336,87.704353
2011-02-28,123.6,134.649,122.293,112.667,45492405,94.830971
2011-03-01,135.283,137.818,135.124,115.733002,21954968,97.411598
2011-03-03,136.234,139.401,135.599,115.699997,19977388,97.383812
2011-03-04,138.254,138.451,136.234,114.932999,12422316,96.738235
2011-03-07,135.64,137.66,133.104,115.099998,10097022,96.878807
2011-03-08,137.58,137.738,135.56,114.633003,8569797,96.485733
2011-03-09,136.55,137.144,135.124,114.5,6324122,96.373779
2011-03-10,135.798,136.193,134.095,114.199997,6640239,96.121277
2011-03-11,135.243,137.025,134.293,114.233002,5975242,96.149063
2011-03-14,136.035,137.738,135.046,115.633003,6749358,97.327423
2011-03-15,135.481,136.867,132.828,113.400002,10407528,95.447929
2011-03-16,135.165,136.511,135.165,114.133003,4943272,96.064888
2011-03-17,134.253,135.362,132.51,112.032997,11713557,94.297333
2011-03-18,134.333,134.53,131.164,111.967003,9716799,94.241776
2011-03-21,133.58,134.571,132.67,111.932999,6147099,94.213158
2011-03-22,133.54,135.362,132.67,113.366997,6148004,95.420135
2011-03-23,134.649,136.59,133.976,114.633003,8540403,96.485733
2011-03-24,137.025,137.5,136.154,115.333,8132842,97.074913
2011-03-25,138.61,140.986,137.422,118.300003,17560432,99.572227
2011-03-28,139.798,142.253,139.679,119.133003,13138048,100.273354
2011-03-29,142.174,142.57,141.105,119.5,12568878,100.582253
2011-03-30,142.49,143.639,139.995,118.400002,15962112,99.656395
2011-03-31,141.183,145.739,141.183,121.400002,33015622,102.181465
2011-04-01,144.194,146.491,143.678,121.667,16598206,102.406197
2011-04-04,145.302,146.53,144.788,123.233002,9673714,103.724297
2011-04-05,146.333,147.085,145.144,122.800003,8179958,103.35984
2011-04-06,145.223,146.253,143.203,121.967003,5442642,102.658714
2011-04-07,144.946,145.342,143.639,121.699997,5617634,102.433968
2011-04-08,144.866,146.927,144.035,122.5,10351992,103.10733
2011-04-11,145.817,148.906,145.461,123.333,12362902,103.808449
2011-04-13,146.53,151.52,145.54,126.733002,15717855,106.670204
2011-04-15,150.569,152.589,149.422,127.667,16654438,107.456352
2011-04-18,151.798,154.252,148.51,126.800003,13130859,106.726608
2011-04-19,149.698,151.282,148.035,125,11979940,105.211548
2011-04-20,149.5,151.52,148.51,127.067001,8518942,106.95134
2011-04-21,152.827,152.827,150.094,126.766998,14231042,106.69883
2011-04-25,150.491,152.629,150.292,126.833,4285126,106.754387
2011-04-26,150.926,152.392,146.609,127.766998,11703098,107.54052
2011-04-27,152.075,153.658,151.481,129.100006,8282079,108.662498
2011-04-28,153.896,154.293,151.322,127.900002,12067508,107.652473
2011-04-29,150.768,154.293,150.768,128.233002,15507840,107.932747
2011-05-02,152.867,153.658,150.886,127.432999,7766556,107.259399
2011-05-03,150.886,151.282,147.045,124.567001,7726260,104.847115
2011-05-04,148.748,149.144,145.342,124.532997,8221964,104.818489
2011-05-05,148.115,148.431,143.877,121.667,9082275,102.406197
2011-05-06,144.946,145.738,140.63,122.400002,10526380,103.023163
2011-05-09,145.698,147.955,144.233,122.967003,8402166,103.500397
2011-05-10,146.53,149.303,146.015,123.733002,6144180,104.145142
2011-05-11,147.005,147.916,146.055,124.233002,3168729,104.565979
2011-05-12,146.808,148.709,145.263,122.532997,4183929,103.135094
2011-05-13,145.54,151.995,144.51,126,10602314,106.053253
2011-05-16,150.491,151.044,146.966,124.067001,11545821,104.426262
2011-05-17,147.718,150.491,147.085,125.233002,8734570,105.407669
2011-05-18,148.748,150.966,148.748,125.967003,6777150,106.025475
2011-05-19,150.569,151.917,149.025,126.032997,11829969,106.081024
2011-05-20,150.847,151.679,145.54,124.366997,39314388,104.678764
2011-05-23,148.074,151.044,147.48,126.800003,13714652,106.726608
2011-05-24,151.005,151.204,147.48,124.633003,8932002,104.902657
2011-05-25,147.837,150.292,146.808,126.067001,9660648,106.10965
2011-05-26,149.698,149.698,147.322,124.667,14833431,104.931274
2011-05-27,148.51,150.332,148.391,125.967003,9139576,106.025475
2011-05-30,149.659,150.174,147.599,125.067001,8924730,105.26796
2011-05-31,148.906,153.539,148.906,128.899994,13667532,108.494156
2011-06-01,154.451,154.451,152.47,129.233002,8373320,108.774445
2011-06-02,152.669,156.747,152.392,130.199997,10597256,109.588356
2011-06-03,154.688,155.995,152.867,128.966995,5775236,108.550552
2011-06-06,153.263,154.055,151.481,128.533005,4392762,108.185265
2011-06-07,152.075,153.975,151.679,129.033005,3175196,108.606102
2011-06-08,153.263,155.52,152.867,129.966995,9075586,109.392242
2011-06-09,154.055,155.045,153.064,130,5879492,109.420013
2011-06-10,148.412,149.807,147.637,127.766998,13274858,109.907753
2011-06-13,148.256,149.07,147.21,127.266998,6105914,109.477646
2011-06-14,147.947,150.659,147.947,129.233002,6174582,111.168846
2011-06-15,150.31,151.24,149.613,129.432999,8116880,111.340897
2011-06-16,150.737,151.357,149.574,129.332993,6687018,111.25486
2011-06-17,150.427,151.744,148.256,127.833,7377156,109.964546
2011-06-20,149.497,149.497,142.832,124.300003,12226588,106.925385
2011-06-21,145.312,146.396,142.792,123.233002,6806692,106.00753
2011-06-22,143.684,144.73,141.049,123.467003,8911053,106.208824
2011-06-23,143.839,148.605,142.87,127.633003,11571776,109.792503
2011-06-24,148.605,152.287,148.605,130.067001,16682754,111.886276
2011-06-27,149.651,151.744,149.186,129.067001,9396402,111.026047
2011-06-28,150.504,150.697,147.637,129.233002,6678459,111.168846
2011-06-29,150.543,154.96,150.543,133.033005,11511766,114.437683
2011-06-30,154.728,158.099,154.65,135.300003,17453580,116.387802
2011-07-01,160.037,160.037,155.077,134.367004,10842734,115.585213
2011-07-04,157.402,158.177,153.643,132.5,8891392,113.979179
2011-07-05,154.882,154.882,151.318,130.432999,12500128,112.201111
2011-07-06,151.511,153.178,150.581,131.132996,9036720,112.803253
2011-07-07,152.752,158.061,152.752,135.600006,12000184,116.645874
2011-07-08,157.905,158.951,154.728,133.699997,9733647,115.011444
2011-07-11,155.658,157.944,155.387,135.067001,6956271,116.187363
2011-07-12,156.161,158.874,155.193,134.432999,8189592,115.641991
2011-07-13,156.472,158.874,156.472,136,9810828,116.989952
2011-07-14,158.061,158.874,155.271,135.332993,12731204,116.416176
2011-07-15,156.975,157.789,155.812,134.5,4223512,115.699615
2011-07-18,156.937,157.247,155.503,134.432999,2938749,115.641991
2011-07-19,156.937,158.835,156.239,136.067001,6131962,117.047585
2011-07-20,158.099,160.695,157.712,137.167007,12614826,117.993835
2011-07-21,158.486,161.044,158.486,138.067001,7399086,118.768036
2011-07-22,161.587,162.129,160.114,138.266998,13739478,118.940086
2011-07-25,160.424,160.657,157.44,136.932999,13968255,117.792549
2011-07-26,158.874,160.153,154.728,133.932999,9482766,115.211876
2011-07-27,156.742,156.898,153.876,133.932999,7730432,115.211876
2011-07-28,153.72,160.424,153.72,137.5,24405891,118.280296
2011-07-29,159.262,163.717,159.067,138.899994,19932826,119.484581
2011-08-01,162.749,163.717,161.276,139.266998,10656141,119.800293
2011-08-02,160.967,161.47,157.207,136.5,11468200,117.420074
2011-08-03,157.596,161.354,157.053,137.899994,9986904,118.624367
2011-08-04,158.797,160.23,154.379,133.300003,15752998,114.667366
2011-08-05,151.124,153.449,147.637,130.932999,20137104,112.631218
2011-08-08,150.272,153.294,146.977,130,13503764,111.828629
2011-08-09,147.442,156.626,147.326,133.167007,28803964,114.552948
2011-08-10,156.549,157.207,151.899,131.399994,13912494,113.032936
2011-08-11,151.899,154.999,151.551,132.5,9546830,113.979179
2011-08-12,154.766,155.736,151.511,132,12319560,113.549072
2011-08-16,155.968,156.51,153.449,133.667007,9747378,114.983078
2011-08-17,154.999,158.874,154.612,136.167007,14542533,117.133621
2011-08-18,158.486,159.649,157.131,135.899994,10754962,116.903923
2011-08-19,156.549,158.68,153.565,132.800003,19466640,114.237244
2011-08-22,153.682,157.169,152.325,134.667007,9153958,115.8433
2011-08-23,156.549,158.254,154.224,135.466995,17823950,116.531441
2011-08-24,157.207,158.332,154.457,134.632996,7468062,115.814026
2011-08-25,156.666,157.944,155.774,134.899994,12911408,116.043701
2011-08-26,157.247,157.479,150.93,131.233002,9318453,112.88929
2011-08-29,153.449,157.324,151.124,134.632996,11869502,115.814026
2011-08-30,158.099,158.099,154.224,133.332993,10490340,114.695747
2011-09-02,159.649,160.037,152.403,135.5,19310655,116.559845
2011-09-05,157.324,157.983,155.154,135.167007,12201838,116.273407
2011-09-06,156.549,157.596,155.231,135.199997,12158409,116.301781
2011-09-07,157.324,157.75,154.612,133.367004,10780276,114.724998
2011-09-08,155.271,156.201,153.527,132.766998,7045797,114.20887
2011-09-09,154.766,155.58,152.287,131.766998,12080457,113.348648
2011-09-12,152.054,153.643,150.892,130.800003,7628432,112.516808
2011-09-13,152.403,154.573,151.667,131.367004,7841364,113.004555
2011-09-14,152.984,154.999,150.427,132.966995,7905132,114.380898
2011-09-15,156.433,156.433,151.938,132.932999,7803880,114.351662
2011-09-16,154.999,155.658,152.946,131.966995,13465953,113.520683
2011-09-19,153.449,153.604,151.008,130.233002,7429494,112.02906
2011-09-20,151.744,154.379,151.279,132.332993,8199108,113.835526
2011-09-21,154.185,154.728,152.325,131.733002,4388811,113.319397
2011-09-22,152.17,152.519,147.288,127.300003,11351934,109.506042
2011-09-23,147.326,150.659,146.512,127.766998,12520890,109.907753
2011-09-26,149.497,149.497,143.374,125.667,9712788,108.101288
2011-09-27,147.249,150.31,147.055,128.966995,9450348,110.940025
2011-09-28,150.272,153.062,149.38,131.399994,19577022,113.032936
2011-09-29,151.705,157.285,151.705,134.832993,18187042,115.986069
2011-09-30,156.549,156.549,152.79,132,10307661,113.549072
2011-10-03,151.357,152.752,149.845,129.567001,7690335,111.456154
2011-10-04,150.156,151.279,146.164,127.766998,18375354,109.907753
2011-10-05,148.877,152.984,148.877,129.399994,19017717,111.312485
2011-10-07,153.255,155.193,150.349,132.766998,34229109,114.20887
2011-10-10,153.449,156.084,153.1,133.399994,10437674,114.753372
2011-10-11,156.161,156.859,154.341,133.033005,7557830,114.437683
2011-10-12,154.999,158.486,154.689,136,9684666,116.989952
2011-10-13,156.937,159.184,155.812,134.600006,6107271,115.785652
2011-10-14,156.045,159.572,156.045,136.800003,8589794,117.678131
2011-10-17,158.602,159.804,157.712,137.167007,6858112,117.993835
2011-10-18,158.37,159.494,157.402,136.167007,4256934,117.133621
2011-10-19,159.029,161.005,157.944,138.067001,6894654,118.768036
2011-10-20,159.456,160.037,158.215,136.699997,7769422,117.59211
2011-10-21,159.456,160.153,157.596,136,8608978,116.989952
2011-10-24,158.099,161.199,158.099,137.966995,13882920,118.681999
2011-10-25,161.122,165.074,159.649,140.699997,17234316,121.03299
2011-10-28,166.391,167.554,164.996,143.667007,18258624,123.585266
2011-10-31,166.896,167.012,164.144,142.100006,9942442,122.237312
2011-11-01,163.911,164.687,160.967,138.867004,15949215,119.45623
2011-11-02,161.199,163.447,160.811,139.567001,7596582,120.058357
2011-11-03,161.47,163.369,161.199,140.132996,6427758,120.54525
2011-11-04,163.717,164.106,162.594,140.233002,7133334,120.631271
2011-11-08,162.827,164.376,161.587,140.533005,7159696,120.889343
2011-11-09,163.252,166.237,162.749,141.332993,11096248,121.577499
2011-11-11,163.989,166.624,163.02,141.766998,10669336,121.950829
2011-11-14,165.345,166.856,163.252,141,7471400,121.291054
2011-11-15,163.369,165.577,162.555,140.432999,7766986,120.803299
2011-11-16,162.749,165.771,161.392,141.733002,8522061,121.921608
2011-11-17,164.493,164.493,159.727,138.5,8240726,119.140503
2011-11-18,159.843,160.734,155.077,134.533005,12056020,115.72802
2011-11-21,155.503,156.704,153.527,132.966995,14459409,114.380898
2011-11-22,156.82,157.053,151.279,130.800003,13810072,112.516808
2011-11-23,152.054,152.054,146.707,128.867004,13426740,110.854004
2011-11-24,149.923,151.822,146.977,128.199997,16383248,110.280235
2011-11-25,148.644,149.884,148.334,128.167007,7965552,110.251862
2011-11-28,151.086,154.03,149.691,130.966995,6876516,112.660469
2011-11-29,153.062,153.759,151.511,131.932999,9539295,113.491432
2011-11-30,152.713,156.161,152.17,133.800003,15342099,115.097481
2011-12-01,158.099,159.572,157.479,135.766998,9852694,116.789528
2011-12-02,157.75,160.424,156.937,137.667007,7343952,118.423958
2011-12-05,159.649,160.889,157.053,136.100006,5824797,117.075981
2011-12-07,158.874,161.199,157.75,136.632996,11327502,117.534477
2011-12-08,158.835,159.804,153.062,132.667007,10151312,114.122841
2011-12-09,152.752,153.914,150.892,131.432999,8375080,113.06134
2011-12-12,154.108,154.495,150.969,130.667007,10157298,112.402412
2011-12-13,151.511,153.449,151.162,131.567001,7387498,113.176605
2011-12-14,152.946,156.161,152.674,133.233002,16179495,114.609726
2011-12-15,154.224,156.161,153.022,133.067001,14556234,114.466934
2011-12-16,154.263,157.596,150.349,130.533005,10052450,112.287132
2011-12-19,150.892,153.449,149.032,131.667007,10916280,113.262627
2011-12-20,154.224,155.58,153.565,132.932999,12978872,114.351662
2011-12-21,156.007,157.285,154.65,134.832993,10460870,115.986069
2011-12-22,155.696,158.099,155.387,135.832993,9441768,116.846283
2011-12-23,158.409,158.874,156.742,136,8276616,116.989952
2011-12-26,157.634,159.532,157.169,136.632996,5771271,117.534477
2011-12-27,158.797,159.649,156.782,136.699997,6988803,117.59211
2011-12-28,159.339,159.416,156.161,134.699997,4699593,115.871658
2011-12-29,155.968,157.634,154.999,133.800003,9696240,115.097481
2011-12-30,155.503,157.324,155.193,134.199997,3467410,115.441559
2012-01-02,156.433,156.433,153.371,132.432999,2860839,113.921539
2012-01-03,154.882,156.201,154.457,133.567001,6065590,114.897034
2012-01-04,156.161,156.317,153.836,133.033005,11875083,114.437683
2012-01-05,154.263,154.999,153.139,133.199997,11364489,114.581337
2012-01-06,154.263,157.402,153.72,134.733002,8788212,115.900047
2012-01-09,156.277,156.782,154.766,134.667007,7408242,115.8433
2012-01-10,156.704,159.456,156.704,136.766998,5412396,117.649757
2012-01-11,158.991,159.339,156.937,135.533005,8114019,116.588242
2012-01-12,157.324,159.184,157.131,136.632996,7392669,117.534477
2012-01-13,158.797,160.967,158.332,138.033005,11489529,118.738785
2012-01-16,160.308,162.517,160.037,139.399994,9399276,119.914711
2012-01-17,161.974,162.904,160.269,138.932999,10229871,119.512985
2012-01-18,160.695,163.292,160.424,139.867004,9995643,120.316429
2012-01-19,163.02,163.524,161.392,139.466995,9319330,119.972336
2012-01-20,162.711,163.757,154.844,134.199997,25821668,115.441559
2012-01-23,156.277,158.874,153.759,136.399994,13262829,117.334053
2012-01-24,158.951,160.618,158.254,137.300003,9339574,118.108253
2012-01-25,160.037,160.424,158.68,137.367004,10414272,118.165871
2012-01-27,160.811,160.811,154.766,134.533005,15333315,115.72802
2012-01-30,156.549,157.828,154.728,133.899994,12412486,115.183495
2012-01-31,157.247,158.719,156.007,135.966995,11610830,116.961563
2012-02-01,157.596,157.634,155.231,134.399994,8711750,115.613609
2012-02-02,156.588,156.742,153.759,132.699997,11002300,114.15123
2012-02-03,154.224,155.968,152.674,133.766998,12927430,115.069077
2012-02-06,156.549,157.247,155.193,134.932999,10593480,116.072105
2012-02-07,158.409,159.572,156.626,137.033005,12033826,117.878563
2012-02-08,159.61,160.773,156.549,136.300003,11353412,117.248024
2012-02-09,157.75,158.797,156.549,135.932999,7604932,116.93232
2012-02-10,157.983,158.719,156.549,135.867004,10264244,116.875542
2012-02-13,157.944,158.68,156.666,135.199997,7088452,116.301781
2012-02-14,157.014,157.867,156.549,135.033005,6380992,116.158134
2012-02-15,157.402,158.099,156.626,135.432999,15541749,116.502213
2012-02-16,157.712,158.564,156.626,135.966995,13784174,116.961563
2012-02-17,158.215,159.572,157.402,136.966995,16502256,117.821793
2012-02-21,159.223,161.741,159.223,138.266998,15410636,118.940086
2012-02-22,160.424,162.284,159.727,139.033005,12916578,119.599014
2012-02-23,161.857,162.827,159.378,139.067001,16348179,119.628258
2012-02-24,161.664,163.485,161.432,139.600006,9087288,120.086769
2012-02-27,162.749,164.996,161.587,141.533005,17411648,121.749565
2012-02-28,164.415,165.461,162.787,140.466995,13148715,120.832558
2012-02-29,163.524,165.074,160.153,138.432999,13287798,119.082863
2012-03-01,160.889,162.671,158.719,137.899994,7606252,118.624367
2012-03-02,160.502,160.851,157.634,136.832993,8559819,117.706505
2012-03-05,158.951,161.16,157.867,138,12057480,118.710396
2012-03-06,160.153,164.066,159.029,140.266998,15073006,120.660515
2012-03-07,162.749,163.524,161.276,139.966995,7873160,120.402458
2012-03-09,163.641,164.88,160.851,138.832993,14828322,119.426956
2012-03-12,163.059,163.059,159.727,137.867004,5739904,118.596008
2012-03-13,160.424,162.362,160.424,139.367004,8735076,119.886322
2012-03-14,162.749,165.345,162.749,141.667007,9815918,121.86483
2012-03-15,164.299,165.152,161.044,139.266998,15582770,119.800293
2012-03-16,161.392,174.374,161.392,144.100006,65857166,123.957748
2012-03-19,168.174,173.366,166.972,147,35503988,126.452362
2012-03-20,170.848,173.987,169.802,149.067001,16086663,128.230453
2012-03-21,173.289,174.296,171.157,149.233002,16109490,128.37323
2012-03-22,173.366,175.691,169.065,146.466995,16527262,125.993881
2012-03-23,171.584,174.18,170.305,148.300003,11781156,127.570663
2012-03-26,172.824,173.831,171.274,148.466995,10333539,127.71431
2012-03-27,173.482,176.118,172.049,150.699997,11361051,129.635193
2012-03-28,175.149,176.621,174.064,151.199997,8839632,130.065308
2012-03-29,173.599,176.196,171.855,149.699997,16726348,128.774979
2012-03-30,174.064,176.583,173.947,151.266998,13713357,130.122955
2012-04-02,176.234,176.97,174.877,151.300003,14596407,130.151337
2012-04-03,176.815,176.97,175.575,151.399994,8818290,130.237335
2012-04-04,175.536,177.396,174.839,151.600006,7152486,130.409393
2012-04-09,174.839,175.963,173.017,149.367004,5189601,128.488525
2012-04-10,173.754,178.249,173.017,152.899994,8229393,131.527679
2012-04-11,177.396,178.326,175.459,153.167007,9471927,131.75737
2012-04-12,177.202,182.124,177.202,156.5,19552922,134.624481
2012-04-13,181.93,186.658,180.419,157.5,14551066,135.484695
2012-04-16,182.706,187.548,181.852,160.699997,5950164,138.237396
2012-04-17,190.338,191.811,185.65,164.132996,8157970,141.190536
2012-04-18,190.881,192.238,186.542,161.167007,13021110,138.639145
2012-04-19,188.091,189.719,185.03,162.699997,9550156,139.957855
2012-04-20,188.789,191.733,188.053,163.466995,6333216,140.617615
2012-04-23,190.262,191.966,189.138,163.167007,9887366,140.359573
2012-04-24,189.99,190.455,184.333,163.367004,9389391,140.531601
2012-04-25,190.184,191.268,187.975,163.966995,6292623,141.047714
2012-04-26,190.959,193.671,189.486,166.033005,10554495,142.824951
2012-04-27,192.741,195.958,189.835,163.867004,9282294,140.9617
2012-04-30,192.198,193.206,189.951,163.667007,4779780,140.789673
2012-05-02,190.3,192.082,188.711,163.067001,7175770,140.273544
2012-05-03,190.184,190.61,186.774,161.132996,5652130,138.609863
2012-05-04,187.084,189.835,183.945,158.766998,9590292,136.57457
2012-05-07,182.124,185.223,180.846,157.567001,7580217,135.542343
2012-05-08,183.674,187.472,173.482,151.266998,17027630,130.122955
2012-05-09,178.249,186.774,176.001,159.932999,19974872,137.577621
2012-05-10,187.083,188.634,183.171,159.5,9774754,137.205124
2012-05-11,184.217,184.604,179.295,156.167007,7821574,134.338028
2012-05-14,181.349,182.899,179.799,156.332993,4975424,134.480804
2012-05-15,180.186,182.589,178.326,153.899994,7615368,132.387909
2012-05-16,177.474,179.024,175.459,151.533005,7650370,130.351776
2012-05-17,177.474,183.403,177.474,156.5,15198584,134.624481
2012-05-18,179.992,186.774,178.249,159.699997,12564612,137.377182
2012-05-21,185.728,186.735,181.349,156.567001,6220906,134.682114
2012-05-22,183.906,185.379,178.326,155.167007,10250674,133.477798
2012-05-23,179.062,180.573,178.249,154.466995,6542976,132.875656
2012-05-24,179.567,181.892,179.024,155.567001,8680166,133.821869
2012-05-25,180.574,182.899,178.869,154.567001,13703745,132.961655
2012-05-28,180.573,182.898,179.876,156.699997,5304753,134.796524
2012-05-29,182.706,182.86,178.249,153.932999,7913336,132.41629
2012-05-30,178.946,181.62,178.637,154.600006,8153668,132.990051
2012-05-31,177.629,180.186,176.312,152.899994,30869848,131.527679
2012-06-01,177.396,181.892,177.396,155.899994,10131614,134.108322
2012-06-04,180.109,181.543,177.745,153.399994,6034476,131.957779
2012-06-05,178.83,180.341,174.374,150.600006,7608009,129.549164
2012-06-06,175.071,183.674,175.071,156.367004,15399207,134.510071
2012-06-07,182.589,185.456,180.264,157.567001,9896492,135.542343
2012-06-08,183.48,187.007,181.93,159.466995,7080876,137.176743
2012-06-11,179.093,181.504,178.115,159.832993,4965291,141.484131
2012-06-12,178.604,183.951,177.398,162.033005,6512775,143.431564
2012-06-13,182.52,184.441,182.369,162.699997,5593802,144.021988
2012-06-14,183.047,187.265,183.047,163.132996,8802651,144.405273
2012-06-15,184.478,187.378,183.763,165.332993,10444044,146.352722
2012-06-18,186.399,188.282,182.633,162.132996,5114043,143.520081
2012-06-19,182.784,188.282,182.784,166.266998,9333206,147.179489
2012-06-20,187.83,188.017,184.402,164.033005,6276015,145.201965
2012-06-21,184.967,189.788,184.893,167.600006,6964724,148.359467
2012-06-22,188.282,190.541,185.834,167,3949486,147.828369
2012-06-25,188.282,191.219,187.604,166.699997,5237600,147.562775
2012-06-26,187.792,188.169,185.495,164.699997,6130034,145.792389
2012-06-27,187.001,187.98,186.21,165.199997,5051289,146.234985
2012-06-28,186.775,190.315,186.135,167.533005,12662864,148.300171
2012-06-29,189.524,195.812,189.524,172.600006,13675290,152.785477
2012-07-02,195.173,196.114,186.361,166.699997,14742987,147.562775
2012-07-03,188.282,188.469,184.854,164.332993,15076262,145.467514
2012-07-04,187.378,187.453,184.139,164.100006,8554118,145.261261
2012-07-05,186.022,189.034,185.495,167.067001,5619074,147.88765
2012-07-06,189.034,190.917,187.302,168.5,6910515,149.156158
2012-07-09,188.771,191.971,188.658,167.766998,6682962,148.507294
2012-07-10,189.599,195.21,187.604,172.266998,9055808,152.490707
2012-07-11,193.44,194.156,190.315,168.867004,7358870,149.481033
2012-07-12,190.917,193.403,189.147,167.800003,4759598,148.536514
2012-07-13,189.299,191.632,188.545,169.033005,3499166,149.627975
2012-07-16,190.315,191.745,188.997,168.033005,2550645,148.742767
2012-07-17,190.88,192.801,190.315,170.332993,4701934,150.778702
2012-07-18,193.101,193.327,191.106,169.966995,4948754,150.454758
2012-07-19,191.745,192.838,190.315,169.399994,4428678,149.952835
2012-07-20,190.466,192.01,190.014,168.567001,2846660,149.215439
2012-07-23,189.336,189.486,187.189,166.367004,3846872,147.268021
2012-07-24,188.847,190.089,187.227,166.867004,5285391,147.710632
2012-07-25,188.658,192.273,187.152,169.832993,7942188,150.336121
2012-07-26,192.649,193.553,186.85,166.300003,21080260,147.208725
2012-07-27,191.784,192.499,189.637,169.966995,9637682,150.454758
2012-07-30,192.688,194.909,191.671,172.132996,8136855,152.372086
2012-07-31,194.683,196.416,192.536,172.100006,8779564,152.342865
2012-08-01,194.269,195.436,193.027,172.699997,2871464,152.873978
2012-08-02,195.812,197.319,195.06,174.300003,5254640,154.290329
2012-08-03,195.699,196.49,194.043,172.899994,3726285,153.051025
2012-08-06,196.264,197.281,193.93,172.266998,2879214,152.490707
2012-08-07,194.721,197.206,193.629,174.199997,5092131,154.201797
2012-08-08,196.566,198.486,195.36,174.367004,6931293,154.349609
2012-08-09,196.867,200.972,196.867,177.067001,7562558,156.739655
2012-08-10,199.201,202.59,199.051,178.5,8279506,158.008133
2012-08-13,201.348,202.553,198.975,177.932999,7210839,157.506256
2012-08-14,201.009,202.892,199.353,178.533005,5320042,158.037384
2012-08-16,201.348,202.214,193.93,172.233002,14645592,152.460617
2012-08-17,194.382,198.373,194.382,174.733002,7806201,154.673615
2012-08-21,197.394,197.47,195.323,173.832993,9571050,153.876923
2012-08-22,195.925,198.147,195.323,174.432999,4443354,154.40802
2012-08-23,197.47,199.54,196.942,176.167007,7566694,155.942993
2012-08-24,198.599,200.557,197.394,176.766998,10739888,156.474091
2012-08-27,199.616,200.52,198.825,176.899994,2568048,156.591827
