"Date","MARUTI.NS.Open","MARUTI.NS.High","MARUTI.NS.Low","MARUTI.NS.Close","MARUTI.NS.Volume","MARUTI.NS.Adjusted"
2013-07-01,1540,1622.400024,1515,1605.449951,856025,1553.325562
2013-07-02,1590.5,1619,1572.5,1578.650024,589430,1527.395752
2013-07-03,1561,1581,1555.650024,1560.949951,173724,1510.270386
2013-07-04,1570,1577,1533.050049,1557.349976,278194,1506.787231
2013-07-05,1571,1575,1549,1554.550049,273858,1504.078247
2013-07-08,1545,1563,1530,1551.050049,311166,1500.691895
2013-07-09,1544,1549,1521,1543.849976,467745,1493.725464
2013-07-10,1537.050049,1549.650024,1530,1543.5,344394,1493.386963
2013-07-11,1560,1579.099976,1497.25,1505.550049,543696,1456.669189
2013-07-12,1495,1505.050049,1438.5,1447.949951,945429,1400.939331
2013-07-15,1449,1465,1433.150024,1446.599976,522612,1399.632935
2013-07-16,1429,1429.900024,1401,1411.25,817379,1365.430664
2013-07-17,1412.25,1432.800049,1401.5,1421.150024,1141103,1375.009277
2013-07-18,1415,1456,1407.199951,1445.550049,714436,1398.617188
2013-07-19,1450.25,1462,1432.099976,1451.5,403857,1404.374023
2013-07-22,1437,1466.5,1435,1448.449951,324022,1401.422852
2013-07-23,1442.300049,1464,1439.699951,1448.699951,451305,1401.664795
2013-07-24,1437,1443.800049,1402.099976,1416.050049,405613,1370.075073
2013-07-25,1420.400024,1452.150024,1402.25,1414,1896090,1368.091309
2013-07-26,1448,1448,1352.699951,1375.400024,1226137,1330.744751
2013-07-29,1375,1378.099976,1335.800049,1348.199951,710715,1304.427734
2013-07-30,1349.900024,1362.800049,1340.5,1342.400024,459744,1298.816162
2013-07-31,1336,1336,1292,1326.300049,500776,1283.239014
2013-08-01,1326,1359.599976,1322.25,1340.300049,797570,1296.784302
2013-08-02,1358,1363.849976,1327.650024,1337.699951,360939,1294.268677
2013-08-05,1345.25,1361.800049,1332.050049,1343.900024,178344,1300.267456
2013-08-06,1330,1358.75,1309.25,1331.949951,301434,1288.705322
2013-08-07,1345,1349.900024,1302,1330.849976,456603,1287.641113
2013-08-08,1331.099976,1392.400024,1331.099976,1385.050049,1398921,1340.081421
2013-08-12,1392.25,1409,1372.199951,1380.199951,700028,1335.388672
2013-08-13,1355,1412.849976,1355,1396.949951,1031827,1359.474854
2013-08-14,1398,1424,1385,1391.199951,530381,1353.87915
2013-08-16,1389.150024,1389.199951,1317.150024,1325.099976,1464791,1289.552246
2013-08-19,1320,1336.800049,1300,1308.449951,429786,1273.348877
2013-08-20,1300,1306.699951,1268.599976,1297.900024,916913,1263.081909
2013-08-21,1313,1324.849976,1275,1284.449951,926580,1249.992798
2013-08-22,1284.199951,1299,1232.599976,1285.699951,1030562,1251.209351
2013-08-23,1299.900024,1324,1266.050049,1293,621224,1258.313477
2013-08-26,1300,1318.300049,1294.449951,1308.150024,438706,1273.057129
2013-08-27,1299.900024,1306.949951,1240,1260.25,929746,1226.442017
2013-08-28,1238,1249,1215,1236.349976,1150637,1203.183105
2013-08-29,1240.5,1263.800049,1223.300049,1250.599976,573972,1217.050781
2013-08-30,1246,1249,1225,1243.550049,758972,1210.189941
2013-09-02,1240.25,1307.599976,1233,1300,537411,1265.125732
2013-09-03,1315,1319.599976,1254.5,1276.050049,627614,1241.818237
2013-09-04,1269,1282.800049,1242,1276.5,656723,1242.256104
2013-09-05,1290,1314.349976,1290,1299.599976,531076,1264.73645
2013-09-06,1311,1311.949951,1277,1288.400024,473918,1253.836914
2013-09-10,1305,1349.949951,1300,1336.650024,857196,1300.79248
2013-09-11,1351,1388.800049,1346.300049,1360.800049,1255303,1324.294678
2013-09-12,1367.949951,1376,1315.550049,1320.900024,523296,1285.465088
2013-09-13,1315,1335,1301,1315.900024,534719,1280.599121
2013-09-16,1343.349976,1379.300049,1334.449951,1359.900024,707004,1323.418823
2013-09-17,1362,1388.800049,1360,1375.800049,478211,1338.892212
2013-09-18,1385,1405,1377,1401.849976,413270,1364.243408
2013-09-19,1441,1503.400024,1441,1480,1132596,1440.296875
2013-09-20,1479.900024,1482,1401,1467.25,751243,1427.888916
2013-09-23,1450,1454.400024,1388,1401.25,500010,1363.659424
2013-09-24,1390,1442,1387,1410.800049,517200,1372.953247
2013-09-25,1414.900024,1423,1376.150024,1393.199951,326342,1355.825439
2013-09-26,1415,1423,1380.099976,1387.550049,537625,1350.327026
2013-09-27,1391.900024,1407.699951,1361.550049,1366.949951,599199,1330.279663
2013-09-30,1366,1373.650024,1340,1358.550049,406918,1322.105103
2013-10-01,1364.050049,1410,1364,1380.199951,931358,1343.174072
2013-10-03,1394.949951,1420,1375.199951,1412.349976,650153,1374.461792
2013-10-04,1410.5,1434.949951,1406.050049,1428.5,666373,1390.178467
2013-10-07,1425,1432.699951,1402.050049,1410.199951,329756,1372.369263
2013-10-08,1420,1423.849976,1400,1406.599976,411447,1368.865967
2013-10-09,1407,1407,1386.199951,1398.5,481828,1360.983276
2013-10-10,1399,1425.199951,1398.25,1421.099976,617290,1382.977051
2013-10-11,1436.099976,1470,1413.099976,1464,762748,1424.726074
2013-10-14,1465.25,1479,1442.400024,1446.900024,697237,1408.084961
2013-10-15,1452,1473.199951,1431,1439.900024,413066,1401.272705
2013-10-17,1440.050049,1451.800049,1418,1427.050049,316070,1388.767456
2013-10-18,1432,1472.5,1428.099976,1468.75,490221,1429.348755
2013-10-21,1470.349976,1542.75,1470.099976,1519.949951,877353,1479.175171
2013-10-22,1523,1536,1505.300049,1514.599976,351924,1473.968628
2013-10-23,1516.800049,1545,1482.5,1528.849976,534863,1487.836426
2013-10-24,1528,1549.75,1499.949951,1513.900024,580715,1473.287476
2013-10-25,1501.099976,1533.099976,1490,1508.699951,432129,1468.226929
2013-10-28,1510.349976,1529,1503,1513.349976,919522,1472.752319
2013-10-29,1590.900024,1646.5,1565.75,1635.25,4085346,1591.38208
2013-10-30,1641,1659.900024,1625,1636.650024,951167,1592.744507
2013-10-31,1626.099976,1646.699951,1617.25,1636.199951,760636,1592.306641
2013-11-01,1642,1655.849976,1626.25,1636.150024,733492,1592.258057
2013-11-05,1645,1645,1617.199951,1623.25,491093,1579.704102
2013-11-06,1622,1644,1610,1614.550049,526949,1571.237427
2013-11-07,1610.300049,1644.900024,1602.400024,1610.800049,496581,1567.588135
2013-11-08,1605.099976,1610,1557.5,1580.550049,740937,1538.149658
2013-11-11,1580,1604,1561.300049,1582.550049,509621,1540.095825
2013-11-12,1591.5,1622,1582.099976,1587.099976,720325,1544.523926
2013-11-13,1580,1594,1573,1579.5,446748,1537.127808
2013-11-14,1596.699951,1625,1591.449951,1612.599976,633129,1569.3396
2013-11-18,1627.699951,1635.150024,1612.050049,1629.349976,642611,1585.640259
2013-11-19,1630,1691.099976,1625.449951,1682.550049,1253144,1637.41333
2013-11-20,1690,1700,1643.099976,1649.849976,612988,1605.590576
2013-11-21,1654.900024,1667.699951,1638.849976,1647,591465,1602.816895
2013-11-22,1662,1676.75,1636.25,1640.150024,822901,1596.150757
2013-11-25,1653,1689.800049,1646.300049,1678.900024,730897,1633.861206
2013-11-26,1680,1688,1654.550049,1663.300049,395917,1618.679688
2013-11-27,1668.050049,1670,1641,1659.949951,571218,1615.419434
2013-11-28,1669,1675,1648.150024,1666.650024,888680,1621.939819
2013-11-29,1670,1692.650024,1667.150024,1676.150024,502124,1631.184814
2013-12-02,1670,1682.300049,1656.599976,1661.400024,495575,1616.830688
2013-12-03,1660,1686.849976,1652.25,1663.25,572128,1618.630981
2013-12-04,1652.300049,1669.800049,1633.949951,1639.75,428767,1595.761475
2013-12-05,1667.150024,1708.699951,1667.150024,1700.150024,1947489,1654.541138
2013-12-06,1705.75,1717.650024,1694,1701.5,834899,1655.854858
2013-12-09,1738.900024,1770,1709.5,1763.75,1184977,1716.434937
2013-12-10,1763,1780.599976,1746,1751.800049,1048021,1704.805664
2013-12-11,1743.300049,1775.900024,1735,1753,668007,1705.973267
2013-12-12,1748,1748,1710.400024,1714.800049,478485,1668.798096
2013-12-13,1710,1719.949951,1682.599976,1689.599976,577334,1644.27417
2013-12-16,1687,1714.900024,1676,1701.599976,428119,1655.952271
2013-12-17,1710.199951,1731.699951,1694.949951,1701.900024,552326,1656.244263
2013-12-18,1703.75,1740.849976,1695.400024,1729.949951,791839,1683.541504
2013-12-19,1741,1798,1725.25,1780.550049,1469454,1732.784302
2013-12-20,1795,1830,1774.949951,1809.650024,1493300,1761.103638
2013-12-23,1809,1819.900024,1795.599976,1802.400024,681383,1754.048096
2013-12-24,1795,1802.550049,1775.25,1788.800049,409326,1740.812988
2013-12-26,1785,1803.75,1778.449951,1793.599976,362435,1745.484253
2013-12-27,1790.25,1800.699951,1763,1775.050049,503568,1727.431885
2013-12-30,1785,1794.849976,1768,1777.199951,358010,1729.524048
2013-12-31,1780.099976,1784.949951,1757.550049,1763.900024,303542,1716.581055
2014-01-01,1770,1776.900024,1756.550049,1764,214453,1716.678223
2014-01-02,1759,1814.800049,1759,1768.400024,1565710,1720.960205
2014-01-03,1766,1808.650024,1752.25,1798.599976,583504,1750.349976
2014-01-06,1805,1819.400024,1792.550049,1807.699951,549379,1759.205933
2014-01-07,1838,1854.25,1820.099976,1845.75,1614578,1796.235107
2014-01-08,1850,1860,1827.050049,1837.5,1398622,1788.206543
2014-01-09,1858.800049,1859,1801.099976,1811.800049,947521,1763.195923
2014-01-10,1811.099976,1814.550049,1768,1794.099976,670378,1745.970825
2014-01-13,1800,1814.75,1765,1782.75,559984,1734.925171
2014-01-14,1783,1791.800049,1759.099976,1773.349976,530939,1725.777466
2014-01-15,1790,1807,1767.099976,1800.099976,612338,1751.809814
2014-01-16,1803.099976,1810.800049,1785,1789.849976,429527,1741.834717
2014-01-17,1778.199951,1808.800049,1766.300049,1775.199951,310359,1727.577759
2014-01-20,1774,1797.349976,1762,1778.199951,340046,1730.497314
2014-01-21,1782,1812.699951,1782,1801.900024,541958,1753.561523
2014-01-22,1805.5,1819,1795,1807.849976,424767,1759.351807
2014-01-23,1796.099976,1819.900024,1788.449951,1793.800049,493794,1745.678955
2014-01-24,1784.900024,1804.900024,1769.25,1774.25,377713,1726.65332
2014-01-27,1755,1755,1690,1702.300049,923081,1656.633423
2014-01-28,1715,1751.5,1540.400024,1566,6599087,1523.989868
2014-01-29,1615.199951,1697.800049,1615.199951,1673.849976,6737926,1628.946655
2014-01-30,1668,1674,1625.599976,1635.900024,1651215,1592.014771
2014-01-31,1655,1655,1620.849976,1636.25,729347,1592.355347
2014-02-03,1620,1660,1613.050049,1618.5,957497,1575.081543
2014-02-04,1601,1630,1590,1619.650024,703285,1576.200562
2014-02-05,1619,1623.099976,1602.099976,1606.699951,627278,1563.598145
2014-02-06,1610.199951,1644.949951,1593,1639.699951,1237835,1595.712769
2014-02-07,1654.949951,1670.400024,1648.5,1664.949951,921283,1620.2854
2014-02-10,1665,1701.599976,1665,1688.849976,896683,1643.544312
2014-02-11,1690.25,1698,1668.099976,1678.150024,294694,1633.131348
2014-02-12,1685,1689.800049,1643.099976,1647.699951,442825,1603.498047
2014-02-13,1646,1658.800049,1632.5,1641.25,439092,1597.221191
2014-02-14,1642,1653.550049,1615.650024,1643.400024,451950,1599.313477
2014-02-17,1635,1674.900024,1635,1665.699951,617227,1621.015259
2014-02-18,1675,1733.650024,1666.099976,1708.449951,954637,1662.61853
2014-02-19,1714,1721,1692,1698.099976,341015,1652.546143
2014-02-20,1697,1706,1674.199951,1683.300049,344996,1638.143188
2014-02-21,1686.099976,1702.400024,1671.550049,1675.599976,340948,1630.649658
2014-02-24,1675,1695,1645.800049,1684.400024,326898,1639.213745
2014-02-25,1690.099976,1693.900024,1672.400024,1678,245384,1632.985229
2014-02-26,1668,1684.099976,1651,1664.050049,584837,1619.409546
2014-02-28,1640,1659.050049,1573,1589,1768632,1546.372803
2014-03-03,1582,1616.900024,1575,1582.199951,1060385,1539.755127
2014-03-04,1577,1603,1550,1597.400024,797764,1554.547485
2014-03-05,1614.699951,1636.949951,1593.550049,1625.400024,728060,1581.796387
2014-03-06,1629.699951,1657,1618,1650.449951,422906,1606.174316
2014-03-07,1655,1747,1640.199951,1735.050049,944177,1688.505005
2014-03-10,1730,1817.25,1716.650024,1801.099976,1324717,1752.782959
2014-03-11,1804,1811.699951,1744.800049,1754.150024,703249,1707.092407
2014-03-12,1725,1791,1680,1764.050049,1443683,1716.726929
2014-03-13,1766,1790.900024,1733,1747.349976,641720,1700.474854
2014-03-14,1715,1756.349976,1710,1738.449951,588996,1691.813599
2014-03-18,1900,1909,1852.25,1868.199951,1795672,1818.082764
2014-03-19,1873,1889,1850.75,1869.75,621508,1819.591309
2014-03-20,1869,1874.800049,1848.050049,1856.550049,310199,1806.745483
2014-03-21,1856.550049,1879.25,1856.550049,1868.550049,284182,1818.423706
2014-03-24,1877.650024,1903,1873.25,1886.300049,329812,1835.69751
2014-03-25,1881,1912,1875.849976,1901.699951,395158,1850.684204
2014-03-26,1911,1949,1911,1937.099976,634815,1885.134521
2014-03-27,1941,1968.400024,1920.150024,1935.550049,825829,1883.626099
2014-03-28,1935.900024,1956.550049,1920.099976,1931.400024,326409,1879.587524
2014-03-31,1937.949951,1980,1925,1971.75,437613,1918.855103
2014-04-01,1976,1980,1922.099976,1930.849976,288560,1879.052246
2014-04-02,1935,1948.699951,1922.849976,1933.199951,268932,1881.339233
2014-04-03,1940,1964.400024,1927,1939.699951,307539,1887.664673
2014-04-04,1940,1950,1917.150024,1927.199951,195927,1875.500122
2014-04-07,1925,1936,1872,1904.949951,319401,1853.846924
2014-04-09,1890,1940,1876,1932.5,698363,1880.657837
2014-04-10,1933,1973.5,1916.099976,1959.949951,486855,1907.371582
2014-04-11,1941,1948.699951,1923.150024,1935.699951,504763,1883.772095
2014-04-15,1924.300049,1948.599976,1904,1927.199951,228758,1875.500122
2014-04-16,1929.25,1964.800049,1926.449951,1935.25,371554,1883.334229
2014-04-17,1937.5,1961.5,1915.900024,1951.349976,337629,1899.002197
2014-04-21,1953.449951,2001,1953.449951,1988.300049,481905,1934.961182
2014-04-22,1998.949951,2006.849976,1967,1975.599976,323792,1922.601685
2014-04-23,1984.900024,1994,1969,1982.050049,398691,1928.878784
2014-04-24,1982.050049,1982.050049,1982.050049,1982.050049,0,1928.878784
2014-04-25,1990,1994,1917,1956.199951,1064921,1903.722046
2014-04-28,1950,1966.800049,1936.949951,1950.449951,258675,1898.126465
2014-04-29,1955,1961,1910.300049,1916.5,335612,1865.087158
2014-04-30,1921.099976,1940.800049,1911,1923,243902,1871.412842
2014-05-02,1895,1908.699951,1880.050049,1883.400024,324650,1832.875122
2014-05-05,1883,1916.400024,1866,1897.849976,352889,1846.9375
2014-05-06,1899,1916.050049,1883,1910.25,239206,1859.005005
2014-05-07,1905.199951,1907.199951,1878.099976,1881.25,246112,1830.782837
2014-05-08,1888,1900,1876.199951,1896.599976,180796,1845.720947
2014-05-09,1880,1983.75,1880,1974.849976,457287,1921.871826
2014-05-12,1975,2064.850098,1965.050049,2049.899902,555623,1994.908569
2014-05-13,2080,2120,2042.550049,2090.350098,528807,2034.273315
2014-05-14,2092,2120,2059.5,2085.199951,329237,2029.261353
2014-05-15,2082,2127,2078,2117.850098,441637,2061.035889
2014-05-16,2200,2318.5,2140.100098,2152.149902,808438,2094.415527
2014-05-19,2190,2250,2190,2214.649902,490566,2155.238525
2014-05-20,2222,2236.800049,2182.550049,2194,225127,2135.143066
2014-05-21,2201,2209.949951,2166,2169.199951,186665,2111.008057
2014-05-22,2204.949951,2287,2204.949951,2264.800049,679922,2204.043701
2014-05-23,2278.699951,2403,2265.350098,2385.850098,397790,2321.846191
2014-05-26,2407.5,2505,2314.050049,2341.300049,778712,2278.491455
2014-05-27,2345.949951,2368,2289,2302.050049,241821,2240.294434
2014-05-28,2290,2360.300049,2285.25,2309.949951,352579,2247.982422
2014-05-29,2303.100098,2337.699951,2255.050049,2305.850098,352983,2243.992432
2014-05-30,2314.149902,2339.949951,2254,2271.800049,189180,2210.855957
2014-06-02,2270,2340.350098,2270,2324.300049,246577,2261.947266
2014-06-03,2344.699951,2356.800049,2310,2336.850098,372134,2274.160645
2014-06-04,2339.300049,2393.050049,2338,2372.050049,296026,2308.416748
2014-06-05,2410,2427,2367.149902,2381.199951,553410,2317.321045
2014-06-06,2402,2412.899902,2380,2392.050049,252012,2327.879639
2014-06-09,2415,2449,2387.050049,2435.149902,315081,2369.823486
2014-06-10,2475,2484,2411,2464.300049,559445,2398.191406
2014-06-11,2470,2482.5,2433,2448.550049,395488,2382.864258
2014-06-12,2420,2488.350098,2406.75,2480.850098,446513,2414.297852
2014-06-13,2485,2496,2393.550049,2403.350098,328108,2338.876953
2014-06-16,2399,2409,2360.5,2381.149902,225806,2317.272217
2014-06-17,2388,2422.5,2381,2414.449951,190284,2349.678955
2014-06-18,2415,2449,2400,2435,501190,2369.677979
2014-06-19,2441,2449,2371,2380.050049,305893,2316.201904
2014-06-20,2363.25,2397.350098,2362,2366.399902,135952,2302.917969
2014-06-23,2392,2394.949951,2351.050049,2380.300049,158501,2316.445313
2014-06-24,2390,2422,2389.199951,2414.600098,217974,2349.825195
2014-06-25,2414.949951,2528,2391.100098,2471,430866,2404.712158
2014-06-26,2485,2503.949951,2437.5,2486.899902,539042,2420.185303
2014-06-27,2480.050049,2480.050049,2440,2454.699951,151990,2388.849365
2014-06-30,2454.949951,2469.5,2428.199951,2439.350098,240672,2373.911133
2014-07-01,2453.800049,2605.399902,2446.600098,2583.800049,1505073,2514.486084
2014-07-02,2593.800049,2665,2568.25,2641.949951,775548,2571.075928
2014-07-03,2650,2662,2615,2629.899902,395691,2559.349121
2014-07-04,2627,2654.300049,2616.649902,2642.5,346996,2571.611084
2014-07-07,2649,2660,2618.600098,2638.850098,252391,2568.059326
2014-07-08,2660,2661.149902,2578,2589.649902,325370,2520.179199
2014-07-09,2607,2607,2492.199951,2516.449951,406355,2448.942871
2014-07-10,2517,2630,2490,2531.699951,349298,2463.783447
2014-07-11,2525,2560.949951,2472,2504.649902,273178,2437.459229
2014-07-14,2482,2525.550049,2482,2509.649902,142260,2442.324951
2014-07-15,2526,2549.350098,2507,2518.449951,171337,2450.888672
2014-07-16,2524.949951,2584.800049,2502,2572.149902,255637,2503.148438
2014-07-17,2575,2579.75,2527.25,2560.350098,214428,2491.665283
2014-07-18,2550,2553.199951,2505,2524.600098,260815,2456.874023
2014-07-21,2524.600098,2573,2524.600098,2541.350098,238243,2473.174561
2014-07-22,2545.800049,2561,2493.649902,2513.399902,236100,2445.974365
2014-07-23,2525.149902,2529.449951,2479,2490.050049,253475,2423.250977
2014-07-24,2500,2511,2485,2498.699951,288868,2431.668945
2014-07-25,2497,2537,2496.899902,2509.300049,230984,2441.984619
2014-07-28,2510,2525,2492.600098,2505.5,182179,2438.286621
2014-07-30,2509.949951,2560,2485,2552.449951,189655,2483.977051
2014-07-31,2564.75,2590,2511.399902,2524.050049,958095,2456.338623
2014-08-01,2510,2626.550049,2509,2586,943610,2516.626953
2014-08-04,2590,2660,2571.399902,2645.699951,480503,2574.725342
2014-08-05,2653.699951,2675,2628.600098,2665.850098,412319,2594.334717
2014-08-06,2654,2670,2630.350098,2637,238191,2566.259033
2014-08-07,2629.5,2667,2629.5,2649.399902,286075,2578.326172
2014-08-08,2629,2635,2593.5,2622.600098,266242,2552.245361
2014-08-11,2639,2672,2635.050049,2664.550049,226565,2593.06958
2014-08-12,2672,2684.949951,2647.199951,2664.25,223239,2592.777832
2014-08-13,2653.300049,2674.949951,2643,2650.949951,186796,2579.834229
2014-08-14,2645,2693,2645,2666.550049,311544,2595.016113
2014-08-18,2651.149902,2722.5,2651.149902,2703.550049,359547,2631.023438
2014-08-19,2715,2760,2712.199951,2749.300049,404906,2675.546387
2014-08-20,2749,2755,2724.949951,2737.850098,212477,2664.403564
2014-08-21,2743.949951,2771,2738.100098,2750.550049,206504,2676.762695
2014-08-22,2756,2767.899902,2729,2754.850098,192631,2680.94751
2014-08-25,2781,2824.949951,2779.199951,2805.850098,390940,2730.579102
2014-08-26,2785,2799.899902,2755,2772.399902,295099,2698.026367
2014-08-27,2785,2798.649902,2760.75,2769.25,308090,2706.676514
2014-08-28,2775,2803.699951,2761.699951,2784.5,444326,2721.581787
2014-09-01,2804,2930,2792,2912.800049,640846,2846.98291
2014-09-02,2929,2966,2907.800049,2915.050049,431825,2849.181885
2014-09-03,2940,2942,2897,2908.550049,423897,2842.828857
2014-09-04,2910,2923.550049,2883.100098,2897.75,254066,2832.272949
2014-09-05,2872,2901.949951,2859.899902,2880.75,262632,2815.657227
2014-09-08,2875,2924.399902,2856,2915.649902,393871,2849.768311
2014-09-09,2930,2932,2903,2910,194446,2844.246094
2014-09-10,2891.050049,2919.949951,2885,2906.949951,185112,2841.264893
2014-09-11,2905,2924,2876.25,2917.100098,280993,2851.185791
2014-09-12,2921,2979,2921,2971.800049,453657,2904.649658
2014-09-15,2970.899902,2974.399902,2930,2962.600098,287604,2895.657715
2014-09-16,2955,2980.300049,2931,2950.350098,360771,2883.68457
2014-09-17,2950,2985,2916.25,2967.199951,313982,2900.153564
2014-09-18,2978,3060,2960,3042.699951,369872,2973.94751
2014-09-19,3045.199951,3094,3030,3082.399902,276972,3012.750732
2014-09-22,3074.300049,3085,3041.5,3066.199951,228956,2996.916504
2014-09-23,3079,3112,3054.100098,3061.800049,331237,2992.615967
2014-09-24,3075,3090,3031,3071.800049,211358,3002.390137
2014-09-25,3075,3100,3043,3057.25,318285,2988.169189
2014-09-26,3040.300049,3087,2961.899902,3038,290099,2969.354004
2014-09-29,3036,3037,3001.850098,3008.149902,217945,2940.178467
2014-09-30,3018,3078,3013.800049,3062.850098,293390,2993.642334
2014-10-01,3048,3081.899902,2961.149902,2970.949951,513843,2903.819092
2014-10-07,2971,2994,2934,2938.649902,295318,2872.248779
2014-10-08,2939,2968,2924.050049,2951.100098,283872,2884.417236
2014-10-09,2961,3013.550049,2961,3006.199951,292837,2938.272461
2014-10-10,2990.100098,2995,2942,2966.199951,249861,2899.17627
2014-10-13,2941,2980,2925.050049,2972.850098,158747,2905.676025
2014-10-14,2980.100098,2992.699951,2957.100098,2962.100098,176342,2895.168945
2014-10-15,2962.100098,2962.100098,2962.100098,2962.100098,0,2895.168945
2014-10-16,2956.100098,2980,2912,2936.850098,168761,2870.489746
2014-10-17,2940,2960.699951,2902,2941.100098,283917,2874.643555
2014-10-20,2978,3014.800049,2978,3003.699951,196994,2935.828857
2014-10-21,3015,3084.75,3010,3075.699951,220013,3006.202148
2014-10-22,3092,3189,3085.399902,3177.199951,398874,3105.408447
2014-10-27,3171,3190,3105.5,3169.699951,160160,3098.077881
2014-10-28,3169.699951,3169.699951,3130.050049,3151.350098,220379,3080.142578
2014-10-29,3166,3219,3145.399902,3205.399902,228343,3132.971191
2014-10-30,3221.850098,3299,3171,3240.25,1274329,3167.033936
2014-10-31,3265,3350,3246.25,3337.25,902391,3261.842285
2014-11-03,3330,3334,3276,3286.850098,452092,3212.580811
2014-11-05,3295,3327.850098,3280,3288.949951,267172,3214.633301
2014-11-07,3286,3318.699951,3249.149902,3288.350098,302843,3214.047119
2014-11-10,3285,3315,3268.050049,3307.800049,207284,3233.057617
2014-11-11,3298,3334.899902,3291.149902,3329,213365,3253.77832
2014-11-12,3329,3371.300049,3310,3359.75,261098,3283.83374
2014-11-13,3370,3396,3321.699951,3328.550049,235947,3253.338623
2014-11-14,3329.100098,3344,3320.300049,3329.550049,115687,3254.315918
2014-11-17,3321.949951,3370,3313.100098,3341.199951,186565,3265.702881
2014-11-18,3341,3376.75,3324.550049,3364.600098,276896,3288.574219
2014-11-19,3378,3395,3323.600098,3343.399902,213795,3267.853271
2014-11-20,3343,3364.800049,3312,3335.5,164288,3260.131592
2014-11-21,3333.050049,3364,3305.550049,3355.050049,261401,3279.239746
2014-11-24,3350.350098,3363.100098,3334,3353.100098,156584,3277.333984
2014-11-25,3358,3388,3281.649902,3288.850098,343894,3214.535889
2014-11-26,3280,3306.899902,3248.699951,3284,223306,3209.795166
2014-11-27,3286.699951,3305.399902,3257.199951,3263.449951,244311,3189.709473
2014-11-28,3279,3359.699951,3276,3346.199951,275680,3270.589844
2014-12-01,3341,3432,3335,3389.149902,510490,3312.569336
2014-12-02,3395,3395,3352.050049,3356.850098,165773,3280.999268
2014-12-03,3365.850098,3414.699951,3365.850098,3391.5,286735,3314.866455
2014-12-04,3392,3415,3384.199951,3406.850098,199285,3329.869629
2014-12-05,3411,3417,3390,3410.100098,140056,3333.046143
2014-12-08,3430,3440,3366.100098,3379.850098,203336,3303.479492
2014-12-09,3390,3390,3319.800049,3336.550049,221590,3261.157715
2014-12-10,3323.050049,3345,3303.199951,3323.399902,236136,3248.304932
2014-12-11,3325,3352,3286.75,3341.100098,156314,3265.605225
2014-12-12,3352,3394.399902,3342.300049,3379.300049,241538,3302.941895
2014-12-15,3374,3379.899902,3346.300049,3368.75,135240,3292.630371
2014-12-16,3345,3383.699951,3301.5,3309.850098,217196,3235.061279
2014-12-17,3290,3315,3250.75,3261.949951,267012,3188.243408
2014-12-18,3300,3399.25,3270.050049,3385.300049,283235,3308.806396
2014-12-19,3401,3462,3350.25,3359.399902,473560,3283.491455
2014-12-22,3381.949951,3412.5,3358.100098,3393.5,194933,3316.821045
2014-12-23,3395,3424,3385.100098,3398.699951,202035,3321.90332
2014-12-24,3400,3420,3332.800049,3365.5,403056,3289.453613
2014-12-26,3367,3388.699951,3326,3333.100098,210882,3257.785889
2014-12-29,3335.050049,3380,3335.050049,3347.199951,211257,3271.567383
2014-12-30,3350,3368.649902,3339.449951,3347.25,109577,3271.616211
2014-12-31,3305,3341.899902,3299.75,3329.800049,281626,3254.560303
2015-01-01,3320.25,3360,3320.25,3340.75,299232,3265.262939
2015-01-02,3360,3383,3350.5,3359.600098,233924,3283.687012
2015-01-05,3382,3469.350098,3376.050049,3447.800049,536747,3369.894043
2015-01-06,3439,3439,3382.5,3395.25,422743,3318.531494
2015-01-07,3400,3458.949951,3382.050049,3437.75,369241,3360.071289
2015-01-08,3465,3509.550049,3444,3475.5,422022,3396.968262
2015-01-09,3500,3507.699951,3429.949951,3468.199951,194054,3389.833008
2015-01-12,3470,3483.649902,3445.149902,3462.899902,152803,3384.652588
2015-01-13,3483.800049,3515,3462.100098,3468.25,237771,3389.88208
2015-01-14,3471.850098,3531,3461.300049,3516,429069,3436.552979
2015-01-15,3550.350098,3638.649902,3540,3625.800049,670686,3543.87207
2015-01-16,3615.25,3625,3592.050049,3616.600098,379075,3534.880127
2015-01-19,3627.699951,3642.5,3615.199951,3626.25,192537,3544.311768
2015-01-20,3618,3636,3584.5,3605.550049,333315,3524.07959
2015-01-21,3623,3690,3592,3634.699951,402419,3552.571045
2015-01-22,3648,3648,3592.100098,3597.25,318883,3515.967041
2015-01-23,3634,3639.75,3575,3606.699951,337571,3525.203613
2015-01-27,3644.949951,3704.699951,3585.149902,3687.899902,1278436,3604.568604
2015-01-28,3692,3758.5,3692,3725.800049,672705,3641.612549
2015-01-29,3745,3745,3677,3688.800049,603103,3605.448486
2015-01-30,3700,3741,3626.550049,3647.350098,284786,3564.935059
2015-02-02,3647.350098,3725,3620,3669.449951,319679,3586.535645
2015-02-03,3708,3708,3600,3607.850098,220676,3526.327637
2015-02-04,3620,3634,3550.5,3557.550049,203545,3477.164063
2015-02-05,3579,3597,3508,3522.699951,379633,3443.101563
2015-02-06,3529.75,3533.5,3490,3502.600098,198214,3423.456055
2015-02-09,3490,3497.199951,3400,3411.300049,286868,3334.218994
2015-02-10,3393,3478,3360,3393.850098,547537,3317.16333
2015-02-11,3406,3470.800049,3406,3454.75,341769,3376.687256
2015-02-12,3468,3559.75,3468,3551.899902,436882,3471.641602
