"Date","BANKINDIA.NS.Open","BANKINDIA.NS.High","BANKINDIA.NS.Low","BANKINDIA.NS.Close","BANKINDIA.NS.Volume","BANKINDIA.NS.Adjusted"
2011-02-21,440.25,447,437.100006,445.399994,453092,394.189697
2011-02-22,445.899994,445.899994,433.5,437.149994,785491,386.888275
2011-02-23,435.100006,453.549988,434.100006,448.899994,1031159,397.287292
2011-02-24,446,451.950012,409.049988,417.850006,908011,369.807312
2011-02-25,425,443.75,415.399994,436.899994,761955,386.667023
2011-02-28,446.899994,465.899994,434.700012,439.549988,497407,389.012299
2011-03-01,445.100006,465.799988,442.600006,463.100006,988102,409.854614
2011-03-03,460,461.799988,446.649994,458.350006,1895302,405.650757
2011-03-04,462,464.899994,457.5,460.350006,718119,407.420837
2011-03-07,460,460,445.5,452.5,406895,400.473389
2011-03-08,454.700012,462.950012,453,460.600006,367355,407.64212
2011-03-09,463.100006,472.25,463.100006,470.200012,982397,416.138336
2011-03-10,468.899994,468.899994,459.200012,466.299988,424559,412.686707
2011-03-11,457,466,452.299988,457.25,310315,404.677246
2011-03-14,457.25,464.899994,452.649994,464.049988,411692,410.695404
2011-03-15,456.200012,465,442.899994,458.799988,550622,406.049042
2011-03-16,468.899994,469.899994,461.350006,464.5,672781,411.093689
2011-03-17,463.299988,463.299988,447.100006,449.350006,1817749,397.685577
2011-03-18,453.399994,453.899994,432.100006,435.549988,1537662,385.472229
2011-03-21,438,444.299988,431,441.799988,694281,391.003601
2011-03-22,444,451.700012,443.950012,450.549988,555041,398.747589
2011-03-23,447.25,453,444.75,449.950012,723170,398.216644
2011-03-24,450.100006,455,450.100006,452.299988,685097,400.296356
2011-03-25,431.950012,459.5,431.950012,455.649994,695839,403.26123
2011-03-28,454.049988,464,452.950012,461.350006,1037665,408.305878
2011-03-29,460.149994,473.700012,457.549988,470.649994,840713,416.53656
2011-03-30,473,480,472,479.049988,652814,423.970795
2011-03-31,480.149994,485.899994,465.100006,475.350006,1190695,420.696198
2011-04-01,476.799988,481.950012,471.549988,480.149994,333198,424.944305
2011-04-04,480,487.899994,479,486.899994,387886,430.918213
2011-04-05,489.950012,493.649994,485,489.350006,621889,433.086548
2011-04-06,490.399994,493.899994,480.5,483.350006,369033,427.776367
2011-04-07,484.450012,491.5,481,489.5,652632,433.219269
2011-04-08,490.450012,491.799988,477.5,483.549988,652531,427.953369
2011-04-11,478.100006,485,474.5,477.200012,594103,422.333496
2011-04-13,475.399994,488.5,473.200012,486.950012,1069328,430.962463
2011-04-15,485.950012,492.450012,482.75,488.100006,979425,431.980255
2011-04-18,488.450012,498.899994,484.049988,485.850006,1208831,429.988953
2011-04-19,488,488,479.049988,483.299988,378979,427.732147
2011-04-20,486.850006,489.899994,478.899994,483.149994,417265,427.599365
2011-04-21,485.399994,489.649994,477,478.799988,439309,423.749542
2011-04-25,480.5,486.549988,480.25,484.549988,245033,428.838379
2011-04-26,485.350006,490.899994,480.799988,487.049988,498906,431.050964
2011-04-27,485.399994,492,484.100006,487,386208,431.006714
2011-04-28,486.950012,489.399994,476.100006,481.600006,619669,426.227631
2011-04-29,480.100006,482.600006,452,457.100006,593128,404.544495
2011-05-02,459.450012,462.799988,417.100006,420.299988,2867980,371.975586
2011-05-03,420.299988,429.149994,391,394.350006,3582539,349.009277
2011-05-04,396.200012,398.549988,385.299988,392.049988,3545248,346.973663
2011-05-05,395.850006,408,394,401.899994,1917395,355.691162
2011-05-06,402,425,401.899994,422.100006,1662304,373.568665
2011-05-09,422.100006,428,402.549988,413.200012,1011864,365.691956
2011-05-10,410.149994,414.899994,406,408,871409,361.089844
2011-05-11,405.350006,410.799988,397.200012,400.25,1205237,354.230865
2011-05-12,400,404.950012,393.25,394.049988,1051233,348.743713
2011-05-13,392.5,403.600006,389.200012,395.899994,1169589,350.381012
2011-05-16,395,397.700012,389,393.399994,875689,348.168457
2011-05-17,392,405.549988,392,402.100006,1654440,355.868164
2011-05-18,404.899994,409,396,405.549988,1015723,358.921509
2011-05-19,408,408.200012,402.100006,404.299988,466257,357.815216
2011-05-20,405,416,401.5,412.700012,1101564,365.249451
2011-05-23,412,418,401.5,412.649994,1328652,365.2052
2011-05-24,412.450012,426,409.049988,423.200012,1080931,374.542206
2011-05-25,421.950012,439.399994,420.350006,429.649994,2621188,380.25058
2011-05-26,430.049988,440,428.450012,435.149994,1920964,385.118195
2011-05-27,435,440.049988,424.299988,435.75,893111,385.649261
2011-05-30,429.950012,444.899994,429.950012,440.799988,1242665,390.118591
2011-05-31,441.049988,468.799988,438.299988,448.149994,6879562,396.623505
2011-06-01,448.149994,448.149994,429.200012,433.100006,1204000,383.303925
2011-06-02,430,430.299988,422,425.200012,677333,376.312256
2011-06-03,429,433.5,419.5,424.549988,682179,375.736938
2011-06-06,424.049988,424.899994,418.100006,420.600006,544954,372.241119
2011-06-07,420,429.899994,419.950012,428.350006,522087,379.100037
2011-06-08,426,429,419.5,423.450012,381916,374.763458
2011-06-09,424.75,429,422.149994,427.700012,303629,378.524841
2011-06-10,430,434.799988,425,430.399994,1220541,380.914337
2011-06-13,431.850006,431.850006,418.100006,423.25,647297,374.586395
2011-06-14,424,425.950012,415.049988,416.25,957379,368.391296
2011-06-15,417.899994,418.950012,411.350006,414.5,301052,366.842468
2011-06-16,415.399994,417.850006,407,408.350006,567911,361.399597
2011-06-17,410.399994,413.899994,406.100006,408.950012,442100,361.930603
2011-06-20,410.399994,413.399994,405.200012,408.200012,305669,361.266846
2011-06-21,410.399994,416.950012,407,412.549988,436138,365.116638
2011-06-22,417.450012,417.450012,403.149994,406.149994,424293,359.452515
2011-06-23,406,409.100006,400.799988,406.899994,338637,360.116272
2011-06-24,409.899994,413,407.049988,411.049988,778011,363.789124
2011-06-27,410.850006,421.799988,407.100006,420.25,520299,371.931335
2011-06-28,424,425.850006,409.600006,413.899994,832977,366.311462
2011-06-29,420,420,410,411.950012,545427,364.585663
2011-06-30,414,417.399994,411.5,413.799988,1181357,366.222931
2011-07-01,413,416,410.100006,414.200012,455003,366.576965
2011-07-04,423.899994,423.899994,415,415.600006,413155,367.81601
2011-07-05,417.399994,417.399994,411.149994,414.399994,416044,366.753967
2011-07-06,415,415.950012,411,413.100006,573549,365.603455
2011-07-07,408,412.5,406.5,411.850006,629163,370.78006
2011-07-08,413.5,416.600006,410,412.899994,576942,371.725342
2011-07-11,410,416.600006,405.149994,408.149994,530517,367.449036
2011-07-12,404,406.899994,400.149994,405.200012,556412,364.793213
2011-07-13,407.049988,408.649994,401,403,566996,362.812561
2011-07-14,403.100006,406,400.700012,402.5,827730,362.362427
2011-07-15,402.899994,408.899994,401.899994,405.600006,510369,365.15332
2011-07-18,406.100006,411.5,405.100006,410.600006,261092,369.654724
2011-07-19,413.899994,419.399994,409,410.549988,651301,369.60968
2011-07-20,412.049988,413.899994,406.299988,407.700012,421736,367.043915
2011-07-21,408,413.350006,406,408,491201,367.313965
2011-07-22,411,417.799988,408.5,416.200012,564753,374.696289
2011-07-25,416.399994,418,397.200012,403.299988,2970052,363.082642
2011-07-26,399.899994,402,382.5,388.850006,2018702,350.073639
2011-07-27,390,393,386.549988,390.600006,1523001,351.649109
2011-07-28,391,399,384,397.75,1360443,358.08609
2011-07-29,399.5,399.850006,384,386.100006,788656,347.59787
2011-08-01,390,391.950012,380.100006,382.75,631315,344.58194
2011-08-02,382.799988,382.799988,373.649994,375.850006,484124,338.369995
2011-08-03,368,375,362,372.399994,505794,335.264038
2011-08-04,373.5,380.200012,363,366.700012,572373,330.132416
2011-08-05,360.600006,365.649994,349.899994,362.299988,1211592,326.171204
2011-08-08,352.100006,360,344.25,355.700012,874773,320.22937
2011-08-09,342,355,342,350.5,1123835,315.547913
2011-08-10,360,360.899994,345.5,350.200012,702784,315.277863
2011-08-11,351.950012,354,344.049988,346.899994,528151,312.306885
2011-08-12,350.600006,353.200012,336.700012,338.399994,665506,304.65451
2011-08-16,338.549988,344.899994,320.25,323.450012,585896,291.195374
2011-08-17,323.950012,328.350006,316,321.149994,473076,289.124725
2011-08-18,324.799988,325.200012,312,313.950012,445900,282.642731
2011-08-19,306.100006,318.799988,299.950012,314.049988,660393,282.732727
2011-08-22,314.100006,314.799988,300.149994,306.200012,630166,275.665527
2011-08-23,307.25,321.5,305.350006,319.549988,758189,287.684235
2011-08-24,317.100006,325.600006,305,307.5,733099,276.835907
2011-08-25,309.899994,315,297.799988,307.149994,1087982,276.520782
2011-08-26,308.299988,314.700012,289.299988,297.5,880365,267.833069
2011-08-29,304,314.100006,295,313,546706,281.787415
2011-08-30,318,319,306.149994,309.100006,493084,278.276367
2011-09-02,310.950012,328.950012,309.200012,312.649994,645804,281.472321
2011-09-05,309.5,321.899994,307.049988,320.75,614298,288.764618
2011-09-06,318.5,329.850006,314.25,326.049988,1037889,293.536072
2011-09-07,327,337.700012,327,332.700012,822225,299.522949
2011-09-08,329.899994,338.950012,329.899994,334.700012,715298,301.323486
2011-09-09,335.049988,338.950012,325.549988,327,481293,294.391327
2011-09-12,325,326,316,317.700012,407226,286.018768
2011-09-13,319.950012,328.350006,313.149994,317.850006,379535,286.153778
2011-09-14,319.5,327.899994,316.450012,324.549988,542137,292.185638
2011-09-15,325.899994,330,320,326.549988,726421,293.986206
2011-09-16,329.899994,332,321.200012,324.149994,673291,291.825562
2011-09-19,324.5,324.5,311,312,550112,280.887177
2011-09-20,311.600006,319.850006,309.100006,318.5,506565,286.738983
2011-09-21,319,322,314.549988,317.899994,467576,286.198792
2011-09-22,314.75,315.75,307,308.649994,450921,277.871216
2011-09-23,306.100006,307,299.149994,300.950012,903352,270.939117
2011-09-26,303.850006,305.899994,292.399994,301.450012,684355,271.389221
2011-09-27,306.899994,314.200012,304,311.5,593218,280.437042
2011-09-28,312.100006,318.25,310.700012,317.049988,710577,285.433563
2011-09-29,314.799988,324,311.75,320.850006,520617,288.854614
2011-09-30,320,324.799988,312,315.25,600580,283.81308
2011-10-03,312.149994,315,309.700012,312.299988,266267,281.157196
2011-10-04,311.100006,318.5,304,305.850006,655878,275.350433
2011-10-05,309.799988,312.899994,297.549988,306.600006,1040751,276.025665
2011-10-07,309,319.450012,309,312.549988,737658,281.382324
2011-10-10,313,319.899994,310,316.899994,481652,285.298523
2011-10-11,317.799988,328.899994,317.799988,326.450012,865949,293.89621
2011-10-12,328.799988,332,325.200012,328.450012,451698,295.696777
2011-10-13,330.5,333,326.399994,330.450012,481313,297.497314
2011-10-14,325.049988,339.799988,325.049988,338.399994,584311,304.65451
2011-10-17,341.799988,346,338,339.25,380143,305.419739
2011-10-18,338,338,330,335.149994,431688,301.728577
2011-10-19,337.100006,343,337.049988,341.950012,200710,307.850525
2011-10-20,338.950012,341.899994,330.450012,333.899994,299445,300.603302
2011-10-21,335.100006,335.799988,322.350006,324.549988,418558,292.185638
2011-10-24,328.049988,335.299988,321.149994,323.149994,419749,290.925262
2011-10-25,321.350006,329,312.25,314.649994,850969,283.272919
2011-10-28,317.450012,328.649994,315,325.5,668177,293.040924
2011-10-31,321,334.700012,319.5,332.75,423941,299.567963
2011-11-01,330,339.5,327.899994,336.850006,472674,303.259094
2011-11-02,333.399994,337.5,331.350006,333.450012,556291,300.198151
2011-11-03,334.049988,336.75,330.700012,334.350006,569381,301.008392
2011-11-04,336,343.899994,335.799988,341.75,949879,307.670471
2011-11-08,346.899994,346.899994,321,327.799988,3017845,295.111572
2011-11-09,329,330.5,322,325.649994,847082,293.175934
2011-11-11,322.5,333.700012,321.5,331.799988,1443702,298.712677
2011-11-14,334.75,339,332.850006,334.950012,712330,301.548615
2011-11-15,334.049988,336,325,333.200012,566770,299.973114
2011-11-16,329.799988,340,320,335.700012,736477,302.223785
2011-11-17,335.399994,339.899994,334.850006,337.149994,882881,303.529175
2011-11-18,333.899994,339.299988,316.399994,336.200012,665726,302.67392
2011-11-21,334,336.899994,319,320.799988,306324,288.809631
2011-11-22,321.950012,332.5,318.350006,328.950012,340752,296.146912
2011-11-23,335,335,320.5,326.299988,432646,293.761169
2011-11-24,328,353,321.100006,345.149994,1327587,310.731415
2011-11-25,342,342,325.649994,328.850006,544668,296.056915
2011-11-28,333,336.450012,330,335,467081,301.593597
2011-11-29,335,337.899994,322.899994,326.450012,311399,293.89621
2011-11-30,325,331.5,320.549988,327.25,531271,294.616425
2011-12-01,330,339.799988,330,333.899994,434677,300.603302
2011-12-02,332,342.5,331,340.549988,402111,306.590118
2011-12-05,343,349.549988,343,346.649994,470468,312.081848
2011-12-07,346.649994,353.799988,340.25,343.450012,570271,309.200958
2011-12-08,343,344,333.25,336.950012,323038,303.349152
2011-12-09,334,340.549988,326.600006,336.75,355577,303.169067
2011-12-12,337.899994,341.799988,329.100006,331.850006,282230,298.757721
2011-12-13,329.950012,335.75,320.100006,324.399994,387920,292.050629
2011-12-14,323.5,327,318.049988,319.399994,397672,287.549194
2011-12-15,317.799988,321,310,317.950012,313120,286.243835
2011-12-16,322.75,324,307,310.049988,523767,279.131592
2011-12-19,307,307,287,294.799988,577436,265.402344
2011-12-20,298.899994,298.899994,275.200012,279.200012,671101,251.357986
2011-12-21,285,301.850006,282,293.700012,406578,264.412079
2011-12-22,296.75,305,287.149994,303.700012,664805,273.414856
2011-12-23,306,306.299988,290.950012,292.799988,896440,263.601776
2011-12-26,293,296.799988,288.450012,292.899994,573272,263.691833
2011-12-27,293,295.549988,285.200012,288.049988,412963,259.32547
2011-12-28,286,286.5,273.850006,275.700012,520263,248.207016
2011-12-29,275.200012,275.799988,266.600006,268.700012,1388238,241.905075
2011-12-30,271.5,274.350006,264,266.350006,381626,239.789413
2012-01-02,267.25,269.799988,261,267.100006,420183,240.464615
2012-01-03,268.5,289.850006,268.5,288.149994,601110,259.415497
2012-01-04,288.399994,291.799988,282.600006,287.950012,528421,259.235474
2012-01-05,285.549988,288.5,281.450012,286.649994,552906,258.065063
2012-01-06,284,293,282.75,290.899994,415059,261.891235
2012-01-09,302.5,311.950012,287.200012,293.649994,323045,264.367004
2012-01-10,298.950012,306,294.100006,303.25,474893,273.009705
2012-01-11,303.899994,306.899994,298.700012,302.899994,351436,272.694611
2012-01-12,303,310.700012,297.549988,299.799988,648045,269.903748
2012-01-13,300,304,295,301.649994,816842,271.569275
2012-01-16,298,299.700012,293.100006,296.399994,381196,266.842804
2012-01-17,298.5,306.149994,298.5,303.200012,648551,272.964722
2012-01-18,303.049988,306.75,298,301,734345,270.98407
2012-01-19,305.950012,309,301.25,306.299988,590408,275.755554
2012-01-20,308.899994,322.5,308.549988,319.100006,1473711,287.279144
2012-01-23,321.399994,330.799988,316.100006,319.049988,597404,287.2341
2012-01-24,322.700012,345,316.100006,339.649994,1606392,305.779907
2012-01-25,344,347.649994,335.5,342.600006,1276259,308.43573
2012-01-27,342.600006,365.950012,336.899994,352.75,4584531,317.573547
2012-01-30,353,353,334,336.100006,766459,302.583893
2012-01-31,350,350,335.5,344.649994,629787,310.28125
2012-02-01,345,345.049988,337.5,340.899994,516143,306.905243
2012-02-02,343.5,354.600006,339,349.950012,1488584,315.052734
2012-02-03,354.899994,354.899994,340.100006,348.350006,744968,313.612335
2012-02-06,354.149994,355,340.25,344.450012,1116525,310.101257
2012-02-07,342,351.799988,339,341.299988,799389,307.26532
2012-02-08,343.5,372.25,341,368.799988,1724641,332.02301
2012-02-09,372.5,373.25,364.299988,369.299988,956775,332.473145
2012-02-10,371.700012,371.700012,362,364.899994,584490,328.511932
2012-02-13,363.950012,369.950012,356.5,368.200012,591025,331.48288
2012-02-14,369.5,377,368,374.899994,656661,337.514709
2012-02-15,376,394.75,376,392.799988,738259,353.62973
2012-02-16,390,392.549988,381.100006,385.700012,755807,347.237732
2012-02-17,375,396,374.200012,380.350006,912852,342.421295
2012-02-21,380.350006,402.799988,380.350006,396.899994,1369392,357.320862
2012-02-22,398.899994,408,361,365.450012,1751710,329.007111
2012-02-23,380,380,358,376.649994,1490787,339.09021
2012-02-24,377.899994,382.700012,370,372.600006,493629,335.444122
2012-02-27,373,373,337.200012,341.549988,590121,307.490417
2012-02-28,344.899994,378,343.299988,374.75,1077508,337.3797
2012-02-29,376.950012,383.799988,363.549988,372.25,762713,335.128998
2012-03-01,360,374.75,360,367.899994,347544,331.212738
2012-03-02,372.899994,375,363.299988,368.450012,717650,331.707947
2012-03-05,358.100006,368,351.049988,354.799988,1016385,319.419128
2012-03-06,352,370,346.850006,352.25,571028,317.123413
2012-03-07,351.850006,355.350006,340,350.200012,981605,315.277863
2012-03-09,367.899994,367.899994,350,365.299988,495298,328.87204
2012-03-12,370,379.700012,366.549988,371.399994,425958,334.363739
2012-03-13,375.299988,378.899994,369.950012,372.75,517373,335.579132
2012-03-14,375.899994,394.700012,374.350006,392.549988,1041471,353.404663
2012-03-15,392.549988,392.799988,371.149994,376.049988,670269,338.550018
2012-03-16,375,390,357.200012,359.450012,1116528,323.605408
2012-03-19,365,365,350.549988,354.100006,585348,318.78894
2012-03-20,357,364.950012,350.5,359.950012,431867,324.055573
2012-03-21,360,372,357.200012,370.200012,394648,333.283417
2012-03-22,367,373.899994,353.200012,355.350006,610157,319.914246
2012-03-23,359.899994,364.399994,352,361.049988,548489,325.045837
2012-03-26,359.950012,363.299988,350.350006,353.350006,341682,318.113708
2012-03-27,359.850006,367,354.049988,362.700012,555312,326.531311
2012-03-28,358.549988,361.75,345.049988,348,486281,313.297241
2012-03-29,345.049988,353,340.200012,348.75,567534,313.972412
2012-03-30,351,363.75,351,362.649994,547776,326.486298
2012-04-02,389.700012,389.700012,360.75,367,308913,330.402557
2012-04-03,367.049988,370.600006,363.549988,366.149994,285158,329.637299
2012-04-04,363.049988,376,363.049988,372.399994,507464,335.264038
2012-04-09,372.399994,372.399994,362.600006,364.5,196961,328.151825
2012-04-10,366.049988,368.5,358.100006,365.200012,315880,328.782013
2012-04-11,361.049988,368.799988,359.700012,363.700012,261035,327.43161
2012-04-12,365,369.799988,365,368.549988,316861,331.797974
2012-04-13,371.950012,375.899994,366,369.25,529859,332.428131
2012-04-16,368.899994,379,368.049988,377.350006,329083,339.720428
2012-04-17,380.899994,383,368.25,378,605361,340.305603
2012-04-18,379.700012,381.350006,370.100006,371.799988,404931,334.723846
2012-04-19,373.899994,373.899994,362.25,365.75,244882,329.277161
2012-04-20,363,366.100006,356.5,357.600006,418249,321.939911
2012-04-23,356.350006,360.950012,345,346.200012,441813,311.676727
2012-04-24,348,351.899994,344,346.600006,355582,312.036835
2012-04-25,348.850006,350.700012,337,338.850006,470132,305.059692
2012-04-26,340.700012,340.700012,326.600006,331.299988,677292,298.262512
2012-04-27,331.299988,336,322,330.700012,2137412,297.722382
2012-04-30,339,360.899994,338,353.5,3258986,318.248749
2012-05-02,352.600006,358.600006,346.549988,348.5,721471,313.747345
2012-05-03,347,347.5,329.700012,333.950012,586895,300.648315
2012-05-04,334,340,323.200012,329.100006,958732,296.281952
2012-05-07,325.799988,341,319.100006,339.200012,895667,305.374786
2012-05-08,339,343.850006,325.299988,330.399994,449232,297.452301
2012-05-09,329.049988,333.799988,311.049988,313.600006,894307,282.327606
2012-05-10,315,317.399994,309.100006,313.649994,782417,282.37262
2012-05-11,314,322,309,317.25,706914,285.613647
2012-05-14,319.950012,321.950012,310.25,317.049988,698544,285.433563
2012-05-15,314.049988,322.850006,314.049988,320.799988,426691,288.809631
2012-05-16,316.899994,316.899994,304.549988,307.5,565062,276.835907
2012-05-17,308,315,302,307.799988,757622,277.105988
2012-05-18,306.850006,316,302.100006,315.049988,494000,283.632996
2012-05-21,313.600006,320.75,313.600006,318,310672,286.288849
2012-05-22,319.149994,323.600006,305.5,307.649994,516880,276.970947
2012-05-23,305.950012,314,304.350006,311.950012,408508,280.842133
2012-05-24,311,317.899994,310.600006,315.850006,374916,284.353241
2012-05-25,316.049988,322.799988,313.799988,320.5,376942,288.53952
2012-05-28,321.549988,332,321.549988,329.950012,420346,297.047211
2012-05-29,333,337.700012,329.149994,331.350006,544453,298.307587
2012-05-30,330.950012,330.950012,317.549988,319.799988,259576,287.909332
2012-05-31,315.049988,348.899994,315.049988,340.850006,1358578,306.860229
2012-06-01,329,343.850006,329,333.200012,680908,299.973114
2012-06-04,329,335,324.200012,333,265562,299.79303
2012-06-05,335.399994,341,330.850006,336.75,422603,303.169067
2012-06-06,334.149994,345.700012,334.149994,343.100006,575636,308.885864
2012-06-07,343,352.700012,340.350006,349,515400,314.197479
2012-06-08,341.5,356,341,353.600006,432183,318.338806
2012-06-11,356.350006,362,346.200012,349.049988,481356,314.242523
2012-06-12,347.450012,359.899994,345.600006,358.450012,473711,322.70517
2012-06-13,358.350006,361.049988,352.100006,356,723938,320.499451
2012-06-14,354.049988,357.899994,345,348.100006,363286,313.387268
2012-06-15,349.950012,352.399994,345.700012,349.75,305690,314.872711
2012-06-18,352.25,355,335.799988,340.600006,496719,306.635162
2012-06-19,338.049988,339.75,327.299988,334.5,581048,301.143463
2012-06-20,335.049988,342.399994,335.049988,341.600006,259026,307.535431
2012-06-21,336,342,329.049988,341.450012,443519,313.83136
2012-06-22,340.049988,349.700012,338.149994,344.649994,705261,316.772491
2012-06-25,345.950012,352.399994,340.5,343.049988,335350,315.30191
2012-06-26,342.450012,346.450012,341.799988,344.600006,149847,316.726563
2012-06-27,348.75,348.75,341.350006,344.200012,233552,316.358948
2012-06-28,346.899994,348.950012,340.450012,345.399994,484207,317.461853
2012-06-29,352,352,345,347.049988,969835,318.978394
2012-07-02,348.950012,351.899994,344.5,347.899994,816705,319.759613
2012-07-03,348.100006,355,348,352.5,1234596,323.987579
2012-07-04,355.299988,356.899994,342.25,353.5,1076167,324.906677
2012-07-05,353.799988,356.649994,350.100006,354.600006,530190,325.917694
2012-07-06,355,355.850006,348.799988,351.950012,434339,323.482025
2012-07-09,350,350.399994,343.799988,344.850006,276374,316.956329
2012-07-10,348.799988,349,343.149994,347.799988,686465,319.667725
2012-07-11,349.649994,349.649994,343.149994,345,742562,317.094208
2012-07-12,343.049988,344.799988,338.5,340.850006,270568,313.279907
2012-07-13,341,342.450012,336.299988,337.75,934404,310.430603
2012-07-16,337,337.850006,332.299988,333.649994,406565,306.662262
2012-07-17,334.950012,337.75,327,329.5,674690,302.847931
2012-07-18,325,331.700012,314,329.799988,279338,303.123688
2012-07-19,330.049988,335,323.100006,325.850006,380869,299.493164
2012-07-20,326.049988,328.25,320.100006,324.549988,326225,298.298309
2012-07-23,323.850006,323.899994,317.899994,320.399994,283606,294.484009
2012-07-24,320.75,324,320,321,220198,295.035492
2012-07-25,318.049988,321.75,315,318.100006,294835,292.370056
2012-07-26,319.549988,320.899994,305.600006,308,636247,283.086975
2012-07-27,314,316.200012,288,290.450012,2451398,266.956573
2012-07-30,295.549988,297.850006,289.049988,296.350006,1171578,272.379333
2012-07-31,299.299988,299.75,288.399994,297.899994,927767,273.803955
2012-08-01,296.299988,300.899994,295.100006,297.649994,676797,273.574188
2012-08-02,295.200012,299.799988,294,296.850006,417584,272.838898
2012-08-03,293.049988,296.049988,286,289.100006,767986,265.715759
2012-08-06,292,294.049988,286.299988,287.450012,581324,264.199219
2012-08-07,288,291.5,286.200012,288.549988,845450,265.210236
2012-08-08,291.899994,291.899994,284.100006,284.950012,663170,261.901428
2012-08-09,285,285.950012,278,279.950012,890956,257.305878
2012-08-10,280,280.600006,271,271.899994,792316,249.906982
2012-08-13,270.600006,274.399994,266.149994,271.25,881523,249.309586
2012-08-14,273.799988,279,271,275.299988,943349,253.031982
2012-08-16,275.299988,281.799988,275.299988,278.25,615048,255.743362
2012-08-17,279,280.5,274.549988,276.75,389363,254.364685
2012-08-21,276.75,279.5,273.25,277.75,310039,255.283813
2012-08-22,276,280.950012,275.100006,279.149994,431711,256.570557
2012-08-23,281,284,279.049988,281.299988,530298,258.546631
2012-08-24,280.049988,280.450012,272,272.600006,385345,250.550369
2012-08-27,272.350006,274.450012,265.100006,266.450012,353472,244.897842
2012-08-28,265.950012,267.950012,261.100006,265.149994,306211,243.702972
2012-08-29,266.799988,266.899994,257.299988,259.5,589410,238.509979
2012-08-30,258,258,253.800003,256.899994,739627,236.120285
2012-08-31,256.950012,261.799988,253.300003,255.300003,652479,234.649704
2012-09-03,255.100006,258.950012,254.600006,255.550003,346143,234.879501
2012-09-04,255,263.850006,254.100006,262.299988,417532,241.083496
2012-09-05,261.700012,261.950012,253.550003,255,654730,234.373978
2012-09-06,254.800003,259.600006,253.550003,255.199997,568781,234.5578
2012-09-07,257.600006,262.649994,257.600006,259.25,736197,238.280212
2012-09-10,262.299988,262.399994,256.350006,258.350006,367251,237.453018
2012-09-11,256.450012,261,255.550003,259.25,603776,238.280212
2012-09-12,260.850006,264.850006,260,263.100006,587890,241.818802
2012-09-13,263.700012,265.5,259,260.350006,679070,239.291245
2012-09-14,263.399994,272.799988,263.399994,270.100006,909478,248.252594
2012-09-17,273.799988,282.549988,272.649994,280.899994,1071508,258.179016
2012-09-18,281,299.450012,280.049988,296.5,1415908,272.517181
2012-09-20,296.5,297.299988,283.25,285.75,1894900,262.636719
2012-09-21,287.549988,307.600006,287.549988,302.450012,2171899,277.985962
2012-09-24,298.200012,310,298.200012,299,1947802,274.815002
2012-09-25,303.899994,306.649994,293.5,302,1296809,277.572296
2012-09-26,301,304,295.299988,301.5,710704,277.112762
2012-09-27,298.200012,308.700012,297,305.049988,2213320,280.37561
2012-09-28,308.700012,313.799988,308,311.200012,1372484,286.028168
2012-10-01,312,314.799988,307,309.600006,802775,284.557587
2012-10-03,309.600006,313.399994,303.600006,304.899994,798653,280.237762
2012-10-04,306.25,309.799988,304.100006,305.299988,940691,280.605377
2012-10-05,307.200012,308.299988,293.600006,296.899994,855019,272.884827
2012-10-08,297.049988,303.5,293.049988,297.549988,958260,273.482269
2012-10-09,300,301.950012,293.149994,296.25,456235,272.287445
2012-10-10,294.600006,295.899994,291.200012,294.600006,415881,270.770874
2012-10-11,290.100006,303,290.100006,301.399994,513086,277.020844
2012-10-12,301.799988,307.5,300,301.950012,632545,277.526367
2012-10-15,302.75,304.950012,299.399994,303.200012,269408,278.675232
2012-10-16,305,306,296.5,298,378635,273.895874
2012-10-17,301.049988,301.450012,292.200012,295.049988,602564,271.184479
2012-10-18,297,303.799988,295,302.950012,400409,278.445496
2012-10-19,301.850006,304.399994,297.799988,301.700012,442015,277.2966
2012-10-22,302.5,303.700012,296.799988,301.200012,431235,276.837036
2012-10-23,300.25,303,297,298.049988,270521,273.941803
2012-10-25,298.049988,302,295.450012,297.450012,1196450,273.390381
2012-10-29,297.450012,297.450012,269.25,279.399994,4089407,256.800323
2012-10-30,280.399994,284.850006,272,272.950012,1551783,250.872101
2012-10-31,272.950012,277.899994,270.700012,276.5,720252,254.134918
2012-11-01,277,281.399994,275.200012,279.649994,430314,257.030151
2012-11-02,280.299988,284,278.299988,283.200012,818195,260.29303
2012-11-05,282.049988,284.899994,276.100006,279.399994,590790,256.800323
2012-11-06,279,279.799988,276.200012,278.850006,416407,256.294861
2012-11-07,278.149994,290.600006,278,288.399994,1031906,265.072357
2012-11-08,285,292.850006,283.200012,291.200012,832805,267.645905
2012-11-09,294.899994,294.899994,282.100006,283.399994,700242,260.476807
2012-11-12,284,285.399994,281.100006,283.25,376665,260.338959
2012-11-15,283.25,283.25,275.049988,278.799988,583403,256.248871
2012-11-16,275.350006,281.25,272.200012,273.450012,478192,251.33165
2012-11-19,274.149994,275.549988,269.049988,272.649994,313446,250.596329
2012-11-20,273.049988,275.899994,264,266.299988,711894,244.759933
2012-11-21,266,268.399994,263.100006,266.399994,753031,244.851852
2012-11-22,267,270.299988,264.149994,268.75,536395,247.01178
2012-11-23,269,271.700012,268,270.799988,458178,248.89595
2012-11-26,271,272.899994,269.100006,271.600006,272855,249.631256
2012-11-27,272,275,270.350006,272.850006,471124,250.780182
