"Date","M&M.NS.Open","M&M.NS.High","M&M.NS.Low","M&M.NS.Close","M&M.NS.Volume","M&M.NS.Adjusted"
2007-09-04,181.25,182,177.837006,179.225006,1750848,125.487946
2007-09-05,182.125,182.125,175.100006,177.899994,2697436,124.560211
2007-09-06,178,180.75,175.600006,180.511993,1100900,126.389038
2007-09-07,181,183.125,175.550003,176.462006,1913788,123.553352
2007-09-10,175,176.550003,172.613007,175.287994,1532036,122.731369
2007-09-11,175.011993,177.475006,173.149994,174.462006,960108,122.15303
2007-09-12,176,176.649994,173.811996,174.537994,1174704,122.206245
2007-09-13,175,177.5,174.574997,177.149994,860780,124.03508
2007-09-14,177.5,179.75,173.75,174.625,965804,122.267151
2007-09-17,175,176.225006,172.938004,174.550003,594072,122.214638
2007-09-18,173.774994,177.925003,173.75,177.274994,1738800,124.122604
2007-09-19,181.25,194.699997,179.5,185.238007,6048644,129.698059
2007-09-20,187,202.425003,186.25,192.574997,5352064,134.83519
2007-09-21,188.75,196.25,188.75,193.574997,1980084,135.53537
2007-09-24,193.574997,197.5,190.175003,196,3223260,137.233261
2007-09-25,195.938004,198.25,188.087006,191.363007,3977892,133.986633
2007-09-26,183.837006,192.225006,183.837006,188.412994,2884260,131.921097
2007-09-27,190,196.75,185.811996,187.988007,5871808,131.623535
2007-09-28,188.011993,189.975006,184.050003,188,4567788,131.631912
2007-10-01,188.75,194.425003,188.75,190.863007,3794056,133.636536
2007-10-03,191.25,200.375,187.25,193.199997,4555816,135.272812
2007-10-04,193,194.675003,181.261993,189.863007,4151136,132.93634
2007-10-05,189.863007,194.75,185.738007,188.061996,4942088,131.675323
2007-10-08,188,189.675003,179.287994,181.587006,2634452,127.141731
2007-10-09,181.5,185.550003,179.25,184.613007,3618808,129.260452
2007-10-10,185.050003,191.524994,185.050003,189.125,2954472,132.419632
2007-10-11,191,206.25,191,204.386993,5757392,143.105621
2007-10-12,205,212.625,201.311996,207.136993,8254584,145.031082
2007-10-15,207.5,214.25,206.511993,208.561996,6545936,146.028809
2007-10-16,210,210,201,203.386993,2735240,142.405426
2007-10-17,198.75,198.75,185,196.212006,2853736,137.381714
2007-10-18,198.75,205,188.75,192.75,6558824,134.957733
2007-10-19,188.850006,196,180.75,182.988007,3245068,128.122681
2007-10-22,175,190,175,188.537994,3104464,132.008606
2007-10-23,192.5,195.975006,189.75,193.712006,1420812,135.631287
2007-10-24,195,196.725006,186,189.949997,3080776,132.997238
2007-10-25,188.75,213,188.25,194.162994,3431340,135.947052
2007-10-26,195.5,202.350006,190,200.350006,2143736,140.279053
2007-10-29,202.350006,206.712006,194.5,198.899994,6142664,139.263763
2007-10-30,198.899994,198.899994,183.625,184.712006,7040672,129.329788
2007-10-31,187.5,191,185,188.613007,5199652,132.061142
2007-11-01,190.75,192.25,187.75,191.300003,4739364,133.942474
2007-11-02,204.800003,204.800003,186.5,188.649994,2060224,132.087036
2007-11-05,187.511993,188.649994,184.037994,186.087006,3236964,130.292526
2007-11-06,187.5,188.5,184,185.600006,3005880,129.951538
2007-11-07,187.5,194,185.125,191.488007,1950440,134.074112
2007-11-08,187.488007,191.475006,186.5,188.561996,1211412,132.025436
2007-11-12,185,185,175.337006,181.738007,2867324,127.247452
2007-11-13,185,185,176.037994,176.962006,6035920,123.903465
2007-11-14,180,181,177.524994,178.899994,1775628,125.260361
2007-11-15,179,182.399994,175.774994,179.425003,1910372,125.627968
2007-11-16,180.75,185,178.375,183.449997,1503720,128.446152
2007-11-19,184.5,189.225006,184.5,187.699997,1120204,131.421906
2007-11-20,186.738007,205.25,181.261993,182.925003,1476108,128.078568
2007-11-21,183.75,183.75,171.988007,174.712006,2091260,122.328064
2007-11-22,174.938004,179.25,171.274994,177.675003,1757584,124.402672
2007-11-23,180.5,180.975006,175.136993,177.774994,601628,124.472687
2007-11-26,181.75,181.75,178.25,179.162994,1208536,125.444519
2007-11-27,172.912994,180.011993,172.912994,178.25,1855032,124.805252
2007-11-28,180,180,176.75,177.600006,2288324,124.350151
2007-11-29,180,182.725006,178.75,180.136993,4573236,126.126495
2007-11-30,181.75,186.25,180.100006,182.386993,4631836,127.701866
2007-12-03,183.25,192.25,182.5,187.899994,3779892,131.56189
2007-12-04,190,194.988007,187.886993,193.412994,1698260,135.421936
2007-12-05,192.25,198,192.25,193.550003,3379032,135.517899
2007-12-06,198.712006,211.225006,189.25,196.438004,2328164,137.539963
2007-12-07,197.75,200,193.337006,195.037994,3410708,136.559708
2007-12-10,197.412994,198,189.462006,193.774994,1137452,135.6754
2007-12-11,194,198.225006,191.75,196.212006,1446012,137.381714
2007-12-12,195,198.375,193.5,197.537994,1112020,138.310135
2007-12-13,200,203.511993,197,198.212006,4876060,138.782059
2007-12-14,199,200,192.824997,197.761993,3908400,138.46698
