"Date","ONGC.NS.Open","ONGC.NS.High","ONGC.NS.Low","ONGC.NS.Close","ONGC.NS.Volume","ONGC.NS.Adjusted"
2015-06-22,213.332993,213.332993,209.332993,212.266998,4448204,187.176071
2015-06-23,212.667007,215.600006,211.867004,212.600006,3509530,187.469742
2015-06-24,213.300003,215.332993,210.766998,211.932999,3734516,186.881592
2015-06-25,211.132996,213.533005,207.800003,208.632996,7207431,183.971634
2015-06-26,208.667007,210.332993,207.067001,208.800003,1821207,184.118912
2015-06-29,206.067001,207.199997,204,206.033005,2261232,181.678986
2015-06-30,205.466995,207.567001,205,206.399994,3225894,182.002609
2015-07-01,206,211.399994,205.800003,209.266998,4331775,184.530746
2015-07-02,209.332993,210.067001,206.300003,206.667007,3314205,182.238068
2015-07-03,208,208.533005,205.567001,206.132996,4952577,181.767166
2015-07-06,203.699997,206,202.800003,205.5,3164748,181.209015
2015-07-07,205.667007,206.033005,203.067001,203.300003,3602246,179.269043
2015-07-08,202,205.167007,201.199997,201.966995,3476700,178.093597
2015-07-09,202.167007,203.266998,198.266998,199.132996,5336426,175.594589
2015-07-10,201.199997,201.199997,194.266998,195.932999,10773608,172.772842
2015-07-13,196.867004,197.266998,191.766998,193.733002,7725928,170.832901
2015-07-14,193.332993,195.266998,191.800003,193.132996,4437270,170.303818
2015-07-15,194.167007,196.832993,193.800003,194.132996,4577782,171.185608
2015-07-16,194.332993,196.5,193.399994,194.399994,3341661,171.421066
2015-07-17,195.132996,196.233002,193.899994,195.199997,2702260,172.12648
