"Date","BOSCHLTD.NS.Open","BOSCHLTD.NS.High","BOSCHLTD.NS.Low","BOSCHLTD.NS.Close","BOSCHLTD.NS.Volume","BOSCHLTD.NS.Adjusted"
2015-09-14,22344.486,22636.884,22086.665,22303.5,17317,22059.462891
2015-09-15,22550.235,22597.249,22116.994,22110,19079,21868.082031
2015-09-16,22394.028,22546.699,21818.834,21741.699219,17136,21503.808594
2015-09-18,22141.262,22611.305,21851.087,21879.400391,38084,21640.003906
2015-09-21,21879.296,22061.187,21636.742,21595.199219,25197,21358.912109
2015-09-22,22041.166,22141.261,21061.446,20908.599609,44348,20679.826172
2015-09-23,20928.997,20928.997,20145.524,20266.099609,77304,20044.355469
2015-09-24,20525.785,20851.955,20322.36,20306.800781,34790,20084.611328
2015-09-28,20656.516,20793.415,20222.265,20092.199219,17748,19872.357422
2015-09-29,20120.147,20603.335,19293.908,19558.5,80365,19344.498047
2015-09-30,19714.713,19796.508,19402.295,19386.800781,58092,19174.675781
2015-10-01,19740.999,19866.371,19424.233,19306.400391,34727,19095.15625
2015-10-05,19614.616,20549.849,19614.616,20246.099609,49926,20024.574219
2015-10-06,20777.138,21180.552,20681.288,20708.5,42363,20481.914063
2015-10-07,21125.144,21717.627,20878.546,21423.800781,45607,21189.388672
2015-10-08,21656.961,21736.735,21265.68,21367.199219,25426,21133.408203
2015-10-09,21625.316,21899.012,21435.54,21271.400391,25626,21038.65625
2015-10-12,21528.555,21586.186,21263.556,21105.099609,10593,20874.177734
2015-10-13,21379.932,21555.857,21065.187,21226.400391,15991,20994.148438
2015-10-14,21482.859,21565.967,21232.316,21185.900391,12406,20954.091797
2015-10-15,21429.978,21586.187,21308.245,21133.199219,14206,20901.96875
2015-10-16,21474.972,21514.909,21171.653,21050,20251,20819.677734
2015-10-19,21344.546,21500.25,21157.499,21132.400391,12285,20901.175781
2015-10-20,21434.528,21869.285,21223.923,21562.599609,21002,21326.669922
2015-10-21,21804.578,22137.217,21804.578,21743.199219,16995,21505.292969
2015-10-23,22142.271,22293.829,21914.781,21743.400391,18613,21505.494141
2015-10-26,22046.121,22211.025,21687.9,21521.900391,23701,21286.416016
2015-10-27,21737.846,22020.943,21697.707,21624.300781,16184,21387.697266
2015-10-28,21813.678,21993.343,21244.45,21142.800781,20813,20911.462891
2015-10-29,21373.966,21542.712,21232.316,21067.400391,20537,20836.888672
2015-10-30,21300.462,21482.958,20624.466,20457.5,25832,20233.662109
2015-11-02,20686.545,20864.089,20338.538,20521.800781,11538,20297.257813
2015-11-03,20860.345,21121.099,20827.89,20700.099609,9950,20473.607422
2015-11-04,20950.13,21070.648,20394.348,20264.199219,12448,20042.474609
2015-11-05,20478.062,20562.284,20059.988,19892.599609,22513,19674.943359
2015-11-06,20120.145,20408.399,19486.209,19365.199219,45837,19153.314453
2015-11-09,19211.202,19735.438,19176.725,19317.900391,20624,19106.53125
2015-11-10,19513.511,19530.699,19220.302,19102.699219,15849,18893.683594
2015-11-13,19351.739,19471.55,18971.68,18986.800781,24145,18779.054688
2015-11-16,19301.186,19489.649,18991.902,19157.599609,18399,18947.984375
2015-11-17,19553.952,19817.84,19419.38,19398.900391,16827,19186.644531
2015-11-18,19712.69,19808.741,19282.179,19135.5,26770,18926.125
2015-11-19,19437.679,19598.639,19292.287,19200,22297,18989.921875
2015-11-20,19210.19,19634.735,18703.446,19049.699219,61157,18841.265625
2015-11-23,19312.308,19412.403,19109.084,19014.099609,13627,18806.054688
2015-11-24,18855.307,18905.86,18492.537,18435.800781,60582,18234.083984
2015-11-26,18603.654,18856.319,18313.177,18447.099609,38416,18245.257813
2015-11-27,18755.212,19210.19,18593.138,18863.099609,36665,18656.707031
2015-11-30,19107.871,19268.731,18755.212,18721.599609,43408,18516.755859
2015-12-01,19058.533,19109.086,18825.988,18692.099609,33294,18487.576172
2015-12-02,18807.99,18893.528,18643.996,18593.800781,31061,18390.353516
2015-12-03,18798.689,18835.997,18584.343,18493.699219,18003,18291.347656
2015-12-04,18698.087,18747.831,18521.961,18376.300781,13001,18175.234375
2015-12-07,18654.108,18876.542,18603.555,18496.099609,12853,18293.720703
2015-12-08,18704.661,18836.099,18609.42,18509.300781,8937,18306.777344
2015-12-09,18714.064,18740.958,18512.659,18342.099609,13726,18141.40625
2015-12-10,18603.554,18957.426,18533.084,18593.400391,13044,18389.957031
2015-12-11,18981.491,18981.491,18263.636,18221.900391,14380,18022.521484
2015-12-14,18551.787,18654.106,18204.183,18211.900391,16082,18012.632813
2015-12-15,18381.121,19109.086,18325.817,18840.400391,27036,18634.253906
2015-12-16,19109.086,19323.431,18846.513,18718.199219,19315,18513.390625
2015-12-17,19109.083,19189.968,18401.339,18341.400391,27310,18140.716797
2015-12-18,18503.458,18703.649,18355.843,18215.599609,34004,18016.291016
2015-12-21,18603.452,18603.452,18426.617,18287.400391,11981,18087.306641
2015-12-22,18583.332,18704.66,18070.824,18036,46292,17838.65625
2015-12-23,18501.436,18501.436,18328.24,18217.400391,9022,18018.072266
2015-12-24,18411.452,18553.001,18340.678,18205.199219,6130,18006.003906
2015-12-28,18451.894,18654.107,18451.894,18410.699219,12711,18209.255859
2015-12-29,18642.984,18830.841,18573.626,18549.800781,8684,18346.835938
2015-12-30,18729.938,18905.862,18557.753,18574.099609,11524,18370.867188
2015-12-31,18785.543,18947.414,18755.211,18647.900391,21369,18443.863281
2016-01-01,18856.32,19513.51,18775.435,19199.099609,19323,18989.029297
2016-01-04,19411.391,19634.836,18947.313,18815.699219,21211,18609.826172
2016-01-05,19108.983,19241.331,18777.455,18632.699219,18359,18428.828125
2016-01-06,18807.889,19106.153,18775.334,18721.800781,14987,18516.953125
2016-01-07,18927.093,18927.093,18350.787,18306.900391,21853,18106.59375
2016-01-08,18605.272,18704.66,18350.788,18223.599609,13280,18024.203125
2016-01-11,18381.121,18492.338,18161.619,18108.400391,10744,17910.263672
2016-01-12,18401.34,18461.397,18219.349,18131.800781,17092,17933.410156
2016-01-13,18472.115,18505.681,18014.103,18001.800781,26593,17804.832031
2016-01-14,18128.353,18391.936,17827.763,18050.400391,18408,17852.900391
2016-01-15,18209.237,18398.407,17999.442,17867.5,64885,17672.001953
2016-01-18,18065.668,18293.157,17895.91,17844,13944,17648.757813
2016-01-19,18041.404,18290.126,17941.613,18010.900391,34476,17813.830078
2016-01-20,18199.13,18396.287,17862.041,17898.800781,17630,17702.957031
2016-01-21,18199.13,18308.123,17547.804,17475.599609,20116,17284.386719
2016-01-22,17794.704,17953.642,17421.521,17303.900391,31882,17114.566406
2016-01-25,17592.592,17766.495,17429.509,17485.800781,7935,17294.476563
2016-01-27,17734.04,17819.779,17430.822,17283.800781,10885,17094.6875
2016-01-28,17511.605,17640.921,17041.461,16956.099609,16747,16770.572266
2016-01-29,17178.966,17875.487,17178.966,17495.900391,16908,17304.466797
2016-02-01,17845.257,17985.694,17355.903,17188.400391,12459,17000.330078
2016-02-02,17440.832,17501.496,17145.4,17012.800781,13295,16826.652344
2016-02-03,17086.959,17150.455,16839.349,16744.400391,9577,16561.189453
2016-02-04,16985.955,17306.361,16894.859,16978.800781,12855,16793.023438
2016-02-05,17450.942,17845.256,16075.897,16089.099609,107805,15913.058594
2016-02-08,16460.101,16758.364,16328.663,16395.199219,30932,16215.808594
2016-02-09,16549.075,16633.194,16278.312,16354.299805,11931,16175.356445
2016-02-10,16485.377,16587.494,16348.884,16383.799805,13816,16204.53418
2016-02-11,16630.97,16630.97,16278.312,16250,21390,16072.198242
2016-02-12,16429.769,16631.881,15910.083,15948.299805,17733,15773.798828
2016-02-15,16328.663,16985.854,16122.103,16447.199219,16414,16267.239258
2016-02-16,16628.948,16720.65,16328.662,16208.099609,13556,16030.756836
2016-02-17,16409.547,16508.631,16026.152,16140.799805,11680,15964.193359
2016-02-18,16491.444,16616.41,16380.53,16380.400391,9942,16201.171875
2016-02-19,16626.926,17086.959,16429.769,16804,11596,16620.136719
2016-02-22,17086.959,17680.352,17076.849,17314.699219,31902,17125.248047
2016-02-23,17542.242,17643.044,16935.3,16848.099609,14972,16663.753906
2016-02-24,16985.852,17187.053,16682.533,16520.199219,10987,16339.442383
2016-02-25,16781.619,16924.078,16289.232,16335.099609,21483,16156.366211
2016-02-26,16642.092,16964.62,16631.981,16711.199219,12944,16528.351563
2016-02-29,16915.079,17417.779,16558.073,16736.5,24574,16553.375
2016-03-01,17117.191,17327.998,16925.494,17024.900391,10614,16838.619141
2016-03-02,17299.282,17430.72,16965.631,16875.800781,13565,16691.152344
2016-03-03,17390.278,17567.213,17047.527,17287.800781,12129,17098.644531
2016-03-04,17622.824,17622.824,17252.573,17258.199219,11294,17069.365234
2016-03-08,17391.288,17744.149,17324.963,17441.199219,13039,17250.365234
2016-03-09,17634.248,18198.117,17389.873,17932.900391,20095,17736.685547
2016-03-10,18327.533,18327.533,17897.831,17878.099609,7613,17682.484375
2016-03-11,18138.262,18443.805,18048.479,18016.300781,26563,17819.173828
2016-03-14,18350.788,18622.46,17946.363,17991,17159,17794.148438
2016-03-15,18199.127,18408.012,18016.326,18128.599609,13525,17930.244141
2016-03-16,18451.895,18502.448,18108.133,18032.400391,27771,17835.095703
2016-03-17,18399.319,18501.436,18302.357,18205.800781,21391,18006.599609
2016-03-18,18446.839,19058.532,18201.352,18774.099609,43610,18568.679688
2016-03-21,18941.348,19695.5,18941.348,19350.800781,29607,19139.072266
2016-03-22,19584.284,20635.789,19542.526,20172.599609,38670,19951.878906
2016-03-23,20372.913,20770.867,20156.04,20217.5,35765,19996.287109
2016-03-28,20372.913,20868.535,20221.253,20447.099609,25311,20223.375
2016-03-29,20576.137,20918.887,20576.137,20587.199219,14726,20361.941406
2016-03-30,20908.575,21066.704,20701.914,20733.199219,14843,20506.34375
2016-03-31,20927.986,21232.316,20651.966,20784.5,36807,20557.083984
2016-04-01,21055.378,21055.378,19942.097,19888.599609,34323,19670.988281
2016-04-04,20362.802,20536.906,20034.913,20082.099609,17053,19862.369141
2016-04-05,20024.803,20388.079,19921.574,19814.099609,14650,19597.300781
2016-04-06,20079.705,20220.243,19361.85,19237.900391,20565,19027.40625
2016-04-07,19512.499,19663.248,19099.075,18916.199219,17122,18709.224609
2016-04-08,19109.083,19305.129,19058.53,18993.300781,10588,18785.484375
2016-04-11,19203.419,20321.35,19203.419,19984.300781,26965,19765.638672
2016-04-12,20297.085,20418.412,20052.712,19972.5,16966,19753.966797
2016-04-13,20423.465,20474.019,20170.7,20029.099609,15074,19809.949219
2016-04-18,20453.09,20474.018,19952.512,20060.699219,13785,19841.203125
2016-04-20,20302.949,20523.562,20137.942,19988.099609,12408,19769.396484
2016-04-21,20208.111,20412.345,19836.95,19792.800781,10187,19576.234375
2016-04-22,20004.887,20274.941,19966.668,19788,8063,19571.486328
2016-04-25,20039.262,20321.349,19867.381,19845.199219,7489,19628.060547
2016-04-26,20069.594,20625.678,20019.041,20361.099609,16945,20138.316406
2016-04-27,20545.804,20583.314,20342.885,20227.400391,8928,20006.080078
2016-04-28,20372.913,20554.904,20066.762,19948.900391,13957,19730.626953
2016-04-29,20168.678,20322.158,19761.119,19664,10962,19448.84375
2016-05-02,19877.49,20069.39,19715.821,19604.400391,7944,19389.898438
2016-05-03,19811.774,20124.092,19564.064,19436.300781,16606,19223.634766
2016-05-04,19616.637,19751.007,19464.168,19284.800781,9087,19073.794922
2016-05-05,19689.434,19689.434,19248.005,19094.400391,7940,18885.476563
2016-05-06,19311.296,19487.12,19173.791,19127.900391,6241,18918.611328
2016-05-09,19412.404,20271.807,19261.957,19971,15229,19752.484375
2016-05-10,20221.252,20271.805,19887.601,19696.800781,10914,19481.287109
2016-05-11,19815.413,20322.361,19489.346,20046.099609,20076,19826.761719
2016-05-12,20201.032,21262.041,20166.655,20925.199219,29685,20696.244141
2016-05-13,21080.656,21318.054,20727.795,20676.199219,22362,20449.96875
2016-05-16,20878.544,21648.873,20868.333,21363.599609,20703,21129.847656
2016-05-17,21505.303,22091.719,21333.422,21603.300781,28245,21366.925781
2016-05-18,21611.565,21717.626,21121.099,21052.800781,20061,20822.449219
2016-05-19,21336.456,21548.173,21110.989,20988.099609,22700,20758.455078
2016-05-20,21191.873,21485.081,21171.652,21049.599609,10185,20819.283203
2016-05-23,21347.578,21630.676,21097.24,21057.300781,11884,20826.898438
2016-05-24,21282.87,21586.189,20751.861,21221.699219,17793,20989.498047
2016-05-25,21636.741,22389.477,21434.528,21894.800781,87836,21655.236328
2016-05-26,22445.591,22452.669,21921.154,21817.300781,21427,21578.583984
2016-05-27,22058.76,22343.475,21893.753,21947,18004,21706.863281
2016-05-30,22052.289,22647.705,22052.289,22217.199219,15763,21974.105469
2016-05-31,22465.811,22790.463,22142.271,22347.599609,30374,22103.082031
2016-06-01,22546.798,22734.35,22350.855,22266.800781,18590,22023.166016
2016-06-02,22445.49,22496.043,22256.522,22074.400391,18902,21832.871094
2016-06-03,22319.208,22697.547,22319.208,22269.300781,32609,22025.638672
2016-06-06,22515.356,22587.141,22358.236,22191.699219,9876,21948.884766
2016-06-07,22455.702,22698.357,22455.702,22358.199219,21566,22113.564453
2016-06-08,22470.868,22632.638,22425.371,22244.599609,10531,22001.207031
2016-06-09,22344.717,22452.79,21877.98,21799.599609,14763,21643.779297
2016-06-10,21881.406,22057.665,21554.066,21492.400391,12332,21338.775391
2016-06-13,21503.704,21855.92,21353.731,21597.900391,14930,21443.523438
2016-06-14,21755.704,22087.88,21554.064,21821.099609,10166,21665.126953
2016-06-15,21957.952,22157.781,21800.628,21881.599609,7062,21725.193359
2016-06-16,21910.615,22047.594,21770.614,21830.099609,8273,21674.060547
2016-06-17,21968.024,22319.84,21968.024,22075.599609,10205,21917.806641
2016-06-20,22007.305,22416.228,21977.089,22091.199219,8961,21933.294922
2016-06-21,22309.464,22359.824,22033.794,21981.199219,6453,21824.082031
2016-06-22,22139.246,22158.383,21826.007,21735.099609,9453,21579.742188
2016-06-23,21891.476,22071.965,21765.676,21850.599609,8320,21694.416016
2016-06-24,21598.383,22148.011,20981.977,21159.800781,26480,21008.552734
2016-06-27,21311.328,21382.839,20949.744,20930.699219,18299,20781.091797
2016-06-28,20956.896,21715.217,20956.896,21523.400391,15972,21369.554688
2016-06-29,22381.982,22964.143,22311.277,22686.199219,55617,22524.042969
2016-06-30,23064.863,23264.288,22628.141,22648.800781,34040,22486.912109
2016-07-01,22863.423,23064.863,22673.062,22684.300781,30630,22522.158203
2016-07-04,22536.186,22536.186,22284.285,22249,23061,22089.966797
2016-07-05,22420.256,22760.689,22410.184,22538.599609,12329,22377.498047
2016-07-07,22664.502,22938.46,22554.013,22729.300781,14804,22566.835938
2016-07-08,22863.423,23014.704,22672.055,22789.199219,10631,22626.306641
2016-07-11,23090.044,23649.443,23014.504,23383.400391,19384,23216.259766
2016-07-12,23568.462,23708.663,23080.978,23454.900391,13572,23287.25
2016-07-13,23568.464,23618.724,23291.484,23239.599609,10644,23073.486328
2016-07-14,23216.043,23669.182,23215.943,23428.900391,7991,23261.435547
2016-07-15,23579.442,24132.494,23578.535,23907.599609,17922,23736.712891
2016-07-18,24117.387,24350.957,23971.343,24033.199219,10214,23861.414063
2016-07-19,24172.783,24674.065,24105.1,24390.300781,16127,24215.962891
2016-07-20,24475.948,25169.909,24475.948,24898.800781,23478,24720.830078
2016-07-21,25079.261,25267.204,24634.28,24528.699219,17069,24353.373047
2016-07-22,24705.289,24975.118,24283.575,24315.699219,14097,24141.894531
2016-07-25,24490.05,24767.03,24490.05,24465.5,18614,24290.625
2016-07-26,24525.302,24701.562,24097.242,24060.599609,9235,23888.619141
2016-07-27,24233.215,24508.584,24173.79,24082.099609,10391,23909.964844
2016-07-28,24255.473,25116.125,24034.393,24636.300781,21196,24460.205078
2016-07-29,24928.183,25322.098,24928.183,24976.599609,15537,24798.070313
2016-08-01,25205.161,25431.681,24777.102,24721.900391,11048,24545.193359
2016-08-02,24887.893,25178.973,24509.387,24453.400391,7984,24278.613281
2016-08-03,24629.448,25078.256,24499.016,24753.900391,11777,24576.962891
2016-08-04,25002.614,25210.097,24676.381,24957.199219,11320,24778.810547
2016-08-05,25230.341,25280.701,24943.692,25035.099609,15223,24856.154297
2016-08-08,25280.803,25683.582,25280.803,25442.300781,23740,25260.443359
2016-08-09,25683.582,25733.942,25235.479,25379.199219,10940,25197.792969
2016-08-10,25682.575,25855.613,25164.875,25022,11891,24843.146484
2016-08-11,25202.14,25431.782,24727.75,24781.099609,22825,24603.96875
2016-08-12,24959.405,24978.442,24126.754,24548.300781,47233,24372.833984
2016-08-16,24724.728,24724.728,24024.321,24002.900391,30957,23831.332031
2016-08-17,24174.797,24343.199,23997.63,23975.099609,17699,23803.730469
2016-08-18,24148.61,24500.122,24148.61,24090.900391,12368,23918.703125
2016-08-19,24323.863,24424.483,24024.725,23980.099609,15973,23808.693359
2016-08-22,24187.587,24468.898,23815.326,23695.599609,12204,23526.228516
2016-08-23,23920.984,24027.947,23644.004,23598.400391,12212,23429.722656
2016-08-24,23767.887,23971.342,23467.742,23678.699219,8534,23509.449219
2016-08-25,23955.227,24273.602,23730.822,23771.800781,22305,23601.884766
2016-08-26,23870.622,24025.631,23761.038,23695.300781,9629,23525.931641
2016-08-29,23920.984,24172.683,23729.716,23764.199219,7964,23594.335938
2016-08-30,23941.126,24983.577,23941.126,24734.199219,24945,24557.404297
2016-08-31,24706.597,24877.217,24248.322,24167.800781,25207,23995.054688
2016-09-01,24454.799,24807.219,24129.474,24118.099609,13804,23945.707031
2016-09-02,24574.655,24615.85,24074.077,24010.800781,12728,23839.175781
2016-09-06,24224.149,24676.381,24224.149,24460.199219,14683,24285.363281
2016-09-07,24646.166,25023.059,24385.302,24267.699219,11188,24094.238281
2016-09-08,24525.303,24751.923,24466.986,24447.699219,10301,24272.951172
2016-09-09,24626.022,24626.022,24243.287,24164.099609,18427,23991.378906
2016-09-12,24122.421,24172.781,23568.461,23481.5,13562,23313.660156
2016-09-14,23669.184,23768.696,23115.224,23020.699219,25509,22856.150391
2016-09-15,23467.642,23501.786,23155.511,23197.199219,9965,23031.390625
2016-09-16,23467.743,23770.104,23283.225,23438.099609,20666,23270.568359
2016-09-19,23618.823,23618.823,23320.491,23392.800781,13319,23225.59375
2016-09-20,23669.184,23669.184,23156.519,23255.5,9110,23089.273438
2016-09-21,23422.421,23787.33,23367.025,23346.900391,19016,23180.019531
2016-09-22,23649.14,23795.587,23495.038,23403.599609,7690,23236.314453
2016-09-23,23571.486,23670.392,23394.018,23340.099609,8147,23173.267578
2016-09-26,23467.241,23501.586,22884.476,22844.699219,12090,22681.408203
2016-09-27,23066.977,23266.302,22773.781,22747.800781,6951,22585.205078
2016-09-28,22863.524,23487.887,22784.359,23189.400391,21508,23023.646484
2016-09-29,23498.059,23759.831,22621.192,22634.199219,27601,22472.414063
2016-09-30,22900.689,23068.287,22686.255,22797.800781,10748,22634.847656
2016-10-03,23095.079,23293.497,22859.091,22752.900391,20044,22590.267578
2016-10-04,23115.224,23205.871,22865.841,22838.300781,15870,22675.056641
2016-10-05,23024.576,23100.116,22870.574,22803.599609,6767,22640.603516
2016-10-06,23014.503,23719.542,22924.862,23098.300781,36818,22933.199219
2016-10-07,23266.303,23372.059,23024.776,23135.599609,11285,22970.230469
2016-10-10,23326.734,23387.77,23195.899,23101.599609,13865,22936.474609
2016-10-13,23064.862,23203.755,22879.538,22784.099609,17617,22621.244141
2016-10-14,23004.432,23172.03,22813.064,22803.800781,10420,22640.802734
2016-10-17,23044.619,23044.619,22218.816,22150.900391,12647,21992.570313
2016-10-18,22410.185,22725.639,22339.681,22485.699219,8992,22324.974609
2016-10-19,22670.345,22762.704,22369.896,22376.199219,9333,22216.257813
2016-10-20,22594.501,22853.251,22455.004,22406.400391,4992,22246.244141
2016-10-21,22567.711,22832,22400.112,22633.599609,7370,22471.818359
2016-10-24,22762.704,23265.096,22666.82,22936.300781,14343,22772.355469
2016-10-25,23101.527,23103.842,22713.352,22622.599609,6098,22460.896484
2016-10-26,22787.885,22818,22539.61,22462.199219,6781,22301.642578
2016-10-27,22621.697,22669.135,22259.105,22207.800781,12314,22049.0625
2016-10-28,22509.898,22542.531,21956.945,21891.099609,14299,21734.625
2016-11-01,22057.664,22538.702,21972.052,22314.199219,15876,22154.701172
2016-11-02,22359.724,22359.724,21805.865,21678.900391,9251,21523.943359
2016-11-03,21856.225,22032.485,21564.137,21510.199219,10490,21356.447266
2016-11-04,21654.784,21906.583,21072.319,21511,12202,21357.244141
2016-11-07,21826.008,22380.975,21453.345,21422.599609,19171,21269.474609
2016-11-08,21705.144,21956.944,21560.107,21580.900391,9100,21426.644531
2016-11-09,20546.866,21553.058,19734.056,21259.400391,29109,21107.441406
2016-11-10,22359.824,22359.824,20824.046,20866.300781,19765,20717.152344
2016-11-11,20849.025,21151.085,20045.985,20023,21086,19879.878906
2016-11-15,20295.066,20426.002,19450.126,19511.199219,14998,19371.736328
2016-11-16,19841.827,19942.547,19267.723,19174.199219,16487,19037.144531
2016-11-17,19338.225,19720.861,19102.541,19016.800781,20250,18880.873047
2016-11-18,19198.225,19481.652,19041.706,19226.800781,15036,19089.371094
2016-11-21,19640.386,19640.386,18365.071,18407.900391,18215,18276.324219
2016-11-22,18633.692,18884.988,17798.824,18523.800781,21669,18391.394531
2016-11-23,18824.554,19198.426,18610.625,18975.199219,15582,18839.568359
2016-11-24,19036.065,19473.089,18761.803,18828.099609,17981,18693.521484
2016-11-25,18987.721,19212.327,18884.987,18840.900391,11669,18706.228516
2016-11-28,19076.355,19630.515,19036.067,19407.599609,11037,19268.876953
2016-11-29,19615.204,20474.042,19438.944,20171.099609,24774,20026.921875
2016-11-30,20486.937,20727.154,20295.065,20525.300781,27498,20378.589844
2016-12-01,20658.663,20697.944,20325.28,20382.300781,17813,20236.613281
2016-12-02,20485.427,20810.953,20143.987,20361.699219,10905,20216.15625
2016-12-05,20446.147,21131.042,20446.147,20850.800781,21038,20701.761719
2016-12-06,21141.112,21149.169,20547.368,20465.599609,10891,20319.316406
2016-12-07,20823.846,20849.026,20316.418,20253.5,9624,20108.730469
2016-12-08,20597.225,21453.344,20547.369,20922.599609,19477,20773.048828
2016-12-09,21072.725,21094.078,20648.593,20739.099609,10307,20590.859375
2016-12-12,20849.025,21401.877,20647.585,20764.900391,15397,20616.476563
2016-12-13,20929.601,21151.185,20599.039,20916.599609,10935,20767.091797
2016-12-14,21138.09,21200.636,20446.144,20366.199219,8939,20220.626953
2016-12-15,20384.705,20647.584,19942.545,19974.800781,17422,19832.025391
2016-12-16,20194.347,20435.068,20053.339,20123.400391,16707,19979.560547
2016-12-19,20332.332,20332.332,19879.395,19822.199219,8890,19680.513672
2016-12-20,19892.187,19892.187,19288.774,19235.699219,29631,19098.205078
2016-12-21,19479.234,19741.106,19378.514,19314.199219,12884,19176.144531
2016-12-22,19489.305,19539.564,19109.894,19234.900391,9509,19097.414063
2016-12-23,19453.047,20023.122,19363.607,19715.900391,14261,19574.974609
2016-12-26,19741.105,19791.465,19373.577,19318.199219,9934,19180.117188
2016-12-27,19388.584,20446.244,19388.584,19958.800781,15170,19816.140625
2016-12-28,20103.697,20633.283,20103.697,20172,15350,20027.814453
2016-12-29,20345.426,20866.249,20343.211,20650,14150,20502.396484
2016-12-30,20849.025,21352.625,20798.665,21049.900391,19048,20899.439453
2017-01-02,21352.625,21438.337,20989.933,21096.099609,9070,20945.308594
2017-01-03,21246.868,21306.494,20894.348,20798.599609,7701,20649.935547
2017-01-04,21050.464,21151.084,20164.129,20336.800781,23297,20191.4375
2017-01-05,20677.803,21151.186,20557.039,20903.800781,15126,20754.382813
2017-01-06,20899.384,22107.016,20864.132,21111.300781,16352,20960.402344
2017-01-09,21433.202,21453.043,20889.415,20904.300781,6288,20754.878906
2017-01-10,21203.359,21376.798,21058.623,21146.300781,6876,20995.150391
2017-01-11,21427.158,21427.158,21085.517,21194.400391,10729,21042.90625
2017-01-12,21346.985,21725.289,21257.244,21449.300781,11682,21295.984375
2017-01-13,21653.776,21653.776,21296.925,21270,5416,21117.966797
2017-01-16,21453.345,22259.105,21152.193,21478.800781,12358,21325.273438
2017-01-17,21664.855,21921.792,21352.523,21416.199219,7806,21263.121094
2017-01-18,21503.603,21745.128,21152.291,21100.900391,12980,20950.076172
2017-01-19,21252.812,21498.669,21163.271,21245,6799,21093.144531
2017-01-20,21402.986,21762.556,21141.114,21301.900391,19780,21149.636719
2017-01-23,21455.26,21547.015,21173.747,21266.199219,17178,21114.191406
2017-01-24,21543.992,22072.772,21453.948,21819.400391,11537,21663.439453
2017-01-25,22005.288,23200.834,21822.179,22877.900391,47992,22714.375
2017-01-27,23025.584,23115.225,22394.07,22459.699219,25267,22299.160156
2017-01-30,22531.048,22606.588,22260.212,22254.900391,9050,22095.826172
2017-01-31,22415.12,22707.005,22228.889,22130.800781,14254,21972.613281
2017-02-01,22479.68,24172.782,22340.989,23299.699219,25976,23133.158203
2017-02-02,23478.219,23518.104,22813.065,22947.199219,16019,22783.175781
2017-02-03,22918.818,23112.201,22460.543,22419.300781,14480,22259.052734
2017-02-06,22851.337,22851.337,22359.924,22558.800781,11155,22397.554688
2017-02-07,22661.884,22857.481,22259.104,22479.800781,18508,22319.119141
2017-02-08,22591.479,23165.583,22520.774,22962.199219,12262,22798.070313
2017-02-09,23164.376,23447.6,22722.113,22966.099609,18162,22801.941406
2017-02-10,23185.727,23280.707,22537.091,22680.400391,30293,22518.285156
2017-02-13,22843.28,23064.763,22461.551,22346.199219,17356,22186.472656
2017-02-14,22555.222,22722.317,22437.179,22411.300781,16335,22251.107422
2017-02-15,22561.264,22943.999,21957.951,22096.199219,28461,21938.259766
2017-02-16,22351.986,22351.986,21832.63,21825.699219,15828,21743.496094
2017-02-17,22083.173,22301.797,21913.734,21919.099609,12401,21836.544922
2017-02-20,22002.469,22133.362,21710.87,21718.300781,13169,21636.501953
2017-02-21,21962.719,21962.719,21681.66,21732,9882,21650.150391
2017-02-22,21871.375,22410.505,21733.957,22061.199219,19259,21978.109375
2017-02-23,22263.754,22263.754,21832.229,21990.900391,21905,21908.074219
2017-02-27,22273.891,22273.891,21637.594,21645.800781,10566,21564.275391
2017-02-28,21782.04,21932.205,21256.059,21583.199219,30212,21501.908203
2017-03-01,21681.66,21882.417,21498.471,21514.599609,14741,21433.568359
2017-03-02,21755.941,21818.979,21606.378,21608.199219,16755,21526.814453
2017-03-03,21681.66,21681.66,21149.757,21158.900391,24389,21079.208984
2017-03-06,21350.313,21630.467,21159.192,21365.300781,11292,21284.832031
2017-03-07,21581.283,21631.372,21380.527,21364.5,12413,21284.033203
2017-03-08,21400.603,22073.136,21400.603,21889.199219,13323,21806.755859
2017-03-09,21751.925,22243.778,21721.712,22028.5,13934,21945.533203
2017-03-10,22083.173,23167.256,22083.173,22761.199219,32936,22675.472656
2017-03-14,23086.954,23227.484,22306.013,22591.400391,31420,22506.3125
2017-03-15,22635.253,23005.346,22384.91,22784.800781,23086,22698.984375
2017-03-16,22985.572,23099.601,22876.16,22927,15540,22840.648438
2017-03-17,23086.754,23086.854,22725.593,22798.800781,15797,22712.931641
2017-03-20,22884.993,23011.67,22700.698,22674.699219,7963,22589.298828
2017-03-21,22905.269,23337.898,22785.919,22902.900391,25079,22816.640625
2017-03-22,22886.198,23154.709,22642.079,22987.199219,29900,22900.621094
2017-03-23,23066.778,23164.444,22836.008,22982.199219,9615,22895.640625
2017-03-24,23056.84,23112.048,22901.556,22972.900391,11932,22886.376953
2017-03-27,22996.613,23086.953,22778.391,22814.699219,11885,22728.771484
2017-03-28,22946.324,23112.048,22946.324,22986.300781,12762,22899.726563
2017-03-29,23089.765,23107.029,22876.259,22916.300781,26648,22829.990234
2017-03-30,22986.575,23487.462,22610.158,22599.900391,31712,22514.78125
