"Date","PNB.NS.Open","PNB.NS.High","PNB.NS.Low","PNB.NS.Close","PNB.NS.Volume","PNB.NS.Adjusted"
2008-08-29,92.220001,96.800003,92.220001,96.139999,3913270,37.405987
2008-09-01,95.220001,97.800003,94.410004,97.260002,2641125,37.841759
2008-09-02,97.699997,104.589996,97.699997,103.190002,6787435,40.148991
2008-09-04,103.5,104.779999,100.449997,103.959999,4037940,40.448582
2008-09-05,102.059998,102.760002,100.019997,100.68,4796515,39.172405
2008-09-08,104.019997,105.300003,103.199997,103.519997,2057180,40.277378
2008-09-09,103,103,99.209999,99.860001,3523585,38.853359
2008-09-10,98.599998,101.760002,97.099998,99.860001,9237360,38.853359
2008-09-11,99.199997,101.589996,97.110001,100.400002,3867405,39.063465
2008-09-12,101.019997,103.199997,100.260002,102.010002,4954040,39.68988
2008-09-15,103.379997,103.379997,93.650002,97.07,5106895,37.767834
2008-09-16,96,101.400002,94.599998,100.949997,6376135,39.277447
2008-09-17,101.849998,102.959999,97.650002,99.080002,6235405,38.549877
2008-09-18,99,103.800003,95,103.389999,5004080,40.226807
2008-09-19,104,106,103.300003,104.730003,5120120,40.748173
2008-09-22,105.400002,106,102,103.160004,3586575,40.137314
2008-09-23,101.800003,103.199997,99.239998,99.82,4205035,38.837799
2008-09-24,101,101.300003,98.82,99.790001,4133755,38.826122
2008-09-25,100,100.290001,97.199997,98.300003,4953890,38.246399
2008-09-26,98.599998,99.18,94.040001,94.5,4166490,36.767902
2008-09-29,93.800003,95.800003,90.230003,91.970001,2731675,35.783527
2008-09-30,88.599998,95.93,88.599998,94.989998,4337965,36.958546
2008-10-01,97.800003,100.300003,93.650002,98.809998,4756445,38.444828
2008-10-03,99,100,94,97.809998,2702925,38.055748
2008-10-06,97.019997,98.550003,95.269997,97.480003,3553435,37.927353
2008-10-07,99.239998,101.599998,95,99.349998,4773030,38.654934
2008-10-08,96.400002,98.800003,93.860001,97.949997,4006820,38.110222
2008-10-10,97.980003,100.389999,91.25,92.099998,12098765,35.834114
2008-10-13,94.800003,100.199997,94.800003,99.900002,5982870,38.868927
2008-10-14,102.059998,104,97.120003,98.32,6280555,38.254177
2008-10-15,96.199997,99.970001,96.199997,97.510002,7388375,37.939026
2008-10-16,96.800003,101.980003,92.059998,99.82,6726655,38.837799
2008-10-17,100,102.699997,98.019997,98.870003,6e+06,38.46817
2008-10-20,99.599998,102.459999,96.650002,100,3513150,38.907833
2008-10-21,101,101.800003,99.050003,100.150002,2272280,38.96619
2008-10-22,100,100,94,94.43,2898795,36.740665
2008-10-23,91.199997,98.760002,91.199997,95.040001,5725305,36.978001
2008-10-24,91.050003,95.379997,81.209999,83.989998,3948105,32.67868
2008-10-27,84.010002,84.010002,74.629997,79.209999,2621000,30.818892
2008-10-29,83,88,78.110001,80.239998,5956450,31.219639
2008-10-31,81.400002,86,80.400002,84.139999,4280570,32.737045
2008-11-03,88.480003,91.800003,88.230003,90.519997,4435885,35.219364
2008-11-04,89.400002,97.800003,89.400002,97.080002,3863815,37.771717
2008-11-05,99,102.400002,96.419998,98.970001,5997485,38.50708
2008-11-06,96.400002,99.599998,92.43,94.099998,5329485,36.612267
2008-11-07,94.5,99.800003,93.029999,99.160004,3477320,38.581005
2008-11-10,98.410004,101.989998,97,100.449997,3660165,39.082912
2008-11-11,99.400002,101,96.309998,97.410004,3576595,37.900124
2008-11-12,91.029999,98.379997,91.029999,92.870003,2706725,36.133705
2008-11-14,92.800003,97,92.800003,94.139999,2321720,36.627831
2008-11-17,92.199997,95.25,88.650002,93.669998,3763610,36.444965
2008-11-18,92.110001,93.379997,89.25,90.480003,3711370,35.203808
2008-11-19,90.480003,92.959999,88.230003,89.150002,8217025,34.686329
2008-11-20,88,88,83,86.699997,4204645,33.733086
2008-11-21,83.110001,92,83.110001,90.129997,3669590,35.067627
2008-11-24,91.68,92.160004,86.050003,87.790001,4455260,34.157177
2008-11-25,89,91,86.610001,87.019997,3657590,33.85759
2008-11-26,86.010002,89.800003,83.910004,89.519997,5305110,34.830288
2008-11-27,88.830002,88.830002,88.830002,88.830002,0,34.561817
2008-11-28,82.309998,93,82.309998,89.080002,5015445,34.659092
2008-12-01,89.970001,91.580002,82.279999,82.93,5337905,32.266262
2008-12-02,78.220001,82.779999,78.220001,82.260002,8475275,32.005585
2008-12-03,82.610001,87,82.019997,86.050003,5260470,33.48019
2008-12-04,82.459999,90.790001,82.459999,90.25,4060915,35.114315
2008-12-05,88,92.699997,88,89.199997,4801220,34.70578
2008-12-08,91.599998,93.580002,89.220001,89.970001,4681840,35.005375
2008-12-10,89.809998,92,88.120003,90.050003,4111930,35.036503
2008-12-11,88.010002,92.139999,88.010002,91.190002,2814810,35.480057
2008-12-12,89.239998,94.900002,88.400002,93.5,2718950,36.378819
2008-12-15,96.400002,97.599998,93.800003,94.440002,3025755,36.74456
2008-12-16,94.220001,96.800003,93.43,96.379997,2559360,37.499359
2008-12-17,90,98,90,96.440002,3713410,37.522713
2008-12-18,94.199997,101.57,94.199997,100.599998,4995960,39.141277
2008-12-19,98.440002,105.309998,98.440002,104.330002,4455505,40.592541
2008-12-22,103.019997,107.800003,103.019997,105.059998,4666005,40.876564
2008-12-23,105.110001,105.110001,99.699997,100.839996,3116020,39.234653
2008-12-24,96.309998,102.260002,96.309998,101.379997,3391575,39.444759
2008-12-26,101.82,103.559998,99.160004,99.709999,2527345,38.795006
2008-12-29,96.629997,102.769997,96.629997,102.449997,3438350,39.861073
2008-12-30,101.199997,106.900002,101.199997,106.220001,3482905,41.327892
2008-12-31,106.309998,107.599998,104.120003,105.339996,3330345,40.985508
2009-01-02,105.620003,108.129997,104.230003,106.43,4783160,41.409603
2009-01-05,109.540001,109.540001,106.639999,107.160004,3037185,41.693634
2009-01-06,103.050003,107.160004,103.050003,106.089996,4110100,41.277317
2009-01-07,103.220001,107,96.199997,97.660004,6538860,37.997387
2009-01-09,97,98.400002,91.150002,97.129997,3834090,37.791176
2009-01-12,95.199997,97.199997,93.050003,94.68,3369980,36.837936
2009-01-13,92.510002,96.339996,92.510002,94.489998,3071710,36.764008
2009-01-14,95.800003,96.800003,93.230003,95.389999,2421175,37.114182
2009-01-15,80,94.599998,80,88.769997,8321510,34.538479
2009-01-16,89.800003,98.519997,89,91.080002,2346000,35.437256
2009-01-19,89,92.300003,89,91.209999,1502330,35.487835
2009-01-20,90,90.800003,87.199997,88.129997,3494310,34.289463
2009-01-21,84.669998,88.419998,84.669998,86.199997,5452225,33.538551
2009-01-22,87.480003,87.980003,85,85.449997,4261210,33.246738
2009-01-23,82.440002,85.800003,80.019997,81.32,5403815,31.639845
2009-01-27,81.190002,83.800003,77.370003,78.760002,15673100,30.643808
2009-01-28,76.010002,80.5,76.010002,79.110001,8385360,30.779982
2009-01-29,80.959999,81.400002,77.449997,78,14428745,30.348108
2009-01-30,75.050003,80.910004,75.050003,80.120003,14851485,31.172958
2009-02-02,81,81.5,77.639999,78.220001,11013730,30.433701
2009-02-03,79.040001,80.629997,78.599998,79.550003,5056330,30.951181
2009-02-04,80.400002,81,79.629997,80.190002,3139425,31.20019
2009-02-05,80,80.559998,78.260002,79.330002,2771750,30.86558
2009-02-06,80,80.589996,79.620003,79.870003,2190200,31.075689
2009-02-09,80.139999,81.300003,80,80.949997,4639825,31.495888
2009-02-10,81.400002,83.589996,80.620003,81.779999,6243100,31.818817
2009-02-11,81,81.959999,80.220001,81.300003,3492650,31.632069
2009-02-12,81,82,80.199997,80.489998,2801365,31.316912
2009-02-13,78,82.5,78,81.709999,2707125,31.791588
2009-02-16,80,82.089996,77.019997,78.25,5079655,30.445379
2009-02-17,76,78,73.5,73.82,5785970,28.721762
2009-02-18,72.800003,74.599998,71.459999,72.860001,8245055,28.348248
2009-02-19,70,75.199997,70,74.959999,4241145,29.165308
2009-02-20,70,74.18,70,72.529999,8680745,28.219849
2009-02-24,72.32,72.32,67.650002,69.309998,8273760,26.967012
2009-02-25,70,71.18,67.650002,68.279999,4704870,26.566263
2009-02-26,67,68.690002,64.400002,64.839996,13282990,25.227835
2009-02-27,60,68.300003,60,67.519997,16823045,26.270563
2009-03-02,67.599998,67.599998,64.199997,65.040001,5245335,25.305651
2009-03-03,62,65.599998,61.720001,62.470001,6992090,24.305723
2009-03-04,61.220001,63.759998,60.849998,61.209999,10790370,23.815485
2009-03-05,62,62.98,57.52,58.41,13872075,22.726065
2009-03-06,58.740002,62.98,57.200001,62.18,18669860,24.192888
2009-03-09,60.619999,62.759998,59.419998,60.84,11411465,23.671522
2009-03-12,60.799999,64.120003,60,63.27,7199595,24.616983
2009-03-13,66,67.970001,63.599998,67.269997,12758290,26.173296
2009-03-16,68.800003,69.879997,67.419998,68.43,10979050,26.62463
2009-03-17,69.489998,69.769997,65.440002,65.639999,11240870,25.539099
2009-03-18,66.400002,69.760002,66.199997,68.019997,14416465,26.465103
2009-03-19,68.400002,69.099998,66.25,68.529999,9113935,26.663534
2009-03-20,68,69.559998,66.040001,66.519997,3791230,25.881487
2009-03-23,67.800003,73.199997,67.239998,72.309998,12573420,28.134254
2009-03-24,73,76.400002,71.849998,73.379997,15485140,28.550566
2009-03-25,73.459999,81.300003,73,79.620003,14265445,30.978415
2009-03-26,81.480003,85.800003,78.650002,82.870003,30902915,32.24292
2009-03-27,81.309998,89.970001,81.309998,87.769997,15427820,34.149406
2009-03-30,87.739998,87.739998,78,79.089996,14521590,30.7722
2009-03-31,80.019997,83.760002,76.440002,82.290001,19676615,32.017254
2009-04-01,82.449997,83.980003,78.459999,81.150002,20579895,31.573704
2009-04-02,83,88.339996,83,85.769997,10343685,33.371243
2009-04-06,85.599998,91.099998,85.599998,90.050003,16849810,35.036503
2009-04-08,90.5,90.800003,84.459999,89.629997,12281700,34.873089
2009-04-09,91.199997,93.75,88.800003,90.919998,9178615,35.375
2009-04-13,90.470001,93.559998,89.410004,90.400002,7841755,35.17268
2009-04-15,89.959999,95.309998,87.029999,95.019997,8488665,36.970219
2009-04-16,95.779999,101.900002,95,96.980003,16056845,37.732815
2009-04-17,97.199997,101.199997,97.199997,98.400002,7766545,38.285301
2009-04-20,101.190002,102.559998,95.440002,97.010002,8955855,37.744492
2009-04-21,94.199997,99.18,91.440002,93.150002,13645515,36.242641
2009-04-22,95.599998,97.57,92.599998,94.300003,9092150,36.690083
2009-04-23,94.300003,102,92.120003,98.769997,7432540,38.429264
2009-04-24,99.199997,104.330002,99.199997,103.690002,8161570,40.343533
2009-04-27,100.25,108.940002,100.25,104.629997,9083330,40.709259
2009-04-28,101.220001,105.970001,93.099998,94.379997,10566540,36.72121
2009-04-29,96.800003,97.580002,93.800003,95.580002,8006870,37.18811
2009-04-30,95.400002,95.400002,95.400002,95.400002,0,37.118073
2009-05-04,95.400002,101.300003,95.400002,100.660004,13046100,39.164627
2009-05-05,101.980003,104,98.480003,100.769997,9909085,39.207417
2009-05-06,101.199997,103.959999,100.730003,101.220001,8660345,39.382504
2009-05-07,102,106,101.669998,104.949997,5768500,40.833771
2009-05-08,104.040001,106.400002,102.419998,105.75,5908240,41.145023
2009-05-11,105.239998,106.940002,102.400002,104.43,6045505,40.631451
2009-05-12,104.43,110.699997,103.019997,110.019997,11545920,42.806396
2009-05-13,110.059998,114.900002,109.07,112.550003,11483760,43.79076
2009-05-14,111,114.309998,108.110001,112.449997,12515130,43.751854
2009-05-15,113,117.800003,112.32,114.949997,12327880,44.724545
2009-05-18,124,136,124,131.550003,165340,51.18325
2009-05-19,140,145,133,137.880005,15620715,53.646122
2009-05-20,137.800003,141.699997,133.229996,135.330002,9329020,52.653965
2009-05-21,137.800003,139.399994,132.619995,133.75,9472975,52.039219
2009-05-22,134,136.600006,129.119995,132.630005,5685075,51.603455
2009-05-25,134.300003,134.300003,127.559998,128.570007,6753655,50.023804
2009-05-26,128.600006,133.800003,127,127.739998,3398040,49.700859
2009-05-27,132.199997,133.199997,130,131.740005,3725615,51.257183
2009-05-28,125.139999,133.779999,125.139999,132.860001,2985850,51.692944
2009-05-29,134.020004,135.199997,132.399994,134.160004,3450105,52.19875
2009-06-01,136.880005,136.880005,131.710007,132.699997,2611595,51.630692
2009-06-02,134.800003,134.880005,126.660004,129.259995,5840890,50.292263
2009-06-03,130.020004,132.889999,128.199997,131.440002,5249415,51.140453
2009-06-04,129.960007,133,124.669998,132.330002,4490620,60.72699
2009-06-05,133.199997,134,129.660004,130.850006,2376865,60.047813
2009-06-08,130,131.970001,119.07,121.290001,5741425,55.660667
2009-06-09,120.209999,124.980003,118.019997,122.169998,3874445,56.064507
2009-06-10,122.400002,127.699997,122.400002,126.5,2678220,58.051567
2009-06-11,127.599998,127.599998,121.199997,122.529999,3247850,56.229706
2009-06-12,122.800003,126.400002,118.040001,118.599998,3527545,54.426212
2009-06-15,116.599998,123.580002,116.599998,122.279999,4180885,56.114994
2009-06-16,121,126.970001,119.639999,126.169998,3864975,57.900127
2009-06-17,126.970001,129.399994,121,122.970001,4145620,56.431637
2009-06-18,123.739998,128,122.400002,123.440002,5005095,56.647324
2009-06-19,127.940002,129.169998,124.809998,128.410004,3223610,58.928078
2009-06-22,129.369995,131.960007,129,129.740005,3680910,59.538425
2009-06-23,127,129.399994,124.059998,125.029999,3674340,57.376976
2009-06-24,125.599998,126.360001,124.019997,124.739998,2213835,57.243893
2009-06-25,128,129.539993,125.199997,126.290001,2695135,57.9552
2009-06-26,126.629997,133.399994,124.139999,131.039993,4335975,60.135002
2009-06-29,131.110001,137.979996,131,136.009995,6606820,62.415756
2009-06-30,136.600006,138.800003,134.699997,135.550003,6952980,62.20467
2009-07-01,130.449997,138.199997,130.449997,136.779999,3052875,62.769119
2009-07-02,130.309998,137.800003,130.309998,133.539993,3508025,61.282257
2009-07-03,130.029999,139.919998,130.029999,138.889999,3293925,63.737408
2009-07-06,134.009995,142.399994,126.199997,128.270004,5409510,58.863827
2009-07-07,126.019997,130.970001,122.019997,124.839996,3843190,57.289787
2009-07-08,123.019997,128.660004,119.82,124.489998,6309020,57.129169
2009-07-09,121.010002,127.199997,121.010002,124.050003,2664925,56.927246
2009-07-10,124,126.580002,121.599998,123.18,2720090,56.528008
2009-07-13,120,124.18,120,122.879997,2227180,56.390327
2009-07-14,125.900002,130,124,128.600006,2636940,59.015274
2009-07-15,129.990005,134,128.199997,132.570007,2807295,60.837124
2009-07-16,135.279999,136.759995,130.470001,135.229996,3443400,62.057808
2009-07-17,130,139.600006,130,138.229996,4567890,63.434528
2009-07-20,137,146.199997,137,144.839996,4092880,66.467896
2009-07-21,143.199997,146,140.600006,141.580002,2730840,64.971863
2009-07-22,142,144.970001,140.020004,141.330002,2472345,64.85714
2009-07-23,140,148.559998,140,147.5,4806475,67.688583
2009-07-24,148.610001,148.610001,142.259995,143.240005,5415350,65.733658
2009-07-27,143.600006,147.100006,143.259995,145.399994,3819595,66.724884
2009-07-28,140,146.399994,140,144.660004,2702630,66.3853
2009-07-29,145,150.399994,143.899994,149.520004,10734200,68.61557
2009-07-30,150.199997,150.199997,138.449997,141,16715325,64.705704
2009-07-31,143,145.729996,137.210007,138.050003,17162865,63.351936
2009-08-03,138.600006,141.630005,138.399994,140.899994,5094565,64.659798
2009-08-04,141.199997,142.759995,140,141.460007,4600815,64.916801
2009-08-05,140,143.5,140,142.020004,5884985,65.17379
2009-08-06,140,141.800003,136.660004,137.610001,3550755,63.150013
2009-08-07,135.600006,138.199997,131.600006,132.789993,6380620,60.938084
2009-08-10,134.600006,137,130.630005,131.899994,4425765,60.529655
2009-08-11,130,136.720001,130,135.419998,2857880,62.145012
2009-08-12,133,136.020004,129.600006,135.130005,4820445,62.011929
2009-08-13,136.600006,140.779999,135.850006,140.320007,3027325,64.393646
2009-08-14,141,141.339996,137.220001,138.679993,3378965,63.641037
2009-08-17,138,138,132.220001,133.570007,2510725,61.296036
2009-08-18,133.399994,136.800003,132.399994,133.139999,2590960,61.098701
2009-08-19,135.600006,135.600006,130.419998,132.559998,2008125,60.832535
2009-08-20,130.309998,135,130.309998,132.979996,1376895,61.02528
2009-08-21,130.199997,135.210007,130.199997,134.740005,2289810,61.832954
2009-08-24,135.25,137.779999,135.25,136.309998,2488970,62.553429
2009-08-25,133.240005,136.759995,133.240005,134.339996,2562240,61.649387
2009-08-26,135.199997,136.600006,133,134.210007,1856005,61.589733
2009-08-27,134,135.729996,131.220001,132.440002,5341205,60.777462
2009-08-28,133.199997,136.199997,132.710007,135.679993,2683195,62.264317
2009-08-31,132.899994,136.800003,132.899994,136.490005,2229980,62.63604
2009-09-01,137,139.800003,136,136.830002,3235035,62.792068
2009-09-02,136.100006,137.960007,134.960007,135.789993,2102895,62.314796
2009-09-03,134.050003,137,134.050003,135.679993,927940,62.264317
2009-09-04,136.199997,136.960007,134.440002,136.270004,1280280,62.535076
2009-09-07,134.059998,137.960007,134.059998,137.339996,1614065,63.0261
2009-09-08,134.059998,139.479996,134.059998,138.050003,2451790,63.351936
2009-09-09,136.270004,140.800003,136.270004,140.210007,2574440,64.343163
2009-09-10,141,143,137.259995,139.259995,3689655,63.907204
2009-09-11,136.229996,142.020004,136.229996,141.300003,3998235,64.843376
2009-09-14,142,146,140.600006,144.949997,4552795,66.518379
2009-09-15,140.309998,150.199997,140.309998,149.199997,4752945,68.468735
2009-09-16,143.089996,156.940002,143.089996,154.979996,5484770,71.121201
2009-09-17,157.419998,157.419998,152.850006,154.820007,3499970,71.047775
2009-09-18,154.789993,155.399994,152,153.070007,1989810,70.244698
2009-09-22,153,157.600006,151.070007,154.820007,2055380,71.047775
2009-09-23,155.899994,158.380005,155.020004,156.229996,3162140,71.694839
2009-09-24,151.729996,159,151.729996,158.220001,4481740,72.608055
2009-09-25,153,160.360001,152.330002,157.660004,2343965,72.351074
2009-09-29,158.600006,159.600006,155,156.830002,1323895,71.970169
2009-09-30,155,162.979996,155,159.529999,3048155,73.209229
2009-10-01,160,163.399994,159.020004,162.009995,4268825,74.347298
2009-10-05,162.080002,166.949997,162.080002,166.949997,726000,76.614311
2009-10-06,160.199997,162.770004,157.839996,161.570007,2475440,74.145401
2009-10-07,163,168.779999,161.199997,165.559998,4104625,75.976418
2009-10-08,162,171.559998,162,170.119995,2802605,78.069031
2009-10-09,168.800003,171.720001,163.800003,164.529999,2000255,75.503746
2009-10-12,160.919998,171.570007,160.919998,170.539993,2343730,78.26178
2009-10-13,170.199997,170.199997,170.199997,170.199997,0,78.105751
2009-10-14,170,173.800003,169.289993,170.220001,1885565,78.114937
2009-10-15,170,173.399994,170,171.490005,2316975,78.697731
2009-10-16,171,174.509995,169.199997,173.229996,2406500,79.496223
