"Date","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
2015-07-28,1068.5,1076,1054.25,1062.849976,4238301,1000.478271
2015-07-29,1074,1092,1065,1085.400024,3535667,1021.705017
2015-07-30,1090,1090,1058,1070,5978299,1007.208679
2015-07-31,1078.550049,1081.349976,1060,1077.050049,3965506,1013.845154
2015-08-03,1078,1092,1068.949951,1078.949951,3980506,1015.633545
2015-08-04,1078,1078.949951,1051,1057.25,4549527,995.20697
2015-08-05,1062,1090,1061.949951,1086.349976,2376738,1022.599304
2015-08-06,1094,1105.5,1077,1086.949951,3619126,1023.163879
2015-08-07,1079.5,1101,1078.5,1095.599976,2494029,1031.306274
2015-08-10,1098,1106.349976,1067,1086,1996377,1022.269714
2015-08-11,1098.800049,1116.900024,1095.699951,1109.150024,3787203,1044.061157
2015-08-12,1115,1149,1111,1144.400024,5084220,1077.242676
2015-08-13,1147,1166.849976,1055.550049,1158,4893980,1090.044556
2015-08-14,1165,1168.699951,1143.099976,1149.25,2554533,1081.808105
2015-08-17,1150,1153.449951,1122.5,1142.150024,1553718,1075.124634
2015-08-18,1150,1177.699951,1150,1164.349976,2075223,1096.021851
2015-08-19,1170,1186.199951,1162.800049,1175.550049,3434759,1106.564819
2015-08-20,1159,1168.5,1128,1134.550049,4184557,1067.970703
2015-08-21,1140.900024,1160.949951,1117.5,1149.900024,5411071,1082.4198
2015-08-24,1109.949951,1123,1078.599976,1092.050049,7061342,1027.964722
2015-08-25,1100,1119,1044.5,1085.650024,6867539,1021.94043
2015-08-26,1089.800049,1097,1059,1064.599976,5749106,1002.125488
2015-08-27,1088,1100.099976,1078.050049,1082.800049,7671696,1019.257568
2015-08-28,1101.599976,1124.900024,1101.599976,1111.050049,3604410,1045.849976
2015-08-31,1134.849976,1134.849976,1082.5,1094.400024,4958532,1030.17688
2015-09-01,1090,1114.599976,1082,1089,4535775,1025.09375
2015-09-02,1098,1115,1090,1099.449951,5585915,1034.930542
2015-09-03,1110.150024,1112,1092.5,1099.349976,4295268,1034.836304
2015-09-04,1103,1111,1067,1073.949951,3659444,1010.92688
2015-09-07,1084.949951,1085,1055,1058.75,2590494,996.618896
2015-09-08,1062,1074,1052.300049,1058.800049,2729748,996.665833
2015-09-09,1087.099976,1099.599976,1072,1088.699951,4574332,1024.811279
2015-09-10,1084.900024,1091.5,1061,1080.449951,4181502,1017.045349
2015-09-11,1091.550049,1106.400024,1085.5,1090.75,4941905,1026.740845
2015-09-14,1099,1104,1082.650024,1099.75,3278538,1035.212891
2015-09-15,1099.400024,1103.199951,1088.150024,1099.199951,2645943,1034.695068
2015-09-16,1108,1109.75,1098.300049,1101.650024,3739120,1037.001465
2015-09-18,1101.650024,1117.900024,1099.050049,1104.449951,5788438,1039.637085
2015-09-21,1100,1108.849976,1092.5,1104.650024,2175617,1039.825439
2015-09-22,1115,1135.949951,1101.099976,1107.449951,4813493,1042.46106
2015-09-23,1107.449951,1126.349976,1097.449951,1116.25,2379127,1050.744629
2015-09-24,1113.5,1152.699951,1110,1140.550049,6699631,1073.618774
2015-09-28,1140.550049,1142.849976,1101,1105.550049,4894232,1040.672729
2015-09-29,1102,1133.400024,1097.5,1121.849976,4349685,1056.015869
2015-09-30,1134.400024,1168.949951,1125.949951,1161.949951,4747846,1093.762817
2015-10-01,1169.900024,1197.75,1160,1173.050049,5432197,1104.211548
2015-10-05,1173.050049,1189.349976,1162,1181.75,3440880,1112.400757
2015-10-06,1187.050049,1192.550049,1148.099976,1154.599976,4355940,1086.843994
2015-10-07,1156,1168.75,1128.449951,1133.199951,4591244,1066.699951
2015-10-08,1136.400024,1149.599976,1126.050049,1132.150024,4540437,1065.711548
2015-10-09,1136,1172.900024,1136,1167.400024,5891069,1098.892944
2015-10-12,1199,1219.800049,1109,1122.900024,15202485,1057.004395
2015-10-13,1107.449951,1111,1085.199951,1099.400024,7663431,1034.883423
2015-10-14,1091.449951,1115.550049,1087.199951,1097.599976,4432755,1033.189087
2015-10-15,1099.900024,1104.349976,1089.099976,1097.349976,4127833,1032.953613
2015-10-16,1099,1101.400024,1090,1094.900024,3209496,1040.125977
2015-10-19,1102,1116,1100.5,1111.949951,3673747,1056.322998
2015-10-20,1113,1130,1110.599976,1125.949951,4394155,1069.622681
2015-10-21,1125,1146.849976,1125,1138.400024,3639049,1081.449829
2015-10-23,1138.400024,1153,1125.099976,1149.900024,3016681,1092.374512
2015-10-26,1154,1158.5,1143.150024,1152.150024,1597971,1094.511963
2015-10-27,1150,1155,1144.099976,1149.400024,2631874,1091.899658
2015-10-28,1144.5,1158,1139,1153.199951,2627736,1095.509399
2015-10-29,1153.099976,1155.900024,1136.050049,1145.050049,2943662,1087.76709
2015-10-30,1145,1145,1130,1135.449951,2022338,1078.647339
2015-11-02,1130,1135.800049,1114.099976,1131.199951,1772494,1074.609985
2015-11-03,1133.400024,1150.449951,1133.400024,1145.5,1807341,1088.194702
2015-11-04,1150.099976,1157.599976,1132.300049,1136.800049,1602786,1079.929932
2015-11-05,1142.949951,1145,1119.400024,1122.900024,1172653,1066.725342
2015-11-06,1123,1143.900024,1122.900024,1138.300049,1513086,1081.354858
2015-11-09,1120,1140,1115.199951,1134.599976,3062838,1077.839844
2015-11-10,1127.5,1127.5,1100.099976,1103.849976,2340026,1048.628296
2015-11-13,1103.849976,1106,1090,1100.800049,1760434,1045.730835
2015-11-16,1083.650024,1094,1067.199951,1080.199951,3404167,1026.161377
2015-11-17,1080,1082.900024,1052,1061.5,3592053,1008.396851
2015-11-18,1041,1045.150024,1011.25,1020,5062626,968.972961
2015-11-19,1030.25,1052,1023.799988,1047.800049,4269811,995.382263
2015-11-20,1048,1063.199951,1042.050049,1052.400024,3041489,999.752075
2015-11-23,1050,1062.400024,1038,1053.699951,2808175,1000.987
2015-11-24,1050,1050.800049,1037,1041.150024,2162901,989.064819
2015-11-26,1041.150024,1059.5,1040.050049,1052.400024,4926984,999.752075
2015-11-27,1058,1070,1045,1066.349976,2571239,1013.004272
2015-11-30,1070,1098.300049,1056.199951,1087.900024,9052767,1033.476318
2015-12-01,1088,1095,1072.949951,1079,2949275,1025.021484
2015-12-02,1079.949951,1079.949951,1059,1060.699951,3198808,1007.63678
2015-12-03,1061,1064.800049,1049.050049,1057.75,2752363,1004.834534
2015-12-04,1049,1064.900024,1040.099976,1049.050049,4187765,996.569702
2015-12-07,1055.300049,1059,1040,1046.25,2256935,993.909729
2015-12-08,1045.050049,1062.75,1039.300049,1044.400024,2862186,992.152405
2015-12-09,1043,1046.949951,1022.549988,1028.199951,3409127,976.762695
2015-12-10,1036.599976,1051.599976,1030.300049,1047.349976,2793873,994.954712
2015-12-11,1054,1061.900024,1045.900024,1052.800049,2695099,1000.132141
2015-12-14,1049.5,1073.150024,1048.050049,1069.5,2408336,1015.996765
2015-12-15,1073.25,1079.099976,1058.800049,1077.550049,2715904,1023.643921
2015-12-16,1083.400024,1098,1083.400024,1095.849976,2747926,1041.028442
2015-12-17,1100,1109.800049,1088,1107.099976,2479391,1051.715576
2015-12-18,1103.400024,1103.400024,1079.449951,1083.150024,3609910,1028.963867
2015-12-21,1077,1107.400024,1065.949951,1103.449951,2165506,1048.248291
2015-12-22,1097.449951,1097.449951,1080.099976,1083.75,2054627,1029.533813
2015-12-23,1095.050049,1102.5,1087.050049,1100.849976,1435464,1045.77832
2015-12-24,1102.050049,1104.449951,1090.099976,1096.349976,615027,1041.503418
2015-12-28,1096.349976,1110,1090,1104.75,2763476,1049.483276
2015-12-29,1101.25,1110,1097.300049,1104.699951,1672531,1049.435791
2015-12-30,1101.099976,1106.599976,1083,1086.300049,2576985,1031.956177
2015-12-31,1090.150024,1109.949951,1087,1105.400024,3971969,1050.10083
2016-01-01,1100,1108.949951,1093.199951,1105.25,903275,1049.958252
2016-01-04,1099.949951,1102.449951,1076.050049,1078.900024,1987681,1024.926392
2016-01-05,1085.5,1085.5,1062.25,1074.050049,2474893,1020.319031
2016-01-06,1074.650024,1074.650024,1058.900024,1069.349976,2794164,1015.854065
2016-01-07,1060.050049,1067.900024,1047.900024,1050.800049,2647044,998.232239
2016-01-08,1061.5,1067.400024,1055.5,1063.300049,1578358,1010.106934
2016-01-11,1056.300049,1069.949951,1052.099976,1055.699951,2680311,1002.886902
2016-01-12,1062,1062.949951,1030.849976,1049.949951,3282606,997.424683
2016-01-13,1057,1091,1048.099976,1083.400024,4375647,1029.201294
2016-01-14,1066,1155,1054.349976,1133,15113503,1076.320068
2016-01-15,1148,1164,1137.550049,1139.900024,6518307,1082.874878
2016-01-18,1139.900024,1162.099976,1128.349976,1131.900024,5033306,1075.275146
2016-01-19,1135,1158.949951,1128.550049,1139.650024,3750218,1082.637329
2016-01-20,1134,1160,1117,1121.25,3753999,1065.157715
2016-01-21,1135,1142.5,1122,1137.050049,3371500,1080.16748
2016-01-22,1148.099976,1152.5,1131,1136.25,3218009,1079.407349
2016-01-25,1140.25,1146.849976,1124.550049,1137.650024,2289631,1080.737427
2016-01-27,1137.650024,1149.599976,1135,1138.5,3485981,1081.544922
2016-01-28,1136,1142.599976,1126.199951,1129.599976,3894299,1073.089966
2016-01-29,1138,1170,1131.599976,1164.900024,5116054,1106.624146
2016-02-01,1170,1179.900024,1161.599976,1173.349976,2125563,1114.651367
2016-02-02,1176.849976,1190,1164,1175.550049,3816351,1116.741455
2016-02-03,1167.800049,1175.900024,1152.75,1157.699951,2622983,1099.784058
2016-02-04,1160.050049,1194.949951,1160.050049,1179.75,2774673,1120.731201
2016-02-05,1175.5,1186.650024,1171.849976,1174.699951,1992112,1115.93396
2016-02-08,1163.75,1172.199951,1143.800049,1150.800049,2110522,1093.229614
2016-02-09,1128.300049,1128.300049,1093.5,1107.650024,3789786,1052.238159
2016-02-10,1108,1127.5,1105,1108.550049,2933027,1053.093262
2016-02-11,1111,1113,1071.150024,1078.650024,2607189,1024.688843
2016-02-12,1094.699951,1104.400024,1067,1084.650024,3704048,1030.388794
2016-02-15,1096.25,1100.199951,1086.599976,1091.75,2546739,1037.133545
2016-02-16,1087,1092.75,1073.699951,1079.150024,2562724,1025.16394
2016-02-17,1081.75,1103,1077,1097.849976,2082299,1042.928467
2016-02-18,1100,1127,1100,1123.400024,2094536,1067.200317
2016-02-19,1119.199951,1134.199951,1113.849976,1127.25,1987009,1070.857666
2016-02-22,1131,1133.949951,1114.050049,1126.650024,1928505,1070.28772
2016-02-23,1130.25,1132.5,1116.050049,1123.900024,1250980,1067.675171
2016-02-24,1119.5,1143.75,1118.349976,1125.349976,2475357,1069.052734
2016-02-25,1125.400024,1130.599976,1101.099976,1110.300049,2242264,1054.755615
2016-02-26,1120.150024,1132,1116,1121.150024,2117818,1065.062744
2016-02-29,1129.5,1130.400024,1068.300049,1084.050049,4083038,1029.818848
2016-03-01,1094.800049,1130.300049,1094.800049,1125.449951,3193077,1069.147461
2016-03-02,1137.050049,1163.5,1125,1156,3607449,1098.169434
2016-03-03,1168,1192.849976,1154,1169.300049,2907152,1110.804077
2016-03-04,1175.599976,1185,1159.099976,1170.650024,2140840,1112.086548
2016-03-08,1170.650024,1190.5,1147.400024,1163.449951,3808873,1105.246704
2016-03-09,1145,1183.75,1142.949951,1178.5,3152891,1119.543701
2016-03-10,1162.900024,1162.900024,1139.349976,1142.5,12190508,1085.344849
2016-03-11,1146.199951,1155.949951,1138.199951,1143,2029274,1085.819702
2016-03-14,1146,1154.25,1138.5,1141.199951,2087131,1084.109863
2016-03-15,1144,1154.5,1128.949951,1134.400024,3360129,1077.650024
2016-03-16,1141.900024,1155,1131.550049,1152.449951,2794425,1094.796997
2016-03-17,1156.900024,1169.75,1154.050049,1161.75,3237311,1103.631714
2016-03-18,1162.800049,1199,1162,1193.400024,4238711,1133.698364
2016-03-21,1188,1199,1180.050049,1194.900024,2569196,1135.123291
2016-03-22,1191.25,1194,1172,1189.949951,3548975,1130.421143
2016-03-23,1190,1210.699951,1182.099976,1207.800049,3166588,1147.378052
2016-03-28,1207.800049,1237,1195.75,1204.900024,5393755,1144.623047
2016-03-29,1199,1218.900024,1191.550049,1197.25,3497678,1137.355835
2016-03-30,1197.599976,1210,1195.550049,1205.949951,2878409,1145.620605
2016-03-31,1210.25,1229.900024,1200.300049,1218.300049,8998160,1157.352783
2016-04-01,1216,1222.199951,1195.099976,1205.449951,2755714,1145.145508
2016-04-04,1213.550049,1248,1213.550049,1243.699951,2288527,1181.481934
2016-04-05,1242,1242.300049,1214,1219.800049,2395358,1158.77771
2016-04-06,1228,1228,1196,1200.699951,2465677,1140.633179
2016-04-07,1208.400024,1208.400024,1175,1181.5,2828945,1122.393677
2016-04-08,1175.849976,1177.5,1162.050049,1165.75,2097789,1107.431519
2016-04-11,1165.800049,1186.75,1151.099976,1183.900024,2884339,1124.673584
2016-04-12,1180.5,1194.900024,1178.599976,1182.199951,2921069,1123.058594
2016-04-13,1194.949951,1194.949951,1166.349976,1172.699951,6255693,1114.033813
2016-04-18,1172.699951,1267.900024,1172.699951,1238.699951,12507995,1176.731934
2016-04-20,1238.699951,1246.449951,1225.800049,1243.599976,4036424,1181.387085
2016-04-21,1251,1251,1218.099976,1226.300049,2720550,1164.952515
2016-04-22,1226.300049,1228.5,1207,1211.25,2571969,1150.655518
2016-04-25,1212.050049,1224.800049,1201.099976,1215.849976,2682067,1155.025269
2016-04-26,1215.449951,1239.550049,1208.599976,1232.150024,2923372,1170.509766
2016-04-27,1229.199951,1242.349976,1228.550049,1240.150024,2243104,1178.109619
2016-04-28,1231,1239.599976,1207,1209.150024,6082584,1148.6604
2016-04-29,1211.449951,1223.550049,1205,1208.099976,2518205,1147.662964
2016-05-02,1210,1211.150024,1196.150024,1201.050049,1807625,1140.965576
2016-05-03,1202.75,1212.199951,1171.800049,1177.800049,3412405,1118.878784
2016-05-04,1181,1193,1170.650024,1188.849976,2906421,1129.376099
2016-05-05,1195.150024,1199,1181.099976,1192.449951,3151334,1132.795898
2016-05-06,1189.800049,1189.800049,1177.050049,1181.5,1298360,1122.393677
2016-05-09,1182,1201.550049,1180.599976,1199.050049,2561839,1139.065674
2016-05-10,1202.5,1216.650024,1196.599976,1212.800049,1697852,1152.12793
2016-05-11,1198.5,1214.699951,1192.5,1201.849976,1854944,1141.725586
2016-05-12,1203.900024,1213,1196.800049,1210,1703466,1149.467896
2016-05-13,1206,1210,1192.150024,1207.25,2826032,1146.855469
2016-05-16,1210.199951,1223.650024,1205,1215,2266939,1154.217773
2016-05-17,1220,1225.75,1208.150024,1214.25,1898147,1153.505249
2016-05-18,1199,1214,1197.900024,1209.849976,2128298,1149.325439
2016-05-19,1210.949951,1216.150024,1201,1205.75,1977200,1145.430542
2016-05-20,1205,1219.5,1200,1201.599976,1997274,1141.488037
2016-05-23,1203.400024,1205.150024,1185,1188,2292973,1128.568604
2016-05-24,1191.050049,1191.75,1177.599976,1187.75,1742530,1128.331055
2016-05-25,1194.099976,1213.099976,1194.099976,1208.650024,1928698,1148.185547
2016-05-26,1210.099976,1239.800049,1210.099976,1234.150024,3068218,1172.40979
2016-05-27,1231.599976,1259.5,1231.599976,1247.5,3090382,1185.092041
2016-05-30,1241.5,1272,1241.5,1267.599976,2642850,1204.186279
2016-05-31,1265,1266.75,1239,1248.650024,6891019,1186.184448
2016-06-01,1246.050049,1268.5,1246,1258.199951,2420267,1195.256592
2016-06-02,1255,1274.900024,1254,1261.550049,2526776,1198.439209
2016-06-03,1260.050049,1279.300049,1260.050049,1266.900024,1999190,1203.521484
2016-06-06,1264.900024,1277,1261.099976,1266.75,2112884,1203.378906
2016-06-07,1267,1272.5,1255.099976,1257.400024,2846210,1194.496704
2016-06-08,1263.949951,1263.949951,1235.349976,1238.099976,4370685,1176.162109
2016-06-09,1226.25,1226.25,1180.050049,1185.5,6370402,1139.306641
2016-06-10,1175.400024,1190,1170.099976,1180.599976,3191978,1134.597412
2016-06-13,1176.800049,1184.900024,1166,1180.900024,2643361,1134.885742
2016-06-14,1182.400024,1182.400024,1167.25,1175,1470364,1129.215698
2016-06-15,1183.699951,1192.650024,1179.050049,1189.949951,3355786,1143.58313
2016-06-16,1189.5,1189.5,1170.099976,1186,2651282,1139.786987
2016-06-17,1189,1192.75,1175.099976,1179.5,4257541,1133.540283
2016-06-20,1181,1211.800049,1179.699951,1208.75,3114783,1161.650635
2016-06-21,1211.199951,1214.800049,1195.650024,1206.099976,2380862,1159.103882
2016-06-22,1204,1211.949951,1188.150024,1199.5,1515629,1152.760986
2016-06-23,1197.300049,1214.849976,1193.349976,1211.599976,1914313,1164.389404
2016-06-24,1188,1199,1160,1194.550049,3904174,1148.004028
2016-06-27,1172.050049,1183.199951,1160,1166.199951,2791889,1120.758545
2016-06-28,1162.800049,1172.5,1155.099976,1159.150024,3827987,1113.983398
2016-06-29,1169,1179.900024,1160.199951,1176.849976,2729575,1130.99353
2016-06-30,1180.5,1184.5,1167.949951,1170.800049,4673112,1125.179443
2016-07-01,1180,1180,1170.099976,1172.400024,1995956,1126.717041
2016-07-04,1176.199951,1194.599976,1176.199951,1183.949951,2690661,1137.816895
2016-07-05,1185,1187.5,1171.050049,1175.449951,1798208,1129.648071
2016-07-07,1175.449951,1175.449951,1155,1157.25,2977438,1112.157349
2016-07-08,1163,1167,1153.5,1158.199951,2775824,1113.07019
2016-07-11,1167.400024,1178.699951,1160,1175.050049,3334441,1129.263794
2016-07-12,1180,1180.349976,1168,1176.550049,3098684,1130.705322
2016-07-13,1180,1195.800049,1175.199951,1193.800049,2637710,1147.283081
2016-07-14,1195,1196.050049,1164,1176.25,3706664,1130.416992
2016-07-15,1189.5,1189.900024,1052,1072.550049,30742063,1030.75769
2016-07-18,1077.25,1084.900024,1055.150024,1081.949951,7166412,1039.791382
2016-07-19,1088.599976,1090,1074.099976,1086.949951,5202322,1044.596558
2016-07-20,1070,1089.900024,1070,1083.099976,4911448,1040.896606
2016-07-21,1079,1087.199951,1075.599976,1079.900024,4334001,1037.821289
2016-07-22,1070,1079.900024,1066.699951,1072.449951,4693269,1030.661621
2016-07-25,1063,1083.25,1063,1080.849976,4234776,1038.734131
2016-07-26,1070.349976,1089.900024,1070.349976,1088.699951,3594805,1046.27832
2016-07-27,1084.699951,1096.5,1078.550049,1085.349976,3715910,1043.05896
2016-07-28,1085.400024,1086.949951,1074.050049,1077.5,5629281,1035.514893
2016-07-29,1072.599976,1076.75,1066.5,1073.849976,4078392,1032.00708
2016-08-01,1071.5,1087.849976,1068.349976,1085.25,4548331,1042.962769
2016-08-02,1079.900024,1085,1075,1083.800049,3411251,1041.569336
2016-08-03,1085.650024,1086.5,1070.300049,1084.900024,3606730,1042.626465
2016-08-04,1086.400024,1086.900024,1070.050049,1071.800049,2118639,1030.036865
2016-08-05,1072,1073.449951,1060,1068,2804984,1026.38501
2016-08-08,1069,1081,1062.550049,1078.699951,2321532,1036.668091
2016-08-09,1077,1084.5,1071.5,1083.400024,3596332,1041.185059
2016-08-10,1076,1087.900024,1075.199951,1082.349976,2788227,1040.175781
2016-08-11,1081.699951,1095,1075.25,1077.349976,2519276,1035.370728
2016-08-12,1075.050049,1078.800049,1060,1062.550049,3724964,1021.147278
2016-08-16,1062.550049,1062.550049,1028,1051.800049,8214704,1010.816284
2016-08-17,1049.949951,1052.650024,1030.5,1033.300049,3299658,993.03717
2016-08-18,1036.5,1039.099976,1021.5,1023.400024,4217000,983.522827
2016-08-19,1030,1039,1018.450012,1021.299988,2843008,981.504639
2016-08-22,1018,1030,1009.099976,1015.450012,5126759,975.882629
2016-08-23,1020.099976,1042,1020.099976,1039.650024,3703069,999.139709
2016-08-24,1047,1062.050049,1047,1057.400024,3064983,1016.197998
2016-08-25,1055,1057.599976,1032.099976,1036.150024,2398281,995.776062
2016-08-26,1036,1046,1017.049988,1020.25,3440527,980.495544
2016-08-29,1017.599976,1030,1011,1022.799988,2610141,982.946228
2016-08-30,1032.449951,1045,1025,1040.400024,2187719,999.860413
2016-08-31,1037.099976,1045.75,1027.800049,1035.849976,5569907,995.487732
2016-09-01,1038,1040.449951,1032,1037.550049,1438913,997.121521
2016-09-02,1039.050049,1040,1026.199951,1031.849976,1666296,991.643555
2016-09-06,1031.849976,1048.900024,1031.849976,1045,4107522,1004.281189
2016-09-07,1048,1059,1044,1054.349976,3712735,1013.266724
2016-09-08,1045,1045,1024,1037.650024,4546387,997.217651
2016-09-09,1037,1041,1026.550049,1035.5,2526719,995.151428
2016-09-12,1025.25,1058,1025.25,1054,3101548,1012.930481
2016-09-14,1054,1057.800049,1040.650024,1045.599976,2576209,1004.857727
2016-09-15,1045.599976,1046.800049,1035.349976,1042.199951,2350861,1001.590271
2016-09-16,1049,1064.5,1038.099976,1060.150024,4974692,1018.84082
2016-09-19,1046,1068.900024,1041.349976,1061.199951,2904577,1019.849915
2016-09-20,1053.300049,1057.150024,1045.75,1050.150024,2107002,1009.230469
2016-09-21,1054,1061.25,1051.050049,1055.75,2115766,1014.612305
2016-09-22,1059,1061,1052,1058.800049,1814757,1017.543457
2016-09-23,1057,1058.800049,1040,1042.550049,2602647,1001.926758
2016-09-26,1042.75,1044,1031,1035.900024,3185899,995.535767
2016-09-27,1035.050049,1049.900024,1033.349976,1039.75,3262830,999.235718
2016-09-28,1040,1042.300049,1033.25,1038.949951,2717354,998.466919
2016-09-29,1044.949951,1044.949951,1024,1029.199951,4451319,989.096802
2016-09-30,1031.099976,1043.900024,1031.099976,1036.050049,3251177,995.679932
2016-10-03,1035.5,1040,1026.099976,1038.099976,1828080,997.650024
2016-10-04,1040,1051.400024,1038.300049,1049.199951,2533293,1008.317444
2016-10-05,1049.199951,1049.849976,1037,1041.5,1153787,1000.917603
2016-10-06,1045,1045,1025.949951,1027.400024,1860941,987.367004
2016-10-07,1029.949951,1033.800049,1010.099976,1012.549988,3144279,973.095642
2016-10-10,1017,1031.75,1010,1029.949951,2706585,989.817566
2016-10-13,1029.949951,1058,1021.400024,1052.349976,4889345,1011.344788
2016-10-14,1052.900024,1082.699951,996.25,1027.150024,16730845,987.126709
2016-10-17,1034.949951,1041.800049,1017.349976,1022.400024,4007429,982.561829
2016-10-18,1030,1040.5,1027.300049,1039.050049,3194067,998.563049
2016-10-19,1042,1045.699951,1036,1041.800049,1754918,1001.205872
2016-10-20,1044.75,1050.699951,1033.800049,1036.650024,1767745,996.256531
2016-10-21,1035,1041,1022.5,1038.300049,1931810,1008.544067
2016-10-24,1037.5,1042.699951,1025.5,1027.099976,1451487,997.664978
2016-10-25,1036.5,1038.900024,1015.200012,1017.200012,2818007,988.048706
2016-10-26,1017,1019.849976,1009.299988,1014.200012,1387608,985.134705
2016-10-27,1017.900024,1017.950012,1001.099976,1003.5,3613895,974.741333
2016-10-28,1005.200012,1010,993.150024,997.5,2920353,968.913269
2016-11-01,997.5,1006.799988,986.400024,989.450012,3166399,961.094055
2016-11-02,984.799988,987.5,980,981.049988,2688597,952.934753
2016-11-03,981.049988,982,965.099976,966.849976,2612554,939.141602
2016-11-04,967,979.200012,961,971,3002774,943.172729
2016-11-07,985,986,975,977.950012,2268836,949.923584
2016-11-08,986.900024,987.75,970.599976,982.599976,2630554,954.440247
2016-11-09,930,974.599976,901,958.299988,6382079,930.83667
2016-11-10,962.5,962.5,935,939.400024,3643665,912.478333
2016-11-11,940,945,918.700012,921.549988,3548391,895.139893
2016-11-15,921.549988,939.950012,908.549988,923.549988,4617925,897.082581
2016-11-16,930,956.849976,928.549988,940.900024,6111308,913.935425
2016-11-17,934.25,949,926.400024,929.799988,2853365,903.153442
2016-11-18,930,933.25,917.5,920,3020114,893.634338
2016-11-21,926.900024,926.900024,906.950012,911.099976,3970284,884.98938
2016-11-22,916.900024,928.650024,911.650024,914.200012,2741563,888.000549
2016-11-23,922.099976,922.900024,912.450012,920.25,4125893,893.877136
2016-11-24,928.200012,939.900024,923.299988,930.299988,8390322,903.639099
2016-11-25,930.450012,985,930.450012,977.5,6315690,949.486511
2016-11-28,979.299988,983.450012,970.599976,979.75,3682856,951.671997
2016-11-29,978.799988,984.700012,967.099976,972.599976,3062753,944.726868
2016-11-30,973,977,961.049988,975.549988,4250459,947.592285
2016-12-01,976,983.549988,967,975.599976,2305795,947.640869
2016-12-02,964.799988,969.599976,961.099976,964.5,2226614,936.859009
2016-12-05,965.900024,968.599976,958,961.650024,1829788,934.090698
2016-12-06,961.799988,979.5,961.650024,966.5,1781055,938.801697
2016-12-07,968,973,960.200012,966.400024,1692990,938.70459
2016-12-08,970.049988,986.099976,970.049988,984.650024,2970831,956.431519
2016-12-09,985,1008.150024,981.5,989.349976,4324192,960.996826
2016-12-12,982.799988,982.799988,965.200012,977.349976,2672510,949.340698
2016-12-13,980.5,992.849976,971.099976,990.200012,2427141,961.82251
2016-12-14,991,1004.950012,984.099976,999.75,2691307,971.098816
2016-12-15,997.400024,1018.950012,989,992.349976,3983208,963.910828
2016-12-16,1003.799988,1009.700012,997.75,1005.150024,3218371,976.344116
2016-12-19,1006.099976,1008.25,994.099976,1004.650024,2062067,975.858398
2016-12-20,1002,1019,1001.299988,1012.150024,3818249,983.143433
2016-12-21,1016,1022,998.25,1001.549988,3671988,972.847229
2016-12-22,1002.5,1007,969.5,984.700012,3530027,956.480103
2016-12-23,984.900024,1006.599976,973.599976,988.450012,3653018,960.12262
2016-12-26,988,994,975.099976,982.75,1606914,954.585999
2016-12-27,982.75,1001.900024,980,998.950012,2456408,970.321716
2016-12-28,1002.950012,1009.799988,995,998.5,2738408,969.884644
2016-12-29,1003.75,1008,988.150024,992.349976,3120062,963.910828
2016-12-30,998,1012,992.75,1010.599976,3633884,981.637817
2017-01-02,1011.099976,1012.950012,999.349976,1001.099976,1167611,972.410095
2017-01-03,1004.099976,1004.900024,982,993.849976,3389241,965.367859
2017-01-04,995.049988,1004.200012,992.25,997.75,3536793,969.156128
2017-01-05,1001.599976,1009.5,988.75,996.150024,4103537,967.60199
2017-01-06,994.900024,998.849976,968.049988,972.25,7196724,944.386902
2017-01-09,972.25,976.950012,965,970.349976,5272846,942.541382
2017-01-10,977,981,967.950012,970.549988,5969927,942.735657
2017-01-11,974.200012,978.450012,963.950012,969.099976,6120787,941.327209
2017-01-12,977.549988,1004.400024,977.549988,1000.049988,5927870,971.390198
2017-01-13,1030,1040,962.700012,975.799988,15638123,947.835144
2017-01-16,965,965.450012,952.450012,955.650024,6175686,928.262695
2017-01-17,956.25,964,952.400024,955.400024,2780047,928.019836
2017-01-18,958.099976,961,949.799988,950.799988,2976481,923.551636
2017-01-19,951,959.599976,948.099976,958.099976,4438240,930.642395
2017-01-20,950,953.150024,946,948.700012,4562371,921.511841
2017-01-23,945,958,940,952.700012,3974290,925.397217
2017-01-24,950,950,940.099976,945.549988,3413005,918.452087
2017-01-25,946.099976,946.799988,934.799988,936.599976,4989045,909.758545
2017-01-27,936.599976,947.549988,901.150024,942.150024,5317569,915.149597
2017-01-30,937.5,951.5,928.849976,949.349976,5684604,922.143127
2017-01-31,941.5,941.5,904.349976,928.599976,12034267,901.987854
2017-02-01,921.099976,923.200012,905.150024,916.75,5765891,890.477478
2017-02-02,917,945,910.099976,935.900024,5914134,909.078674
2017-02-03,933.799988,940.900024,921.049988,936.099976,4211979,909.272888
2017-02-06,937.25,943.75,930.549988,935.25,3363967,908.447266
2017-02-07,933,949.799988,928.549988,942.25,4634001,915.246643
2017-02-08,936,944.099976,932.450012,936.5,3159981,909.661438
2017-02-09,937,950,936.549988,946,5953633,918.88916
2017-02-10,946.25,972,943.299988,968.299988,6126226,940.55011
2017-02-13,972.849976,986.099976,962.849976,984.349976,6862134,956.140137
2017-02-14,980,989,972.349976,987.700012,4669409,959.394104
2017-02-15,989.200012,998.799988,968.799988,981.799988,3629743,953.663208
