"Date","HDFCBANK.NS.Open","HDFCBANK.NS.High","HDFCBANK.NS.Low","HDFCBANK.NS.Close","HDFCBANK.NS.Volume","HDFCBANK.NS.Adjusted"
2015-08-07,1110.257,1113.86,1104.828,1092.650024,806785,1076.601196
2015-08-10,1111.323,1122.436,1104.219,1094.650024,988594,1078.571899
2015-08-11,1111.374,1115.23,1100.413,1094.699951,681922,1078.621094
2015-08-12,1104.625,1111.222,1083.616,1070.449951,1501435,1054.727173
2015-08-13,1093.055,1098.84,1082.5,1077.550049,866263,1061.723022
2015-08-14,1099.246,1120.102,1095.998,1101.800049,900415,1085.616821
2015-08-17,1115.434,1118.225,1091.837,1091.5,625053,1075.468018
2015-08-18,1107.872,1112.439,1094.526,1086.349976,464329,1070.393677
2015-08-19,1101.022,1103.204,1091.025,1081.849976,751144,1065.959717
2015-08-20,1083.921,1100.92,1083.921,1074.699951,761213,1058.914795
2015-08-21,1079.861,1088.944,1066.667,1061.300049,1939743,1045.71167
2015-08-24,1060.273,1060.273,1026.325,1019.049988,3671582,1004.082214
2015-08-25,1039.975,1047.688,1020.692,1018.450012,3086980,1003.491028
2015-08-26,1032.566,1044.339,1024.041,1013.5,1393250,998.613708
2015-08-27,1040.28,1049.87,1024.143,1022.099976,3468358,1007.087341
2015-08-28,1046.42,1058.294,1034.596,1027.949951,1388284,1012.85144
2015-08-31,1036.321,1048.297,1030.689,1027.449951,860365,1012.358765
2015-09-01,1036.524,1036.524,1007.803,1000.099976,2617286,985.410522
2015-09-02,1020.083,1029.065,999.683,995.150024,2170422,980.533264
2015-09-03,1017.241,1030.131,1013.892,1010.299988,1626842,995.460693
2015-09-04,1017.14,1020.996,994.609,996.049988,2851148,981.420044
2015-09-07,1015.922,1024.853,994.609,984.450012,1345435,969.990417
2015-09-08,1001.409,1025.056,991.564,1004.049988,1861122,989.302551
2015-09-09,1029.623,1040.28,1019.981,1016.299988,1638280,1001.37262
2015-09-10,1017.952,1032.11,1011.152,1011,1115935,996.150452
2015-09-11,1029.623,1035.205,1021.808,1010.5,1075440,995.657837
2015-09-14,1023.889,1037.539,1018.459,1019.700012,1265086,1004.722717
2015-09-15,1033.125,1034.85,1023.128,1013.150024,1083182,998.26886
2015-09-16,1034.089,1043.426,1026.629,1023.349976,1063513,1008.319031
2015-09-18,1050.429,1077.831,1046.521,1049.75,1960292,1034.331299
2015-09-21,1053.423,1070.727,1051.799,1052.949951,1069172,1037.484253
2015-09-22,1065.703,1075.801,1040.584,1030.650024,1506303,1015.511841
2015-09-23,1034.393,1069.154,1033.835,1049.199951,1290288,1033.789307
2015-09-24,1062.608,1069.712,1051.444,1051.400024,2063209,1035.957031
2015-09-28,1070.727,1075.801,1058.649,1046.400024,1444277,1031.030518
2015-09-29,1047.384,1089.908,1040.381,1064.800049,2604710,1049.1604
2015-09-30,1083.921,1088.995,1077.171,1068.800049,2256949,1053.101563
2015-10-01,1091.228,1092.953,1075.142,1067.650024,1258697,1051.968384
2015-10-05,1093.258,1121.269,1093.258,1098.349976,2013343,1082.217407
2015-10-06,1123.502,1124.415,1099.144,1085.949951,1189741,1069.999512
2015-10-07,1104.219,1114.723,1099.499,1087.75,1096567,1071.773193
2015-10-08,1104.32,1106.959,1091.431,1083.099976,970477,1067.191406
2015-10-09,1111.323,1111.323,1096.302,1086.150024,860807,1070.196655
2015-10-12,1103.914,1111.831,1093.867,1080.550049,554335,1064.678955
2015-10-13,1091.583,1098.282,1089.198,1076.349976,455913,1060.540527
2015-10-14,1084.733,1102.696,1082.956,1084.75,687287,1068.817261
2015-10-15,1101.884,1112.845,1097.114,1084.150024,981488,1068.226074
2015-10-16,1106.249,1117.92,1101.174,1100.050049,1210922,1083.892578
2015-10-19,1116.398,1118.529,1110.613,1097.800049,663555,1081.675659
2015-10-20,1114.368,1119.341,1107.466,1094.900024,962839,1078.818115
2015-10-21,1115.281,1120.457,1101.174,1095,1818301,1078.916748
2015-10-23,1115.839,1130.302,1112.338,1108.5,1116762,1092.218384
2015-10-26,1130.556,1130.809,1113.353,1101.5,1221996,1085.321167
2015-10-27,1111.881,1130.606,1111.881,1110.900024,2246008,1094.58313
2015-10-28,1121.523,1140.755,1121.523,1111.5,1923690,1095.174316
2015-10-29,1126.547,1131.114,1116.398,1103.550049,1675592,1087.341064
2015-10-30,1118.427,1128.576,1106.705,1099.599976,2024365,1083.449097
2015-11-02,1111.374,1112.237,1092.547,1083.099976,789138,1067.191406
2015-11-03,1107.213,1108.278,1095.288,1084.900024,637148,1068.964966
2015-11-04,1106.299,1114.469,1094.323,1081.699951,674111,1065.81189
2015-11-05,1094.577,1099.144,1085.443,1079.849976,899238,1063.989136
2015-11-06,1096.81,1105.234,1091.279,1080.900024,1470251,1065.023804
2015-11-09,1073.771,1085.595,1066.667,1064.800049,2857358,1049.1604
2015-11-10,1075.852,1080.876,1068.139,1054.599976,1100645,1039.110107
2015-11-13,1065.043,1070.727,1056.518,1052.050049,985007,1036.597534
2015-11-16,1064.384,1080.876,1060.832,1060.949951,1183683,1045.366699
2015-11-17,1079.151,1079.658,1066.87,1060.800049,641851,1045.218994
2015-11-18,1077.527,1081.739,1061.897,1048.599976,611680,1033.19812
2015-11-19,1070.727,1086.914,1065.246,1068.900024,819420,1053.200073
2015-11-20,1080.774,1096.353,1075.801,1070.849976,1162040,1055.121338
2015-11-23,1090.01,1091.532,1074.837,1066.050049,852070,1050.391846
2015-11-24,1081.13,1089.502,1077.933,1064.349976,1000563,1048.716919
2015-11-26,1074.786,1082.906,1066.769,1063.949951,2197871,1048.322632
2015-11-27,1080.724,1098.332,1076.766,1079.400024,1731268,1063.545776
2015-11-30,1095.287,1097.114,1085.646,1077.75,1311944,1061.920044
2015-12-01,1093.106,1101.073,1089.503,1083,473833,1067.092896
2015-12-02,1106.249,1108.989,1087.828,1077.800049,640571,1061.96936
2015-12-03,1088.488,1097.114,1083.21,1076.75,951928,1060.934814
2015-12-04,1089.604,1089.604,1071.742,1058.900024,1464957,1043.346924
2015-12-07,1084.124,1087.067,1076.918,1061.949951,1453702,1046.352051
2015-12-08,1076.816,1077.73,1062.607,1049.25,1225665,1033.838745
2015-12-09,1062.709,1072.757,1060.425,1047.449951,972654,1032.065063
2015-12-10,1060.578,1079.049,1057.837,1060.599976,1628585,1045.021973
2015-12-11,1075.801,1076.41,1057.533,1046.349976,758480,1030.981201
2015-12-14,1056.518,1075.649,1055.605,1055.050049,1469504,1039.553467
2015-12-15,1068.697,1078.288,1060.882,1059.449951,1139354,1043.888672
2015-12-16,1078.846,1089.35,1075.142,1067.300049,1710692,1051.623535
2015-12-17,1089.909,1100.159,1080.876,1080.25,1219503,1064.383301
2015-12-18,1101.174,1101.174,1084.428,1073,793032,1057.239868
2015-12-21,1087.726,1095.998,1084.986,1075.400024,774375,1059.604614
2015-12-22,1090.517,1092.547,1079.861,1066.449951,607384,1050.786011
2015-12-23,1088.589,1094.019,1085.088,1074.099976,753492,1058.323608
2015-12-24,1092.243,1092.446,1084.225,1074,536588,1058.225098
2015-12-28,1090.01,1095.998,1083.667,1077.25,1938857,1061.427368
2015-12-29,1095.034,1095.947,1087.27,1077.949951,1057903,1062.117065
2015-12-30,1096.099,1098.079,1088.538,1074.300049,528140,1058.520752
2015-12-31,1091.025,1101.073,1091.025,1082.150024,2322502,1066.255371
2016-01-01,1098.535,1106.502,1092.192,1088.75,798769,1072.758423
2016-01-04,1100.159,1100.159,1084.022,1070.5,1296884,1054.776489
2016-01-05,1086.153,1090.822,1077.171,1062.400024,790218,1046.795532
2016-01-06,1072.401,1092.801,1072.401,1067.099976,1041384,1051.426392
2016-01-07,1075.903,1080.774,1065.348,1056.199951,1513857,1040.686523
2016-01-08,1077.78,1080.368,1073.01,1062.349976,872089,1046.746216
2016-01-11,1067.733,1076.816,1060.882,1058.599976,822228,1043.05127
2016-01-12,1079.759,1079.759,1059.055,1046.949951,1064684,1031.572388
2016-01-13,1067.682,1078.592,1052.458,1060.150024,1128787,1044.578613
2016-01-14,1065.805,1073.163,1054.996,1049.75,1569796,1034.331299
2016-01-15,1063.623,1071.184,1053.575,1042.150024,1354315,1026.842896
2016-01-18,1051.088,1056.975,1036.22,1025.849976,1623847,1010.782288
2016-01-19,1042.512,1053.017,1041.599,1035.800049,1601303,1020.586304
2016-01-20,1040.28,1124.517,1022.925,1018.299988,2390897,1003.343201
2016-01-21,1036.22,1048.653,1028.507,1023,1575201,1007.974182
2016-01-22,1040.99,1059.817,1037.286,1030.300049,1059071,1015.167053
2016-01-25,1055.452,1062.303,1048.45,1041.150024,2535971,1025.857666
2016-01-27,1064.079,1064.333,1048.399,1035.650024,1009867,1020.438477
2016-01-28,1054.488,1062.506,1045.354,1031.699951,2487993,1016.546387
2016-01-29,1050.632,1070.676,1050.632,1049.849976,1340046,1034.42981
2016-02-01,1073.772,1082.906,1069.407,1059.75,1152371,1044.184326
2016-02-02,1080.876,1081.13,1065.855,1053.800049,1632157,1038.321777
2016-02-03,1060.07,1067.073,1057.533,1043.849976,1212561,1028.517944
