"Date","RELINFRA.NS.Open","RELINFRA.NS.High","RELINFRA.NS.Low","RELINFRA.NS.Close","RELINFRA.NS.Volume","RELINFRA.NS.Adjusted"
2010-08-10,1257.03,1261.248,1244.374,1113.449951,664130,989.813232
2010-08-11,1254.274,1260.461,1222.833,1094.699951,736083,973.145142
2010-08-12,1228.344,1252.98,1211.752,1094.300049,656385,972.789734
2010-08-13,1243.024,1250.899,1213.102,1083.75,689897,963.411255
2010-08-16,1220.526,1225.307,1165.406,1046.800049,957285,930.564209
2010-08-17,1178.905,1187.398,1156.969,1032.75,1033863,918.074158
2010-08-18,1184.529,1197.916,1149.938,1041.300049,1117308,925.674866
2010-08-19,1181.042,1212.427,1159.556,1063.25,1333762,945.187561
2010-08-20,1203.653,1209.165,1183.517,1070.300049,690297,951.454651
2010-08-23,1214.789,1214.789,1171.649,1045.150024,943213,929.097351
2010-08-24,1175.699,1185.654,1148.532,1024.449951,1010983,910.695801
2010-08-25,1154.719,1158.263,1134.583,1013.650024,895835,901.095032
2010-08-26,1146.282,1154.044,1119.284,1003.549988,1216087,892.116577
2010-08-27,1131.658,1132.165,1102.973,983.150024,990971,873.981812
2010-08-30,1123.166,1135.821,1108.485,998.099976,1124883,887.271667
2010-08-31,1122.772,1136.158,1105.279,1001.900024,1467864,890.64978
2010-09-01,1132.783,1159.669,1114.447,1022.75,1174067,909.184631
2010-09-02,1164.281,1166.081,1137.283,1015.650024,1080603,902.872925
2010-09-03,1149.657,1167.656,1139.308,1033.349976,894885,918.607544
2010-09-06,1159.163,1181.717,1156.519,1045.5,839371,929.408447
2010-09-07,1181.155,1185.429,1164.9,1042.25,763444,926.519348
2010-09-08,1171.03,1172.155,1147.632,1025.75,645386,911.85144
2010-09-09,1158.656,1164.168,1132.783,1011.25,880577,898.961609
2010-09-13,1148.532,1195.216,1145.945,1055.75,1500008,938.520203
2010-09-14,1192.404,1218.276,1183.573,1057.099976,1349694,939.720459
2010-09-15,1198.028,1216.702,1187.904,1069.949951,1191499,951.143433
2010-09-16,1203.653,1211.471,1181.717,1053.5,752736,936.520264
2010-09-17,1184.529,1204.215,1184.529,1061.550049,616866,943.676331
2010-09-20,1203.653,1229.526,1194.935,1087.550049,1125364,966.789307
2010-09-21,1234.025,1235.6,1205.115,1076.650024,897524,957.099609
2010-09-22,1221.426,1226.038,1186.779,1066.849976,927212,948.387878
2010-09-23,1197.241,1203.203,1182.279,1062.25,535114,944.298523
2010-09-24,1194.71,1228.401,1185.654,1075.550049,1102371,956.121826
2010-09-27,1210.965,1230.651,1210.965,1081.050049,699418,961.011047
2010-09-28,1213.046,1252.024,1213.046,1109.050049,1142834,985.901917
2010-09-29,1264.398,1264.398,1215.183,1084.5,766931,964.078003
2010-09-30,1225.026,1228.119,1189.029,1069.099976,771864,950.387939
2010-10-01,1210.29,1225.476,1204.215,1083.099976,614314,962.833435
2010-10-04,1211.527,1233.688,1206.128,1082.400024,495539,962.21106
2010-10-05,1217.602,1260.686,1216.252,1114.050049,1318060,990.34668
2010-10-06,1265.523,1273.284,1248.649,1121.300049,1036020,996.791809
2010-10-07,1259.954,1276.772,1217.377,1088.300049,1068169,967.455994
2010-10-08,1261.023,1261.023,1195.272,1074.349976,735349,955.054993
2010-10-11,1216.027,1246.005,1210.233,1096.699951,918082,974.923279
2010-10-12,1186.948,1241.281,1186.948,1077.900024,535078,958.210938
2010-10-13,1217.152,1239.312,1213.271,1097.25,643015,975.41217
2010-10-14,1240.775,1246.287,1206.184,1076.050049,646630,956.566223
2010-10-15,1217.658,1222.776,1192.966,1066.449951,464663,948.032227
2010-10-18,1257.648,1257.648,1181.154,1074.349976,583794,955.054993
2010-10-19,1230.651,1230.651,1190.154,1065.699951,468977,947.365417
2010-10-20,1192.404,1200.559,1179.074,1053,398743,936.075623
2010-10-21,1192.404,1203.653,1185.654,1061.550049,467950,943.676331
2010-10-22,1206.971,1206.971,1178.174,1053,581099,936.075623
2010-10-25,1192.122,1203.09,1189.029,1061.800049,474731,943.89856
2010-10-26,1194.71,1211.415,1192.966,1071.150024,604925,952.210266
2010-10-27,1205.115,1210.965,1181.211,1065.699951,847251,947.365417
2010-10-28,1201.403,1211.415,1181.155,1054.699951,1565057,937.586853
2010-10-29,1196.903,1196.903,1153.088,1036,480851,920.963379
2010-11-01,1175.305,1186.104,1172.774,1048.900024,220354,932.430969
2010-11-02,1181.155,1185.71,1164.45,1042.349976,330739,926.608215
2010-11-03,1176.767,1184.979,1166.756,1042.099976,289665,926.386047
2010-11-04,1182.504,1189.929,1172.436,1049.5,669791,932.964294
2010-11-08,1184.754,1198.028,1183.967,1058,514967,940.520447
2010-11-09,1196.903,1198.028,1175.305,1046.699951,658401,930.475281
2010-11-10,1177.836,1198.028,1174.967,1050.849976,468145,934.164429
2010-11-11,1185.654,1209.277,1179.467,1062.300049,992533,944.34314
2010-11-12,1198.028,1205.903,1172.155,1049.400024,978712,932.875427
2010-11-15,1174.405,1183.404,1142.908,1026.75,497892,912.740417
2010-11-16,1158.656,1160.794,1111.016,993.150024,605829,882.871399
2010-11-18,1139.533,1140.32,1091.218,1000.349976,760953,889.271851
2010-11-19,1124.909,1124.909,1053.646,946.049988,965517,841.001282
2010-11-22,1072.038,1078.338,1041.328,947.5,803695,842.290283
2010-11-23,1055.165,1077.382,1036.154,939.849976,1131554,835.489685
2010-11-24,1060.114,1072.488,1043.859,933.200012,705558,829.578125
2010-11-25,1053.027,1056.852,1012.531,908.799988,1385058,807.887512
2010-11-26,1023.667,1028.673,950.661,853.799988,1575308,758.99469
2010-11-29,965.734,965.734,908.195,823.599976,1754511,732.148071
2010-11-30,924.675,959.547,911.176,844.150024,1279723,750.41626
2010-12-01,954.823,991.945,946.049,871.599976,752062,774.818176
2010-12-02,996.669,1003.419,976.927,874.950012,856972,777.796204
2010-12-03,986.77,989.751,933.787,836.450012,1086330,743.571228
2010-12-06,948.298,966.297,931.537,831,800003,738.726379
2010-12-07,934.799,950.211,928.444,832.799988,919489,740.326477
2010-12-08,938.962,942.336,923.55,833.950012,684668,741.348877
2010-12-09,942.336,942.336,852.681,776.950012,1695597,690.678101
2010-12-10,874.054,901.84,844.975,780.150024,1622420,693.522766
2010-12-13,891.097,917.251,879.566,811.049988,1199486,720.991638
2010-12-14,917.363,940.649,904.033,832.299988,977078,739.882019
2010-12-15,934.8,946.049,917.926,824.650024,632441,733.081421
2010-12-16,926.925,936.937,912.47,829.299988,601171,737.21521
2010-12-20,933.675,935.699,907.802,809.200012,553707,719.347046
2010-12-21,916.801,923.663,907.352,808.549988,572008,718.769165
2010-12-22,916.801,920.176,888.847,793.049988,790284,704.990295
2010-12-23,898.802,898.802,882.154,788.700012,620746,701.123291
2010-12-24,880.354,921.638,880.354,815.299988,1300709,724.769653
2010-12-27,917.813,921.301,893.347,797.299988,678862,708.768372
2010-12-28,896.44,907.802,889.353,796.200012,807308,707.790588
2010-12-29,897.677,908.927,897.059,805.25,516192,715.835632
2010-12-30,906.677,915.113,898.296,810.349976,785057,720.369385
2010-12-31,917.926,955.048,915.676,843.200012,1089917,749.571716
2011-01-03,956.173,985.983,953.979,862.450012,1160006,766.684204
2011-01-04,978.671,1006.794,959.829,879.799988,1749145,782.107605
2011-01-05,992.957,992.957,959.379,856.400024,768824,761.305908
2011-01-06,967.478,987.501,957.466,860.450012,1347430,764.906311
2011-01-07,971.809,984.689,922.425,829,1325927,736.948425
2011-01-10,933.393,957.86,903.302,807.549988,1188167,717.880249
2011-01-11,908.364,929.962,890.928,803.299988,1239008,714.102173
2011-01-12,916.801,929.737,889.297,821.900024,1052669,730.636841
2011-01-13,926.925,944.699,905.946,808.200012,1032050,718.458069
2011-01-14,911.739,928.613,894.303,798.150024,802700,709.523987
2011-01-17,850.431,868.43,802.679,734.900024,4374246,653.297363
2011-01-18,843.119,843.119,782.543,701.450012,3341691,623.561523
2011-01-19,796.211,825.008,795.367,721.25,2635196,641.162964
2011-01-20,804.31,817.809,802.173,716.799988,1145324,637.207092
2011-01-21,807.685,832.377,805.66,737.950012,1100270,656.008545
2011-01-24,839.182,839.182,814.772,730.450012,662791,649.341431
2011-01-25,826.808,832.433,803.297,717.349976,754027,637.696045
2011-01-27,812.072,818.934,802.341,716.400024,676125,636.85144
2011-01-28,810.385,822.309,791.936,724.549988,1061843,644.096436
2011-01-31,809.934,817.246,782.599,707.450012,954821,628.895325
2011-02-01,803.185,806.616,765.051,689.349976,1189461,612.805115
2011-02-02,786.199,790.699,763.082,684.549988,720906,608.538025
2011-02-03,767.188,798.348,761.676,704.349976,1153859,626.139465
2011-02-04,793.061,801.835,755.939,677.950012,985292,602.670959
2011-02-07,770.563,776.187,755.714,680.650024,694606,605.071228
2011-02-08,775.793,775.793,737.94,659.150024,901727,585.958557
2011-02-09,739.065,750.146,553.512,531.700012,10263598,472.6604
2011-02-10,631.074,680.12,631.074,585.299988,9786993,520.308716
2011-02-11,668.027,711.168,628.88,617.150024,5904498,548.622131
2011-02-14,699.693,721.348,681.245,627.150024,3994645,557.511719
2011-02-15,710.718,734.566,697.894,634.849976,3153022,564.356689
2011-02-16,708.693,722.979,704.812,631.650024,1367978,561.512024
2011-02-17,703.068,726.635,699.581,641.450012,1649052,570.223816
2011-02-18,724.666,726.523,648.679,604,5145101,536.932251
2011-02-21,685.07,704.193,675.902,621.450012,2613741,552.444702
2011-02-22,691.819,716.455,686.195,621.599976,2195314,552.577942
2011-02-23,695.194,797.56,693.563,696.900024,11501675,619.516846
2011-02-24,787.436,792.948,739.515,665.849976,6840410,591.91449
2011-02-25,757.064,763.813,694.069,637.549988,3594706,566.756897
2011-02-28,729.391,735.691,676.745,609.799988,4289687,542.088257
2011-03-01,689.569,702.843,679.445,618.849976,3831946,550.133362
2011-03-03,691.257,703.631,669.433,598.799988,4209461,532.30957
2011-03-04,683.607,696.206,673.821,606.75,3441091,539.376953
2011-03-07,674.945,676.352,659.422,595.049988,1797838,528.976074
2011-03-08,670.446,691.65,670.446,606.599976,1447877,539.243591
2011-03-09,686.363,702.843,678.433,620.150024,2177669,551.289001
2011-03-10,692.944,715.33,692.944,626.099976,2496040,556.578247
2011-03-11,699.468,704.643,675.845,604.650024,1631534,537.510193
2011-03-14,681.076,707.568,681.076,625.599976,1910685,556.133789
2011-03-15,678.433,712.855,674.945,613.799988,2851664,545.644165
2011-03-16,697.5,738.615,697.5,645.650024,4185151,573.957581
2011-03-17,719.829,749.639,714.373,653.099976,3583796,580.580261
2011-03-18,742.384,746.433,702.731,627.700012,3123439,558.00061
2011-03-21,713.192,716.904,694.069,624.150024,1916062,554.84491
2011-03-22,708.58,714.205,700.875,626.049988,981733,556.533875
2011-03-23,706.049,719.211,703.293,636.849976,1246537,566.134644
2011-03-24,718.592,721.067,706.78,636.349976,906049,565.690186
2011-03-25,714.88,736.365,712.067,651.599976,1521865,579.246765
2011-03-28,734.678,756.501,733.441,662.450012,2007915,588.892029
2011-03-29,748.008,764.938,746.94,673.549988,1736327,598.759521
2011-03-30,760.551,772.25,756.051,676.299988,1024403,601.204163
2011-03-31,764.938,791.936,748.233,689.950012,1474954,613.33844
2011-04-01,784.849,798.685,777.087,695.25,2035166,618.049988
2011-04-04,780.687,790.586,766.232,693,1479665,616.049744
2011-04-05,784.005,789.349,767.019,685.450012,1348785,609.338074
2011-04-06,777.087,793.061,769.888,694.450012,1745301,617.338806
2011-04-07,782.262,789.405,776.862,693.450012,835869,616.44989
2011-04-08,781.531,785.355,758.357,678.400024,903080,603.070984
2011-04-11,770.563,773.375,756.164,680.400024,1179371,604.848877
2011-04-13,759.314,786.593,756.164,696.450012,967997,619.11676
2011-04-15,781.699,787.661,770.619,689.099976,738058,612.582764
2011-04-18,781.924,798.46,750.483,672,1609408,597.381653
2011-04-19,755.264,766.063,748.177,676.099976,974420,601.026306
2011-04-20,770.056,777.312,744.69,684.150024,1293152,608.182556
2011-04-21,771.181,786.199,769.1,695.849976,710709,618.583313
2011-04-25,781.812,782.937,770.675,693.400024,548457,616.405334
2011-04-26,782.88,782.88,762.07,684.150024,625441,608.182556
2011-04-27,772.813,775.737,748.177,667.150024,673685,593.070129
2011-04-28,755.545,757.964,729.504,658.099976,948323,585.025024
2011-04-29,744.915,745.871,733.778,660,858221,586.714111
2011-05-02,747.952,752.677,732.316,662.450012,616894,588.892029
2011-05-03,744.184,753.577,733.891,656.5,665404,583.602722
2011-05-04,741.315,742.777,716.68,642.549988,793015,571.201721
2011-05-05,718.929,719.942,684.282,616.650024,1284460,548.177673
2011-05-06,699.694,703.068,663.809,605.400024,2076291,538.176758
2011-05-09,684.282,691.144,669.321,598.25,836750,531.820801
2011-05-10,672.977,683.945,655.372,595.299988,1062110,529.198242
2011-05-11,673.314,685.07,671.683,606.549988,919882,539.199097
2011-05-12,680.008,688.726,671.515,604.450012,880378,537.332275
2011-05-13,679.445,700.143,669.94,611.299988,1158252,543.421692
2011-05-16,683.382,683.439,668.309,598.75,587478,532.265198
2011-05-17,677.983,678.264,654.697,585.049988,739735,520.086365
2011-05-18,662.234,672.696,627.699,560.950012,1265592,498.662567
2011-05-19,635.574,636.361,617.8,552.900024,871414,491.506378
2011-05-20,628.824,643.448,622.131,569.049988,826625,505.863129
2011-05-23,635.574,635.63,611.951,548.200012,631345,487.328308
2011-05-24,617.575,624.043,596.371,536.75,1111459,477.149658
2011-05-25,607.451,608.969,592.265,530.599976,1008582,471.682556
2011-05-26,601.883,607.001,594.739,536.150024,1042333,476.616333
2011-05-27,607.451,635.574,605.257,558.900024,1275430,496.840149
2011-05-30,633.268,640.804,613.075,555.650024,1482216,493.95105
2011-05-31,626.687,646.71,622.075,569.049988,1311109,505.863129
2011-06-01,640.186,654.36,637.092,579.549988,1138895,515.197205
2011-06-02,642.886,659.647,607.282,552.349976,1896572,491.017456
2011-06-03,646.823,658.241,623.312,557.150024,2160182,495.284454
2011-06-06,624.943,628.655,616.45,551.099976,1038391,489.90625
2011-06-07,629.949,631.749,621.119,557.950012,1181910,495.995667
2011-06-08,623.65,635.574,622.187,556.700012,1167086,494.88446
2011-06-09,629.949,630.511,619.037,552.5,719643,491.150879
2011-06-10,624.381,624.662,607.563,544.400024,652290,483.950256
2011-06-13,609.251,613.75,602.558,542.700012,783177,482.438995
2011-06-14,613.075,629.893,611.782,555.849976,1048673,494.128815
2011-06-15,629.612,637.598,626.631,563.900024,1835892,501.284973
2011-06-16,627.474,654.697,625.393,574.5,1942392,510.707977
2011-06-17,646.935,658.072,645.979,580.799988,1082003,516.308411
2011-06-20,643.336,643.504,596.427,544.950012,1487230,484.439178
2011-06-21,618.925,623.987,592.827,531.200012,758310,472.215973
2011-06-22,605.089,605.201,587.54,528.450012,799521,469.771332
2011-06-23,590.465,604.582,583.434,534.049988,1038021,474.749451
2011-06-24,602.895,609.926,590.577,530.599976,1588690,471.682556
2011-06-27,595.246,601.826,582.872,522.150024,2111720,464.170868
2011-06-28,591.702,596.314,579.834,522.400024,1352769,464.393158
2011-06-29,591.815,609.138,591.815,535.700012,1442312,476.216278
2011-06-30,606.551,619.375,597.608,535.049988,3041400,475.638397
2011-07-01,607.451,615.1,604.245,542.299988,777455,482.083405
2011-07-04,619.15,652.897,618.363,578.099976,2337485,513.908142
2011-07-05,650.197,657.959,635.574,578.950012,1720199,514.663818
2011-07-06,649.86,655.653,641.198,574.75,1177692,510.930176
2011-07-07,649.073,664.821,646.823,589.299988,1222989,523.864502
2011-07-08,663.303,676.07,648.623,582.650024,1363049,517.953003
2011-07-11,656.947,662.065,649.241,581.150024,738079,516.619629
2011-07-12,644.629,650.198,629.949,563.5,635510,500.929321
2011-07-13,637.823,647.948,635.742,574.099976,677364,510.352356
2011-07-14,643.954,655.822,635.63,576.049988,741176,512.085815
2011-07-15,649.072,655.203,636.98,569.349976,777670,506.129852
2011-07-18,644.798,650.197,639.848,573.5,431504,509.81897
2011-07-19,643.448,652.897,636.867,578.450012,584195,514.21936
2011-07-20,653.572,659.197,640.692,571.75,570430,508.263275
2011-07-21,644.517,649.073,637.598,572.450012,445741,508.88559
2011-07-22,647.948,654.697,645.192,580.400024,411316,515.95282
2011-07-25,652.897,670.333,649.354,589.349976,645025,523.908997
2011-07-26,663.696,670.108,643.448,575.700012,655883,511.77475
2011-07-27,646.823,652.447,630.118,564.549988,501601,501.862854
2011-07-28,629.949,634.111,603.176,543.349976,1578674,483.016785
2011-07-29,609.588,619.487,602.501,540.799988,598546,480.749969
2011-08-01,611.388,627.024,601.995,548.400024,600894,487.506134
2011-08-02,614.2,617.575,606.832,546.950012,579648,486.217072
2011-08-03,604.92,638.948,602.164,560.950012,1127334,498.662567
2011-08-04,640.073,651.097,632.424,565.700012,1401064,502.885162
2011-08-05,614.2,617.519,586.134,523.900024,1360272,465.726563
2011-08-08,573.704,581.578,548.112,491.950012,1031149,437.324249
2011-08-09,534.332,546.706,509.696,459.700012,1949724,408.655273
2011-08-10,534.332,540.35,524.208,471.75,1116689,419.367218
2011-08-11,528.595,553.118,523.758,483.549988,1477351,429.856964
2011-08-12,554.468,556.605,538.831,483.25,1030885,429.59024
2011-08-16,552.105,552.105,503.903,455.799988,983927,405.188293
2011-08-17,513.858,514.983,494.96,452.149994,1144747,401.943573
2011-08-18,516.333,516.333,463.463,423.450012,2067210,376.43042
2011-08-19,463.463,483.655,460.088,426.299988,1402333,378.963959
2011-08-22,482.586,513.858,482.586,453.799988,1228821,403.41037
2011-08-23,512.059,515.208,501.991,450.350006,881931,400.343506
2011-08-24,503.059,520.833,500.584,449.649994,1182112,399.721252
2011-08-25,508.571,515.433,493.835,448.25,1407302,398.476654
2011-08-26,504.072,508.909,452.213,416.049988,2133494,369.852112
2011-08-29,482.249,499.403,478.086,437.149994,1401737,388.609192
2011-08-30,500.247,502.834,484.442,436.350006,1207615,387.898041
2011-09-02,505.534,511.721,489.617,451.549988,1546883,401.410187
2011-09-05,498.503,541.081,498.503,476.200012,2520884,423.323151
2011-09-06,528.707,534.332,510.034,466.850006,1733730,415.011322
2011-09-07,528.539,543.556,526.851,478.700012,1128843,425.545532
2011-09-08,542.6,552.33,531.351,487.899994,1115392,433.723938
2011-09-09,548.843,553.455,518.583,465.25,1387773,413.588989
2011-09-12,511.946,514.983,496.085,443.700012,957041,394.431824
2011-09-13,506.097,519.708,499.685,449.649994,1113254,399.721252
2011-09-14,508.628,519.708,500.585,455.75,979349,405.143829
2011-09-15,504.08,509.782,492.787,455.899994,1169340,411.782562
2011-09-16,509.283,521.462,501.146,464,1609572,419.098785
2011-09-19,509.283,510.224,491.126,445.350006,1136641,402.25351
2011-09-20,492.676,509.671,492.233,458.149994,1447021,413.814911
2011-09-21,507.18,511.276,498.323,458.700012,934689,414.311676
2011-09-22,497.935,501.257,476.955,433.75,1374069,391.776031
2011-09-23,477.176,483.376,464.666,428.399994,1579457,386.943756
2011-09-26,476.069,479.114,458.466,422.950012,968311,382.02121
2011-09-27,481.051,484.594,473.523,430.350006,1284944,388.705109
2011-09-28,483.708,483.708,451.878,410.100006,1826804,370.414673
2011-09-29,453.816,453.816,439.534,403.299988,2002051,364.272644
2011-09-30,436.655,436.766,405.323,373.450012,3539084,337.31131
2011-10-03,415.564,425.528,404.493,377.850006,2325706,341.285492
2011-10-04,416.339,423.923,412.021,377.149994,1339832,340.653229
2011-10-05,423.812,423.812,413.073,376.850006,1282650,340.382263
2011-10-07,429.459,438.205,425.694,390.5,1485783,352.711365
2011-10-10,427.41,444.737,426.303,398.649994,958939,360.072662
2011-10-11,445.069,456.141,441.582,403,1467010,364.00174
2011-10-12,448.391,462.784,446.73,416.600006,1066763,376.285645
2011-10-13,463.669,471.419,455.034,418.899994,1272666,378.363098
2011-10-14,457.359,476.069,456.473,424.399994,1069348,383.330841
2011-10-17,471.641,473.191,459.573,417.799988,688791,377.369537
2011-10-18,457.026,458.355,444.516,407.200012,748877,367.795288
2011-10-19,455.476,461.455,451.823,413.950012,631841,373.89209
2011-10-20,453.871,454.812,444.073,405.399994,831772,366.169495
2011-10-21,452.819,453.65,439.534,399.049988,800424,360.43399
2011-10-24,445.069,458.909,445.069,407,877351,367.614655
2011-10-25,457.248,472.194,447.394,421,812273,380.259888
2011-10-28,484.76,533.53,478.837,464.450012,2161067,419.505219
2011-10-31,510.224,522.458,500.924,464.299988,1359713,419.369751
2011-11-01,505.962,517.919,487.805,446.450012,1325030,403.247101
2011-11-02,488.469,515.926,486.864,456.450012,1639603,412.279388
2011-11-03,505.408,519.469,498.599,465.649994,1568611,420.589111
2011-11-04,525.337,525.337,494.337,457,1765867,412.776123
2011-11-08,510.723,529.599,509.394,475.600006,1598325,429.576233
2011-11-09,535.855,543.272,514.819,468.799988,2210663,423.434265
2011-11-11,514.819,522.514,497.382,453.700012,1444810,409.795502
2011-11-14,507.955,513.989,463.171,421.75,1503575,380.937256
2011-11-15,467.212,478.228,453.484,415.100006,1450378,374.930817
2011-11-16,462.783,465.773,447.56,412.799988,1411044,372.853424
2011-11-17,458.355,472.471,452.93,416.950012,1648419,376.601807
2011-11-18,459.794,466.105,444.018,411.450012,1441715,371.634033
2011-11-21,452.709,461.676,442.301,402.200012,1207401,363.279175
2011-11-22,450.605,461.566,446.287,408.149994,1280151,368.653381
2011-11-23,447.505,452.985,432.005,393.299988,1721071,355.240387
2011-11-24,436.268,444.848,427.909,396.75,1599388,358.356537
2011-11-25,435.659,451.491,433.223,396.100006,1460607,357.76944
2011-11-28,447.062,455.421,443.962,407.25,870297,367.840393
2011-11-29,458.189,459.407,448.391,409.950012,1723067,370.279175
2011-11-30,451.712,461.012,444.239,404.350006,1559760,365.2211
2011-12-01,460.182,462.894,447.56,405.899994,1411775,366.621124
2011-12-02,449.498,458.964,444.35,413.399994,1816498,373.395325
2011-12-05,455.919,462.783,449.775,409.700012,1262733,370.053406
2011-12-07,456.362,466.437,453.982,418.850006,1339531,378.317963
2011-12-08,460.68,462.728,437.596,398.75,1988239,360.162964
2011-12-09,434.994,438.703,426.525,387.899994,1126231,350.362976
2011-12-12,436.212,441.139,424.089,385.399994,2006672,348.104858
2011-12-13,419.827,425.639,411.412,377.350006,1195663,340.833893
2011-12-14,416.284,420.38,399.677,362.700012,1134972,327.601563
2011-12-15,390.875,404.161,385.45,358.5,1748239,323.808014
2011-12-16,398.846,408.534,379.029,349.5,1270004,315.678925
2011-12-19,383.07,391.982,371.611,351.799988,1121916,317.756348
2011-12-20,389.712,395.691,380.08,346.700012,1836780,313.149933
2011-12-21,395.137,396.134,375.928,353.75,1315423,319.5177
2011-12-22,389.712,402.777,381.021,360.25,1110253,325.388611
2011-12-23,403.33,410.859,394.362,360,1065116,325.162872
2011-12-26,398.57,410.028,397.739,367.549988,596529,331.982239
2011-12-27,413.516,420.159,403.662,369.450012,1292598,333.698395
2011-12-28,407.095,409.198,395.193,358.600006,802679,323.898315
2011-12-29,394.141,398.791,378.752,344.149994,1080202,310.846619
2011-12-30,386.17,389.602,374.212,340.799988,1079291,307.820831
2012-01-02,379.637,380.8,363.473,334.299988,1148555,301.949799
2012-01-03,376.095,391.262,373.437,351.850006,1047941,317.801544
2012-01-04,390.82,401.559,384.287,359.25,1031865,324.485443
2012-01-05,399.123,404.437,392.037,359.950012,889699,325.117706
2012-01-06,393.034,436.212,384.509,378.350006,3577116,341.737122
2012-01-09,415.177,427.078,404.88,379.350006,2062111,342.64035
2012-01-10,423.978,447.837,421.875,399.100006,2495163,360.479187
2012-01-11,442.689,456.694,437.984,404.600006,2236567,365.446899
2012-01-12,447.062,455.034,439.589,403.700012,1290563,364.634033
2012-01-13,451.601,472.194,448.501,410.799988,3562841,371.046906
2012-01-16,450.384,458.687,442.08,409.399994,1471239,369.782379
2012-01-17,456.417,480.498,456.417,428.600006,2215171,387.12442
2012-01-18,476.346,494.448,472.637,442.700012,2420358,399.859985
2012-01-19,497.049,542.276,494.558,485.600006,5829840,438.608521
2012-01-20,544.047,549.14,516.867,480.299988,3826214,433.821442
2012-01-23,523.676,545.653,517.808,471.149994,2512581,425.556854
2012-01-24,522.79,545.21,516.314,479.549988,2769720,433.143982
2012-01-25,532.81,573.497,527.219,513.799988,4639237,464.07962
2012-01-27,574.604,591.211,556.89,529.900024,4099900,478.621674
2012-01-30,582.908,598.961,561.153,514.799988,3003354,464.982849
2012-01-31,575.712,597.522,566.079,535.849976,2698355,483.99585
2012-02-01,595.64,611.915,589.994,550.299988,2456070,497.047516
2012-02-02,614.351,624.315,592.872,554.400024,2992733,500.750793
2012-02-03,617.783,624.979,604.774,557.049988,2572767,503.144287
2012-02-06,623.097,630.57,597.965,549.200012,2634328,496.053955
2012-02-07,619.776,622.71,600.844,552.099976,2460075,498.67334
2012-02-08,616.62,660.74,612.247,590.75,3726112,533.58313
2012-02-09,655.979,663.065,645.793,592.849976,3064028,535.480042
2012-02-10,650.997,657.031,626.64,572.450012,2181750,517.054077
2012-02-13,636.272,669.708,626.917,601.650024,2832792,543.428345
2012-02-14,666.109,688.363,661.293,615.849976,3498460,556.254272
2012-02-15,689.747,701.704,684.322,626.599976,2381936,565.96405
2012-02-16,688.861,718.532,687.145,631.099976,3447206,570.028503
2012-02-17,707.35,723.681,665.722,617.400024,3371965,557.654236
2012-02-21,685.208,711.723,678.786,640.049988,2170386,578.112366
2012-02-22,714.934,721.577,673.361,614.200012,2706273,554.763977
2012-02-23,682.993,688.529,648.783,601.849976,3531002,543.60907
2012-02-24,668.711,680.336,640.036,584.549988,2269684,527.983093
2012-02-27,646.347,648.783,592.319,541.200012,2018782,488.828156
2012-02-28,602.393,679.782,602.393,601.799988,3456451,543.563904
2012-02-29,680.89,692.625,645.517,593.900024,3541929,536.428406
2012-03-01,655.536,681.775,643.468,610.200012,3867514,551.151062
2012-03-02,674.8,691.961,661.515,615.200012,4285375,555.667175
2012-03-05,689.747,749.532,689.747,657.549988,7950223,593.918945
2012-03-06,734.032,752.577,678.288,618.349976,8081485,558.512329
2012-03-07,680.059,704.804,668.711,628.75,5129530,567.905945
2012-03-09,705.634,717.093,690.024,639.450012,3051089,577.570496
2012-03-12,718.532,727.279,699.711,653.200012,2767076,589.989868
2012-03-13,728.607,732.704,715.432,649.950012,2644035,587.054443
2012-03-14,728.497,739.457,724.068,657.349976,2342254,593.738281
2012-03-15,719.75,722.13,695.891,634.950012,1960640,573.505981
2012-03-16,708.236,730.047,694.563,632.950012,3137836,571.699524
2012-03-19,700.818,705.413,652.104,593.900024,2593097,536.428406
2012-03-20,656.311,667.604,631.567,593.650024,3764145,536.202576
2012-03-21,655.425,692.514,646.458,620.549988,3066256,560.499512
2012-03-22,686.979,702.479,639.926,586.299988,3806512,529.563721
2012-03-23,652.658,670.815,642.804,594.950012,3049657,537.37677
2012-03-26,658.083,668.268,639.04,582.549988,2315207,526.176697
2012-03-27,656.366,661.958,637.877,581.650024,2600928,525.363831
2012-03-28,642.14,644.686,625.035,568.049988,1786282,513.079773
2012-03-29,617.229,632.674,613.631,567.5,2132731,512.58313
2012-03-30,633.393,651.55,633.393,587.25,1601266,530.421875
2012-04-02,652.049,683.658,649.89,613.25,2662756,553.905823
2012-04-03,684.322,688.307,674.025,613.299988,1891250,553.950989
2012-04-04,675.354,675.409,658.858,600.549988,1407169,542.434814
2012-04-09,658.083,658.415,639.926,580.400024,1441271,524.234741
2012-04-10,648.008,650.997,623.983,573,2290853,517.550842
2012-04-11,627.747,627.747,601.895,550.799988,3189289,497.499115
2012-04-12,615.569,624.869,605.826,553.599976,2101805,500.028137
2012-04-13,618.668,634.777,599.238,546,2632157,493.163635
2012-04-16,598.685,614.793,595.695,550.950012,1625782,497.634644
2012-04-17,608.815,650.388,606.711,585.700012,2869833,529.021912
2012-04-18,653.211,657.64,638.818,579.75,2179667,523.647583
2012-04-19,643.579,644.575,621.658,566.299988,2299485,511.499237
