"Date","RELIANCE.NS.Open","RELIANCE.NS.High","RELIANCE.NS.Low","RELIANCE.NS.Close","RELIANCE.NS.Volume","RELIANCE.NS.Adjusted"
2011-10-31,508.013,508.748,493.616,438.774994,7256164,387.804932
2011-11-01,492.456,496.982,485.158,430.299988,7490442,380.314453
2011-11-02,483.687,498.368,483.687,435.899994,6286550,385.263947
2011-11-03,490.9,503.12,488.213,442.950012,7333994,391.494934
2011-11-04,511.973,511.973,493.672,439.975006,8343914,388.86554
2011-11-08,497.264,500.659,491.324,441.850006,4626616,390.522736
2011-11-09,503.516,504.986,487.166,432.475006,5332624,382.236786
2011-11-11,485.95,502.808,480.915,442.674988,9938506,391.251892
2011-11-14,504.279,506.882,493.87,438.350006,7312946,387.429321
2011-11-15,492.739,496.699,484.394,430.725006,4525006,380.690094
2011-11-16,486.007,486.007,473.702,424.049988,6086372,374.790436
2011-11-17,478.058,480.095,456.109,404.975006,11076110,357.931305
2011-11-18,452.743,459.333,445.219,404.049988,9916088,357.11377
2011-11-21,452.573,452.573,442.107,393.174988,8099002,347.502014
2011-11-22,445.841,455.09,444.992,397.600006,8764704,351.413025
2011-11-23,446.859,446.859,427.568,386.700012,10839538,341.779205
2011-11-24,438.43,440.127,426.069,386.575012,12735430,341.668732
2011-11-25,435.432,436.309,424.853,376.899994,7399450,333.117615
2011-11-28,432.773,444.54,431.387,391.899994,5044138,346.375122
2011-11-29,442.39,442.39,429.463,382.5,9606880,338.067078
2011-11-30,428.077,443.125,426.041,389.125,9138292,343.922485
2011-12-01,452.007,458.654,449.857,399.5,9429934,353.092285
2011-12-02,450.876,461.059,444.964,406.024994,8959760,358.859344
2011-12-05,457.297,459.475,451.639,403.375,6321668,356.51712
2011-12-07,456.533,463.604,454.383,404.899994,7028300,357.865021
2011-12-08,453.704,456.929,436.789,389.424988,8885394,344.187653
2011-12-09,435.545,435.545,425.815,377.850006,10089752,333.957275
2011-12-12,430.255,431.076,409.578,363.75,10194068,321.495209
2011-12-13,409.522,422.024,407.881,371.149994,10456936,328.035553
2011-12-14,417.498,426.493,414.896,370.950012,10609412,327.858795
2011-12-15,414.048,426.833,409.296,375.075012,13222278,331.504639
2011-12-16,423.721,477.804,405.081,360.924988,11657426,318.998352
2011-12-19,406.863,418.573,404.572,367.649994,9428232,324.942139
2011-12-20,419.592,419.592,401.206,356.725006,11101126,315.286224
2011-12-21,411.276,426.408,408.843,374,9126810,330.554504
2011-12-22,419.394,430.114,414.67,377.274994,8947438,333.449036
2011-12-23,429.944,435.46,419.988,373.200012,7022150,329.847412
2011-12-26,422.618,432.66,421.77,380.5,4752938,336.299408
2011-12-27,433.339,434.866,421.656,376.524994,6148616,332.786163
2011-12-28,428.643,429.096,415.999,369.524994,5658136,326.599335
2011-12-29,415.038,418.064,400.074,355.950012,10899048,314.601257
2011-12-30,403.356,407.627,389.778,346.475006,13324660,306.226898
2012-01-02,394.191,401.517,388.732,353.274994,8598434,312.237
2012-01-03,402.931,411.219,401.856,362.325012,9366982,320.235748
2012-01-04,411.502,413.51,403.554,358.075012,8476734,316.479431
2012-01-05,404.487,410.116,392.664,349.75,13239172,309.12149
2012-01-06,394.332,409.579,394.106,358.774994,9406294,317.098053
2012-01-09,404.176,404.176,397.387,353.125,8405756,312.104431
2012-01-10,402.79,418.064,402.79,368.100006,9015448,325.339844
2012-01-11,417.442,425.984,413.821,374.125,9684286,330.664978
2012-01-12,422.873,425.956,414.444,368.450012,6503248,325.6492
2012-01-13,419.761,424.825,411.898,365.899994,9385860,323.395416
2012-01-16,412.944,412.944,402.224,356.475006,8134976,315.065308
2012-01-17,405.053,421.119,405.053,371.024994,10395272,327.925049
2012-01-18,431.076,445.728,428.841,389.875,18497512,344.585419
2012-01-19,446.35,450.282,442.447,392.825012,10967016,347.192688
2012-01-20,446.916,452.573,436.761,396.325012,14503728,350.286133
2012-01-23,427.285,441.117,427.229,385.774994,12915170,340.96167
2012-01-24,438.204,447.821,435.828,391.875,10190998,346.353027
2012-01-25,446.18,449.744,442.843,395.475006,7674410,349.534882
2012-01-27,452.573,468.356,452.007,410.200012,11130982,362.549347
2012-01-30,460.436,463.237,448.16,397.375,9658182,351.214142
2012-01-31,455.119,464.34,453.365,408.549988,12528924,361.091003
2012-02-01,463.265,471.807,461.624,415.600006,7553612,367.322052
2012-02-02,472.373,476.729,466.235,414.625,9803958,366.460266
2012-02-03,469.544,475.201,461.426,419.149994,9138418,370.459686
2012-02-06,478.539,480.576,466.207,416.5,7968824,368.117554
2012-02-07,476.333,482.386,471.949,422.274994,9631954,373.221649
2012-02-08,479.162,489.175,478.03,429.200012,7295252,379.342194
2012-02-09,484.677,486.459,476.672,426.924988,8618382,377.331482
2012-02-10,481.057,485.95,474.07,421.625,6835950,372.647156
2012-02-13,475.824,485.837,475.767,424.625,6987398,375.298676
2012-02-14,479.105,484.479,476.899,424.450012,6268442,375.143982
2012-02-15,483.235,484.112,471.27,418.325012,14364634,369.73053
2012-02-16,470.11,470.11,455.232,406.225006,12685154,359.036072
2012-02-17,465.047,467.508,458.343,409.100006,16422650,361.577148
2012-02-21,462.473,480.152,461.115,421.774994,16667330,372.779724
2012-02-22,479.727,485.045,469.601,416.700012,11496258,368.29425
2012-02-23,470.676,480.802,467.621,419.799988,8734586,371.034119
2012-02-24,471.524,476.163,460.776,409.975006,8570072,362.350433
2012-02-27,464.905,467.055,432.971,390.725006,12696430,345.336639
2012-02-28,446.378,452.771,445.615,398.25,10578836,351.987518
2012-02-29,455.43,468.356,454.921,410.375,12730698,362.703979
2012-03-01,459.248,463.152,453.195,405.475006,5925188,358.373199
2012-03-02,461.766,462.756,455.826,407.049988,5800174,359.765259
2012-03-05,459.39,460.493,449.32,398.75,5977226,352.429413
2012-03-06,450.876,457.664,437.864,388.274994,16059982,343.171234
2012-03-07,439.307,439.844,424.853,380.899994,12893458,336.652924
2012-03-09,438.6,441.032,435.149,386.899994,7885854,341.955963
2012-03-12,446.916,454.27,441.089,399.274994,6876666,352.893433
2012-03-13,454.525,464.99,454.44,409.975006,7368154,362.350433
2012-03-14,468.413,469.544,456.363,407.25,8057018,359.942017
2012-03-15,462.756,464.566,448.839,398.325012,9261372,352.053772
2012-03-16,441.259,451.272,434.102,386.174988,11506192,341.315186
2012-03-19,441.824,442.956,424.909,377.549988,7304896,333.692078
2012-03-20,427.738,433.565,424.457,380.274994,4779840,336.100586
2012-03-21,429.944,437.581,427.172,384.024994,6497096,339.414917
2012-03-22,433.282,436.422,414.104,368.174988,13369316,325.406128
2012-03-23,420.78,424.004,417.555,372.024994,12323672,328.808929
2012-03-26,420.836,420.836,411.276,365.049988,10576696,322.644135
2012-03-27,417.498,417.951,410.201,365.524994,12432502,323.063995
2012-03-28,412.973,416.31,407.598,362.850006,8262228,320.699738
2012-03-29,406.184,412.803,406.184,362.325012,10961434,320.235748
2012-03-30,412.69,425.984,411.332,375.299988,7898408,331.70343
2012-04-02,423.919,424.768,418.093,370.274994,5129724,327.262177
2012-04-03,421.034,431.585,421.034,376.350006,8007540,332.63147
2012-04-04,421.459,428.247,420.582,373.5,5400824,330.112549
2012-04-09,418.658,423.156,415.292,371.075012,5217040,327.96933
2012-04-10,422.024,422.59,417.555,371.325012,3826530,328.190216
2012-04-11,418.064,418.064,410.88,365.149994,7453684,322.732544
2012-04-12,414.84,421.798,414.84,371.649994,5385010,328.477478
2012-04-13,422.052,431.076,417.216,375.774994,6498448,332.123291
2012-04-16,422.647,426.239,416.367,374.049988,4808492,330.598663
2012-04-17,427.003,427.003,418.828,373.200012,6351854,329.847412
2012-04-18,424.287,428.134,420.157,374.299988,6856690,330.819611
2012-04-19,426.493,426.493,417.781,370.825012,8411492,327.748322
2012-04-20,418.658,419.196,411.841,365.424988,6821954,322.975586
2012-04-23,410.625,421.883,409.692,368.149994,10106398,325.384003
2012-04-24,418.064,418.913,409.409,367.549988,7618632,324.853729
2012-04-25,415.292,420.271,411.87,368.149994,6211262,325.384003
2012-04-26,416.989,423.721,415.009,372.524994,6939968,329.250793
2012-04-27,419.365,422.675,416.65,371,5715402,327.902985
2012-04-30,417.216,423.099,417.216,372.549988,5553540,329.272919
2012-05-02,423.099,425.079,418.63,371.774994,5723804,328.587982
2012-05-03,417.781,421.147,415.886,369.424988,3794324,326.510895
2012-05-04,414.896,418.63,408.447,363.225006,7556936,321.031189
2012-05-07,404.487,408.447,398.886,357.850006,9182100,316.280518
2012-05-08,406.184,406.693,395.436,354.174988,7770830,313.03244
2012-05-09,397.133,400.697,390.938,347.549988,7341320,307.177002
2012-05-10,394.446,400.753,390.655,347.075012,6783638,306.757233
2012-05-11,392.041,397.698,389.382,348.600006,6085020,308.105072
2012-05-14,394.87,397.585,383.867,340.649994,8162188,301.078552
2012-05-15,384.121,389.213,381.349,340.825012,7392692,301.233246
2012-05-16,381.858,386.271,380.755,338.049988,6203520,298.78064
2012-05-17,384.828,390.259,383.442,342.575012,7120976,302.779968
2012-05-18,382.933,393.965,381.858,344.274994,4727920,304.282471
2012-05-21,388.364,396.397,388.081,347.75,4668254,307.353821
2012-05-22,398.604,398.604,389.637,345.549988,5876094,305.409363
2012-05-23,387.629,390.316,384.432,343.424988,5166696,303.531219
2012-05-24,392.607,396.001,388.138,347.649994,4799636,307.265442
2012-05-25,393.173,393.342,389.524,345.600006,6170046,305.453552
2012-05-28,391.475,397.698,391.475,350.825012,5150204,310.071655
2012-05-29,397.246,401.545,394.615,350.924988,6868632,310.159973
2012-05-30,395.803,400.895,393.258,353.125,7042064,312.104431
2012-05-31,384.813,402.508,376.725,352.799988,18049922,319.507965
2012-06-01,390.527,391.687,374.351,342.625,8193138,310.293121
2012-06-04,373.771,384.813,371.783,346.375,6523694,313.68927
2012-06-05,384.261,389.782,383.764,351.274994,6073276,318.126892
2012-06-06,388.926,396.407,385.641,357.950012,10630444,324.172028
2012-06-07,398.091,404.081,395.441,360.625,12775432,326.594574
2012-06-08,396.407,404.081,393.26,364.850006,5814010,330.420898
2012-06-11,404.523,406.566,396.462,361.125,4550792,327.047394
2012-06-12,394.751,400.824,394.419,361.475006,5468620,327.36441
2012-06-13,398.753,399.692,393.315,358.149994,4548816,324.353149
2012-06-14,395.303,397.953,392.57,358.174988,3419434,324.375763
2012-06-15,396.683,402.922,396.683,363.375,4542734,329.085083
2012-06-18,403.225,405.517,393.094,359.450012,4587396,325.530457
2012-06-19,395.855,408.222,395.855,368.725006,3567750,333.930237
2012-06-20,407.449,410.182,404.688,368.700012,4714924,333.907593
2012-06-21,405.241,405.241,392.211,359.350006,10336184,325.43988
2012-06-22,393.95,394.695,388.429,355.5,8745728,321.953217
2012-06-25,394.309,399.14,393.094,358.100006,5081240,324.307861
2012-06-26,396.131,400.548,394.447,361.75,7353174,327.613464
2012-06-27,401.045,402.811,396.407,361.25,3523864,327.160614
2012-06-28,399.94,401.818,395.662,359.950012,5441830,325.983276
2012-06-29,400.327,409.05,400.327,368.924988,7667150,334.111328
2012-07-02,406.069,408.995,403.115,368.700012,3123346,333.907593
2012-07-03,408.526,410.016,403.75,368.174988,4706492,333.432129
2012-07-04,408.553,408.553,402.397,367.125,4273188,332.481232
2012-07-05,405.765,409.878,404.164,369.350006,3568436,334.496277
2012-07-06,407.449,407.449,402.756,367.424988,4233158,332.752899
2012-07-09,402.48,405.13,400.879,365.899994,3565348,331.371796
2012-07-10,403.833,409.657,403.474,369.850006,2731274,334.949127
2012-07-11,404.937,406.676,398.615,362.825012,5457274,328.586975
2012-07-12,398.56,402.922,395.91,360.600006,4602056,326.57196
2012-07-13,397.511,401.1,394.751,359.25,5199434,325.349365
2012-07-16,397.511,399.802,394.778,360.174988,3340658,326.187042
2012-07-17,400.161,401.9,396.021,359.674988,5210268,325.734222
2012-07-18,396.407,398.533,393.205,357.899994,3910028,324.126709
2012-07-19,397.622,402.977,396.407,363.899994,5340264,329.560547
2012-07-20,398.781,402.397,395.883,361.325012,5672054,327.228516
2012-07-23,394.751,400.713,393.812,359.5,4672712,325.575745
2012-07-24,398.063,401.293,396.6,362.25,3673386,328.066254
2012-07-25,397.732,400.023,393.177,359.625,3999392,325.688965
2012-07-26,398.008,398.008,390.141,355.075012,6408030,321.568298
2012-07-27,396.959,401.265,395.386,360.5,6156390,326.481354
2012-07-30,399.167,404.026,398.533,364.799988,3183650,330.37561
2012-07-31,403.916,411.921,398.063,371.799988,6162516,336.715027
2012-08-01,408.691,414.571,407.78,373.375,6597782,338.141449
2012-08-02,409.713,412.749,406.759,369.774994,3645704,334.881134
2012-08-03,405.793,412.97,403.336,371.274994,5003144,336.239594
2012-08-06,412.998,435.827,412.998,393.024994,17091032,355.937134
2012-08-07,433.977,439.443,429.395,391.875,8992598,354.895691
2012-08-08,433.425,441.127,432.045,395.399994,8398568,358.088043
2012-08-09,435.551,439.692,428.788,390.075012,5828902,353.265533
2012-08-10,429.34,435.606,427.407,391.049988,4881736,354.148499
2012-08-13,430.361,436.158,430.361,394.075012,2826916,356.888092
2012-08-14,434.999,442.783,434.502,399.774994,7547228,362.050201
2012-08-16,442.811,453.742,441.182,408.075012,9889474,369.567017
2012-08-17,451.562,455.426,447.007,408.049988,6551276,369.544312
2012-08-21,450.513,454.874,448.47,407.125,5055064,368.706635
2012-08-22,446.758,450.237,444.826,403.899994,3999492,365.785919
2012-08-23,447.504,447.973,435.026,397.25,7616864,359.763458
2012-08-24,437.124,438.643,429.919,391.049988,6911260,354.148499
2012-08-27,433.95,439.581,432.569,393.674988,4185058,356.525787
2012-08-28,434.419,438.311,429.837,395.100006,4011248,357.816345
2012-08-29,436.71,440.299,430.803,391.075012,4042402,354.171143
2012-08-30,430.499,437.179,424.343,391.700012,12455822,354.737213
2012-08-31,430.637,433.066,421.086,383.200012,6757726,347.039307
2012-09-03,424.012,425.089,419.623,381.524994,4475722,345.522339
2012-09-04,421.776,431.272,420.81,389.799988,4002478,353.016449
2012-09-05,428.015,430.61,421.914,385.575012,6025264,349.190155
2012-09-06,423.073,427.656,421.803,384.100006,2424210,347.854401
2012-09-07,429.919,439.747,429.809,395.875,6318910,358.518158
2012-09-10,441.679,443.529,435.689,396.024994,4012136,358.654053
2012-09-11,435.882,439.388,432.404,395.5,6244396,358.178619
2012-09-12,438.09,441.514,435.855,399.049988,3553506,361.393555
2012-09-13,440.63,446.372,438.532,399.575012,5338738,361.86908
2012-09-14,448.856,466.91,446.952,420.875,16600944,381.159088
2012-09-17,468.235,486.73,468.235,436.875,19397872,395.649231
2012-09-18,480.436,482.479,470.002,427.799988,7907208,387.430634
2012-09-20,464.15,468.345,457.276,416.25,6999270,376.97052
2012-09-21,459.898,471.879,459.346,425.149994,16428548,385.03067
2012-09-24,469.284,473.59,459.76,418.174988,6814066,378.713837
2012-09-25,462.659,466.413,458.38,419.875,6326376,380.253448
2012-09-26,462.659,469.118,460.368,422.375,7615422,382.517548
2012-09-27,466.634,468.18,455.068,414.924988,13907170,375.770538
2012-09-28,462.107,468.125,460.644,418.600006,6454098,379.098785
2012-10-01,463.763,465.033,457.828,416.75,3982938,377.42334
2012-10-03,460.699,471.189,460.588,423.049988,10013278,383.128845
2012-10-04,469.588,474.198,468.787,426.450012,5772464,386.208008
2012-10-05,474.75,475.909,376.725,428.899994,7184276,388.426819
2012-10-08,471.796,471.796,450.651,409.700012,9551586,371.038605
2012-10-09,455.758,456.42,448.912,407.649994,5303922,369.182037
2012-10-10,447.752,453.991,445.765,408,4288650,369.499054
2012-10-11,452.169,453.825,446.814,409.975006,5420676,371.287659
2012-10-12,452.059,456.255,450.54,409.450012,4858090,370.812225
2012-10-15,452.169,458.187,452.169,411.524994,5111650,372.691376
2012-10-16,463.156,463.735,447.2,406.225006,10136274,367.89151
2012-10-17,450.54,451.286,442.535,402.575012,9561824,364.585968
2012-10-18,445.682,450.513,440.023,405.649994,12161372,367.370789
2012-10-19,445.93,447.476,441.32,401.399994,5782564,363.521851
2012-10-22,439.029,451.037,437.097,407.799988,6475922,369.317902
2012-10-23,449.132,449.85,444.329,404.975006,4340214,366.759491
2012-10-25,447.255,452.003,445.654,405.200012,8254898,366.963226
2012-10-29,442.976,449.629,442.976,405.600006,5022484,367.325531
2012-10-30,447.2,448.194,441.21,401.625,4268740,363.725647
2012-10-31,443.418,445.737,440.575,402.75,4307638,364.744476
2012-11-01,438.919,446.538,435.44,403.549988,8402312,365.468964
2012-11-02,448.304,449.905,443.059,403.975006,5279228,365.853851
2012-11-05,443.694,446.62,442.7,403.075012,2316256,365.038818
2012-11-06,443.887,445.765,439.609,402.725006,7063286,364.721832
2012-11-07,442.783,444.605,440.575,400.424988,4762768,362.638855
2012-11-08,437.814,440.741,436.02,398.299988,5675474,360.714355
2012-11-09,438.008,443.611,433.398,393.825012,4843820,356.661652
2012-11-12,433.867,435.827,430.085,393.325012,5788254,356.208832
2012-11-15,435.523,435.523,429.008,392.299988,6972880,355.280548
2012-11-16,434.723,437.621,425.668,387.575012,6563936,351.001465
2012-11-19,428.015,429.671,420.34,387.149994,9474228,350.616577
2012-11-20,431.024,431.024,420.81,382.674988,4312918,346.563812
2012-11-21,423.184,427.269,420.202,385.600006,3937528,349.21283
2012-11-22,426.8,427.159,420.368,382.924988,4794262,346.790253
2012-11-23,422.908,428.318,422.908,386.875,3414790,350.367523
2012-11-26,427.821,430.333,425.668,386.825012,2076824,350.322235
2012-11-27,428.981,435.054,427.325,393.399994,4941320,356.276733
2012-11-29,433.95,443.887,432.1,399.149994,8966978,361.484161
2012-11-30,439.498,446.096,436.158,396.850006,8340962,359.401215
2012-12-03,438.919,445.544,436.02,402,4718034,364.065247
2012-12-04,445.074,455.868,444.992,412.350006,6985148,373.438568
2012-12-05,457.276,462.162,453.052,416.299988,6179258,377.015778
2012-12-06,461.527,466.993,453.825,421.950012,5273370,382.13266
2012-12-07,464.343,469.118,458.491,417.299988,6029480,377.921417
2012-12-10,460.782,462.631,453.411,414.149994,3738632,375.068695
2012-12-11,459.346,462.852,449.685,410.024994,7430516,371.332947
2012-12-12,455.482,460.892,452.362,416.299988,4628088,377.015778
2012-12-13,459.678,464.315,458.463,417.125,5304540,377.762939
2012-12-14,460.727,467.517,457.414,419.625,4091836,380.027008
2012-12-17,460.727,466.192,458.794,417.075012,3312802,377.717651
2012-12-18,460.726,463.459,456.034,415.700012,3655586,376.472443
2012-12-19,461.113,465.447,460.478,419.75,3986030,380.140259
2012-12-20,464.84,464.84,457.966,418.924988,4378544,379.393066
2012-12-21,459.898,460.726,453.936,412.625,4298602,373.687622
2012-12-24,455.813,456.779,450.292,410.350006,2607694,371.627258
2012-12-26,453.825,461.499,453.825,414.125,2662436,375.046021
2012-12-27,458.408,459.346,450.016,408.850006,7361232,370.26886
2012-12-28,454.653,467.076,453.577,420.125,6652046,380.479858
2012-12-31,463.929,469.174,461.996,419.774994,4448574,380.162872
2013-01-01,465.971,467.407,463.266,420.350006,3123064,380.683624
2013-01-02,465.971,472.597,465.171,423.975006,6145184,383.966553
2013-01-03,468.511,475.909,466.303,430.375,7893804,389.762634
2013-01-04,475.854,477.345,471.244,430.924988,6083228,390.260742
2013-01-07,477.952,480.878,470.278,428.299988,6997928,387.883392
2013-01-08,472.1,473.756,468.125,425.325012,6388350,385.189178
2013-01-09,470.609,474.722,468.539,426.350006,7804664,386.117462
2013-01-10,473.563,474.225,467.628,425.024994,4224132,384.91748
2013-01-11,470.664,470.94,461.693,419.950012,3680324,380.32135
2013-01-14,464.315,470.94,463.211,423.774994,3228000,383.785431
2013-01-15,467.158,470.278,462.659,423.575012,4748974,383.604309
2013-01-16,467.103,480.823,467.103,430.674988,8938176,390.034271
2013-01-17,475.964,493.328,474.667,445,10111394,403.007538
2013-01-18,494.128,498.518,488.966,450.100006,10402690,407.626282
2013-01-21,517.924,527.254,506.854,459.975006,20095820,416.569366
2013-01-22,507.931,513.838,505.474,460.024994,8532742,416.614685
2013-01-23,509.09,512.789,505.833,461.524994,5349738,417.973114
2013-01-24,510.691,512.541,500.754,457.774994,6143424,414.576996
2013-01-25,505.861,506.468,499.705,456.100006,6440778,413.060089
2013-01-28,503.155,504.149,494.128,448.774994,6126478,406.4263
2013-01-29,494.129,497.993,485.902,441.424988,7058376,399.769836
2013-01-30,489.988,498.766,489.988,449.700012,8065298,407.264008
2013-01-31,495.039,495.785,487.558,443.325012,7650034,401.490631
2013-02-01,492.113,496.779,487.835,447,3727194,404.818787
2013-02-04,494.708,497.441,488.111,443.350006,6261828,401.513245
2013-02-05,488.055,489.104,481.982,437.375,4438368,396.102051
2013-02-06,486.095,487.448,480.768,437.825012,4515208,396.509613
2013-02-07,481.209,486.951,479.415,436.450012,3905376,395.264343
2013-02-08,480.298,482.534,473.149,431.774994,4381582,391.030487
2013-02-11,477.566,483.087,475.136,434.200012,3808148,393.226654
2013-02-12,479.553,486.04,477.676,437.725006,4447636,396.419037
2013-02-13,488.055,490.264,481.706,439.5,4815440,398.02652
2013-02-14,485.847,487.752,469.836,428.024994,5616264,387.634369
2013-02-15,471.989,473.37,460.506,422.899994,6578862,382.99295
2013-02-18,468.18,471.824,465.53,423.75,2427586,383.762787
2013-02-19,468.732,472.045,460.588,424.200012,4424008,384.170319
2013-02-20,473.673,485.212,472.928,437.399994,6799548,396.124695
2013-02-21,479.774,484.08,471.299,429.600006,7412738,389.06076
2013-02-22,473.977,481.43,473.701,431.299988,4446082,390.600311
2013-02-25,477.013,477.538,469.836,427.174988,4516112,386.864563
2013-02-26,469.118,469.118,452.031,411.75,6160278,372.895142
2013-02-27,458.242,464.288,456.669,415.649994,8096026,376.427124
2013-02-28,462.217,463.515,444.854,406.924988,12648810,368.525482
2013-03-01,450.513,451.893,444.716,405.200012,6357670,366.963226
2013-03-04,446.593,451.755,444.384,406.299988,6833726,367.959442
2013-03-05,452.224,460.699,452.224,413.174988,6016022,374.185699
2013-03-06,459.291,462.88,456.42,417.625,4927386,378.215729
2013-03-07,458.932,464.591,454.957,418.25,4813908,378.781799
2013-03-08,465.419,471.879,463.763,425.649994,4631986,385.483521
2013-03-11,470.443,475.136,463.791,422.25,4831796,382.404327
2013-03-12,469.56,471.768,465.723,423.924988,3909926,383.921265
2013-03-13,464.978,472.928,463.873,422.5,4298232,382.630737
2013-03-14,465.971,476.71,461.141,430.024994,6761654,389.445618
2013-03-15,477.428,479.995,462.824,421.825012,5848680,382.01944
2013-03-18,461.003,465.695,458.684,417.149994,3667996,377.785614
2013-03-19,461.886,463.211,448.249,412.5,8215432,373.574371
2013-03-20,457.911,458.132,449.05,411.350006,9225222,372.532928
2013-03-21,455.482,459.788,444.302,406.299988,7616444,367.959442
2013-03-22,446.262,453.273,444.081,405.299988,5429758,367.053802
2013-03-25,453.052,454.571,442.921,404.625,6427150,366.442505
2013-03-26,443.059,444.44,430.637,391.674988,8899030,354.714539
2013-03-28,433.398,433.922,422.024,386.450012,12121128,349.982605
2013-04-01,431.189,436.6,427.214,389.375,3806646,352.631592
2013-04-02,430.748,439.747,429.699,396.950012,5079464,359.491791
2013-04-03,440.464,441.127,425.668,388.274994,4261498,351.635376
2013-04-04,426.496,429.505,421.914,383.774994,5447438,347.560028
2013-04-05,424.564,431.962,423.846,390.049988,5938486,353.242889
2013-04-08,429.588,438.56,429.533,394.700012,4058998,357.454102
2013-04-09,437.318,439.25,425.723,388.475006,5980598,351.816498
2013-04-10,430.692,432.818,425.999,389.700012,5572976,352.925934
2013-04-11,432.845,433.453,421.886,385.549988,5224740,349.167572
2013-04-12,423.46,430.858,422.356,387.674988,5188744,351.09198
2013-04-15,426.8,441.651,426.8,396.799988,7398966,359.355927
2013-04-16,440.023,447.2,433.619,402.475006,8125952,364.495361
2013-04-17,444.909,446.979,424.674,386.850006,14677656,350.344849
2013-04-18,428.705,433.508,426.579,390.799988,6305842,353.922089
2013-04-22,433.95,438.753,429.699,394.875,5847566,357.612549
2013-04-23,436.986,444.881,433.977,401.850006,5648852,363.929413
2013-04-25,445.875,456.365,445.875,409.825012,11850450,371.151825
2013-04-26,448.856,455.482,435.992,396.200012,9532868,358.812561
2013-04-29,437.87,441.072,435.302,396.325012,9586122,358.925751
2013-04-30,438.173,439.83,429.064,394.100006,8022794,356.910706
2013-05-02,434.723,445.544,432.514,401.450012,12451504,363.567169
2013-05-03,443.335,450.457,438.863,400.25,5905280,362.480377
2013-05-06,442.894,455.454,442.894,410.799988,4278292,372.03479
2013-05-07,453.549,461.499,452.528,414.075012,7556900,375.000793
2013-05-08,458.297,459.843,453.853,414.825012,5421260,375.680023
2013-05-09,457.359,459.153,449.961,409.049988,3740782,370.449951
2013-05-10,439.898,443.03,436.929,406.475006,4151862,376.399597
2013-05-13,439.169,445.73,431.313,401.5,4154376,371.792694
2013-05-14,432.258,436.821,429.585,399.075012,4035900,369.547119
2013-05-15,433.041,443.192,433.041,409.5,5145612,379.200775
2013-05-16,440.6,455.611,440.33,420.325012,6947802,389.224823
2013-05-17,453.91,456.097,444.542,417.75,5707714,386.840332
2013-05-20,452.155,461.659,447.485,415.575012,6051898,384.826233
2013-05-21,448.754,453.559,445.622,414.299988,4843328,383.645569
2013-05-22,448.214,450.319,439.25,409.375,5750828,379.085022
2013-05-23,438.252,440.6,421.216,392.225006,5850878,363.203949
2013-05-24,428.397,429.099,420.73,393.225006,3646080,364.129974
2013-05-27,433.446,449.672,432.501,414.149994,8666260,383.506683
2013-05-28,448.16,457.285,446.108,421.700012,9936308,390.498047
2013-05-29,453.829,458.851,450.023,423.950012,11773126,392.581604
2013-05-30,456.259,456.799,448.16,418.399994,8331900,387.442261
2013-05-31,450.374,451.264,433.095,403.149994,7844694,373.320587
2013-06-03,433.959,434.85,423.997,393.950012,6475820,364.801331
2013-06-04,426.886,431.853,420.703,390.100006,6744434,361.236176
2013-06-05,421.432,434.283,421.432,401,5828342,371.329651
2013-06-06,431.961,434.067,425.536,396,7823668,366.699646
2013-06-07,428.829,433.041,421.702,391.799988,4306828,362.810394
2013-06-10,426.022,429.531,422.242,394.674988,5194040,365.472656
2013-06-11,423.052,427.372,418.624,392.799988,6053872,363.736359
2013-06-12,422.809,430.611,422.35,395.399994,5840102,366.144012
2013-06-13,422.782,428.128,421.459,394.899994,4446526,365.681
2013-06-14,429.909,442.679,429.855,407.325012,8034980,377.186707
2013-06-17,440.33,447.026,437.955,412.774994,5069814,382.233429
2013-06-18,444.758,452.209,441.383,411.700012,7158472,381.237946
2013-06-19,443.84,449.915,440.006,415.850006,7923400,385.080902
2013-06-20,441.626,441.626,429.261,399,7964940,369.477661
2013-06-21,431.907,437.55,423.106,396.424988,9365612,367.09314
2013-06-24,426.562,429.882,420.352,396.325012,7457128,367.00061
2013-06-25,431.799,442.706,429.261,401.899994,8792396,372.163086
2013-06-26,437.064,439.763,432.555,401.799988,7616988,372.070496
2013-06-27,440.87,451.912,439.736,415,11772716,384.293793
2013-06-28,469.488,471.378,456.799,431.299988,22005106,399.387756
2013-07-01,465.438,479.477,462.009,442.850006,9370792,410.08316
2013-07-02,476.831,481.529,469.083,435.924988,8128276,403.670532
2013-07-03,464.628,466.167,458.176,425.424988,5859256,393.947449
2013-07-04,460.633,470.082,457.528,430.825012,6049916,398.947906
2013-07-05,467.787,477.722,467.787,440.174988,5831902,407.606079
2013-07-08,469.758,471.621,463.359,433.475006,6516034,401.401855
2013-07-09,469.272,476.129,468.165,437.399994,5907622,405.036407
2013-07-10,472.053,475.076,453.019,428,10166218,396.331909
2013-07-11,467.058,471.54,463.953,435.024994,5197068,402.837128
2013-07-12,472.053,483.797,469.542,444.975006,6570384,412.050903
2013-07-15,478.397,485.902,478.397,448.424988,5903496,415.245667
2013-07-16,478.937,488.359,476.804,450.299988,5931594,416.981934
2013-07-17,487.576,495.621,487.576,457.475006,10575276,423.626038
2013-07-18,495.675,496.728,490.924,458.625,5624774,424.690948
