"Date","MINDTREE.NS.Open","MINDTREE.NS.High","MINDTREE.NS.Low","MINDTREE.NS.Close","MINDTREE.NS.Volume","MINDTREE.NS.Adjusted"
2010-11-01,158.553,163.263,156.355,127.462997,47288,101.494072
2010-11-02,160.123,165.288,160.123,130.787994,132752,104.141632
2010-11-03,164.832,167.658,164.518,132.824997,101392,105.763657
2010-11-04,167.03,168.866,161.693,130.988007,61948,104.300919
2010-11-08,163.263,166.402,160.123,128.912994,78132,102.648659
2010-11-09,162.132,164.518,162.054,130.061996,41860,103.563576
2010-11-10,161.693,166.088,161.065,129.061996,124892,102.767288
2010-11-11,162.635,167.972,161.599,129.75,551792,103.315117
2010-11-12,163.074,166.402,160.045,128.324997,100728,102.18045
2010-11-15,160.751,165.759,160.406,128.613007,160524,102.40979
2010-11-16,160.751,163.891,158.882,127.262001,116640,101.334045
2010-11-18,159.824,163.215,155.413,128.561996,258896,102.369179
2010-11-19,162.007,164.487,161.143,129.649994,79420,103.235497
2010-11-22,163.577,164.22,162.085,130.425003,43140,103.852608
2010-11-23,161.693,164.519,161.693,130.438004,64768,103.862953
2010-11-24,163.263,164.755,160.169,128.975006,390312,102.698036
2010-11-25,162.054,164.205,158.867,127.012001,29168,101.134979
2010-11-26,160.169,162.964,153.844,124.800003,61908,99.373634
2010-11-29,156.952,159.228,156.952,125.387001,162564,99.841042
2010-11-30,156.983,158.538,153.89,125.462997,18220,99.90155
2010-12-01,157.015,159.715,156.983,125.650002,55180,100.050476
2010-12-02,158.553,160.311,157.611,126.188004,63216,100.478844
2010-12-03,158.553,160.123,157.297,125.550003,34980,99.970848
2010-12-06,157.203,165.303,157.203,130.300003,307468,103.753082
2010-12-07,165.272,168.6,164.441,133.837006,235040,106.569458
2010-12-08,168.286,168.286,162.321,130.824997,28128,104.171104
2010-12-09,162.635,165.146,155.57,125.525002,131936,99.95092
2010-12-10,157.517,159.181,154.472,125.400002,19516,99.851379
2010-12-13,160.123,163.263,158.553,129.136993,56572,102.827019
2010-12-14,163.278,164.755,162.07,130.011993,43648,103.523766
2010-12-15,163.278,164.487,162.949,130.050003,59536,103.554024
2010-12-16,161.724,163.891,151.426,127.474998,254832,101.503647
2010-12-20,157.329,162.007,157.015,126.262001,37204,100.537766
2010-12-21,158.553,163.577,157.486,129.125,90704,102.817467
2010-12-22,160.845,167.344,160.468,132.761993,127560,105.71347
2010-12-23,165.146,167.344,162.321,131,29012,104.310455
2010-12-24,164.77,164.77,161.693,129.774994,17136,103.33503
2010-12-27,158.568,162.682,157.768,127.987999,39500,101.912125
2010-12-28,160.751,163.624,158.553,127.012001,40224,101.134979
2010-12-29,162.635,174.251,162.635,136.662994,1132468,108.819695
2010-12-30,172.242,172.682,167.03,133.324997,180828,106.161758
2010-12-31,168.82,177.171,163.435,140.149994,514788,111.596275
2011-01-03,176.135,178.302,174.613,140.837006,198136,112.143311
2011-01-04,171.771,179.26,171.771,138.800003,85172,110.521317
2011-01-05,172.682,174.251,169.573,136.649994,55284,108.809341
2011-01-06,172.211,173.341,163.608,135.225006,91000,107.674644
2011-01-07,166.402,170.798,164.832,132.386993,37500,105.414879
2011-01-10,166.402,166.402,163.34,131.636993,33528,104.81768
2011-01-11,166.073,168.899,161.379,129.386993,46396,103.02607
2011-01-12,166.026,166.026,160.138,129.850006,34548,103.39476
2011-01-13,164.817,167.533,161.724,131.824997,239596,104.967384
2011-01-14,163.577,167.015,163.577,132.412994,122612,105.435577
2011-01-17,167.61,167.61,164.534,131.837006,30056,104.976944
2011-01-18,167.957,171.175,164.832,135.199997,105640,107.654785
2011-01-19,169.856,174.251,160.563,136.462006,371896,108.659653
2011-01-20,169.511,171.112,168.286,135.475006,49248,107.873741
2011-01-21,169.542,172.368,166.48,135.949997,93712,108.251961
2011-01-24,172.054,172.682,169.982,136.925003,66184,109.028328
2011-01-25,171.897,173.31,170.484,137.125,93500,109.187599
2011-01-27,172.996,172.996,166.402,132.837006,22316,105.773209
2011-01-28,164.832,172.368,163.624,131.475006,61908,104.688683
2011-01-31,158.568,162.635,138.884,120.625,2143068,96.049232
2011-02-01,154.235,161.63,147.564,119.199997,579928,94.914558
2011-02-02,150.704,153.498,147.25,118.637001,114916,94.466255
2011-02-03,150.045,156.355,135.948,112.900002,1477692,89.898102
2011-02-04,143.184,155.413,138.82,112.311996,431416,89.429893
2011-02-07,140.971,144.393,135.948,109.938004,107328,87.539581
2011-02-08,137.517,137.831,132.572,106.699997,175196,84.961266
2011-02-09,132.18,133.436,123.703,99.724998,140152,79.407333
2011-02-10,125.587,128.255,116.796,95.474998,96360,76.023224
2011-02-11,122.447,126.215,119.935,98.650002,120412,78.551346
2011-02-14,125.587,137.455,125.587,108.125,121388,86.095955
2011-02-15,135.744,141.898,135.744,112.199997,140660,89.340714
2011-02-16,139.401,143.169,138.773,112.349998,63380,89.460144
2011-02-17,141.113,143.483,140.421,112.912003,27708,89.907654
2011-02-18,141.584,142.478,134.754,107.912003,54784,85.926338
2011-02-21,134.738,135.335,125.978,103.699997,110232,82.572487
2011-02-22,131.238,131.238,126.325,101.699997,93860,80.979942
2011-02-23,129.291,140.751,124.409,101.137001,3998968,80.53167
2011-02-24,126.843,126.843,119.951,96.099998,306024,76.520866
2011-02-25,120.877,121.819,114.755,92.237503,217304,73.445328
2011-02-28,116.953,120.171,114.598,92.224998,136892,73.435356
2011-03-01,119.307,119.307,114.629,94.224998,496912,75.027885
2011-03-03,117.424,121.788,115.54,95.237503,249552,75.834106
2011-03-04,121.489,122.478,116.34,93.400002,181608,74.370972
2011-03-07,117.847,119.935,111.851,92.949997,78340,74.012657
2011-03-08,113.719,119.935,113.342,93.974998,60680,74.828812
2011-03-09,119.307,119.621,116.325,93.300003,60132,74.291328
2011-03-10,117.424,118.365,116.56,93.837502,32556,74.71933
2011-03-11,117.424,120.877,115.54,94.650002,101336,75.366302
2011-03-14,116.843,120.877,116.843,95.462502,73792,76.013268
2011-03-15,117.659,119.307,113.373,92.849998,715124,73.933014
2011-03-16,116.796,118.915,116.152,92.949997,38048,74.012657
2011-03-17,111.804,114.598,110.234,90.900002,296884,72.380302
2011-03-18,115.508,115.508,113.028,90.337502,55256,71.932419
2011-03-21,113.923,114.268,110.328,88.224998,55468,70.250328
2011-03-22,111.772,112.4,107.753,86.462502,50600,68.846886
2011-03-23,109.574,115.854,108.946,89.925003,256884,71.603958
2011-03-24,114.598,115.508,113.373,90.650002,63576,72.181244
2011-03-25,115.54,116.78,113.342,91.25,134972,72.659012
2011-03-28,114.598,116.168,113.106,91.1875,58696,72.609222
2011-03-29,114.598,118.365,113.342,90.487503,536020,72.051857
2011-03-30,114.143,118.365,114.143,92.550003,557092,73.694145
2011-03-31,117.722,131.238,116.168,100.287003,544136,79.854843
2011-04-01,125.963,133.122,125.744,101.449997,383320,80.780899
2011-04-04,127.203,131.552,126.137,102.849998,94300,81.895622
2011-04-05,130.767,130.767,121.254,99.175003,285452,78.969406
2011-04-06,125.587,125.79,124.645,99.512497,114708,79.238129
2011-04-07,124.974,126.215,123.389,99.099998,121888,78.909668
2011-04-08,123.719,125.587,121.536,97.512497,44468,77.645599
2011-04-11,120.877,123.232,120.563,96.400002,37616,76.759758
2011-04-13,120.893,123.389,118.758,97.699997,32664,77.794907
2011-04-15,122.321,124.613,120.563,96.3125,28716,76.690094
2011-04-18,121.207,122.447,117.737,94.5,40692,75.246872
2011-04-19,117.424,120.234,117.424,94.974998,26768,75.625084
2011-04-20,120.155,121.819,120.155,96.612503,48748,76.928978
2011-04-21,121.819,129.511,120.877,97.550003,561812,77.675461
2011-04-25,121.819,125.587,114.661,97.400002,908920,77.55603
2011-04-26,123.075,124.88,120.281,97.612503,232840,77.72525
2011-04-27,122.29,122.353,119.339,95.837502,73296,76.311859
2011-04-28,120.893,121.976,116.984,93.887497,55212,74.759155
2011-04-29,118.946,118.946,114.629,91.862503,48744,73.146706
2011-05-02,117.329,117.329,112.086,90.3125,59536,71.912514
2011-05-03,113.028,114.818,109.888,87.887497,68356,69.981575
2011-05-04,112.981,112.981,108.177,87.6875,70012,69.822327
2011-05-05,110.124,110.202,108.397,87.0625,38764,69.324661
2011-05-06,108.962,110.83,108.884,87.650002,27364,69.792458
2011-05-09,109.888,111.144,108.664,87.550003,35352,69.71283
2011-05-10,110.202,114.566,110.202,90.574997,96536,72.121529
2011-05-11,114.017,116.796,111.49,90.324997,250884,71.92247
2011-05-12,116.121,116.121,113.044,90.25,43316,71.86274
2011-05-13,113.342,114.912,112.086,90.050003,47004,71.703484
2011-05-16,112.824,114.284,112.18,90.025002,37348,71.683578
2011-05-17,112.997,113.342,110.139,89.112503,218164,70.956993
2011-05-18,111.568,112.494,110.359,88.849998,18796,70.747971
2011-05-19,110.516,112.086,110.234,88.737503,22116,70.658401
2011-05-20,109.826,112.4,109.826,88.537498,19248,70.49913
2011-05-23,111.207,112.055,109.26,87.550003,41836,69.71283
2011-05-24,109.888,111.254,107.785,87.675003,32048,69.81237
2011-05-25,110.124,113.342,109.873,88.400002,57736,70.389664
2011-05-26,112.651,113.075,110.202,88.724998,44352,70.64843
2011-05-27,112.384,112.4,109.92,88.324997,44760,70.329956
2011-05-30,111.474,112.698,110.202,88.287498,48644,70.300079
2011-05-31,113.044,113.044,110.391,88.775002,56808,70.68824
2011-06-01,112.651,112.997,110.862,88.800003,27812,70.708168
2011-06-02,111.458,112.086,110.705,88.599998,35636,70.548889
2011-06-03,110.987,112.997,109.888,88.699997,61404,70.628517
2011-06-06,111.772,111.772,110.312,88.449997,30364,70.429466
2011-06-07,110.045,112.62,109.888,87.675003,134712,69.81237
2011-06-08,110.139,111.301,110.139,88.125,15568,70.170685
2011-06-09,110.061,112.667,110.061,88.462502,58128,70.439423
2011-06-10,111.144,112.055,109.574,88,265520,70.071152
2011-06-13,110.249,111.945,109.025,87.224998,222684,69.454033
2011-06-14,110.516,110.673,109.574,87.737503,179060,69.862152
2011-06-15,111.458,114.88,110.234,88.550003,138244,70.509102
2011-06-16,110.516,112.337,108.366,88.75,397008,70.668343
2011-06-17,111.474,112.84,111.144,88.8125,27276,70.718117
2011-06-20,112.337,112.714,110.516,88.787498,187740,70.698196
2011-06-21,109.998,112.714,109.888,88.849998,41428,70.747971
2011-06-22,115.54,115.54,111.772,89.675003,94176,71.404892
2011-06-23,112.4,112.997,111.128,88.8125,29856,70.718117
2011-06-24,112.086,112.4,109.967,88.375,24852,70.369751
2011-06-27,111.019,113.169,110.83,89.650002,38888,71.384987
2011-06-28,111.788,114.378,111.788,90.262497,32156,71.872696
2011-06-29,113.342,114.284,112.4,90.237503,136032,71.852791
2011-06-30,117.738,135.006,113.342,99.150002,15944432,78.949463
2011-07-01,125.21,134.064,114.833,94.75,919200,75.445908
2011-07-04,119.637,120.186,114.598,92.6875,149272,73.803642
2011-07-05,116.089,119.92,113.656,94.3125,227520,75.097565
2011-07-06,118.444,118.836,114.598,93,135124,74.05246
2011-07-07,116.215,118.632,114.598,92.987503,95568,74.042526
2011-07-08,116.215,119.935,116.215,93.1875,162140,74.201775
2011-07-11,117.031,117.439,114.347,91.787498,85336,73.08699
2011-07-12,113.468,115.147,111.442,89.262497,162264,71.076431
2011-07-13,108.969,112.064,108.969,89.1875,75676,72.025322
2011-07-14,108.721,112.219,108.721,90.137497,80972,72.792511
2011-07-15,111.755,112.947,109.897,89.737503,138496,72.469505
2011-07-18,110.547,112.374,109.928,89.974998,109528,72.661293
2011-07-19,111.136,111.569,109.65,88.912498,56964,71.803261
2011-07-20,110.083,112.993,109.015,89.900002,236288,72.600716
2011-07-21,115.655,131.815,115.655,98.462502,8948892,79.515564
2011-07-22,122.156,127.218,119.509,99.949997,3089296,80.716827
2011-07-25,123.689,126.01,122.141,99.775002,624824,80.575485
2011-07-26,123.905,137.744,121.351,103.561996,9602212,83.633766
2011-07-27,130.034,131.521,128.472,104.400002,2536040,84.310516
2011-07-28,128.471,132.419,126.319,106.112999,778296,85.693901
2011-07-29,131.567,132.805,127.543,104.25,641112,84.1894
2011-08-01,128.486,131.258,128.486,105.199997,298172,84.956589
2011-08-02,131.567,131.567,126.924,104.650002,205192,84.512421
2011-08-03,128.007,131.521,124.989,104.625,237360,84.492218
2011-08-04,129.974,132.496,129.834,105.074997,169800,84.855637
2011-08-05,126.909,131.552,122.28,105.287003,451884,85.026825
2011-08-08,133.069,133.069,125.159,105.787003,328332,85.430626
2011-08-09,129.4,130.608,122.28,100.811996,589864,81.412964
2011-08-10,126.924,128.302,114.959,94.349998,630748,76.19442
2011-08-11,117.59,118.209,111.523,90.637497,748756,73.196327
2011-08-12,113.922,116.383,111.863,91.162498,355272,73.620277
2011-08-16,115.717,115.717,108.969,89.375,382908,72.17675
2011-08-17,110.516,112.993,108.38,89.537498,155812,72.307983
2011-08-18,109.897,112.064,109.479,89.449997,255032,72.237305
2011-08-19,109.061,109.061,106.508,86.887497,99540,70.167915
2011-08-22,108.04,108.04,105.207,85.637497,255688,69.158432
2011-08-23,107.684,109.975,105.594,88.425003,113992,71.409561
2011-08-24,108.984,111.445,108.969,89.537498,49372,72.307983
2011-08-25,110.888,111.29,104.619,85.262497,135064,68.855606
2011-08-26,106.817,106.817,99.372,81.712502,90816,65.988724
2011-08-29,103.087,107.328,103.087,85.3125,144940,68.896004
2011-08-30,107.436,107.576,104.325,85.525002,188496,69.067596
2011-09-02,107.096,107.73,105.826,86.224998,22800,69.632904
2011-09-05,106.802,109.897,105.269,85.474998,128812,69.027222
2011-09-06,105.656,107.452,105.285,85.287498,85248,68.875778
2011-09-07,106.508,107.421,104.325,84.699997,108524,68.401337
2011-09-08,105.873,108.04,105.053,87.087502,125024,70.329437
2011-09-09,107.839,111.43,107.839,88.199997,76392,71.227844
2011-09-12,108.349,108.349,104.635,86.175003,59484,69.592514
2011-09-13,109.588,109.897,107.281,87.425003,37604,70.601967
2011-09-14,108.272,111.136,106.802,86.537498,295688,69.885239
2011-09-15,108.349,108.891,107.792,87.675003,36692,70.803886
2011-09-16,108.659,111.507,106.508,89,182804,71.873901
2011-09-19,111.12,111.12,89.048,86.0625,128064,69.501663
2011-09-20,105.873,109.897,105.873,87.699997,43304,70.824051
2011-09-21,111.136,112.064,106.492,87.675003,369520,70.803886
2011-09-22,106.585,112.064,106.492,88.849998,285704,71.752785
2011-09-23,108.969,109.897,107.421,88.412498,119256,71.399475
2011-09-26,108.365,109.696,107.421,86.824997,217176,70.117432
2011-09-27,107.467,109.356,107.467,87.474998,70764,70.642365
2011-09-28,108.365,109.433,106.492,86.5,195688,69.854996
2011-09-29,108.04,108.953,107.421,87.550003,91392,70.702934
2011-09-30,107.761,110.516,107.576,87.012497,41408,70.268852
2011-10-03,107.637,107.637,105.254,85.199997,183196,68.80513
2011-10-04,108.288,108.288,104.217,84.887497,37720,68.552765
2011-10-05,105.563,106.492,103.706,84.699997,68732,68.401337
2011-10-07,105.873,107.034,104.635,85.037498,418132,68.673912
2011-10-10,105.3,106.291,102.638,84.112503,39956,67.926895
2011-10-11,107.87,107.87,105.254,85.487503,163600,69.037292
2011-10-12,108.288,126.924,105.285,91.762497,1079904,74.104805
2011-10-13,114.231,116.646,111.492,91.699997,869668,74.054344
2011-10-14,113.922,118.41,113.922,94.987503,387744,76.709259
2011-10-17,119.184,122.59,117.172,96.25,680424,77.728821
2011-10-18,122.714,130.019,120.608,99.262497,3139964,80.161621
2011-10-19,124.138,125.314,121.088,98.712502,327704,79.717461
2011-10-20,122.296,122.296,116.739,95.775002,216828,77.345192
2011-10-21,118.906,119.912,116.398,95.300003,115920,76.961609
2011-10-24,118.256,119.788,117.017,95.099998,78876,76.80011
2011-10-25,122.28,122.28,118.256,97.650002,185096,78.859398
2011-10-28,122.899,125.376,122.311,100.037003,209880,80.787086
2011-10-31,121.072,122.886,121.041,100.087997,284704,82.058708
2011-11-01,120.752,121.941,119.227,98.75,47108,80.9617
2011-11-02,119.227,123.343,117.428,98.712502,121520,80.930977
2011-11-03,119.532,120.416,118.038,97.662498,69204,80.070114
2011-11-04,119.12,121.575,118.312,97.512497,150724,79.947136
2011-11-08,118.922,120.995,118.312,98.4375,71252,80.705521
2011-11-09,120.447,121.361,116.65,98.837502,55464,81.033455
2011-11-11,120.752,122.581,118.343,99.574997,213392,81.638107
2011-11-14,121.361,121.971,119.288,99.412498,130628,81.504875
2011-11-15,120.004,121.361,119.913,98.824997,104920,81.023209
2011-11-16,117.153,121.651,117.153,99.224998,121324,81.351143
2011-11-17,119.41,121.971,117.397,99.037498,104888,81.197426
2011-11-18,120.02,121.453,119.532,99.349998,40028,81.453644
2011-11-21,121.194,123.267,117.702,100.212997,215936,82.161179
2011-11-22,121.056,127.704,119.684,102.525002,272840,84.056702
2011-11-23,124.411,125.234,121.697,100.212997,45884,82.161179
2011-11-24,122.581,124.67,121.971,101.425003,123916,83.154846
2011-11-25,123.496,125.311,122.916,102.300003,52608,83.872253
2011-11-28,122.886,126.545,121.971,101.712997,332124,83.390976
2011-11-29,123.053,124.701,123.053,101.525002,20912,83.236832
2011-11-30,122.368,125.295,121.986,102.050003,39996,83.667274
2011-12-01,125.006,129.594,124.411,102.662003,84784,84.169022
2011-12-02,126.545,126.545,122.657,102.625,105720,84.138702
2011-12-05,126.378,126.378,123.191,101.637001,81380,83.328674
2011-12-07,123.786,125.173,119.623,102.311996,47668,83.882072
2011-12-08,122.474,127.125,122.474,101.862999,67364,83.513954
2011-12-09,123.801,124.563,123.801,101.75,23448,83.421303
2011-12-12,123.801,125.021,122.383,101.688004,176324,83.370476
2011-12-13,122.063,124.106,121.91,100.061996,82956,82.037376
2011-12-14,121.971,123.115,120.599,100.025002,59512,82.007027
2011-12-15,121.971,123.496,120.142,100.012001,186868,81.996391
2011-12-16,121.971,123.496,121.666,100.787003,35500,82.631767
2011-12-19,123.511,123.511,120.752,99.912498,28336,81.91481
2011-12-20,120.691,125.508,120.203,100.650002,177052,82.519455
2011-12-21,121.971,124.106,120.767,100.061996,36944,82.037376
2011-12-22,121.133,123.465,118.952,98.875,193960,81.064194
2011-12-23,121.575,122.276,120.447,99.949997,128920,81.945564
2011-12-26,120.477,123.191,120.477,100.061996,43884,82.037376
2011-12-27,120.904,123.024,119.852,98.925003,206688,81.105186
2011-12-28,120.752,122.581,120.752,99.425003,37168,81.515129
2011-12-29,119.684,123.42,119.684,100.425003,27524,82.334991
2011-12-30,120.233,123.115,120.233,99.412498,15732,81.504875
2012-01-02,120.218,121.88,117.397,97.599998,39608,80.018875
2012-01-03,121.971,123.176,119.73,100.537003,56768,82.426811
2012-01-04,120.95,123.496,120.95,100.224998,13836,82.171013
2012-01-05,128.07,129.594,124.151,104.712997,110900,85.850555
2012-01-06,127.307,133.101,125.203,107.375,97684,88.033051
2012-01-09,127.155,129.29,125.021,105.188004,83244,86.240005
2012-01-10,126.545,130.357,126.454,106.324997,66404,87.172195
2012-01-11,130.784,135.388,128.1,107.875,101480,88.442978
2012-01-12,128.145,131.119,128.145,105.862999,220244,86.793411
2012-01-13,128.084,135.388,128.084,109.137001,105320,89.477661
2012-01-16,131.607,132.796,129.899,107.625,89204,88.238029
2012-01-17,131.774,135.693,131.607,110.362999,90552,90.482796
2012-01-18,136.028,139.352,134.778,112.275002,299008,92.050377
2012-01-19,140.267,151.854,132.644,110.737999,1839328,90.790253
2012-01-20,135.693,137.949,134.473,111.262001,265052,91.219879
2012-01-23,138.437,144.841,134.473,110.912003,6116872,90.932915
2012-01-24,136.913,138.407,132.949,109.449997,137708,89.734268
2012-01-25,133.498,135.388,132.034,109.25,133720,89.570305
2012-01-27,134.168,135.998,133.254,110.974998,156396,90.984589
2012-01-30,135.998,135.998,129.609,106.849998,46408,87.602608
2012-01-31,131.119,134.138,130.448,107.675003,72804,88.279022
2012-02-01,131.333,132.949,131.333,108.637001,60608,89.067734
2012-02-02,132.048,137.065,132.048,112.012001,334100,91.83477
2012-02-03,136.683,137.827,135.236,112.512001,270952,92.244705
2012-02-06,137.218,138.742,137.065,113.487999,158056,93.044907
2012-02-07,139.657,139.657,136.913,113.162003,64588,92.777588
2012-02-08,136.608,139.352,136.608,113.474998,69844,93.034225
2012-02-09,137.203,139.047,134.886,113.662003,97464,93.187538
2012-02-10,137.614,139.047,137.232,113.762001,39528,93.269524
2012-02-13,138.757,141.09,135.738,112.474998,760604,92.214363
2012-02-14,134.931,137.218,134.793,111.262001,105416,91.219879
2012-02-15,135.845,139.047,135.845,113.800003,181176,93.300682
2012-02-16,136.653,145.831,136.059,118.362999,483788,97.041733
2012-02-17,146.365,146.365,141.243,117.849998,123912,96.621147
2012-02-21,141.883,143.911,140.602,117.400002,47548,96.252205
2012-02-22,143.819,144.749,136.41,113.561996,73980,93.105568
2012-02-23,138.757,141.106,136.927,112.561996,241836,92.28569
2012-02-24,137.523,139.596,136.516,112.637001,56516,92.347183
2012-02-27,136.043,138.88,134.549,111.849998,63776,91.70195
2012-02-28,135.845,138.742,134.778,111.025002,41260,91.025566
2012-02-29,134.793,145.008,131.79,116.099998,818680,95.186378
2012-03-01,143.026,144.475,135.541,113.912003,237728,93.392502
2012-03-02,140.968,142.692,136.608,113.438004,106928,93.003891
2012-03-05,137.218,139.627,134.473,111.737999,433328,91.610123
2012-03-06,133.467,136.455,133.467,111.287003,155916,91.240364
2012-03-07,134.168,137.218,133.863,112.125,137040,91.927414
2012-03-09,135.937,139.505,135.937,112.75,128396,92.43985
2012-03-12,137.218,143.011,136.913,114.375,55076,93.772095
2012-03-13,138.285,143.241,138.285,116.637001,88256,95.626656
2012-03-14,142.264,153.531,141.196,122.224998,838712,100.208069
2012-03-15,149.11,149.11,142.706,117.425003,144152,96.272713
2012-03-16,139.733,144.658,136.181,114.112999,100492,93.557297
2012-03-19,139.2,145.725,136.5,117.974998,122456,96.723633
2012-03-20,141.487,145.451,141.029,118.349998,117872,97.031067
2012-03-21,142.477,147.158,142.477,119.949997,89828,98.34285
2012-03-22,146.365,147.494,143.316,118.724998,90996,97.338539
2012-03-23,147.585,149.11,143.621,120.775002,207044,99.019257
2012-03-26,147.89,148.805,144.307,121.150002,91844,99.326706
2012-03-27,145.298,149.72,145.298,121.887001,156140,99.930939
2012-03-28,146.411,149.37,144.231,121.199997,80600,99.367683
2012-03-29,145.191,149.415,141.867,120.425003,174564,98.732285
2012-03-30,146.365,151.244,145.756,122.324997,560780,100.290054
2012-04-02,149.4,152.159,147.89,124.162003,171424,101.796135
2012-04-03,151.244,161.856,150.939,125.012001,562164,102.493019
2012-04-04,150.939,155.513,150.742,125.787003,1684268,103.128418
2012-04-09,154.507,157.038,153.364,126.5,107324,103.712997
2012-04-10,154.629,156.016,152.814,125.900002,76900,103.221069
2012-04-11,153.562,154.766,149.415,123.012001,45148,100.853271
2012-04-12,150.939,154.568,150.939,124.199997,67368,101.827278
2012-04-13,152.434,154.141,148.226,123.224998,220316,101.027901
2012-04-16,150.925,154.294,147.89,122.175003,213244,100.167068
2012-04-17,152.464,167.086,152.464,132.425003,6309096,108.570679
2012-04-18,161.612,165.241,160.27,132.024994,979972,108.242752
2012-04-19,161.154,163.99,159.081,133.537994,356208,109.483192
2012-04-20,161.002,167.04,160.956,136.324997,581080,111.768135
2012-04-23,166.796,167.71,164.051,136.050003,560112,111.542694
2012-04-24,154.584,169.799,154.584,136.537994,832440,111.942787
2012-04-25,167.115,169.83,165.911,137.363007,194172,112.619179
2012-04-26,167.68,170.76,167.42,139.337006,613160,114.237602
2012-04-27,172.833,180.121,164.661,144.837006,1711832,118.746841
2012-04-30,174.693,181.127,172.345,147.399994,665396,120.848175
2012-05-02,181.097,186.525,179.603,150.324997,1303688,123.246277
2012-05-03,183.353,185.854,176.905,145.988007,519660,119.690514
2012-05-04,180.503,180.503,175.364,145.225006,378944,119.064934
2012-05-07,175.348,188.415,172.284,149.287994,1470732,122.396065
2012-05-08,182.195,182.957,176.584,145.412994,745988,119.219086
2012-05-09,177.316,181.966,175.913,145.462006,603720,119.25927
2012-05-10,177.422,186.54,176.889,145.938004,832356,119.649513
2012-05-11,178.383,181.737,173.824,145.037994,520676,118.911598
2012-05-14,178.368,184.786,176.478,150.774994,1004556,123.615189
2012-05-15,184.177,188.75,177.956,153.636993,890120,125.9617
2012-05-16,187.226,187.226,180.624,151.574997,322876,124.271088
2012-05-17,184.329,190.58,184.329,155.188004,504772,127.233284
2012-05-18,188.751,189.025,184.573,152.074997,188904,124.681023
2012-05-21,187.317,187.531,184.481,152.425003,160148,124.968002
2012-05-22,184.924,187.18,183.032,152.712006,468276,125.203293
2012-05-23,185.091,186.601,184.482,151.863007,81328,124.507225
2012-05-24,183.567,186.311,183.292,151.662994,180428,124.343262
2012-05-25,184.634,191.007,184.634,154.863007,568140,126.966812
2012-05-28,188.279,189.895,187.256,154.649994,93636,126.79216
2012-05-29,188.476,189.665,188.141,155,204376,127.079155
2012-05-30,190.306,193.446,184.481,156.175003,607392,128.042496
2012-05-31,189.818,194.239,188.003,157.550003,271832,129.169815
2012-06-01,188.521,192.654,188.521,157.199997,92760,128.882828
2012-06-04,190.275,190.58,188.141,154.75,102544,126.874199
2012-06-05,189.055,192.105,187.516,157.175003,152652,128.862366
2012-06-06,192.105,195.154,191.296,158.925003,106880,130.297119
2012-06-07,193.019,193.934,184.786,152.511993,762956,125.039322
2012-06-08,186.021,194.849,184.847,153.449997,521320,125.808327
2012-06-11,187.226,192.105,187.012,154.488007,466972,126.65937
2012-06-12,186.159,196.648,185.945,156,497440,127.899025
2012-06-13,190.275,193.02,189.665,156.412994,68756,128.237579
2012-06-14,191.037,195.093,189.375,156.425003,236812,128.247482
2012-06-15,191.007,193.554,186.387,153.425003,116688,125.787895
2012-06-18,187.378,190.733,180.989,151.149994,384460,123.92263
2012-06-19,188.446,190.885,186.22,153.613007,807576,125.942024
2012-06-20,188.994,189.574,187.24,153.949997,515608,126.218277
2012-06-21,188.446,188.903,184.985,152.212006,73460,124.793358
2012-06-22,185.396,187.348,183.719,151.25,96748,124.004677
2012-06-25,188.598,189.055,180.593,152.600006,79428,125.111481
2012-06-26,186.006,190.58,184.557,154.412994,181368,126.59787
2012-06-27,187.226,203.22,187.226,158.850006,1461024,130.235641
2012-06-28,195.611,197.151,190.991,160.225006,225620,131.362915
2012-06-29,195.764,198.203,194.254,161.199997,154380,132.162292
2012-07-02,196.083,209.425,195.81,168.287994,1385220,137.97348
2012-07-03,206.436,216.926,206.436,175.886993,1675816,144.203613
2012-07-04,215.599,218.68,212.382,175,746328,143.476456
2012-07-05,211.925,213.45,209.79,173.837006,162804,142.52298
2012-07-06,211.003,211.003,198.624,165.412994,481040,136.796783
2012-07-09,197.702,205.425,196.493,164.787994,285804,136.279922
2012-07-10,201.133,203.446,198.775,166.149994,176652,137.406296
2012-07-11,200.74,202.509,196.04,163.649994,178364,135.338745
2012-07-12,195.903,195.903,190.749,159.074997,331600,131.555267
2012-07-13,195.888,202.237,194.075,164.261993,474120,135.844894
2012-07-16,204.353,210.036,191.566,160.337006,2983936,132.598953
2012-07-17,197.098,199.032,188.573,162.363007,1728768,134.274445
2012-07-18,198.004,198.307,193.803,161.462006,312972,133.529312
2012-07-19,197.884,198.004,193.621,161.050003,192628,133.188599
2012-07-20,196.191,202.191,194.679,165.725006,529512,137.05484
2012-07-23,200.075,202.524,196.781,163.636993,295416,135.328064
2012-07-24,197.46,201.33,197.4,163.886993,160452,135.534775
2012-07-25,199.26,200.725,195.556,162.225006,111640,134.160339
2012-07-26,197.99,199.214,182.088,156.238007,259028,129.209045
2012-07-27,190.447,196.433,187.122,155.449997,162212,128.557373
2012-07-30,188.936,191.777,186.29,157.037994,120332,129.870636
2012-07-31,189.389,193.077,189.389,157.800003,91556,130.500778
2012-08-01,192.382,194.694,190.447,160.363007,143072,132.620453
