"Date","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
2015-07-30,2516.050049,2516.800049,2472.800049,2480.649902,1385287,2373.331055
2015-07-31,2489.899902,2519,2487,2510.75,981888,2402.128418
2015-08-03,2503.399902,2525,2500.899902,2509.600098,589662,2401.029053
2015-08-04,2510.399902,2523,2486,2508.899902,1171346,2400.358887
2015-08-05,2520,2550,2511,2547.149902,494497,2436.954102
2015-08-06,2565,2583,2550.100098,2573.300049,1105683,2461.972168
2015-08-07,2573,2573,2547,2552.050049,594253,2441.64209
2015-08-10,2572,2589,2556.600098,2572.100098,715591,2460.824951
2015-08-11,2578,2610,2542.100098,2604.199951,1100153,2491.536377
2015-08-12,2603.100098,2691.399902,2602,2671.699951,1739892,2556.115479
2015-08-13,2670,2684,2556,2635.600098,703213,2521.577148
2015-08-14,2638,2719.350098,2637.100098,2703.199951,1146982,2586.253174
2015-08-17,2690.100098,2696.800049,2655,2684.75,386822,2568.601074
2015-08-18,2706.899902,2749.899902,2690,2740.899902,958463,2622.321533
2015-08-19,2750,2752.850098,2721.899902,2733.600098,845035,2615.337891
2015-08-20,2745,2745,2672,2686.850098,1174649,2570.610352
2015-08-21,2712,2729.899902,2655.100098,2676.149902,1768040,2560.372803
2015-08-24,2639,2645,2569.100098,2578.649902,2346172,2467.09082
2015-08-25,2587.899902,2622,2535.5,2567.149902,1962900,2456.088867
2015-08-26,2558.050049,2639,2511.949951,2576.75,1608079,2465.272949
2015-08-27,2614.899902,2614.899902,2545.800049,2574.649902,2632399,2463.26416
2015-08-28,2609,2609,2557.699951,2570.850098,1372076,2459.628662
2015-08-31,2590,2590,2531.050049,2564.050049,1846022,2453.122803
2015-09-01,2556,2611.199951,2530,2537.399902,1493801,2427.625488
2015-09-02,2559.699951,2620.449951,2548,2591.800049,1882975,2479.672363
2015-09-03,2596.100098,2615,2576.25,2605.600098,1132537,2492.875244
2015-09-04,2611.399902,2614.899902,2539.149902,2547.449951,1213198,2437.240723
2015-09-07,2553,2559.949951,2532.699951,2539.75,879592,2429.874023
2015-09-08,2545,2564.100098,2523.5,2540.300049,893873,2430.399902
2015-09-09,2562.949951,2574,2544,2549.75,1022538,2439.44165
2015-09-10,2542,2578.5,2527,2545.399902,1332909,2435.279541
2015-09-11,2546.5,2568.399902,2540.600098,2552,796336,2441.593994
2015-09-14,2565,2565,2543,2551.649902,794659,2441.259277
2015-09-15,2551.649902,2558.899902,2536,2537.25,689950,2427.482178
2015-09-16,2555,2565,2541.050049,2550.350098,878408,2440.015625
2015-09-18,2565,2586,2539,2551.25,1227647,2440.876465
2015-09-21,2550,2557.100098,2533.199951,2551.050049,554420,2440.685303
2015-09-22,2557.5,2572.399902,2490,2526.800049,1040623,2417.484375
2015-09-23,2534.300049,2557.75,2512.600098,2532.649902,614176,2423.081299
2015-09-24,2535.5,2590,2529.899902,2580.399902,1177127,2468.765625
2015-09-28,2594,2619,2579.5,2593.699951,1183406,2481.490234
2015-09-29,2583.350098,2634,2569.850098,2588.25,1662976,2476.275635
2015-09-30,2643.699951,2643.699951,2570.949951,2588.050049,1684168,2476.084717
2015-10-01,2599,2649.949951,2592.199951,2644.600098,1417204,2530.188232
2015-10-05,2652.699951,2770,2652.699951,2711.649902,2403653,2594.337158
2015-10-06,2725,2726,2684,2700,1989795,2583.191162
2015-10-07,2693.949951,2717,2646.949951,2653.949951,1032765,2539.133301
2015-10-08,2670,2678.350098,2620,2633.800049,1178775,2519.855225
2015-10-09,2650.5,2650.600098,2608,2629.649902,1124862,2515.884766
2015-10-12,2655,2660.350098,2587,2592.600098,1227956,2480.437988
2015-10-13,2602.800049,2612,2567.600098,2598.550049,3089856,2486.130371
2015-10-14,2548,2548,2480,2483.699951,4168564,2376.249023
2015-10-15,2490,2503.5,2465,2467.75,1607855,2360.989014
2015-10-16,2480.899902,2492,2470,2472,1166914,2365.055176
2015-10-19,2490,2494.949951,2455.850098,2488.75,1565321,2381.080566
2015-10-20,2496.25,2530,2495.600098,2526.75,1347542,2417.436523
2015-10-21,2535,2542,2522.25,2530,964844,2425.825928
2015-10-23,2548,2548,2527.300049,2537.149902,1167699,2437.981445
2015-10-26,2549,2549,2515.100098,2536.550049,707315,2437.405273
2015-10-27,2530.050049,2544.899902,2520.350098,2531.100098,765210,2432.168457
2015-10-28,2510.050049,2533.550049,2510.050049,2529.100098,627671,2430.246582
2015-10-29,2533.550049,2535.399902,2490.050049,2495.350098,1565158,2397.815918
2015-10-30,2500,2511.899902,2485,2495.199951,758348,2397.671387
2015-11-02,2500,2522.800049,2487.550049,2517.350098,659647,2418.955566
2015-11-03,2528,2547.800049,2518.5,2543.449951,682453,2444.035156
2015-11-04,2545,2547.199951,2520,2533.800049,495717,2434.762939
2015-11-05,2530.800049,2534.949951,2480,2482.649902,798049,2385.611816
2015-11-06,2492,2518.25,2483.449951,2505.75,454012,2407.809082
2015-11-09,2495,2502.75,2468.600098,2471.350098,1010778,2374.753418
2015-11-10,2472.949951,2477,2450,2458.149902,680960,2362.06958
2015-11-13,2438.050049,2438.050049,2386.550049,2397.399902,1371616,2303.694336
2015-11-16,2390,2390,2356,2374.600098,1021764,2281.785645
2015-11-17,2380.5,2398.449951,2375,2390.550049,992514,2297.111816
2015-11-18,2388.899902,2388.899902,2346,2351.449951,760176,2259.539795
2015-11-19,2365.350098,2381.600098,2352,2362.550049,933453,2270.206299
2015-11-20,2366.5,2423.550049,2361.949951,2398.350098,1006063,2304.607178
2015-11-23,2405.300049,2413.399902,2382.25,2391.050049,544041,2297.592041
2015-11-24,2380.050049,2392.449951,2365.5,2367.949951,499320,2275.395264
2015-11-26,2377.899902,2382.399902,2337.850098,2345.550049,1457646,2253.870605
2015-11-27,2348,2359.449951,2332.5,2353.350098,868603,2261.366211
2015-11-30,2365,2391.25,2350.149902,2373.550049,2050024,2280.776123
2015-12-01,2362.899902,2378.050049,2357.050049,2361.899902,860997,2269.581787
2015-12-02,2378,2378.100098,2346.5,2365.199951,820148,2272.752441
2015-12-03,2360,2373,2347,2350.75,1141679,2258.867432
2015-12-04,2340,2347.300049,2321.100098,2328.399902,623046,2237.390869
2015-12-07,2332.199951,2343.899902,2315.25,2319.800049,691302,2229.126953
2015-12-08,2319.399902,2349,2317.300049,2329,569982,2237.967773
2015-12-09,2337.899902,2372.800049,2320,2367.649902,2641403,2275.106689
2015-12-10,2369,2391.199951,2352,2384.550049,861994,2291.346924
2015-12-11,2383,2391.949951,2363.25,2386,826189,2292.73999
2015-12-14,2335.199951,2387,2330.600098,2378.449951,1359266,2285.484619
2015-12-15,2378.449951,2385,2363.050049,2375.850098,567934,2282.986572
2015-12-16,2384,2414.5,2384,2408.399902,717967,2314.263916
2015-12-17,2415,2445,2393.350098,2439.75,809422,2344.388428
2015-12-18,2420,2434.199951,2400.649902,2416.800049,1512485,2322.336182
2015-12-21,2419.949951,2450,2406.850098,2446.399902,805052,2350.778809
2015-12-22,2440,2440,2400,2405.050049,780429,2311.044922
2015-12-23,2415,2435,2410.550049,2425.800049,424917,2330.984131
2015-12-24,2421,2438.199951,2404,2434.25,421580,2339.10376
2015-12-28,2428,2466.399902,2420.199951,2462.699951,1852099,2366.441895
2015-12-29,2458.350098,2465.300049,2445.75,2455.800049,854262,2359.811279
2015-12-30,2453.050049,2459,2412.300049,2418.300049,802881,2323.7771
2015-12-31,2415.75,2448.5,2407.5,2436.850098,620159,2341.602051
2016-01-01,2439,2439,2412.25,2416.399902,356131,2321.951416
2016-01-04,2410.149902,2414,2366.050049,2369.600098,935092,2276.980469
2016-01-05,2385,2386.600098,2341,2348.949951,1339010,2257.137451
2016-01-06,2350.199951,2386.149902,2350.199951,2381.600098,1326614,2288.511719
2016-01-07,2370,2382.899902,2360,2371.25,1599790,2278.565918
2016-01-08,2385,2407.350098,2372.5,2397.600098,953772,2303.886475
2016-01-11,2382.5,2384,2348.850098,2362.350098,1465114,2270.014404
2016-01-12,2362.699951,2365,2301.600098,2327.050049,1741297,2236.094238
2016-01-13,2317,2327,2255.100098,2279.199951,2373046,2190.114014
2016-01-14,2273,2298.899902,2250,2278.800049,1371026,2189.729492
2016-01-15,2288.850098,2291.699951,2255,2261.100098,1634704,2172.721924
2016-01-18,2262,2291.899902,2260,2277.649902,1106961,2188.624512
2016-01-19,2277,2300,2268.300049,2279.300049,483955,2190.209717
2016-01-20,2273.800049,2285,2243,2280.100098,807977,2190.979248
2016-01-21,2285,2289.899902,2245.75,2254.5,1337768,2171.617676
2016-01-22,2273,2302.050049,2260,2295.75,671589,2211.351563
2016-01-25,2301.899902,2339,2291.5,2304.649902,698780,2219.924316
2016-01-27,2302,2329.949951,2281.899902,2319.75,813493,2234.468994
2016-01-28,2315.5,2348.899902,2308.050049,2331.199951,1553330,2245.497803
2016-01-29,2358.699951,2400,2335.050049,2391.300049,1117872,2303.388916
2016-02-01,2391.100098,2412.949951,2359,2402.699951,747637,2314.369873
2016-02-02,2409,2433,2379.699951,2398.100098,737794,2309.938721
2016-02-03,2387.5,2429.899902,2360.300049,2416.300049,654346,2327.469727
2016-02-04,2421.899902,2440,2402,2420.050049,625023,2331.081787
2016-02-05,2408.100098,2439.949951,2408.100098,2421.949951,701498,2332.912109
2016-02-08,2400,2412.050049,2347,2362.949951,531829,2276.081055
2016-02-09,2333.600098,2333.600098,2255.600098,2281.399902,1244805,2197.52832
2016-02-10,2275,2289.899902,2258.100098,2268.800049,945366,2185.39209
2016-02-11,2280,2289,2171.649902,2197.949951,981204,2117.146973
2016-02-12,2200,2243.399902,2164,2226.600098,1086284,2144.743896
2016-02-15,2250,2306.850098,2240,2269.149902,1239856,2185.729492
2016-02-16,2266,2282,2243,2265.550049,794351,2182.261475
2016-02-17,2265,2279.649902,2246.399902,2275.550049,792589,2191.894043
2016-02-18,2285,2319.75,2278,2315.850098,764570,2230.712646
2016-02-19,2307.350098,2327,2305.449951,2319.649902,439506,2234.373047
2016-02-22,2320.25,2343,2305,2315.899902,662442,2230.760742
2016-02-23,2310.25,2319.899902,2256.75,2264,653426,2180.768555
2016-02-24,2262.449951,2262.449951,2201.199951,2210.949951,829664,2129.669189
2016-02-25,2219.800049,2228,2185.649902,2212.850098,915278,2131.499268
2016-02-26,2229.699951,2256.899902,2199.600098,2210.5,768768,2129.235596
2016-02-29,2237,2237,2115,2176.800049,1095859,2096.774658
2016-03-01,2193,2285.100098,2162,2276.649902,999880,2192.953369
2016-03-02,2305,2330,2256.25,2318.850098,763743,2233.602295
2016-03-03,2336,2391,2301,2373.149902,1324142,2285.906006
2016-03-04,2380,2380,2349.550049,2357.550049,756483,2270.879639
2016-03-08,2342.100098,2367,2304.199951,2354.300049,634076,2267.748779
2016-03-09,2341,2369.399902,2295.149902,2357.25,1008892,2270.590576
2016-03-10,2356.050049,2359.850098,2314.949951,2348.300049,830833,2261.969727
2016-03-11,2340,2390.850098,2335,2365.25,765264,2278.296631
2016-03-14,2362,2398,2340,2355,818371,2268.42334
2016-03-15,2349.050049,2363.5,2320.100098,2329.899902,811678,2244.246094
2016-03-16,2315,2332,2306.899902,2327.050049,959123,2241.500977
2016-03-17,2334,2361.800049,2332,2352.050049,1110544,2265.581543
2016-03-18,2360,2430,2360,2425.850098,1602035,2336.668701
2016-03-21,2426,2454.949951,2420,2446.25,1168491,2356.318848
2016-03-22,2442,2485,2436.5,2473.100098,975992,2382.181396
2016-03-23,2487.899902,2487.899902,2457.300049,2473.800049,1139217,2382.855713
2016-03-28,2491,2517.149902,2461.550049,2473.399902,1660441,2382.470703
2016-03-29,2478,2486.949951,2455,2469.399902,919398,2378.617432
2016-03-30,2470.899902,2505,2460,2489.5,1068252,2397.978516
2016-03-31,2478.300049,2550,2472.149902,2520.300049,2181982,2427.64624
2016-04-01,2505,2520.850098,2434.100098,2453.899902,1520700,2363.687012
2016-04-04,2456,2488,2447,2471.25,876176,2380.399658
2016-04-05,2470.800049,2484.899902,2442.050049,2462.75,745897,2372.211914
2016-04-06,2470,2489,2459.350098,2481.899902,881575,2390.657715
2016-04-07,2480,2484.699951,2457,2470.800049,1195471,2379.966064
2016-04-08,2466,2473.699951,2427,2432.050049,699750,2342.640869
2016-04-11,2433,2517,2413,2506.649902,1200324,2414.498047
2016-04-12,2498,2525,2488.100098,2518.149902,651814,2425.575439
2016-04-13,2530,2545,2512.5,2526.199951,800734,2433.329834
2016-04-18,2453,2553.5,2440,2519.75,3560752,2427.116455
2016-04-20,2534.899902,2534.899902,2440,2450.350098,3202512,2360.267578
2016-04-21,2451,2467.399902,2412.199951,2424.399902,1262862,2335.271729
2016-04-22,2419,2435.399902,2404.199951,2417.050049,982063,2328.191895
2016-04-25,2402.300049,2457.050049,2402.300049,2451.25,1133827,2361.134766
2016-04-26,2449,2493.5,2442,2489.800049,1277184,2398.267578
2016-04-27,2480,2514.600098,2475.899902,2511.100098,924335,2418.78418
2016-04-28,2501.300049,2540,2498.100098,2527.75,2496372,2434.822754
2016-04-29,2517,2542,2510,2535.5,1186089,2442.287598
2016-05-02,2529,2530,2500,2526.699951,558346,2433.811035
2016-05-03,2525,2530,2472,2478.100098,1076559,2386.997803
2016-05-04,2473.899902,2494.050049,2457,2478,682446,2386.901367
2016-05-05,2478,2489.949951,2463.550049,2470.300049,623283,2379.484375
2016-05-06,2465,2484.300049,2431,2473.399902,442799,2382.470703
2016-05-09,2473.399902,2518,2456.399902,2512.550049,910638,2420.180908
2016-05-10,2515,2533.949951,2496,2522.899902,579267,2430.150635
2016-05-11,2500,2525.600098,2490,2518.300049,799358,2425.719971
2016-05-12,2520.550049,2569.899902,2520.550049,2566.199951,756541,2471.858887
2016-05-13,2565,2566,2510.149902,2523.399902,810865,2430.63208
2016-05-16,2538,2564.800049,2522.5,2551.149902,555763,2457.362549
2016-05-17,2564.199951,2591.25,2552,2570.199951,878349,2475.711914
2016-05-18,2565.850098,2565.850098,2526.050049,2551.100098,750370,2457.314209
2016-05-19,2555,2560,2526.100098,2556.949951,519396,2462.949219
2016-05-20,2542.300049,2565.800049,2522.800049,2529.300049,615459,2436.315674
2016-05-23,2544,2545.899902,2480.199951,2491.449951,766508,2399.857178
2016-05-24,2484,2488.25,2459.600098,2467.699951,669579,2376.979736
2016-05-25,2481,2532.949951,2481,2526.449951,774339,2433.570313
2016-05-26,2530,2564.899902,2505.100098,2548.699951,971624,2455.002197
2016-05-27,2553.149902,2579.850098,2550.600098,2572.649902,552338,2478.071533
2016-05-30,2583,2641.949951,2582,2636.399902,674732,2539.477783
2016-05-31,2640,2647,2562,2569.399902,1861304,2474.940918
2016-06-01,2571.199951,2645,2571,2633.550049,955971,2536.73291
2016-06-02,2600,2654.300049,2600,2650.149902,704378,2552.722656
2016-06-03,2651.399902,2658,2620.5,2629.550049,777461,2532.879883
2016-06-06,2620.5,2639,2603.199951,2612.5,661013,2542.563721
2016-06-07,2614,2639,2613,2631.149902,601097,2560.713867
2016-06-08,2617.25,2628.550049,2605.5,2613.100098,469133,2543.147461
2016-06-09,2622.399902,2622.399902,2555.199951,2577.25,781069,2508.257324
2016-06-10,2566,2603.25,2553.199951,2555.75,698416,2487.332764
2016-06-13,2540,2553.350098,2518,2547,514989,2478.816895
2016-06-14,2558.949951,2558.949951,2518.25,2534.850098,488785,2466.992432
2016-06-15,2530,2564.899902,2522,2556.850098,635422,2488.403564
2016-06-16,2545.550049,2564.699951,2516.449951,2558.300049,572535,2489.814697
2016-06-17,2559,2610,2559,2602.600098,939494,2532.928711
2016-06-20,2602.600098,2668,2591.800049,2659.300049,936419,2588.11084
2016-06-21,2663.5,2665,2641.399902,2651.199951,513845,2580.227295
2016-06-22,2650,2677.699951,2631.75,2667.649902,880856,2596.237061
2016-06-23,2655,2659.5,2625.300049,2645.350098,698507,2574.534424
2016-06-24,2565.149902,2593.199951,2514.149902,2573.949951,1883293,2505.04541
2016-06-27,2547,2547,2482.649902,2495.850098,2136283,2429.035889
2016-06-28,2495.850098,2502.899902,2458.399902,2463.949951,2249762,2397.98999
2016-06-29,2475,2512.5,2465.300049,2502.899902,1265632,2435.897705
2016-06-30,2522,2562.899902,2500.350098,2553.100098,2560906,2484.753906
2016-07-01,2562,2564.600098,2494.350098,2500.850098,1098648,2433.902588
2016-07-04,2516,2525.850098,2482,2494.199951,941742,2427.430664
2016-07-05,2494.199951,2497.050049,2477.149902,2485.300049,779874,2418.768555
2016-07-07,2487.699951,2491.850098,2425,2429.800049,1658400,2364.754639
2016-07-08,2435,2442.050049,2403.5,2426.600098,1228178,2361.640381
2016-07-11,2430,2471.800049,2427,2464.149902,771816,2398.185059
2016-07-12,2471.699951,2475,2435.850098,2464.949951,732768,2398.963379
2016-07-13,2478,2499.25,2451.25,2493.100098,1051150,2426.360107
2016-07-14,2486,2529,2471,2521.899902,1349994,2454.388916
2016-07-15,2517,2527.800049,2426.550049,2445.350098,4168183,2379.888184
2016-07-18,2447,2469,2430.600098,2433.449951,1299425,2368.306641
2016-07-19,2427.5,2472.800049,2427.5,2466.199951,1181448,2400.180176
2016-07-20,2450,2502.5,2448.149902,2494.949951,1407626,2428.160156
2016-07-21,2489.5,2519.5,2464.449951,2506.050049,1263574,2438.963379
2016-07-22,2498.899902,2524,2492,2515.100098,758608,2447.77124
2016-07-25,2512,2563.199951,2505.800049,2558.949951,844398,2496.900391
2016-07-26,2558.949951,2568,2533,2552.600098,1155645,2490.704102
2016-07-27,2555,2580.399902,2545,2577.550049,875255,2515.049072
2016-07-28,2580.5,2629.550049,2577.050049,2619.25,2316040,2555.738281
2016-07-29,2614,2634.899902,2599,2619.300049,1244042,2555.786621
2016-08-01,2632,2725,2632,2708.25,1980852,2642.579834
2016-08-02,2702.899902,2715.699951,2689.800049,2699.199951,1289081,2633.749268
2016-08-03,2686,2699,2649.050049,2656.300049,1147351,2591.889648
2016-08-04,2670,2682.949951,2636.25,2652,707708,2587.693848
2016-08-05,2673.899902,2684.300049,2632,2649.100098,934242,2584.864014
2016-08-08,2640,2668,2629.050049,2649.5,1029122,2585.25415
2016-08-09,2658,2659.800049,2578.850098,2650.199951,1130957,2585.937012
2016-08-10,2651,2682,2648,2675.399902,1031039,2610.526123
2016-08-11,2665.550049,2715,2665.550049,2709.899902,1116569,2644.189697
2016-08-12,2705,2744.800049,2702.050049,2738.449951,1163679,2672.047607
2016-08-16,2738,2740,2673.850098,2691.699951,1591877,2626.431396
2016-08-17,2699,2699,2618,2624.550049,924283,2560.909424
2016-08-18,2635,2657.550049,2630.100098,2638.550049,646032,2574.570068
2016-08-19,2640,2646.449951,2600,2603.5,1208122,2540.369873
2016-08-22,2588,2594.449951,2536.300049,2548.699951,1132637,2486.898682
2016-08-23,2544.949951,2604.949951,2540.199951,2601.050049,751687,2537.979004
2016-08-24,2589.800049,2602,2569.050049,2572.050049,558439,2509.682373
2016-08-25,2580,2589.699951,2526,2551.050049,969845,2489.19165
2016-08-26,2559.800049,2572.550049,2517.199951,2524.949951,625157,2463.724609
2016-08-29,2534.949951,2534.949951,2466.75,2500.550049,744364,2439.91626
2016-08-30,2510,2549.800049,2501.25,2544.149902,722013,2482.458984
2016-08-31,2550,2550,2500.850098,2511.300049,1615834,2450.405518
2016-09-01,2524.899902,2534.949951,2487.050049,2507.5,672868,2446.697998
2016-09-02,2512,2519.399902,2496.050049,2514.800049,871165,2453.820557
2016-09-06,2519.899902,2520.149902,2480,2484.050049,1119533,2423.816406
2016-09-07,2499.699951,2499.699951,2423,2440.550049,1927020,2381.371094
2016-09-08,2360,2360,2284.75,2322.100098,3510758,2265.793213
2016-09-09,2329.699951,2366.649902,2320.050049,2352.449951,1371219,2295.407227
2016-09-12,2337,2363.949951,2324,2359.050049,1012227,2301.847412
2016-09-14,2362,2377.600098,2310,2328.449951,1034929,2271.989014
2016-09-15,2339.949951,2342.100098,2316.75,2326.949951,1409482,2270.525635
2016-09-16,2336.699951,2376,2320,2361.699951,2179002,2304.432861
2016-09-19,2365,2427,2350,2411.449951,1401273,2352.976563
2016-09-20,2411,2416.899902,2385.399902,2406.5,592276,2348.147217
2016-09-21,2407.699951,2424,2400.699951,2413.399902,839010,2354.87915
2016-09-22,2425.25,2428,2371.100098,2378,1428787,2320.337891
2016-09-23,2382,2403.850098,2371.149902,2398.100098,900363,2339.950439
2016-09-26,2401.100098,2419.100098,2395,2401.100098,876738,2342.877441
2016-09-27,2401.100098,2448,2401.100098,2436.100098,1019396,2377.029053
2016-09-28,2431,2437.5,2415.199951,2423.050049,865664,2364.29541
2016-09-29,2435,2456.5,2419.600098,2437.800049,1801979,2378.687988
2016-09-30,2437.050049,2449.800049,2423.100098,2430.800049,1087682,2371.857666
2016-10-03,2450,2457.649902,2401.100098,2411.699951,909440,2353.220459
2016-10-04,2420,2425.050049,2398,2405.149902,890359,2346.829346
2016-10-05,2408,2415.399902,2376.100098,2386.350098,588177,2328.485596
2016-10-06,2395,2402.399902,2372.75,2388.75,1133786,2330.827393
2016-10-07,2388,2388,2358.199951,2367.800049,908256,2310.385254
2016-10-10,2369.899902,2386.899902,2355.050049,2380.300049,601071,2322.582031
2016-10-13,2363.300049,2369.899902,2320.899902,2328.899902,2586667,2272.428467
2016-10-14,2315,2387,2291,2366.199951,3870607,2308.823975
2016-10-17,2368.899902,2375.800049,2344.399902,2362.449951,1364173,2305.165039
2016-10-18,2376,2415.699951,2354.800049,2400.199951,1064316,2341.999512
2016-10-19,2401,2410,2370.300049,2395.100098,992529,2337.023193
2016-10-20,2396.899902,2409.350098,2386,2401.149902,632927,2342.926758
2016-10-21,2400,2431.899902,2398.25,2428.649902,629830,2369.759277
2016-10-24,2428.199951,2434.899902,2402.550049,2427.699951,626595,2375.189453
2016-10-25,2405,2414.600098,2381,2398.449951,886233,2346.572266
2016-10-26,2398.600098,2402.75,2372.5,2396.25,718565,2344.419678
2016-10-27,2379.699951,2429.5,2365.5,2418.100098,1470801,2365.797119
2016-10-28,2410,2415.100098,2388,2398.699951,876051,2346.81665
2016-11-01,2399.699951,2399.699951,2334.149902,2350,1467388,2299.170166
2016-11-02,2341,2344,2295,2304.050049,1162538,2254.213867
2016-11-03,2294,2335,2284.5,2319.449951,731655,2269.281006
2016-11-04,2320,2336.149902,2294,2330.550049,591876,2280.140625
2016-11-07,2337.899902,2344.899902,2260.050049,2277.050049,1024026,2227.798096
2016-11-08,2280.449951,2307,2260,2283.199951,966817,2233.814941
2016-11-09,2180,2275,2142.850098,2169.850098,2250113,2122.916748
2016-11-10,2204.800049,2217.5,2140.800049,2155.449951,1086213,2108.828125
2016-11-11,2147.050049,2147.050049,2086.199951,2101.149902,1199212,2055.702637
2016-11-15,2116.899902,2157.550049,2051.899902,2121.300049,3145162,2075.416992
2016-11-16,2145.100098,2208.899902,2138,2189.600098,2009979,2142.239746
2016-11-17,2185,2208.600098,2130.149902,2137.199951,1252344,2090.9729
2016-11-18,2142,2150,2104.199951,2125.100098,1070267,2079.134766
2016-11-21,2126.199951,2140,2105,2132.899902,896683,2086.765869
2016-11-22,2132,2177.449951,2122.050049,2135,659430,2088.820557
2016-11-23,2149,2162.949951,2127.199951,2156.350098,637904,2109.709229
2016-11-24,2154.899902,2207.600098,2137,2188.449951,1513117,2141.114502
2016-11-25,2212,2307.25,2192.199951,2300.350098,2138074,2250.594238
2016-11-28,2294,2319.449951,2251.899902,2282.600098,962148,2233.228271
2016-11-29,2275,2292,2252.550049,2259.850098,721148,2210.970215
2016-11-30,2265,2294.75,2242.300049,2276.050049,1722916,2226.819824
2016-12-01,2277,2290,2254.050049,2263.449951,561526,2214.491943
2016-12-02,2258,2270.800049,2205.199951,2221.850098,999016,2173.792236
2016-12-05,2229,2237.850098,2170,2186,1124763,2138.717285
2016-12-06,2190,2203.949951,2169.899902,2182.350098,796722,2135.146484
2016-12-07,2182.199951,2184.449951,2145.649902,2154.550049,1032853,2107.94751
2016-12-08,2160.5,2199,2160,2195.75,1619773,2148.256592
2016-12-09,2205,2219.899902,2173.300049,2195.25,794359,2147.767334
2016-12-12,2194.800049,2217.600098,2163,2208.199951,655879,2160.437256
2016-12-13,2218,2218,2183,2200.300049,1073767,2152.708496
2016-12-14,2214,2224.699951,2189,2207.600098,935183,2159.850342
2016-12-15,2202,2272.100098,2202,2259.300049,2147705,2210.431885
2016-12-16,2277,2290,2252,2282.649902,993615,2233.276855
2016-12-19,2280,2297.699951,2261.300049,2288.899902,667105,2239.391846
2016-12-20,2292,2345,2287.050049,2339.300049,1461380,2288.70166
2016-12-21,2343.800049,2343.800049,2305.600098,2313.600098,1017451,2263.557617
2016-12-22,2306,2325,2286.199951,2307.699951,934150,2257.7854
2016-12-23,2300,2317.75,2278.800049,2288.100098,559477,2238.609375
2016-12-26,2266,2301.600098,2266,2293.100098,448704,2243.500977
2016-12-27,2281.5,2330,2281.5,2323.399902,647346,2273.145264
2016-12-28,2326.699951,2349.899902,2303.149902,2313.399902,675209,2263.361572
2016-12-29,2303,2359.899902,2303,2351.699951,981758,2300.833252
2016-12-30,2354.899902,2378.600098,2345.649902,2365.550049,702874,2314.384033
2017-01-02,2366.600098,2375.100098,2352.399902,2361.350098,411566,2310.274902
2017-01-03,2361.25,2371.699951,2343.300049,2368.25,737662,2317.025391
2017-01-04,2369.699951,2388.850098,2358.300049,2379.5,710033,2328.032227
2017-01-05,2384,2389.949951,2320.399902,2334.399902,1108202,2283.907227
2017-01-06,2321,2329.350098,2257.100098,2281.399902,1504948,2232.053955
2017-01-09,2275,2311.300049,2257,2303.699951,927289,2253.871338
2017-01-10,2304,2329.800049,2291.5,2315.350098,766957,2265.269531
2017-01-11,2315,2329.600098,2280.199951,2324.399902,965648,2274.123535
2017-01-12,2324.399902,2360,2304,2344.350098,1285187,2293.642822
2017-01-13,2348,2357.949951,2237.850098,2249.300049,5117790,2200.648438
2017-01-16,2250,2273.899902,2228,2258.550049,1682404,2209.698242
2017-01-17,2254.899902,2287.800049,2252.800049,2278.75,1504978,2229.461426
2017-01-18,2278,2298,2265.449951,2295.100098,1568287,2245.45752
2017-01-19,2295,2295.149902,2282.949951,2291,1125838,2241.446289
2017-01-20,2287,2300,2265,2285.350098,1018623,2235.918701
2017-01-23,2265,2313.5,2259.800049,2306.699951,1159273,2263.243896
2017-01-24,2304,2323,2290,2318.350098,1141319,2274.674316
2017-01-25,2322.600098,2360,2318.050049,2353,2055824,2308.671631
2017-01-27,2345.050049,2378.75,2345.050049,2357.800049,1435829,2313.381348
2017-01-30,2341,2351.949951,2318.149902,2332.899902,1288978,2288.950195
2017-01-31,2320,2332.050049,2200.050049,2229.800049,2333402,2187.792725
2017-02-01,2220,2239.949951,2155.550049,2167.899902,2432076,2127.058594
2017-02-02,2170.050049,2219,2153,2207.649902,3004741,2166.060059
2017-02-03,2209.699951,2243,2191,2232.550049,1076686,2190.490967
2017-02-06,2258,2258.5,2214.949951,2240.75,1204455,2198.536621
2017-02-07,2244,2252.600098,2226,2244.600098,907319,2202.313965
2017-02-08,2244.899902,2282.600098,2244.050049,2270.949951,1106292,2228.16748
2017-02-09,2275,2328,2270.199951,2317.300049,2016601,2273.644287
2017-02-10,2311,2424.449951,2311,2397.949951,2891080,2352.774658
2017-02-13,2396,2429,2382.350098,2414.25,1909906,2368.767822
2017-02-14,2419.649902,2419.649902,2398,2406.25,1016664,2360.918457
2017-02-15,2397,2428,2375.100098,2413.699951,962486,2368.228027
2017-02-16,2460,2478,2435.600098,2447.75,2087840,2401.636475
2017-02-17,2472,2475.600098,2402,2407.899902,1361662,2362.537354
2017-02-20,2425,2555,2408.100098,2502.199951,1986974,2455.060791
2017-02-21,2514,2525.899902,2455.149902,2465.350098,2750556,2418.905273
2017-02-22,2465.899902,2470,2400.149902,2411.5,2252748,2366.06958
