"Date","GMRINFRA.NS.Open","GMRINFRA.NS.High","GMRINFRA.NS.Low","GMRINFRA.NS.Close","GMRINFRA.NS.Volume","GMRINFRA.NS.Adjusted"
2011-09-13,27.3234,27.863001,25.998899,26.6367,3778934,26.335432
2011-09-14,26.98,27.372499,26.3423,27.127199,3713055,26.820385
2011-09-15,27.372499,28.3536,26.685699,28.1574,4775991,27.838934
2011-09-16,28.549801,28.795099,27.813999,28.108299,6784866,27.790388
2011-09-19,28.4517,28.697001,28.0592,28.304501,4160432,27.984371
2011-09-20,28.697001,29.4328,28.1574,29.2365,3577757,28.905828
2011-09-21,29.3347,30.0214,29.138399,29.579901,3332781,29.245346
2011-09-22,29.089399,29.285601,27.568701,27.813999,3310341,27.499416
2011-09-23,27.0781,28.402599,26.98,27.813999,5457866,27.499416
2011-09-26,28.108299,28.1574,26.097099,26.391399,3168652,26.092907
2011-09-27,27.1763,27.6178,26.048,26.293301,6658587,25.995916
2011-09-28,26.4895,26.7838,25.9499,26.048,3355992,25.753391
2011-09-29,25.900801,27.0781,25.557501,26.832899,5586310,26.529413
2011-09-30,26.931,26.98,26.1952,26.5385,2093544,26.238344
2011-10-03,26.587601,26.685699,25.312201,25.5084,6487916,25.219894
2011-10-04,25.7537,25.7537,24.625401,25.0669,4184965,24.783388
2011-10-05,25.312201,25.7537,25.0669,25.5084,2840536,25.219894
2011-10-07,26.293301,26.293301,25.0179,25.557501,4593255,25.26844
2011-10-10,25.557501,25.606501,25.0669,25.312201,4361856,25.025915
2011-10-11,25.5084,25.606501,24.8216,24.9198,5035484,24.637953
2011-10-12,25.2631,25.410299,24.7726,25.2631,4768912,24.977369
2011-10-13,25.312201,25.557501,25.165001,25.410299,3142259,25.122904
2011-10-14,25.410299,25.7537,25.0669,25.4594,1777051,25.17145
2011-10-17,25.704599,25.9499,25.0179,25.2141,3160991,24.928923
2011-10-18,25.410299,25.410299,24.8216,24.870701,1429469,24.589407
2011-10-19,24.9198,25.2141,24.723499,24.8216,2268432,24.540863
2011-10-20,24.723499,25.165001,24.576401,24.9198,3215760,24.637953
2011-10-21,24.8216,25.6556,24.6745,25.165001,5515987,24.880381
2011-10-24,25.5084,25.557501,24.870701,25.4594,4145228,25.17145
2011-10-25,25.5084,25.7537,24.4783,25.0179,7153470,24.734941
2011-10-28,25.410299,27.813999,25.0669,27.274401,9393442,26.965921
2011-10-31,27.372499,27.863001,26.881901,27.2253,5377801,26.917377
2011-11-01,27.7649,28.255501,25.2631,25.7537,3405193,25.462421
2011-11-02,25.851801,26.1952,25.5084,25.606501,2176343,25.316887
2011-11-03,25.900801,25.998899,25.312201,25.606501,2192349,25.316887
2011-11-04,25.851801,26.440399,25.704599,25.900801,3098924,25.607857
2011-11-08,26.097099,26.293301,25.8027,25.9499,2251593,25.656403
2011-11-09,26.391399,26.391399,24.7726,25.115999,2601161,24.831932
2011-11-11,25.0669,25.3612,24.183901,24.3801,3836435,24.104355
2011-11-14,24.723499,25.2141,23.0557,23.2519,4443522,22.988914
2011-11-15,23.153799,24.625401,22.0746,22.221701,6662036,21.970369
2011-11-16,22.2708,22.8594,20.652,20.946301,6523887,20.709394
2011-11-17,20.946301,21.535,19.8671,20.2596,5134351,20.03046
2011-11-18,20.1124,20.5539,19.4256,20.1124,14232318,19.884924
2011-11-21,19.229401,21.3878,18.738899,20.6029,17083405,20.369877
2011-11-22,20.6029,21.0935,20.014299,20.8482,5776787,20.612402
2011-11-23,20.210501,20.7992,19.4256,19.6709,5472607,19.44842
2011-11-24,19.229401,20.897301,19.033199,20.308599,11240393,20.078905
2011-11-25,20.308599,20.995399,19.768999,19.916201,2936577,19.690945
2011-11-28,20.4067,20.7992,20.1124,20.504801,2876786,20.272888
2011-11-29,20.7992,20.7992,19.229401,19.916201,5679634,19.690945
2011-11-30,19.916201,20.701,19.2785,20.210501,6719443,19.981915
2011-12-01,21.191601,21.7803,20.308599,20.504801,11511740,20.272888
2011-12-02,19.6709,21.044399,19.6709,20.8482,4698083,20.612402
2011-12-05,20.8482,21.0935,20.504801,20.701,2593389,20.466867
2011-12-07,20.701,21.2407,20.6029,20.701,3820055,20.466867
2011-12-08,20.701,20.7992,19.033199,19.180401,5741819,18.963467
2011-12-09,18.886,18.935101,18.1502,18.3955,5346710,18.187445
2011-12-12,18.5917,18.837,17.6106,17.6597,3852034,17.459965
2011-12-13,17.6597,18.787901,17.2672,18.5917,6756105,18.381422
2011-12-14,17.5616,18.787901,17.5616,18.493601,5481870,18.284435
2011-12-15,18.493601,19.474701,17.757799,19.1313,5930600,18.914921
2011-12-16,19.1313,19.621799,18.248301,18.886,6219626,18.672396
2011-12-19,18.6408,18.738899,17.7087,18.6408,3730098,18.42997
2011-12-20,18.837,19.180401,18.1502,18.5917,3384449,18.381422
2011-12-21,18.886,19.0823,18.3955,18.837,2105125,18.623949
2011-12-22,18.787901,19.621799,18.493601,19.474701,3679806,19.254438
2011-12-23,19.768999,20.063299,19.1313,19.180401,3347823,18.963467
2011-12-26,18.6898,20.1124,18.6898,20.014299,2545101,19.787933
2011-12-27,20.210501,20.5539,19.1313,19.2785,3053321,19.060455
2011-12-28,19.1313,19.9652,18.886,19.523701,4256625,19.302885
2011-12-29,19.523701,20.210501,18.935101,19.719999,12999806,19.496962
2011-12-30,19.8671,21.8293,19.229401,20.6029,5789460,20.369877
2012-01-02,21.584,21.6821,19.474701,19.8671,4843617,19.642397
2012-01-03,20.1124,22.0746,19.621799,21.6821,5653187,21.436871
2012-01-04,21.8293,22.466999,21.0935,22.221701,6505837,21.970369
2012-01-05,22.2708,22.9576,21.8293,22.5651,4979587,22.309885
2012-01-06,21.8293,22.466999,21.6821,22.1236,2679917,21.873377
2012-01-09,22.614201,24.4783,22.466999,24.282,7142647,24.007364
2012-01-10,24.9198,25.410299,24.3801,25.115999,8932022,24.831932
2012-01-11,25.0179,25.9499,24.5273,25.704599,6731488,25.413876
2012-01-12,25.8027,27.7159,25.312201,27.127199,9467813,26.820385
2012-01-13,27.0781,29.1875,27.0781,28.844101,8346684,28.517868
2012-01-16,28.549801,28.991301,27.127199,28.2064,6597179,27.887381
2012-01-17,27.7159,28.9422,27.4706,27.6178,5495987,27.305437
2012-01-18,27.4706,27.863001,26.391399,26.5385,5801636,26.238344
2012-01-19,27.127199,27.863001,26.7838,27.1763,5686475,26.868931
2012-01-20,27.4706,27.568701,26.097099,26.7838,5537669,26.480869
2012-01-23,26.685699,27.6178,26.440399,26.881901,4807042,26.577862
2012-01-24,27.0291,29.089399,26.881901,28.402599,21038261,28.08136
2012-01-25,28.9422,30.0214,28.6479,29.7761,13050440,29.439327
2012-01-27,29.7761,30.7082,28.795099,29.138399,7104958,28.808838
2012-01-30,28.4517,28.9422,27.274401,27.568701,5627607,27.256893
2012-01-31,27.568701,28.8932,26.98,28.746,6121984,28.420877
2012-02-01,28.746,30.1686,28.549801,29.677999,12738969,29.342337
2012-02-02,29.972401,30.6101,28.598801,29.4818,12066085,29.148355
2012-02-03,29.825199,29.825199,28.991301,29.138399,5818964,28.808838
2012-02-06,29.4328,30.3158,28.746,29.4328,5746241,29.099909
2012-02-07,29.629,30.0214,28.1574,28.4517,6279339,28.129906
2012-02-08,24.723499,31.0516,24.723499,30.561001,22442447,30.215349
2012-02-09,29.9233,30.6591,29.530899,30.364799,6217813,30.021366
2012-02-10,30.2176,31.444,28.844101,29.285601,9609987,28.954374
2012-02-13,29.383699,29.7761,28.746,29.089399,3638863,28.760391
2012-02-14,29.3347,31.787399,29.0403,31.395,11598095,31.039917
2012-02-15,31.8855,32.277901,30.266701,31.3459,12256322,30.991371
2012-02-16,31.395,32.5723,30.8554,31.6402,8057404,31.282343
2012-02-17,31.8855,32.8666,31.002501,32.130798,12725203,31.767393
2012-02-21,32.130798,32.6213,31.6402,31.983601,6361957,31.621859
2012-02-22,32.228901,32.474201,27.7159,28.304501,8437216,27.984371
2012-02-23,27.568701,29.3347,26.2442,26.931,12153912,26.626404
2012-02-24,26.98,27.7649,26.4895,26.832899,5499303,26.529413
2012-02-27,26.832899,27.274401,25.0669,25.410299,8098858,25.122904
2012-02-28,25.5084,27.6178,25.410299,27.2253,6931371,26.917377
2012-02-29,28.4517,28.4517,27.0781,28.010201,7220532,27.693399
2012-03-01,27.4706,28.598801,27.274401,27.813999,5466367,27.499416
2012-03-02,28.795099,29.089399,27.863001,28.010201,11668564,27.693399
2012-03-05,28.304501,28.402599,26.98,27.3234,3782862,27.014366
2012-03-06,27.0781,28.0592,26.048,26.293301,6432982,25.995916
2012-03-07,25.900801,26.685699,25.5084,26.391399,5084289,26.092907
2012-03-09,27.813999,27.863001,26.587601,27.568701,4633287,27.256893
2012-03-12,28.3536,29.285601,27.6178,28.844101,6792853,28.517868
2012-03-13,29.383699,32.9156,28.8932,32.375999,23279782,32.009819
2012-03-14,33.062801,33.847698,31.2969,32.375999,27783045,32.009819
2012-03-15,32.375999,32.375999,29.825199,30.2176,12636331,29.875832
2012-03-16,29.4328,31.5912,28.5007,29.089399,17988022,28.760391
2012-03-19,28.598801,29.9233,28.304501,29.089399,11079171,28.760391
2012-03-20,29.0403,30.2176,28.844101,29.677999,6615810,29.342337
2012-03-21,29.7271,30.4629,29.4328,30.364799,7987364,30.021366
2012-03-22,30.3158,30.8554,28.255501,28.6479,14144729,28.323887
2012-03-23,28.844101,29.1875,28.0592,28.795099,6503627,28.469421
2012-03-26,28.4517,29.677999,28.255501,28.9422,9676923,28.614857
2012-03-27,29.4328,30.511999,29.285601,30.364799,11226676,30.021366
2012-03-28,29.579901,30.8554,29.530899,30.1686,17311589,29.827387
2012-03-29,29.9233,31.100599,29.4328,30.1686,14718610,29.827387
2012-03-30,30.3158,30.6101,29.7761,30.4629,5869935,30.118359
2012-04-02,30.561001,31.1497,30.364799,30.6101,5310203,30.263893
2012-04-03,30.6591,31.002501,30.266701,30.6101,5737347,30.263893
2012-04-04,30.6101,30.6101,29.285601,29.677999,3051809,29.342337
2012-04-09,29.677999,29.677999,28.108299,28.402599,4129318,28.08136
2012-04-10,28.4517,28.746,27.568701,28.304501,5340176,27.984371
2012-04-11,28.1574,28.697001,27.7649,28.402599,3820030,28.08136
2012-04-12,28.746,29.3347,28.4517,28.6479,2808131,28.323887
2012-04-13,29.0403,29.3347,27.4706,28.1574,4442001,27.838934
2012-04-16,28.0592,28.795099,27.5196,28.5007,2556292,28.178352
2012-04-17,28.697001,29.383699,27.9611,29.285601,4078074,28.954374
2012-04-18,29.4328,31.1497,29.285601,29.579901,15399328,29.245346
2012-04-19,30.070499,30.070499,28.5007,28.795099,5927051,28.469421
2012-04-20,28.746,28.8932,27.9611,28.2064,5024819,27.887381
2012-04-23,28.402599,28.402599,26.7838,27.7159,6758009,27.40243
2012-04-24,27.7649,27.9121,26.931,27.6668,4363277,27.353882
2012-04-25,27.6668,28.5007,26.98,27.9121,8651825,27.596407
2012-04-26,28.0592,28.1574,25.900801,26.097099,8704052,25.801937
2012-04-27,26.440399,27.127199,25.851801,26.931,7048194,26.626404
2012-04-30,27.421499,27.7159,25.312201,26.146099,6569680,25.85038
2012-05-02,26.391399,27.421499,26.3423,26.685699,4376543,26.383879
2012-05-03,26.4895,26.685699,25.8027,26.3423,5568040,26.044363
2012-05-04,25.704599,26.2442,25.0179,25.165001,3240951,24.880381
2012-05-07,25.0179,25.704599,24.134899,25.4594,3884554,25.17145
2012-05-08,25.5084,25.6556,23.3009,23.742399,4011093,23.473867
2012-05-09,23.8405,23.8405,21.878401,22.0746,6754062,21.824932
2012-05-10,22.0746,22.5161,20.995399,21.3878,10720889,21.145901
2012-05-11,21.3878,21.485901,20.1614,20.6029,10948287,20.369877
2012-05-14,20.6029,20.750099,19.523701,19.719999,7431549,19.496962
2012-05-15,19.768999,20.504801,19.180401,20.3577,9560938,20.127449
2012-05-16,20.014299,20.1124,19.1313,19.474701,9766563,19.254438
2012-05-17,19.6709,20.210501,19.1313,19.3766,6376021,19.157446
2012-05-18,19.1313,19.229401,18.199301,19.0823,9811844,18.866474
2012-05-21,19.229401,19.768999,19.033199,19.4256,9070954,19.205893
2012-05-22,19.5728,19.768999,19.033199,19.180401,10123184,18.963467
2012-05-23,18.787901,20.3577,18.248301,19.9652,12045214,19.739389
2012-05-24,19.8671,20.210501,19.4256,19.8181,3570639,19.593954
2012-05-25,19.8671,20.308599,19.6709,20.063299,4362244,19.836378
2012-05-28,19.9652,20.4067,19.916201,20.2596,2230562,20.03046
2012-05-29,20.5539,20.7992,20.1124,20.308599,4427895,20.078905
2012-05-30,20.1124,20.1614,18.9841,19.621799,7922347,19.399872
2012-05-31,19.474701,20.455799,19.180401,20.210501,7450044,19.981915
2012-06-01,20.210501,20.210501,19.4256,19.621799,4213437,19.399872
2012-06-04,19.621799,19.621799,18.9841,19.2785,4095177,19.060455
2012-06-05,19.3766,19.5728,18.837,18.9841,6317628,18.769386
2012-06-06,19.1313,21.436899,19.033199,21.191601,15889675,20.95192
2012-06-07,21.3878,21.6821,21.044399,21.3388,9875293,21.097454
2012-06-08,21.0935,21.731199,20.652,21.485901,6145331,21.242889
2012-06-11,21.7803,22.8104,20.897301,21.2407,14805562,21.000463
2012-06-12,21.1425,22.417999,20.750099,22.221701,9716717,21.970369
2012-06-13,22.319901,22.712299,21.9765,22.2708,6844601,22.018911
2012-06-14,22.417999,22.466999,21.044399,21.191601,5975799,20.95192
2012-06-15,21.3388,22.172701,21.2897,21.927401,6778732,21.679398
2012-06-18,22.3689,23.0557,21.485901,22.025499,11647086,21.776386
2012-06-19,22.0746,22.3689,21.6821,21.8293,6048320,21.582405
2012-06-20,22.0746,22.466999,21.731199,22.1236,4775462,21.873377
2012-06-21,21.6821,22.5161,21.633101,22.319901,6333026,22.067457
2012-06-22,21.7803,22.417999,21.7803,22.2708,5976539,22.018911
2012-06-25,22.466999,23.006599,22.025499,22.221701,6920891,21.970369
2012-06-26,22.2708,22.5161,21.8293,21.878401,4437386,21.630953
2012-06-27,22.0746,22.221701,21.878401,22.025499,2789327,21.776386
2012-06-28,21.927401,23.006599,21.878401,22.6632,5880968,22.406876
2012-06-29,22.8104,24.9198,22.5651,24.625401,18515634,24.346882
2012-07-02,25.0179,25.3612,24.429199,25.165001,8162154,24.880381
2012-07-03,25.312201,25.8027,23.889601,24.6745,13151808,24.395426
2012-07-04,24.5273,25.7537,24.3801,25.3612,7656473,25.07436
2012-07-05,25.312201,26.587601,25.0179,26.3423,7919644,26.044363
2012-07-06,26.440399,26.7348,25.606501,25.8027,5128069,25.510866
2012-07-09,25.165001,25.2141,23.9877,24.3311,9434594,24.055912
2012-07-10,24.233,25.410299,24.0858,25.0669,7096380,24.783388
2012-07-11,25.2631,25.312201,24.5273,24.625401,4525676,24.346882
2012-07-12,24.5273,25.2141,24.0368,24.9688,7088201,24.686398
2012-07-13,24.9688,25.165001,23.9387,24.0368,6123092,23.764938
2012-07-16,24.282,24.282,23.153799,23.3009,5275845,23.037361
2012-07-17,23.5462,23.8405,22.172701,22.319901,9209149,22.067457
2012-07-18,22.6632,23.693399,21.927401,23.448099,13041278,23.182896
2012-07-19,23.742399,24.576401,23.595301,24.4783,9716791,24.201447
2012-07-20,24.134899,24.3801,23.8405,23.9387,3788725,23.667948
2012-07-23,23.8405,23.8405,22.712299,22.908501,6306489,22.649403
2012-07-24,22.9576,23.8405,22.9576,23.5462,6945280,23.279888
2012-07-25,23.0557,23.399,22.8594,23.006599,3751509,22.746389
2012-07-26,23.1047,23.2519,22.417999,22.5651,4275663,22.309885
2012-07-27,22.908501,23.35,21.927401,21.9765,4507836,21.72794
2012-07-30,22.221701,23.7915,22.1236,23.595301,6517385,23.328432
2012-07-31,23.6443,23.7915,22.5161,22.8104,6204106,22.55241
2012-08-01,22.712299,23.3009,22.466999,22.908501,3210734,22.649403
2012-08-02,22.761299,23.448099,22.761299,22.8594,3952785,22.600855
2012-08-03,22.8594,22.8594,21.6821,22.466999,3856942,22.212893
2012-08-06,22.8594,23.0557,22.5651,22.6632,4025355,22.406876
2012-08-07,23.153799,23.153799,22.5651,22.712299,3401651,22.45542
2012-08-08,22.761299,22.908501,21.927401,21.9765,4586869,21.72794
2012-08-09,21.8293,22.025499,21.2897,21.878401,6616896,21.630953
2012-08-10,21.878401,21.878401,20.897301,21.1425,8198449,20.903376
2012-08-13,21.485901,21.633101,20.701,21.044399,6127056,20.806383
2012-08-14,21.3878,21.3878,20.750099,21.191601,5413555,20.95192
2012-08-16,21.191601,21.2897,20.701,20.7992,4743168,20.563957
2012-08-17,20.750099,21.0935,19.916201,20.1614,9423392,19.933371
2012-08-21,20.1614,20.3577,19.8181,20.1614,6142114,19.933371
2012-08-22,20.1614,20.2596,19.719999,19.8181,2955650,19.593954
2012-08-23,19.8671,20.063299,19.229401,19.4256,7561696,19.205893
2012-08-24,19.180401,19.3766,18.6408,19.033199,6791738,18.81793
2012-08-27,18.787901,19.1313,17.6106,17.954,8495155,17.750937
2012-08-28,18.1012,18.493601,17.4144,18.199301,11375490,17.993464
2012-08-29,18.5917,18.5917,17.6106,18.003,10064892,17.799383
2012-08-30,18.052099,19.6709,17.757799,18.837,11389415,18.623949
2012-08-31,19.033199,19.3766,17.316299,17.8559,16000199,17.653946
2012-09-03,17.8559,18.4445,17.757799,18.248301,5238986,18.04191
2012-09-04,18.199301,18.935101,17.954,18.6408,7139248,18.42997
2012-09-05,18.738899,19.4256,18.4445,19.180401,6457828,18.963467
2012-09-06,18.346399,19.327499,17.1691,18.935101,3395375,18.72094
2012-09-07,19.327499,19.5728,18.935101,19.2785,4248718,19.060455
2012-09-10,19.327499,19.6709,19.1313,19.180401,2087196,18.963467
2012-09-11,18.935101,19.719999,18.886,19.5728,3995741,19.351427
2012-09-12,19.621799,19.9652,19.4256,19.916201,3584872,19.690945
2012-09-13,19.916201,19.916201,19.3766,19.5728,2879310,19.351427
2012-09-14,20.1124,20.8482,19.5728,20.701,7767967,20.466867
2012-09-17,20.701,23.6443,20.6029,23.2519,17236181,22.988914
2012-09-18,23.2519,23.8405,22.9576,23.399,11919198,23.134354
2012-09-20,23.399,23.399,21.9765,22.1236,6840974,21.873377
2012-09-21,22.221701,24.7726,22.221701,24.576401,19099158,24.298437
2012-09-24,25.4594,25.900801,23.8405,24.183901,18640058,23.910378
2012-09-25,24.429199,24.9198,23.4972,24.134899,8738487,23.861929
2012-09-26,24.134899,24.576401,23.202801,23.6443,8548763,23.376879
2012-09-27,23.7915,24.3311,23.5462,23.6443,11287455,23.376879
2012-09-28,23.9387,24.9198,23.9387,24.3311,13175780,24.055912
2012-10-01,24.233,24.5273,23.595301,24.3311,5040463,24.055912
2012-10-03,24.3311,25.2141,24.183901,24.9198,9790865,24.637953
2012-10-04,24.9688,26.4895,24.6745,25.410299,20223197,25.122904
2012-10-05,25.606501,26.391399,24.6745,25.6556,12659876,25.365429
2012-10-08,25.8027,26.097099,25.2141,25.3612,6275015,25.07436
2012-10-09,25.3612,25.851801,24.9198,25.0669,5285990,24.783388
2012-10-10,24.9198,24.9198,22.614201,22.8594,16126776,22.600855
2012-10-11,23.0557,23.889601,22.0746,23.595301,20396583,23.328432
2012-10-12,22.761299,25.312201,22.761299,23.693399,9069402,23.425423
2012-10-15,23.9877,23.9877,23.3009,23.448099,3564664,23.182896
2012-10-16,25.5084,25.5084,22.417999,22.5161,5479284,22.261438
2012-10-17,22.0746,22.8104,21.1425,21.927401,10821695,21.679398
2012-10-18,22.319901,22.761299,21.7803,22.5651,5669545,22.309885
2012-10-19,22.6632,22.8104,21.7803,22.1236,5360908,21.873377
2012-10-22,21.878401,22.025499,21.3878,21.535,5384916,21.291435
2012-10-23,21.0935,21.584,20.652,20.7992,5104618,20.563957
2012-10-25,20.7992,20.946301,20.014299,20.5539,12130157,20.32143
2012-10-29,20.5539,20.5539,19.768999,20.063299,4359046,19.836378
2012-10-30,20.3577,20.4067,19.523701,19.768999,6226375,19.545408
2012-10-31,19.621799,20.063299,19.2785,19.6709,4894289,19.44842
2012-11-01,19.768999,20.1614,19.4256,19.9652,4365519,19.739389
2012-11-02,20.1124,20.5539,19.8181,20.063299,6452261,19.836378
2012-11-05,20.308599,20.3577,19.6709,19.8181,2992537,19.593954
2012-11-06,19.8181,20.1124,19.621799,19.916201,3478047,19.690945
2012-11-07,20.1614,21.1425,19.621799,20.946301,8130708,20.709394
2012-11-08,20.6029,20.8482,20.1614,20.4067,7261545,20.175896
2012-11-09,20.652,20.7992,19.8671,19.9652,5644363,19.739389
2012-11-12,20.063299,20.1614,19.768999,19.8671,2821268,19.642397
2012-11-15,19.8671,19.8671,18.738899,19.033199,12231937,18.81793
2012-11-16,20.1124,20.1124,18.3955,18.6408,10088441,18.42997
2012-11-19,18.738899,18.935101,18.1502,18.2974,9444934,18.090452
2012-11-20,18.5917,18.738899,17.512501,17.757799,14632596,17.556953
2012-11-21,18.003,18.003,17.4144,17.7087,16275151,17.508411
2012-11-22,17.806801,18.052099,17.1691,17.316299,16717003,17.120447
2012-11-23,17.2672,17.954,17.2672,17.512501,22382484,17.31443
2012-11-26,17.365299,17.757799,17.2672,17.4144,12624353,17.21744
2012-11-27,17.5616,17.806801,17.4144,17.6106,12641103,17.411419
2012-11-29,17.6106,17.6106,16.4333,17.365299,26901575,17.168894
2012-11-30,17.4144,18.787901,17.218201,18.248301,83344089,18.04191
2012-12-03,18.5427,19.4256,18.1502,19.229401,35830117,19.011911
2012-12-04,18.837,19.327499,18.6408,18.886,14471946,18.672396
2012-12-05,19.0823,19.8181,18.886,19.6709,20713989,19.44842
2012-12-06,19.916201,19.9652,18.837,19.4256,25481333,19.205893
2012-12-07,19.1313,19.4256,18.6408,18.837,16398326,18.623949
2012-12-10,18.886,19.229401,18.787901,18.886,9954570,18.672396
2012-12-11,18.886,19.180401,18.052099,18.248301,13042025,18.04191
2012-12-12,18.248301,18.3955,17.954,18.1012,9487806,17.896471
2012-12-13,18.5427,18.5427,17.757799,17.8559,10195997,17.653946
2012-12-14,18.1012,18.1012,17.806801,17.954,5363684,17.750937
2012-12-17,18.003,18.3955,17.954,18.052099,6833820,17.847927
2012-12-18,17.954,18.3955,17.8559,18.1502,9414082,17.944918
2012-12-19,18.1502,18.4445,18.1012,18.248301,7850479,18.04191
2012-12-20,18.6898,18.787901,18.248301,18.6408,10135611,18.42997
2012-12-21,18.738899,18.886,17.954,18.1012,9213320,17.896471
2012-12-24,18.1502,18.346399,17.954,18.199301,6233203,17.993464
2012-12-26,18.199301,18.493601,18.199301,18.3955,7173784,18.187445
2012-12-27,18.2974,18.493601,18.003,18.1012,15850176,17.896471
2012-12-28,18.1012,18.5917,17.954,18.4445,6158041,18.235888
2012-12-31,18.4445,19.4256,18.199301,18.9841,9184534,18.769386
2013-01-01,19.180401,20.1124,19.033199,19.916201,13934332,19.690945
2013-01-02,20.504801,21.3388,19.6709,20.014299,12978917,19.787933
2013-01-03,20.1614,20.210501,19.5728,19.916201,9562402,19.690945
2013-01-04,19.916201,20.014299,19.3766,19.5728,9939111,19.351427
2013-01-07,19.5728,20.455799,19.5728,20.1614,10037860,19.933371
2013-01-08,19.916201,20.750099,19.621799,20.6029,14643897,20.369877
2013-01-09,20.701,21.191601,20.2596,20.652,21705377,20.418423
2013-01-10,20.652,20.897301,20.1614,20.3577,10427443,20.127449
2013-01-11,19.621799,20.652,19.621799,20.014299,10336125,19.787933
2013-01-14,20.1124,20.455799,19.8181,20.3577,8420368,20.127449
2013-01-15,20.504801,20.750099,20.014299,20.1614,10157892,19.933371
2013-01-16,20.1614,20.3577,19.5728,19.6709,5212658,19.44842
2013-01-17,19.8181,19.916201,19.327499,19.621799,8145420,19.399872
2013-01-18,19.8181,19.8181,19.327499,19.4256,4298338,19.205893
2013-01-21,19.523701,19.916201,19.180401,19.768999,5980045,19.545408
2013-01-22,19.8671,19.9652,19.229401,19.327499,6732924,19.108902
2013-01-23,19.180401,19.5728,18.5427,18.787901,6257290,18.575405
2013-01-24,18.9841,18.9841,17.5616,17.757799,12856542,17.556953
2013-01-25,17.7087,18.6408,17.512501,18.3955,10181599,18.187445
2013-01-28,18.935101,18.935101,18.1012,18.4445,8242131,18.235888
2013-01-29,18.3955,18.9841,18.248301,18.2974,9067065,18.090452
2013-01-30,18.5917,18.787901,18.2974,18.6898,8100413,18.478415
2013-01-31,18.5917,18.837,18.3955,18.493601,8987371,18.284435
2013-02-01,18.5427,20.210501,18.5427,19.8671,17190703,19.642397
2013-02-04,19.916201,20.063299,18.787901,18.935101,9553999,18.72094
2013-02-05,18.935101,19.229401,18.346399,18.9841,6740726,18.769386
2013-02-06,18.9841,19.523701,18.9841,19.4256,10180567,19.205893
2013-02-07,19.3766,19.8671,18.738899,18.935101,9572877,18.72094
2013-02-08,19.1313,19.229401,18.4445,18.5917,6583990,18.381422
2013-02-11,18.493601,18.493601,17.954,18.199301,7063314,17.993464
2013-02-12,18.199301,18.2974,17.7087,17.806801,7477720,17.605402
2013-02-13,18.052099,18.248301,17.6106,17.7087,6313381,17.508411
2013-02-14,17.954,18.052099,17.1691,17.4634,8114133,17.265884
2013-02-15,17.8559,17.954,16.9729,17.2672,7903631,17.071905
2013-02-18,17.6106,18.199301,17.4634,18.003,6945439,17.799383
2013-02-19,17.6597,18.346399,17.6106,18.199301,4438643,17.993464
2013-02-20,18.248301,18.493601,18.1012,18.346399,5242105,18.138897
2013-02-21,18.199301,18.199301,17.757799,17.806801,4805315,17.605402
2013-02-22,17.7087,18.052099,17.7087,17.806801,4984954,17.605402
2013-02-25,18.052099,18.052099,17.7087,17.9049,5183702,17.702393
2013-02-26,17.9049,18.1502,17.6597,17.9049,6527583,17.702393
2013-02-27,17.954,18.3955,17.8559,18.1502,7288693,17.944918
2013-02-28,18.346399,18.5917,16.531401,17.316299,26489175,17.120447
2013-03-01,17.6597,17.8559,17.316299,17.7087,3057911,17.508411
2013-03-04,17.6597,18.738899,17.316299,18.3955,11454268,18.187445
2013-03-05,18.6408,19.523701,18.6408,19.0823,16483937,18.866474
2013-03-06,19.327499,19.523701,18.9841,19.0823,5628193,18.866474
2013-03-07,19.180401,19.229401,18.886,19.180401,3721433,18.963467
2013-03-08,19.180401,19.327499,18.886,19.1313,3691963,18.914921
2013-03-11,19.180401,19.719999,19.180401,19.621799,5872108,19.399872
2013-03-12,19.621799,19.8181,19.2785,19.5728,4942965,19.351427
2013-03-13,19.523701,20.1614,19.3766,19.768999,7278462,19.545408
2013-03-14,19.9652,20.1124,19.523701,19.9652,5491766,19.739389
2013-03-15,19.8671,20.308599,19.8181,19.916201,5104733,19.690945
2013-03-18,19.8671,21.044399,19.523701,20.750099,12722009,20.515411
2013-03-19,20.6029,21.191601,20.210501,20.3577,12558359,20.127449
2013-03-20,19.916201,20.4067,19.3766,19.621799,11599772,19.399872
2013-03-21,21.584,21.584,19.4256,19.6709,7256157,19.44842
2013-03-22,19.5728,19.9652,19.0823,19.5728,13724643,19.351427
2013-03-25,19.768999,22.5651,19.768999,21.436899,35598067,21.194445
2013-03-26,21.3388,21.8293,20.3577,20.455799,22249147,20.22444
2013-03-28,20.455799,21.535,20.1124,21.191601,25572167,20.95192
2013-04-01,21.191601,22.614201,21.0935,22.221701,8423085,21.970369
2013-04-02,22.2708,22.6632,22.0746,22.172701,6021263,21.921923
2013-04-03,22.172701,22.614201,21.436899,21.584,6075915,21.33988
2013-04-04,21.191601,22.0746,20.8482,21.0935,6988144,20.854929
2013-04-05,21.044399,22.3689,21.044399,21.731199,8064849,21.485415
2013-04-08,21.584,22.0746,21.3388,21.584,4452150,21.33988
2013-04-09,21.1425,21.8293,20.6029,20.701,6860183,20.466867
2013-04-10,20.8482,21.044399,20.3577,20.7992,5109673,20.563957
2013-04-11,20.897301,21.2407,20.5539,20.8482,4997215,20.612402
